Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H6_PFRC2 (),Mole_fraction_C2H5_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H3_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H8_PFRC2 (),Mole_fraction_NC3H7_PFRC2 (),Mole_fraction_C3H6_PFRC2 (),Mole_fraction_C3H5-A_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_NC4H10_PFRC2 (),Mole_fraction_PC4H9_PFRC2 (),Mole_fraction_C4H8-1_PFRC2 (),Mole_fraction_C4H6_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C5H6_PFRC2 (),Mole_fraction_NC5H10_PFRC2 (),Mole_fraction_LC5H8_PFRC2 (),Mole_fraction_NC6H12_PFRC2 (),Mole_fraction_NC7H14_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_NC12H26_PFRC2 (),Mole_fraction_NC16H34_PFRC2 (),Mole_fraction_NC10H20_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.02581649,2.298408E-5,6.283185,3.141593,6.283185,1127.579,0.2365664,-1.608207E9,1456.793,2.036038E8,1456.793,0.999992,0.8025719,6.16064E-5,0.03462189,5.866679E-4,0.006733151,2.762007E-5,0.09279177,5.954185E-5,0.007160273,0.002119455,1.871646E-6,0.02720596,6.353961E-4,7.238977E-4,9.083916E-4,3.282647E-4,5.248617E-7,0.003121784,0.01199283,0.001245313,4.727415E-4,5.552347E-4,1.24635E-4,0.001393778,1.094169E-4,3.429638E-4,0.002915081,6.861659E-7,3.042036E-9,2.534056E-5,7.983176,6.67815E-5,452911.2,452929.0
0.02590398,2.306168E-5,6.283185,3.141593,6.283185,1127.584,0.2365664,-1.596347E9,1456.763,2.035984E8,1456.763,0.999992,0.8025386,6.144262E-5,0.03464756,5.847913E-4,0.006731794,2.748793E-5,0.09282139,5.934676E-5,0.007167125,0.002117662,1.861784E-6,0.02719835,6.344316E-4,7.25047E-4,9.094738E-4,3.276828E-4,5.267367E-7,0.003114037,0.01198944,0.001246583,4.733106E-4,5.558259E-4,1.235824E-4,0.001391901,1.088133E-4,3.407666E-4,0.002914818,6.725799E-7,2.950084E-9,2.498299E-5,7.982967,6.678116E-5,452900.4,452918.6
0.02606308,2.320277E-5,6.283185,3.141593,6.283185,1127.595,0.2365664,-1.584393E9,1456.708,2.035888E8,1456.708,0.999992,0.8024785,6.117609E-5,0.034694,5.814591E-4,0.006729321,2.728071E-5,0.09287479,5.902694E-5,0.007179534,0.002114408,1.844674E-6,0.02718443,6.326992E-4,7.271313E-4,9.114328E-4,3.266289E-4,5.292796E-7,0.00309995,0.01198324,0.001248879,4.743417E-4,5.568945E-4,1.216983E-4,0.001388502,1.077255E-4,3.368119E-4,0.002914343,6.485915E-7,2.790164E-9,2.434645E-5,7.982593,6.678053E-5,452880.2,452898.7
0.02628676,2.340114E-5,6.283185,3.141593,6.283185,1127.61,0.2365664,-1.578332E9,1456.63,2.035751E8,1456.63,0.999992,0.802394,6.066242E-5,0.03475881,5.769352E-4,0.006725843,2.700936E-5,0.09294963,5.855489E-5,0.007196862,0.002109855,1.819606E-6,0.02716522,6.302602E-4,7.300495E-4,9.141685E-4,3.25158E-4,5.08465E-7,0.003080489,0.01197452,0.001252084,4.757831E-4,5.583885E-4,1.191149E-4,0.001383751,1.062169E-4,3.313394E-4,0.00291368,6.163479E-7,2.580109E-9,2.348021E-5,7.982064,6.677967E-5,452854.8,452874.9
0.02630708,2.341916E-5,6.283185,3.141593,6.283185,1127.611,0.2365664,-1.564815E9,1456.623,2.035739E8,1456.623,0.999992,0.8023866,6.063021E-5,0.03476467,5.765111E-4,0.006725528,2.697811E-5,0.09295633,5.850975E-5,0.00719843,0.002109443,1.817376E-6,0.02716344,6.300402E-4,7.303139E-4,9.144164E-4,3.25025E-4,5.084771E-7,0.003078704,0.01197374,0.001252374,4.759135E-4,5.585236E-4,1.188839E-4,0.001383322,1.060811E-4,3.308475E-4,0.002913621,6.135034E-7,2.561855E-9,2.340318E-5,7.982017,6.67796E-5,452852.1,452872.2
0.02708682,2.411064E-5,6.283185,3.141593,6.283185,1127.66,0.2365664,-1.512737E9,1456.365,2.035284E8,1456.365,0.9999919,0.8021013,5.938051E-5,0.03498615,5.614419E-4,0.006713379,2.607779E-5,0.09320923,5.713835E-5,0.007257844,0.002093764,1.739341E-6,0.02709542,6.218278E-4,7.403787E-4,9.237788E-4,3.199851E-4,5.003104E-7,0.003011406,0.01194318,0.001263299,4.808654E-4,5.636196E-4,1.104698E-4,0.00136705,1.010175E-4,3.125848E-4,0.002911366,5.141944E-7,1.954171E-9,2.064277E-5,7.980252,6.677667E-5,452753.8,452774.2
0.0272733,2.427601E-5,6.283185,3.141593,6.283185,1127.672,0.2365664,-1.507016E9,1456.304,2.035177E8,1456.304,0.9999919,0.802034,5.90589E-5,0.03503819,5.579884E-4,0.006710471,2.584275E-5,0.09326878,5.679722E-5,0.007271843,0.002090055,1.72098E-6,0.0270794,6.198895E-4,7.427633E-4,9.259813E-4,3.187987E-4,4.594846E-7,0.002995763,0.01193586,0.001265866,4.82034E-4,5.648187E-4,1.085781E-4,0.001363216,9.984667E-5,3.083841E-4,0.002910837,4.929662E-7,1.831686E-9,2.00339E-5,7.979834,6.677595E-5,452732.3,452753.8
0.02731326,2.431144E-5,6.283185,3.141593,6.283185,1127.675,0.2365664,-1.46993E9,1456.292,2.035155E8,1456.292,0.9999919,0.80202,5.897535E-5,0.03504931,5.572215E-4,0.006709849,2.5788E-5,0.09328138,5.672333E-5,0.007274834,0.002089263,1.717028E-6,0.02707589,6.194763E-4,7.432732E-4,9.264517E-4,3.185452E-4,4.662008E-7,0.002992378,0.0119343,0.001266415,4.822838E-4,5.650749E-4,1.081783E-4,0.001362398,9.959791E-5,3.074927E-4,0.002910725,4.885397E-7,1.8065E-9,1.990599E-5,7.979748,6.677582E-5,452727.2,452748.6
0.02950041,2.625085E-5,6.283185,3.141593,6.283185,1127.801,0.2365664,-1.334772E9,1455.624,2.033979E8,1455.624,0.9999919,0.8012763,5.564321E-5,0.03563423,5.204355E-4,0.006675775,2.360081E-5,0.09394061,5.318467E-5,0.007433212,0.002046944,1.526254E-6,0.02688715,5.979031E-4,7.706064E-4,9.512456E-4,3.051683E-4,3.966487E-7,0.002815555,0.01184821,0.00129522,4.955573E-4,5.785508E-4,8.910573E-5,0.001319129,8.699192E-5,2.628401E-4,0.00290485,2.995001E-7,8.523017E-10,1.406485E-5,7.975196,6.676835E-5,452469.0,452490.5
0.03109647,2.7666E-5,6.283185,3.141593,6.283185,1127.88,0.2365664,-1.265996E9,1455.169,2.033178E8,1455.169,0.9999919,0.8007728,5.345346E-5,0.03603529,4.970168E-4,0.006651083,2.225705E-5,0.09438669,5.083345E-5,0.007542682,0.002017313,1.40709E-6,0.02675203,5.831627E-4,7.898783E-4,9.682631E-4,2.959723E-4,3.573781E-7,0.002695705,0.01178546,0.001314935,5.047893E-4,5.877966E-4,7.808429E-5,0.001289302,7.892321E-5,2.348183E-4,0.002900885,2.1051E-7,4.957747E-10,1.095385E-5,7.972143,6.676367E-5,452298.6,452320.4
0.03154402,2.806281E-5,6.283185,3.141593,6.283185,1127.9,0.2365664,-1.245541E9,1455.045,2.032961E8,1455.045,0.9999919,0.8006366,5.288348E-5,0.03614421,4.908567E-4,0.006644197,2.189337E-5,0.0945072,5.022808E-5,0.007572521,0.002009182,1.376446E-6,0.02671464,5.791661E-4,7.951856E-4,9.728816E-4,2.934732E-4,3.343046E-7,0.00266348,0.01176789,0.00132028,5.073144E-4,5.903072E-4,7.535482E-5,0.001281184,7.681424E-5,2.275705E-4,0.002899815,1.90835E-7,4.263997E-10,1.021783E-5,7.97132,6.676245E-5,452254.2,452276.5
0.03186537,2.834771E-5,6.283185,3.141593,6.283185,1127.914,0.2365664,-1.235346E9,1454.955,2.032803E8,1454.955,0.9999919,0.8005402,5.239398E-5,0.03622152,4.864655E-4,0.006639277,2.164113E-5,0.09459271,4.973312E-5,0.007593703,0.002003395,1.354014E-6,0.02668814,5.763053E-4,7.989695E-4,9.761609E-4,2.917014E-4,3.361105E-7,0.002640818,0.01175535,0.001324077,5.091098E-4,5.920918E-4,7.348217E-5,0.001275422,7.533976E-5,2.225231E-4,0.002899063,1.778971E-7,3.828181E-10,9.72179E-6,7.970735,6.676166E-5,452225.2,452248.7
0.03207913,2.853723E-5,6.283185,3.141593,6.283185,1127.923,0.2365664,-1.233689E9,1454.897,2.032701E8,1454.897,0.9999919,0.8004764,5.213777E-5,0.03627251,4.835573E-4,0.006636002,2.147141E-5,0.09464905,4.945876E-5,0.007607693,0.001999565,1.340392E-6,0.02667049,5.744396E-4,8.014749E-4,9.783236E-4,2.905307E-4,3.248447E-7,0.002625899,0.01174697,0.001326577,5.102969E-4,5.932666E-4,7.227309E-5,0.001271617,7.437607E-5,2.192326E-4,0.002898564,1.697856E-7,3.563262E-10,9.405546E-6,7.97035,6.676109E-5,452205.8,452230.2
0.0322801,2.871541E-5,6.283185,3.141593,6.283185,1127.932,0.2365664,-1.201028E9,1454.844,2.032607E8,1454.844,0.9999919,0.8004175,5.195535E-5,0.03632014,4.808492E-4,0.006632928,2.131605E-5,0.09470126,4.921842E-5,0.007620778,0.00199598,1.32805E-6,0.02665372,5.727104E-4,8.038219E-4,9.803431E-4,2.89437E-4,3.236161E-7,0.002611836,0.01173912,0.00132891,5.114077E-4,5.943627E-4,7.116516E-5,0.001268063,7.348372E-5,2.161924E-4,0.002898101,1.625356E-7,3.332614E-10,9.118842E-6,7.969996,6.676057E-5,452185.5,452209.8
0.04543818,4.037875E-5,6.283185,3.141593,6.283185,1128.327,0.2365664,-8.348482E8,1451.949,2.027512E8,1451.949,0.9999919,0.797244,4.119835E-5,0.03895388,3.600038E-4,0.00644051,1.518237E-5,0.09751165,3.762355E-5,0.008365936,0.001787327,7.896075E-7,0.02561219,4.793907E-4,9.436538E-4,0.001089395,2.29218E-4,1.37326E-7,0.001876394,0.01124354,0.001457349,5.756468E-4,6.548962E-4,3.266753E-5,0.001069945,3.437747E-5,8.985513E-5,0.002873022,1.022131E-8,4.738936E-12,1.288079E-6,7.951353,6.673722E-5,451126.3,451148.7
0.09154439,8.123493E-5,6.283185,3.141593,6.283185,1128.504,0.2365664,-4.487605E8,1445.596,2.01633E8,1445.596,0.9999919,0.7909302,2.727689E-5,0.04455068,2.03597E-4,0.005903529,8.908826E-6,0.1031639,2.24173E-5,0.01011819,0.001292516,2.923367E-7,0.02261801,3.052048E-4,0.001301371,0.001273262,1.139601E-4,1.589178E-8,7.475495E-4,0.009873988,0.001724272,7.360825E-4,7.788343E-4,1.079312E-5,6.606594E-4,3.325373E-6,5.890456E-6,0.002820415,-5.853994E-11,-3.085427E-13,-1.003936E-8,7.915316,6.672672E-5,449080.9,449097.9
0.09479187,8.411263E-5,6.283185,3.141593,6.283185,1128.488,0.2365664,-4.357816E8,1445.249,2.015718E8,1445.249,0.9999919,0.7906184,2.685628E-5,0.04483625,1.983312E-4,0.005871886,8.794358E-6,0.103446,2.193737E-5,0.01021499,0.001266198,2.926651E-7,0.0224369,2.967548E-4,0.001321346,0.001279877,1.089472E-4,1.470652E-8,7.073874E-4,0.009795975,0.001737482,7.454014E-4,7.848088E-4,1.026388E-5,6.412981E-4,2.862579E-6,4.933858E-6,0.002817644,-5.761939E-11,-2.634122E-13,-3.224356E-8,7.913529,6.672768E-5,448979.7,448996.4
0.09517633,8.445332E-5,6.283185,3.141593,6.283185,1128.486,0.2365664,-4.309607E8,1445.208,2.015647E8,1445.208,0.9999919,0.790582,2.669725E-5,0.0448695,1.978034E-4,0.005868189,8.807908E-6,0.103479,2.183895E-5,0.01022632,0.001263136,2.995209E-7,0.02241578,2.95853E-4,0.001323676,0.001280614,1.083716E-4,1.535786E-8,7.029335E-4,0.009786874,0.001739016,7.464944E-4,7.855013E-4,9.965106E-6,6.3905E-4,2.813269E-6,4.841376E-6,0.002817319,-5.745318E-11,-2.581764E-13,-6.862438E-8,7.91332,6.67278E-5,448968.2,448984.9
0.09586395,8.506265E-5,6.283185,3.141593,6.283185,1128.483,0.2365664,-4.321133E8,1445.136,2.01552E8,1445.136,0.9999919,0.7905174,2.662116E-5,0.0449287,1.966249E-4,0.005861604,8.657561E-6,0.1035375,2.169658E-5,0.01024646,0.001257691,2.734728E-7,0.02237791,2.943678E-4,0.001327824,0.00128192,1.073516E-4,1.399345E-8,6.951652E-4,0.009770506,0.001741743,7.484412E-4,7.867299E-4,9.710361E-6,6.350283E-4,2.726482E-6,4.667851E-6,0.002816744,-5.715852E-11,-2.490966E-13,-8.766549E-8,7.91295,6.6728E-5,448947.5,448964.2
0.1001062,8.882193E-5,6.283185,3.141593,6.283185,1128.46,0.2365664,-4.226222E8,1444.7,2.014753E8,1444.7,0.9999919,0.7901301,2.586911E-5,0.04528471,1.89353E-4,0.005821521,8.426606E-6,0.1038878,2.091725E-5,0.01036834,0.001224865,2.648834E-7,0.02214755,2.855293E-4,0.001352896,0.00128958,1.013059E-4,1.556231E-8,6.499997E-4,0.009671435,0.001758097,7.602756E-4,7.940803E-4,9.46057E-6,6.109891E-4,2.25685E-6,3.822539E-6,0.002813283,-5.540228E-11,-1.999937E-13,-5.254664E-7,7.910726,6.672936E-5,448830.1,448848.5
0.1003736,8.905892E-5,6.283185,3.141593,6.283185,1128.458,0.2365664,-4.36215E8,1444.672,2.014704E8,1444.672,0.9999919,0.7901058,2.580148E-5,0.04530664,1.889576E-4,0.00581904,8.461263E-6,0.1039095,2.086548E-5,0.01037588,0.001222842,2.711966E-7,0.02213344,2.849876E-4,0.001354446,0.001290043,1.009394E-4,1.925461E-8,6.473757E-4,0.009665318,0.001759099,7.610102E-4,7.945294E-4,9.49599E-6,6.095186E-4,2.234515E-6,3.833615E-6,0.00281307,-5.52952E-11,-1.972635E-13,-7.649811E-7,7.910585,6.672945E-5,448825.2,448843.8
0.100472,8.914613E-5,6.283185,3.141593,6.283185,1128.458,0.2365664,-5.306657E8,1444.662,2.014686E8,1444.662,0.9999919,0.7900967,2.578532E-5,0.04531468,1.888205E-4,0.005818129,8.451943E-6,0.1039177,2.084165E-5,0.01037864,0.001222099,2.654871E-7,0.02212832,2.847845E-4,0.001355015,0.001290212,1.00805E-4,6.945311E-9,6.464682E-4,0.009663066,0.001759468,7.612801E-4,7.946949E-4,9.479532E-6,6.089786E-4,2.22534E-6,3.823234E-6,0.002812991,-5.525591E-11,-1.962689E-13,-8.006965E-7,7.910531,6.672948E-5,448823.7,448842.9
0.100517,8.918601E-5,6.283185,3.141593,6.283185,1128.457,0.2365664,-4.214463E8,1444.657,2.014677E8,1444.657,0.9999919,0.7900928,2.577291E-5,0.04531837,1.887329E-4,0.005817714,8.428129E-6,0.1039213,2.082851E-5,0.01037991,0.00122176,2.60876E-7,0.02212593,2.846899E-4,0.001355276,0.00129029,1.007435E-4,9.308002E-9,6.460222E-4,0.009662039,0.001759637,7.614036E-4,7.947712E-4,9.474526E-6,6.087321E-4,2.220841E-6,3.813934E-6,0.002812956,-5.5238E-11,-1.958159E-13,-8.01116E-7,7.910508,6.672951E-5,448822.6,448841.8
0.1006108,8.926907E-5,6.283185,3.141593,6.283185,1128.456,0.2365664,-4.221705E8,1444.648,2.014661E8,1444.648,0.9999919,0.7900845,2.578236E-5,0.04532604,1.885533E-4,0.005816847,8.393065E-6,0.1039288,2.081345E-5,0.01038254,0.001221053,2.571471E-7,0.02212091,2.844994E-4,0.001355818,0.001290451,1.006155E-4,1.088621E-8,6.450741E-4,0.009659897,0.001759988,7.616608E-4,7.949287E-4,9.464403E-6,6.082191E-4,2.211501E-6,3.794678E-6,0.002812882,-5.520066E-11,-1.948763E-13,-8.005557E-7,7.910461,6.672956E-5,448819.9,448839.1
0.1169043,1.037085E-4,6.283185,3.141593,6.283185,1128.34,0.2365664,-3.691755E8,1443.093,2.011925E8,1443.093,0.9999919,0.788748,2.383549E-5,0.04656666,1.675159E-4,0.005672219,7.626962E-6,0.1051385,1.873572E-5,0.01081803,0.001106669,2.104229E-7,0.02128364,2.553669E-4,0.00144414,0.001313376,8.102926E-5,7.523581E-9,5.071252E-4,0.009306993,0.001816015,8.04655E-4,8.198389E-4,7.911169E-6,5.272597E-4,1.087314E-6,1.620817E-6,0.002800558,-4.930838E-11,-8.587473E-14,-8.156497E-7,7.902766,6.673645E-5,448383.5,448401.8
0.1185226,1.051428E-4,6.283185,3.141593,6.283185,1128.327,0.2365664,-3.642372E8,1442.947,2.011668E8,1442.947,0.9999919,0.7886256,2.364712E-5,0.04668092,1.657143E-4,0.005658565,7.578924E-6,0.1052492,1.854234E-5,0.0108589,0.001096176,2.102356E-7,0.02120437,2.528031E-4,0.001452312,0.001315199,7.934183E-5,9.827602E-9,4.959426E-4,0.009274034,0.001821097,8.087437E-4,8.220772E-4,7.804676E-6,5.200391E-4,1.017517E-6,1.516953E-6,0.002799404,-4.878363E-11,-7.930072E-14,-9.038752E-7,7.902059,6.673723E-5,448344.3,448362.5
0.1241444,1.101254E-4,6.283185,3.141593,6.283185,1128.279,0.2365664,-3.516413E8,1442.451,2.010794E8,1442.451,0.9999919,0.7882138,2.307564E-5,0.04706664,1.597786E-4,0.005612042,7.354435E-6,0.1056218,1.792964E-5,0.01099785,0.001060841,1.943116E-7,0.02093383,2.443453E-4,0.001479912,0.001320982,7.379724E-5,6.143033E-9,4.599086E-4,0.009162225,0.001838141,8.227173E-4,8.295585E-4,7.377461E-6,4.959861E-4,8.076673E-7,1.155425E-6,0.002795483,-4.703497E-11,-6.032836E-14,-9.607247E-7,7.899675,6.674006E-5,448209.8,448227.6
0.1287209,1.141816E-4,6.283185,3.141593,6.283185,1128.238,0.2365664,-3.413499E8,1442.058,2.010103E8,1442.058,0.9999919,0.7878923,2.263169E-5,0.04736878,1.553102E-4,0.005575162,7.196316E-6,0.1059124,1.746171E-5,0.01110774,0.001033274,1.853372E-7,0.02071911,2.379128E-4,0.001501527,0.001325122,6.961627E-5,5.517456E-9,4.334977E-4,0.009074128,0.001851371,8.338457E-4,8.353369E-4,7.061073E-6,4.774966E-4,6.720021E-7,9.291205E-7,0.002792381,-4.568951E-11,-4.84063E-14,-9.923738E-7,7.89781,6.674247E-5,448104.6,448121.9
0.1359363,1.20577E-4,6.283185,3.141593,6.283185,1128.171,0.2365664,-3.264145E8,1441.458,2.009046E8,1441.458,0.9999919,0.787408,2.198537E-5,0.04782548,1.488591E-4,0.005518712,6.968952E-6,0.1063496,1.678213E-5,0.01127559,9.918373E-4,1.727147E-7,0.02039017,2.28523E-4,0.001534146,0.001330734,6.356954E-5,4.782689E-9,3.96472E-4,0.008940195,0.00187115,8.509747E-4,8.43929E-4,6.62992E-6,4.501589E-4,5.081648E-7,6.833223E-7,0.002787639,-4.369663E-11,-3.434347E-14,-1.112885E-6,7.894994,6.674646E-5,447946.3,447963.2
0.1469223,1.303154E-4,6.283185,3.141593,6.283185,1128.062,0.2365664,-3.06119E8,1440.585,2.00751E8,1440.585,0.9999919,0.7867186,2.110314E-5,0.04847944,1.401928E-4,0.005436428,6.665224E-6,0.1069707,1.585965E-5,0.01151965,9.331097E-4,1.566532E-7,0.01991019,2.157673E-4,0.001580617,0.001337426,5.549002E-5,4.196948E-9,3.490993E-4,0.008747025,0.001898984,8.761654E-4,8.559214E-4,6.046943E-6,4.12361E-4,3.376078E-7,4.249403E-7,0.00278072,-4.092921E-11,-2.054813E-14,-1.163987E-6,7.890972,6.675287E-5,447719.1,447735.3
0.1592129,1.412114E-4,6.283185,3.141593,6.283185,1127.935,0.2365664,-2.858413E8,1439.661,2.005884E8,1439.661,0.9999919,0.7860071,2.024797E-5,0.04915914,1.318645E-4,0.00534916,6.364423E-6,0.1076093,1.496866E-5,0.01177806,8.730356E-4,1.404269E-7,0.01940095,2.033709E-4,0.001628408,0.001342716,4.782529E-5,3.060442E-9,3.063661E-4,0.008544884,0.001927243,9.032053E-4,8.679729E-4,5.48881E-6,3.748718E-4,2.191724E-7,2.38047E-7,0.002773343,-3.816236E-11,-1.17357E-14,-1.109337E-6,7.886804,6.676042E-5,447482.6,447498.0
0.1784005,1.582242E-4,6.283185,3.141593,6.283185,1127.726,0.2365664,-2.601919E8,1438.312,2.003509E8,1438.312,0.9999919,0.7849993,1.911084E-5,0.05012998,1.210879E-4,0.00522167,5.990271E-6,0.1085078,1.379593E-5,0.01215552,7.893465E-4,1.229016E-7,0.01865783,1.870782E-4,0.001695314,0.001347473,3.814179E-5,3.437855E-9,2.553579E-4,0.008254642,0.001966316,9.433697E-4,8.844271E-4,4.876055E-6,3.246385E-4,1.230758E-7,1.541259E-7,0.002762433,-3.440391E-11,-4.995193E-15,-1.225205E-6,7.880867,6.677276E-5,447147.8,447162.2
0.1976923,1.753326E-4,6.283185,3.141593,6.283185,1127.509,0.2365664,-2.373206E8,1437.053,2.001294E8,1437.053,0.999992,0.784091,1.817674E-5,0.05101407,1.122567E-4,0.005102843,5.661671E-6,0.1093097,1.283356E-5,0.01250808,7.158169E-4,1.056731E-7,0.01796691,1.736243E-4,0.001754267,0.001349025,3.059493E-5,1.846386E-9,2.176608E-4,0.00798975,0.002000431,9.816018E-4,8.985927E-4,4.328355E-6,2.8249E-4,7.330332E-8,7.339017E-8,0.002752043,-3.118162E-11,-2.178044E-15,-1.154628E-6,7.875485,6.67856E-5,446842.6,446856.1
0.2,1.773794E-4,6.283185,3.141593,6.283185,1127.483,0.2365664,-2.350245E8,1436.908,2.001039E8,1436.908,0.999992,0.7839882,1.807389E-5,0.05111455,1.113107E-4,0.005089186,5.629247E-6,0.1093998,1.272863E-5,0.01254868,7.076394E-4,1.043111E-7,0.01788768,1.721668E-4,0.001760826,0.001349044,2.981008E-5,1.943123E-9,2.138364E-4,0.007959651,0.002004216,9.860487E-4,9.001527E-4,4.280999E-6,2.779186E-4,6.983544E-8,7.480932E-8,0.002750833,-3.082739E-11,-1.97458E-15,-1.173863E-6,7.874874,6.678715E-5,446808.3,446821.7
0.2093577,1.856794E-4,6.283185,3.141593,6.283185,1127.376,0.2365664,-2.264893E8,1436.332,2.000024E8,1436.332,0.999992,0.7835833,1.767461E-5,0.05151155,1.076928E-4,0.00503495,5.511052E-6,0.1097536,1.232412E-5,0.01271019,6.757257E-4,1.002065E-7,0.01757344,1.665596E-4,0.001786415,0.001348805,2.685223E-5,2.942385E-9,1.995841E-4,0.007840824,0.002018969,0.001003824,9.062131E-4,4.125331E-6,2.603056E-4,6.062808E-8,1.120919E-7,0.002745988,-2.94521E-11,-1.331554E-15,-1.378498E-6,7.872462,6.67935E-5,446673.9,446686.9
0.2216377,1.965727E-4,6.283185,3.141593,6.283185,1127.234,0.2365664,-2.146392E8,1435.602,1.99874E8,1435.602,0.999992,0.7830793,1.720866E-5,0.05200877,1.033358E-4,0.004966379,5.339749E-6,0.1101912,1.184691E-5,0.01291497,6.36683E-4,9.078541E-8,0.01717698,1.598347E-4,0.001817672,0.00134781,2.346027E-5,1.425344E-9,1.833956E-4,0.007692261,0.002036993,0.001026567,9.13573E-4,3.825779E-6,2.392627E-4,4.700274E-8,7.454171E-8,0.00273977,-2.778381E-11,-8.008656E-16,-1.343614E-6,7.869453,6.680189E-5,446503.3,446515.9
