Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H6_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H8_PFRC2 (),Mass_fraction_C3H6_PFRC2 (),Mass_fraction_C3H5-A_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C3H4-A_PFRC2 (),Mass_fraction_IC4H10_PFRC2 (),Mass_fraction_IC4H9_PFRC2 (),Mass_fraction_TC4H9_PFRC2 (),Mass_fraction_IC4H8_PFRC2 (),Mass_fraction_IC4H7_PFRC2 (),Mass_fraction_C4H8-1_PFRC2 (),Mass_fraction_C4H6_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C5H6_PFRC2 (),Mass_fraction_C10H8_PFRC2 (),Mass_fraction_LC5H8_PFRC2 (),Mass_fraction_NC7H14_PFRC2 (),Mass_fraction_IC8H16_PFRC2 (),Mass_fraction_DIMEPTD_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_NC10H20_PFRC2 (),Mass_fraction_IC12H26_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.7842582,6.736122E-4,6.283185,3.141593,6.283185,1166.832,0.2353964,-4.995589E7,1486.855,2.088948E8,1486.855,0.9999957,0.1950412,2.307263E-6,0.2376324,1.659893E-4,0.005382247,0.2314463,0.1096814,2.593494E-5,0.01497651,1.603506E-4,0.02381643,0.01134511,4.609062E-7,7.952137E-9,1.066268E-8,0.004034877,6.945571E-5,7.657566E-5,0.007403346,0.009528289,0.0680344,0.009470298,0.009175568,1.156614E-5,7.180098E-8,2.379729E-13,2.509879E-10,0.04419208,-4.862531E-6,-5.062012E-302,7.834841,6.421577E-5,445358.4,445359.5
0.7976156,6.850602E-4,6.283185,3.141593,6.283185,1166.749,0.2353964,-4.973832E7,1486.531,2.088379E8,1486.531,0.9999957,0.1950297,2.289344E-6,0.2380996,1.637698E-4,0.005274025,0.2314342,0.1103149,2.531477E-5,0.0145943,1.55954E-4,0.02347711,0.01115025,4.434862E-7,7.599741E-9,1.019582E-8,0.00387696,6.672327E-5,7.393458E-5,0.007347829,0.009484911,0.06840612,0.00944071,0.00923769,1.118246E-5,4.279589E-8,2.202102E-13,2.32735E-10,0.04399916,-4.888243E-6,-5.062012E-302,7.833691,6.422032E-5,445293.2,445294.2
0.8,6.871038E-4,6.283185,3.141593,6.283185,1166.734,0.2353964,-4.969687E7,1486.474,2.088277E8,1486.474,0.9999957,0.1950277,2.28621E-6,0.2381816,1.633828E-4,0.00525509,0.2314311,0.1104268,2.520672E-5,0.01452747,1.551918E-4,0.02341727,0.01111601,4.404602E-7,7.538878E-9,1.011517E-8,0.003849538,6.624981E-5,7.347007E-5,0.007338107,0.009477234,0.06847165,0.009435454,0.009248611,1.111623E-5,3.406846E-8,2.171953E-13,2.296348E-10,0.04396499,-4.832485E-6,-5.062012E-302,7.833489,6.422115E-5,445281.6,445282.7
0.8160674,7.008757E-4,6.283185,3.141593,6.283185,1166.629,0.2353964,-4.941596E7,1486.085,2.087594E8,1486.085,0.9999957,0.1950149,2.265044E-6,0.2387234,1.608126E-4,0.005130473,0.2314038,0.1111702,2.450165E-5,0.01408823,1.501198E-4,0.0230198,0.01088947,4.207368E-7,7.142641E-9,9.589884E-9,0.003670649,6.316325E-5,7.051949E-5,0.007273985,0.009426034,0.06890689,0.009400217,0.009320882,1.068487E-5,3.729562E-8,1.980287E-13,2.099195E-10,0.04373681,-4.754112E-6,-5.062012E-302,7.832146,6.422692E-5,445205.4,445206.4
0.8346307,7.167885E-4,6.283185,3.141593,6.283185,1166.502,0.2353964,-4.861195E7,1485.638,2.086806E8,1485.638,0.9999958,0.195001,2.240281E-6,0.2393269,1.579509E-4,0.004992677,0.2313587,0.1120083,2.373324E-5,0.01360372,1.444731E-4,0.02257283,0.01063652,3.993027E-7,6.712891E-9,9.019727E-9,0.003476063,5.981134E-5,6.742496E-5,0.007202786,0.009368019,0.06939633,0.009359906,0.009401625,1.021575E-5,7.639671E-8,1.781615E-13,1.894617E-10,0.04347766,-4.864089E-6,-5.062012E-302,7.830639,6.42339E-5,445119.9,445120.9
0.8483549,7.285542E-4,6.283185,3.141593,6.283185,1166.405,0.2353964,-4.911248E7,1485.308,2.086225E8,1485.308,0.9999958,0.1949915,2.224356E-6,0.2397582,1.559355E-4,0.00489483,0.2313162,0.1126139,2.319088E-5,0.01326004,1.406236E-4,0.02225058,0.01045531,3.84291E-7,6.420019E-9,8.631096E-9,0.00334,5.747592E-5,6.509366E-5,0.007152048,0.009325903,0.06974928,0.009330383,0.009459493,9.88734E-6,5.173789E-8,1.648911E-13,1.75765E-10,0.04328905,-4.812678E-6,-5.062012E-302,7.829555,6.423928E-5,445058.3,445059.3
0.8610105,7.394048E-4,6.283185,3.141593,6.283185,1166.312,0.2353964,-4.939758E7,1485.004,2.08569E8,1485.004,0.9999958,0.1949832,2.208882E-6,0.2401454,1.541623E-4,0.004807506,0.231271,0.1131624,2.271182E-5,0.01295379,1.372348E-4,0.02195919,0.01029238,3.7107E-7,6.160234E-9,8.286123E-9,0.003220021,5.54289E-5,6.314218E-5,0.007106783,0.009287641,0.07006842,0.009303405,0.009511531,9.599561E-6,1.313462E-7,1.536176E-13,1.641197E-10,0.04311715,-5.33285E-6,-5.062012E-302,7.828575,6.42444E-5,445002.9,445003.9
0.8805265,7.561389E-4,6.283185,3.141593,6.283185,1166.164,0.2353964,-4.854744E7,1484.536,2.084867E8,1484.536,0.9999958,0.1949713,2.186015E-6,0.2407234,1.514456E-4,0.004678093,0.2311899,0.1139898,2.200842E-5,0.01250068,1.320399E-4,0.02152088,0.01004882,3.517719E-7,5.785988E-9,7.788877E-9,0.003044855,5.243623E-5,6.027365E-5,0.00703939,0.009229721,0.07054882,0.009262191,0.009589357,9.180264E-6,5.100997E-8,1.378505E-13,1.478289E-10,0.04285609,-5.05288E-6,-5.062012E-302,7.827103,6.425256E-5,444919.2,444920.2
0.890965,7.650904E-4,6.283185,3.141593,6.283185,1166.082,0.2353964,-4.841698E7,1484.286,2.084427E8,1484.286,0.9999958,0.1949653,2.174211E-6,0.2410234,1.500635E-4,0.00461137,0.2311416,0.1144234,2.164993E-5,0.01226753,1.294157E-4,0.02129176,0.009922204,3.41965E-7,5.597163E-9,7.537869E-9,0.002955767,5.091747E-5,5.887822E-5,0.007004536,0.00919927,0.07080016,0.009240341,0.009629826,8.965929E-6,1.297851E-7,1.301541E-13,1.398608E-10,0.04271838,-5.617065E-6,-5.062012E-302,7.826334,6.425706E-5,444875.9,444876.9
0.9221126,7.918046E-4,6.283185,3.141593,6.283185,1165.829,0.2353964,-4.798794E7,1483.543,2.083118E8,1483.543,0.9999958,0.1949492,2.139592E-6,0.2418825,1.461031E-4,0.004422002,0.2309766,0.1156822,2.063707E-5,0.01160643,1.220346E-4,0.0206292,0.009558849,3.145978E-7,5.075096E-9,6.843342E-9,0.002707651,4.670395E-5,5.473735E-5,0.006905283,0.009110576,0.07152791,0.009176003,0.009745978,8.370447E-6,3.06562E-8,1.098697E-13,1.188186E-10,0.04231506,-5.130612E-6,-5.062012E-302,7.824111,6.427101E-5,444749.4,444750.4
0.9551808,8.201725E-4,6.283185,3.141593,6.283185,1165.546,0.2353964,-4.753626E7,1482.757,2.081735E8,1482.757,0.9999958,0.1949346,2.103712E-6,0.2427399,1.421257E-4,0.004235795,0.2307723,0.1169635,1.965814E-5,0.01095852,1.146693E-4,0.01995926,0.009195365,2.884536E-7,4.581578E-9,6.185997E-9,0.002470579,4.268394E-5,5.095158E-5,0.006806816,0.009019879,0.07226608,0.009109,0.009862205,7.806593E-6,5.664768E-8,9.205329E-14,1.002743E-10,0.04189905,-4.891939E-6,-5.062012E-302,7.821861,6.428658E-5,444621.6,444622.6
0.9822618,8.434096E-4,6.283185,3.141593,6.283185,1165.305,0.2353964,-4.727416E7,1482.115,2.080606E8,1482.115,0.9999958,0.1949243,2.076633E-6,0.2434031,1.391257E-4,0.004093767,0.230585,0.1179731,1.891951E-5,0.01046538,1.09283E-4,0.01943492,0.008913617,2.690061E-7,4.222003E-9,5.706594E-9,0.002294509,3.971567E-5,4.804095E-5,0.006731202,0.008948192,0.07284582,0.009055174,0.009952291,7.385385E-6,2.762814E-8,7.982898E-14,8.749938E-11,0.04156716,-4.694418E-6,-5.062012E-302,7.820097,6.42999E-5,444521.4,444522.3
1.0,8.586326E-4,6.283185,3.141593,6.283185,1165.142,0.2353964,-4.706958E7,1481.696,2.079868E8,1481.696,0.9999959,0.1949184,2.059006E-6,0.2438201,1.372252E-4,0.004005463,0.2304539,0.1186162,1.846535E-5,0.01015939,1.058652E-4,0.01910263,0.008736359,2.571525E-7,4.003887E-9,5.41554E-9,0.002187134,3.790819E-5,4.635674E-5,0.006683968,0.00890246,0.07321426,0.009020422,0.01000897,7.129486E-6,8.213817E-8,7.279066E-14,8.013014E-11,0.04135381,-4.917504E-6,-5.062012E-302,7.818976,6.430887E-5,444457.9,444458.8
1.012428,8.692999E-4,6.283185,3.141593,6.283185,1165.027,0.2353964,-4.653849E7,1481.403,2.079353E8,1481.403,0.9999959,0.1949145,2.045994E-6,0.2441043,1.358966E-4,0.003945727,0.2303585,0.1190583,1.81629E-5,0.009952984,1.034384E-4,0.01887509,0.008615474,2.492534E-7,3.85748E-9,5.220024E-9,0.00211543,3.669811E-5,4.535481E-5,0.00665178,0.008870988,0.07346722,0.008996281,0.01004762,6.953336E-6,1.241374E-7,6.826334E-14,7.538428E-11,0.04120629,-5.435632E-6,-5.062012E-302,7.818206,6.431525E-5,444414.5,444415.4
1.02743,8.821773E-4,6.283185,3.141593,6.283185,1164.885,0.2353964,-4.669992E7,1481.05,2.078731E8,1481.05,0.9999959,0.1949103,2.032689E-6,0.2444388,1.344136E-4,0.003875859,0.2302388,0.119583,1.780462E-5,0.009711126,1.009062E-4,0.01860598,0.008473076,2.400664E-7,3.692933E-9,5.000278E-9,0.002032581,3.530827E-5,4.386219E-5,0.006614098,0.00883362,0.073767,0.008967417,0.01009313,6.750793E-6,3.470014E-8,6.321705E-14,7.007495E-11,0.04103023,-5.102972E-6,-5.062012E-302,7.817296,6.43231E-5,444362.7,444363.6
1.058541,9.088883E-4,6.283185,3.141593,6.283185,1164.584,0.2353964,-4.548089E7,1480.32,2.077446E8,1480.32,0.9999959,0.1949027,2.002811E-6,0.2451051,1.313774E-4,0.00373829,0.2299786,0.1206416,1.710935E-5,0.009236124,9.556008E-5,0.0180661,0.008189345,2.223522E-7,3.372522E-9,4.571895E-9,0.001872497,3.26244E-5,4.13728E-5,0.006539468,0.008758195,0.07437068,0.008908437,0.01018381,6.365229E-6,7.706425E-8,5.399501E-14,6.03523E-11,0.04067176,-4.965377E-6,-5.062012E-302,7.815462,6.433972E-5,444258.5,444259.4
1.059027,9.093057E-4,6.283185,3.141593,6.283185,1164.579,0.2353964,-4.351285E7,1480.308,2.077426E8,1480.308,0.9999959,0.1949026,1.999204E-6,0.2451153,1.313595E-4,0.003736234,0.2299749,0.1206578,1.710193E-5,0.009229419,9.545706E-5,0.0180579,0.008185043,2.221043E-7,3.362757E-9,4.558675E-9,0.001870119,3.258296E-5,4.153067E-5,0.006538339,0.008757041,0.07437992,0.008907517,0.01018519,6.359137E-6,2.404048E-7,5.386175E-14,6.021313E-11,0.04066626,-5.810507E-6,-5.062012E-302,7.815433,6.433999E-5,444257.7,444258.6
1.05923,9.094801E-4,6.283185,3.141593,6.283185,1164.577,0.2353964,-4.572793E7,1480.304,2.077418E8,1480.304,0.9999959,0.1949026,2.000305E-6,0.2451196,1.313381E-4,0.003735376,0.2299733,0.1206646,1.709878E-5,0.009226548,9.540987E-5,0.01805447,0.008183246,2.220042E-7,3.361635E-9,4.557285E-9,0.001869126,3.256569E-5,4.156131E-5,0.006537862,0.008756558,0.07438377,0.008907132,0.01018577,6.356602E-6,2.903568E-7,5.380604E-14,6.01551E-11,0.04066397,-6.109901E-6,-5.062012E-302,7.815421,6.43401E-5,444257.2,444258.1
1.059841,9.100048E-4,6.283185,3.141593,6.283185,1164.571,0.2353964,-4.553154E7,1480.289,2.077392E8,1480.289,0.9999959,0.1949024,2.001561E-6,0.2451323,1.312614E-4,0.00373278,0.2299681,0.120685,1.708672E-5,0.009217649,9.527146E-5,0.01804414,0.008177836,2.216884E-7,3.359681E-9,4.554719E-9,0.001866142,3.251505E-5,4.153483E-5,0.006536412,0.008755105,0.07439536,0.008905982,0.0101875,6.349015E-6,2.922855E-7,5.364039E-14,5.99809E-11,0.04065703,-6.197998E-6,-5.062012E-302,7.815385,6.434043E-5,444255.2,444256.1
1.078078,9.256658E-4,6.283185,3.141593,6.283185,1164.39,0.2353964,-4.583199E7,1479.863,2.076642E8,1479.863,0.9999959,0.1948987,1.985718E-6,0.2455055,1.295885E-4,0.003656716,0.229808,0.1212864,1.670364E-5,0.008955329,9.251313E-5,0.01773971,0.008018809,2.120657E-7,3.190139E-9,4.327869E-9,0.001779567,3.106566E-5,3.994047E-5,0.006494713,0.008712239,0.07473756,0.008871944,0.01023829,6.132219E-6,1.04575E-7,4.896626E-14,5.502819E-11,0.04045143,-6.045631E-6,-5.062012E-302,7.814346,6.435041E-5,444195.9,444196.8
1.079496,9.268834E-4,6.283185,3.141593,6.283185,1164.376,0.2353964,-4.570218E7,1479.83,2.076583E8,1479.83,0.9999959,0.1948985,1.984685E-6,0.245534,1.29454E-4,0.003650939,0.2297954,0.1213326,1.667573E-5,0.008935525,9.226846E-5,0.01771638,0.00800666,2.113499E-7,3.177614E-9,4.311118E-9,0.001773038,3.095636E-5,3.987776E-5,0.006491524,0.008708946,0.07476384,0.008869314,0.01024218,6.115524E-6,1.307629E-7,4.862183E-14,5.46634E-11,0.04043557,-6.231079E-6,-5.062012E-302,7.814266,6.43512E-5,444191.5,444192.3
1.10809,9.514439E-4,6.283185,3.141593,6.283185,1164.086,0.2353964,-4.559707E7,1479.163,2.075409E8,1479.163,0.9999959,0.1948937,1.961184E-6,0.2460947,1.269945E-4,0.003538125,0.2295341,0.1222487,1.610902E-5,0.00854659,8.822042E-5,0.01725557,0.007767756,1.973406E-7,2.933694E-9,3.984505E-9,0.001647193,2.886271E-5,3.759976E-5,0.006429565,0.008643703,0.07528411,0.008816883,0.01031845,5.804163E-6,1.693506E-8,4.222563E-14,4.786495E-11,0.04011915,-5.6696E-6,-5.062012E-302,7.812687,6.43672E-5,444101.5,444102.4
1.144595,9.82808E-4,6.283185,3.141593,6.283185,1163.709,0.2353964,-4.438766E7,1478.315,2.073918E8,1478.315,0.999996,0.1948892,1.928791E-6,0.2467733,1.238781E-4,0.003404006,0.2291865,0.1233757,1.54491E-5,0.008085815,8.288691E-5,0.01669408,0.007478935,1.811535E-7,2.649345E-9,3.603193E-9,0.001501389,2.642406E-5,3.549609E-5,0.006355017,0.008563556,0.07592274,0.008751245,0.01041063,5.448864E-6,1.248054E-7,3.535268E-14,4.053103E-11,0.03972535,-5.813471E-6,-5.062012E-302,7.810747,6.438811E-5,443991.8,443992.7
1.149586,9.870969E-4,6.283185,3.141593,6.283185,1163.656,0.2353964,-4.444415E7,1478.2,2.073715E8,1478.2,0.999996,0.1948887,1.923926E-6,0.246863,1.234131E-4,0.003386493,0.2291382,0.123526,1.53659E-5,0.008026048,8.205363E-5,0.01661974,0.0074408,1.790879E-7,2.612281E-9,3.553445E-9,0.001482672,2.610639E-5,3.531295E-5,0.00634505,0.008552869,0.07600782,0.008742355,0.0104228,5.400058E-6,1.454238E-7,3.451054E-14,3.963162E-11,0.0396725,-6.116976E-6,-5.062012E-302,7.810489,6.439099E-5,443977.4,443978.3
1.17469,0.001008673,6.283185,3.141593,6.283185,1163.39,0.2353964,-4.477025E7,1477.62,2.072694E8,1477.62,0.999996,0.1948867,1.906633E-6,0.2473025,1.21582E-4,0.003301182,0.2288889,0.1242699,1.494288E-5,0.007732735,7.930399E-5,0.01625318,0.007253633,1.689905E-7,2.443841E-9,3.327418E-9,0.001392596,2.461334E-5,3.351612E-5,0.006297079,0.008500067,0.07642839,0.008698242,0.01048247,5.17352E-6,3.070517E-8,3.061694E-14,3.543731E-11,0.03940914,-5.667707E-6,-5.062012E-302,7.809211,6.440576E-5,443904.5,443905.4
1.199996,0.001030427,6.283185,3.141593,6.283185,1163.117,0.2353964,-4.434376E7,1477.036,2.071667E8,1477.036,0.999996,0.1948855,1.887809E-6,0.2477285,1.197366E-4,0.003219699,0.2286319,0.1249998,1.454298E-5,0.007452848,7.63844E-5,0.01589598,0.007072569,1.595472E-7,2.284817E-9,3.113778E-9,0.001308166,2.321637E-5,3.208079E-5,0.006251197,0.008448398,0.0768405,0.008654563,0.01054016,4.963034E-6,5.369191E-8,2.717205E-14,3.171994E-11,0.03914815,-5.559395E-6,-5.062012E-302,7.807959,6.442086E-5,443833.4,443834.2
1.2,0.001030431,6.283185,3.141593,6.283185,1163.117,0.2353964,-4.434367E7,1477.036,2.071667E8,1477.036,0.999996,0.1948855,1.887805E-6,0.2477286,1.197363E-4,0.003219685,0.2286319,0.125,1.454292E-5,0.007452801,7.638391E-5,0.01589592,0.007072538,1.595456E-7,2.284791E-9,3.113742E-9,0.001308151,2.321614E-5,3.208054E-5,0.006251189,0.008448389,0.07684057,0.008654555,0.01054017,4.962998E-6,5.367087E-8,2.717149E-14,3.171934E-11,0.03914811,-5.559276E-6,-5.062012E-302,7.807958,6.442086E-5,443833.4,443834.2
1.224871,0.001051817,6.283185,3.141593,6.283185,1162.846,0.2353964,-4.388523E7,1476.465,2.070662E8,1476.465,0.999996,0.1948849,1.869115E-6,0.2481311,1.17951E-4,0.003143804,0.228374,0.1256979,1.417233E-5,0.007192268,7.355637E-5,0.01555707,0.006901718,1.509068E-7,2.139757E-9,2.918714E-9,0.001231034,2.193515E-5,3.078901E-5,0.006208134,0.008399115,0.0772342,0.008612288,0.01059456,4.768437E-6,1.400029E-8,2.41969E-14,2.849744E-11,0.03889634,-5.064417E-6,-5.062012E-302,7.806762,6.44359E-5,443765.3,443766.1
1.255226,0.001077925,6.283185,3.141593,6.283185,1162.51,0.2353964,-4.351596E7,1475.771,2.06944E8,1475.771,0.9999961,0.1948849,1.847445E-6,0.248602,1.158886E-4,0.003056375,0.2280532,0.1265252,1.374717E-5,0.006892178,7.03755E-5,0.01515899,0.0067021,1.411317E-7,1.977847E-9,2.700796E-9,0.001143994,2.048975E-5,2.93197E-5,0.006158108,0.008340899,0.07770023,0.00856157,0.01065807,4.554845E-6,2.377257E-8,2.10402E-14,2.505619E-11,0.03859513,-4.64433E-6,-5.062012E-302,7.805345,6.445451E-5,443684.7,443685.5
1.277532,0.001097114,6.283185,3.141593,6.283185,1162.26,0.2353964,-4.30553E7,1475.263,2.068545E8,1475.263,0.9999961,0.1948855,1.83181E-6,0.2489346,1.144436E-4,0.002995566,0.2278139,0.1271166,1.34532E-5,0.006683511,6.817981E-5,0.01487681,0.006561352,1.344521E-7,1.868071E-9,2.552904E-9,0.001084615,1.950522E-5,2.834056E-5,0.006123073,0.008299433,0.07803307,0.008524926,0.01070281,4.403093E-6,3.562213E-8,1.900973E-14,2.283147E-11,0.03837781,-4.508202E-6,-5.062012E-302,7.804332,6.446835E-5,443627.1,443627.9
1.312895,0.001127546,6.283185,3.141593,6.283185,1161.86,0.2353964,-4.266281E7,1474.46,2.067133E8,1474.46,0.9999961,0.1948873,1.808055E-6,0.24944,1.122285E-4,0.002904731,0.2274287,0.1280266,1.301526E-5,0.00637173,6.487309E-5,0.01444671,0.006347969,1.246508E-7,1.708886E-9,2.338255E-9,9.977535E-4,1.806397E-5,2.68561E-5,0.006070253,0.008235899,0.07854484,0.008467877,0.01077057,4.178588E-6,1.88544E-8,1.6219E-14,1.975635E-11,0.03804013,-4.077619E-6,-5.062012E-302,7.802774,6.449056E-5,443538.4,443539.2
1.326114,0.001138924,6.283185,3.141593,6.283185,1161.709,0.2353964,-4.242194E7,1474.161,2.066606E8,1474.161,0.9999961,0.1948882,1.798826E-6,0.2496224,1.114518E-4,0.002872455,0.2272839,0.1283585,1.286449E-5,0.006261391,6.369583E-5,0.01429116,0.006271129,1.212467E-7,1.65325E-9,2.263145E-9,9.673982E-4,1.756009E-5,2.655085E-5,0.006051333,0.008212822,0.07873135,0.00844687,0.01079496,4.097551E-6,2.596955E-7,1.529401E-14,1.873328E-11,0.037916,-5.622518E-6,-5.062012E-302,7.802204,6.449894E-5,443506.9,443507.7
1.350114,0.001159585,6.283185,3.141593,6.283185,1161.433,0.2353964,-4.208667E7,1473.62,2.065653E8,1473.62,0.9999961,0.1948902,1.78388E-6,0.2499448,1.100321E-4,0.002815998,0.2270182,0.1289498,1.259504E-5,0.006067654,6.16589E-5,0.01401571,0.006135503,1.153134E-7,1.558644E-9,2.135408E-9,9.150313E-4,1.669173E-5,2.557007E-5,0.006018069,0.008171836,0.07906357,0.008409194,0.01083796,3.971362E-6,6.457593E-8,1.376075E-14,1.703124E-11,0.03769341,-5.355025E-6,-5.062012E-302,7.801191,6.451426E-5,443449.4,443450.2
1.369129,0.001175959,6.283185,3.141593,6.283185,1161.213,0.2353964,-4.186045E7,1473.192,2.064901E8,1473.192,0.9999961,0.194892,1.771755E-6,0.2501926,1.089458E-4,0.002773175,0.2268063,0.1294083,1.239205E-5,0.005920795,6.008908E-5,0.01380367,0.006031468,1.108751E-7,1.487926E-9,2.039837E-9,8.758947E-4,1.604153E-5,2.492244E-5,0.005992629,0.008140174,0.07932114,0.008379734,0.01087094,3.872628E-6,8.764625E-8,1.266547E-14,1.58079E-11,0.03751959,-5.652497E-6,-5.062012E-302,7.800404,6.452648E-5,443405.0,443405.8
1.4,0.001202548,6.283185,3.141593,6.283185,1160.853,0.2353964,-4.132236E7,1472.501,2.063684E8,1472.501,0.9999962,0.1948955,1.752553E-6,0.2505812,1.072434E-4,0.002707045,0.2264594,0.1301347,1.207682E-5,0.005693603,5.767922E-5,0.01347065,0.005868748,1.041057E-7,1.381244E-9,1.895543E-9,8.164915E-4,1.505494E-5,2.384353E-5,0.00595303,0.008090261,0.07972906,0.008332658,0.01092246,3.71689E-6,2.303048E-8,1.108698E-14,1.40327E-11,0.03724199,-5.124219E-6,-5.062012E-302,7.79916,6.454648E-5,443334.2,443335.0
1.416157,0.001216468,6.283185,3.141593,6.283185,1160.664,0.2353964,-4.095496E7,1472.14,2.06305E8,1472.14,0.9999962,0.1948975,1.741787E-6,0.2507782,1.063492E-4,0.002674029,0.2262773,0.1305062,1.19225E-5,0.005580438,5.636126E-5,0.01330177,0.005786487,1.007897E-7,1.328385E-9,1.823971E-9,7.87297E-4,1.456767E-5,2.346126E-5,0.005932991,0.008064849,0.07993767,0.008308354,0.0109485,3.63928E-6,6.982866E-8,1.034756E-14,1.319756E-11,0.03709901,-5.235734E-6,-5.062012E-302,7.798522,6.455701E-5,443298.2,443299.0
1.456066,0.001250859,6.283185,3.141593,6.283185,1160.193,0.2353964,-4.056378E7,1471.253,2.061488E8,1471.253,0.9999962,0.1949032,1.719568E-6,0.2512465,1.043674E-4,0.002596846,0.2258242,0.1313997,1.155519E-5,0.005314716,5.374861E-5,0.01289946,0.005591408,9.310641E-8,1.210496E-9,1.664272E-9,7.203053E-4,1.345663E-5,2.217197E-5,0.00588595,0.008004101,0.08043938,0.008249423,0.01101018,3.457399E-6,7.036863E-8,8.746564E-15,1.137366E-11,0.03675192,-5.029851E-6,-5.062012E-302,7.796989,6.458324E-5,443211.1,443211.9
1.459217,0.001253576,6.283185,3.141593,6.283185,1160.155,0.2353964,-4.052324E7,1471.183,2.061365E8,1471.183,0.9999962,0.1949037,1.717804E-6,0.2512825,1.042213E-4,0.002591013,0.2257884,0.1314688,1.152839E-5,0.005294705,5.355088E-5,0.01286856,0.005576482,9.253815E-8,1.201693E-9,1.652338E-9,7.153073E-4,1.337372E-5,2.212637E-5,0.005882382,0.007999424,0.08047821,0.008244834,0.01101489,3.443522E-6,1.34814E-7,8.63229E-15,1.124312E-11,0.03672488,-5.429496E-6,-5.062012E-302,7.79687,6.458532E-5,443204.6,443205.4
1.527026,0.001312044,6.283185,3.141593,6.283185,1159.345,0.2353964,-3.937946E7,1469.689,2.058735E8,1469.689,0.9999963,0.1949153,1.680134E-6,0.2520215,1.010089E-4,0.002473719,0.2250132,0.1329082,1.097375E-5,0.004889726,4.931095E-5,0.01223324,0.005271059,8.122094E-8,1.029594E-9,1.418742E-9,6.170895E-4,1.173849E-5,2.03139E-5,0.005809688,0.007902854,0.08128702,0.008148194,0.0111113,3.201974E-6,3.16568E-8,6.533117E-15,8.820785E-12,0.03615568,-4.556576E-6,-5.062012E-302,7.794395,6.463046E-5,443063.9,443064.6
1.558879,0.001339524,6.283185,3.141593,6.283185,1158.961,0.2353964,-3.887623E7,1468.993,2.057509E8,1468.993,0.9999963,0.1949214,1.663184E-6,0.2523473,9.959765E-5,0.002423749,0.2246482,0.133554,1.073945E-5,0.004716733,4.752069E-5,0.01195328,0.005137372,7.65275E-8,9.591927E-10,1.323027E-9,5.765244E-4,1.10618E-5,1.960373E-5,0.005778189,0.007860067,0.0816503,0.008104167,0.01115344,3.097666E-6,3.782241E-8,5.748319E-15,7.904142E-12,0.03589639,-4.691206E-6,-5.062012E-302,7.793282,6.465187E-5,443000.9,443001.6
1.6,0.001375012,6.283185,3.141593,6.283185,1158.463,0.2353964,-3.826366E7,1468.099,2.055936E8,1468.099,0.9999964,0.1949299,1.641845E-6,0.2527495,9.784613E-5,0.002363556,0.2241767,0.1343611,1.04566E-5,0.004507683,4.533829E-5,0.01160802,0.004973208,7.096344E-8,8.766742E-10,1.210704E-9,5.287042E-4,1.026131E-5,1.872518E-5,0.005739676,0.007807106,0.08210476,0.008048553,0.01120514,2.956229E-6,4.575119E-8,4.884779E-15,6.883545E-12,0.03556891,-4.39026E-6,-5.062012E-302,7.791889,6.467968E-5,442921.7,442922.5
1.639126,0.001408793,6.283185,3.141593,6.283185,1157.986,0.2353964,-3.772245E7,1467.253,2.054448E8,1467.253,0.9999964,0.1949384,1.622427E-6,0.2531142,9.627501E-5,0.002310515,0.2237289,0.1351022,1.020931E-5,0.004322937,4.344583E-5,0.01129553,0.004825328,6.61575E-8,8.06215E-10,1.114676E-9,4.875169E-4,9.571159E-6,1.802011E-5,0.005705244,0.007759006,0.08252274,0.007996909,0.01125167,2.825256E-6,1.269453E-7,4.19536E-15,6.060534E-12,0.0352646,-4.897174E-6,-5.062012E-302,7.790606,6.470629E-5,442849.3,442850.0
