Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H6_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H8_PFRC2 (),Mole_fraction_C3H6_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_IC4H10_PFRC2 (),Mole_fraction_IC4H9_PFRC2 (),Mole_fraction_TC4H9_PFRC2 (),Mole_fraction_IC4H8_PFRC2 (),Mole_fraction_IC4H7_PFRC2 (),Mole_fraction_C4H8-1_PFRC2 (),Mole_fraction_C4H6_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C5H6_PFRC2 (),Mole_fraction_NC5H10_PFRC2 (),Mole_fraction_B1M2_PFRC2 (),Mole_fraction_LC5H8_PFRC2 (),Mole_fraction_NC7H14_PFRC2 (),Mole_fraction_IC8H16_PFRC2 (),Mole_fraction_DIMEPTD_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_NC10H20_PFRC2 (),Mole_fraction_IC12H26_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),UHC_Sens_GasRxn#32_PFRC2 (),UHC_Sens_GasRxn#409_PFRC2 (),UHC_Sens_GasRxn#620_PFRC2 (),UHC_Sens_GasRxn#630_PFRC2 (),UHC_Sens_GasRxn#2803_PFRC2 (),UHC_Sens_GasRxn#8284_PFRC2 (),UHC_Sens_GasRxn#8662_PFRC2 (),UHC_Sens_GasRxn#11449_PFRC2 (),UHC_Sens_GasRxn#11455_PFRC2 (),UHC_Sens_GasRxn#11692_PFRC2 (),Volatile_organic_compounds_PFRC2 (ppm),VOC_Sens_GasRxn#32_PFRC2 (),VOC_Sens_GasRxn#409_PFRC2 (),VOC_Sens_GasRxn#620_PFRC2 (),VOC_Sens_GasRxn#630_PFRC2 (),VOC_Sens_GasRxn#2803_PFRC2 (),VOC_Sens_GasRxn#8284_PFRC2 (),VOC_Sens_GasRxn#8662_PFRC2 (),VOC_Sens_GasRxn#11449_PFRC2 (),VOC_Sens_GasRxn#11455_PFRC2 (),VOC_Sens_GasRxn#11692_PFRC2 ()
0.005205916,5.553228E-6,6.283185,3.141593,6.283185,941.3825,0.2353964,-1.787052E10,1346.292,1.841548E8,1346.292,1.0,0.8891205,1.427019E-4,0.01342109,0.002989776,0.004987747,0.007426984,1.880061E-4,5.021158E-4,0.02025127,1.669058E-4,0.001137674,3.54738E-4,6.17943E-5,1.170604E-4,0.01600335,0.004128963,0.001619193,0.001788041,2.920846E-5,2.487107E-4,2.400721E-5,5.206803E-4,1.800636E-4,8.419603E-4,7.667463E-4,0.01314212,0.001491013,0.007156452,0.004872561,0.005028188,8.793081,7.959463E-5,499782.3,-0.005481493,4.884432E-4,6.340744E-4,-2.153754E-4,4.400941E-4,-0.002241087,-4.431241E-4,-0.001654432,-0.009330073,-0.001968952,499784.7,-0.005481676,4.884781E-4,6.340911E-4,-2.153894E-4,4.401308E-4,-0.002241075,-4.43123E-4,-0.00165446,-0.0093302,-0.001968959
0.005425399,5.78635E-6,6.283185,3.141593,6.283185,941.6095,0.2353964,-1.717438E10,1345.482,1.840122E8,1345.482,1.0,0.8882619,1.379263E-4,0.01376026,0.002905851,0.005077657,0.007604683,1.953885E-4,5.114361E-4,0.02052809,1.740929E-4,0.001165153,3.580128E-4,5.934668E-5,1.127761E-4,0.01623605,0.004185291,0.001648434,0.001819278,3.101961E-5,2.553443E-4,2.50886E-5,5.264548E-4,1.86792E-4,8.550724E-4,7.73351E-4,0.01298831,0.001510025,0.007144029,0.004786916,0.004876896,8.78567,7.957545E-5,499361.2,-0.005530236,4.824731E-4,6.432274E-4,-2.253093E-4,4.506689E-4,-0.002266461,-4.595918E-4,-0.001720074,-0.009238752,-0.001974222,499363.7,-0.005530436,4.82511E-4,6.432453E-4,-2.253248E-4,4.507103E-4,-0.002266446,-4.59587E-4,-0.001720102,-0.009238878,-0.001974226
0.005473444,5.837372E-6,6.283185,3.141593,6.283185,941.6576,0.2353964,-1.702254E10,1345.309,1.839817E8,1345.309,1.0,0.8880784,1.369195E-4,0.01383298,0.002888122,0.005096646,0.007642894,1.969889E-4,5.134119E-4,0.02058696,1.756528E-4,0.00117108,3.587004E-4,5.883358E-5,1.118761E-4,0.01628559,0.004197214,0.001654683,0.001825945,3.141701E-5,2.567708E-4,2.532382E-5,5.276666E-4,1.882434E-4,8.578558E-4,7.747233E-4,0.01295529,0.001514026,0.00714138,0.004768699,0.004844798,8.78409,7.957137E-5,499271.6,-0.005523095,4.810736E-4,6.45173E-4,-2.27478E-4,4.529117E-4,-0.002271973,-4.631066E-4,-0.001734279,-0.009218636,-0.001975246,499274.3,-0.005523299,4.811129E-4,6.451924E-4,-2.274942E-4,4.52954E-4,-0.002271961,-4.631017E-4,-0.001734309,-0.00921877,-0.001975252
0.005498692,5.864184E-6,6.283185,3.141593,6.283185,941.6827,0.2353964,-1.696314E10,1345.218,1.839657E8,1345.218,1.0,0.8879827,1.363849E-4,0.01387098,0.002878893,0.00510653,0.007662853,1.978277E-4,5.144412E-4,0.02061765,1.764706E-4,0.001174182,3.590577E-4,5.856677E-5,1.114081E-4,0.01631143,0.004203423,0.001657936,0.001829424,3.162597E-5,2.575168E-4,2.544721E-5,5.282962E-4,1.890031E-4,8.59306E-4,7.754341E-4,0.01293803,0.001516105,0.007139998,0.004759202,0.004828075,8.783265,7.956926E-5,499224.8,-0.005519273,4.803256E-4,6.461854E-4,-2.28617E-4,4.540811E-4,-0.002274858,-4.649405E-4,-0.00174177,-0.009208171,-0.001975764,499227.5,-0.00551948,4.803652E-4,6.462048E-4,-2.286333E-4,4.541241E-4,-0.002274845,-4.649357E-4,-0.0017418,-0.009208305,-0.001975769
0.005525903,5.89308E-6,6.283185,3.141593,6.283185,941.7095,0.2353964,-1.687233E10,1345.121,1.839487E8,1345.121,1.0,0.88788,1.358207E-4,0.01391178,0.002869015,0.005117106,0.007684278,1.987299E-4,5.155435E-4,0.02065053,1.773505E-4,0.001177516,3.594396E-4,5.828169E-5,1.109076E-4,0.01633913,0.004210069,0.001661422,0.001833155,3.185129E-5,2.58318E-4,2.558003E-5,5.289691E-4,1.898195E-4,8.608594E-4,7.761923E-4,0.0129195,0.001518329,0.007138516,0.004749025,0.004810162,8.782381,7.956699E-5,499174.6,-0.0055151,4.79509E-4,6.472688E-4,-2.298434E-4,4.553336E-4,-0.00227796,-4.669066E-4,-0.001749773,-0.009196566,-0.001976297,499177.3,-0.005515309,4.795491E-4,6.472884E-4,-2.298601E-4,4.553772E-4,-0.002277947,-4.669019E-4,-0.001749803,-0.009196701,-0.001976302
0.005746906,6.127736E-6,6.283185,3.141593,6.283185,941.9213,0.2353964,-1.62397E10,1344.349,1.838128E8,1344.349,1.0,0.8870637,1.314409E-4,0.01423698,0.002791327,0.005200281,0.007855391,2.059917E-4,5.242408E-4,0.02091068,1.844408E-4,0.001204238,3.624271E-4,5.605505E-5,1.069913E-4,0.01655855,0.004262426,0.001689074,0.001862778,3.36844E-5,2.647208E-4,2.665235E-5,5.342288E-4,1.963611E-4,8.73133E-4,7.820639E-4,0.01277165,0.001535758,0.007126758,0.004668474,0.004668731,8.775369,7.95491E-5,498776.6,-0.005563001,4.90709E-4,6.558362E-4,-2.397726E-4,4.652145E-4,-0.002302925,-4.80211E-4,-0.00181424,-0.009101383,-0.001980324,498779.6,-0.00556323,4.907533E-4,6.558587E-4,-2.397916E-4,4.652632E-4,-0.002302913,-4.80206E-4,-0.001814274,-0.009101528,-0.00198033
0.005803894,6.188237E-6,6.283185,3.141593,6.283185,941.9742,0.2353964,-1.608158E10,1344.155,1.837786E8,1344.155,1.0,0.8868582,1.303541E-4,0.01431912,0.002771994,0.005220973,0.007898673,2.078455E-4,5.264125E-4,0.02097584,1.862531E-4,0.00121103,3.631657E-4,5.550474E-5,1.060213E-4,0.01661358,0.004275471,0.001696012,0.001870226,3.415794E-5,2.663425E-4,2.692705E-5,5.355281E-4,1.980227E-4,8.762014E-4,7.834986E-4,0.01273427,0.001540075,0.007123805,0.004648293,0.004633392,8.773607,7.954463E-5,498676.6,-0.005570459,4.911361E-4,6.579795E-4,-2.42324E-4,4.676821E-4,-0.002309292,-4.84418E-4,-0.001622643,-0.009079332,-0.001981476,498679.6,-0.005570694,4.911814E-4,6.580026E-4,-2.423437E-4,4.677322E-4,-0.002309279,-4.844169E-4,-0.001622678,-0.009079479,-0.001981482
0.005840742,6.227353E-6,6.283185,3.141593,6.283185,942.0081,0.2353964,-1.597886E10,1344.03,1.837567E8,1344.03,1.0,0.8867265,1.296684E-4,0.01437187,0.002759638,0.005234194,0.007926489,2.090401E-4,5.278019E-4,0.02101756,1.874215E-4,0.001215401,3.636368E-4,5.515412E-5,1.054028E-4,0.01664884,0.004283811,0.00170046,0.001875002,3.446427E-5,2.673849E-4,2.710427E-5,5.363564E-4,1.990917E-4,8.781656E-4,7.8441E-4,0.01271025,0.00154283,0.007121911,0.004635366,0.004610778,8.772478,7.954177E-5,498612.5,-0.005574519,4.909037E-4,6.593529E-4,-2.439714E-4,4.692599E-4,-0.002313395,-4.871159E-4,-0.00162435,-0.009063454,-0.001982188,498615.5,-0.005574756,4.909499E-4,6.593765E-4,-2.439914E-4,4.693109E-4,-0.002313382,-4.871148E-4,-0.001624386,-0.009063604,-0.001982194
0.006556427,6.986847E-6,6.283185,3.141593,6.283185,942.6146,0.2353964,-1.424121E10,1341.751,1.833555E8,1341.751,1.0,0.8843197,1.175811E-4,0.015344,0.00254055,0.005468571,0.008441034,2.316422E-4,5.5266E-4,0.02176976,2.095995E-4,0.001297291,3.718537E-4,4.904404E-5,9.457061E-5,0.01728721,0.004432007,0.001781049,0.001962046,4.043206E-5,2.867291E-4,3.048799E-5,5.507638E-4,2.190428E-4,9.134537E-4,7.998144E-4,0.01226648,0.001591128,0.007087463,0.004401878,0.004205441,8.751966,7.949059E-5,497446.6,-0.005646895,4.839623E-4,6.843578E-4,-2.756369E-4,4.973996E-4,-0.002390778,-5.360209E-4,-0.00165603,-0.008757256,-0.001987377,497449.7,-0.005647182,4.840164E-4,6.843879E-4,-2.756611E-4,4.974648E-4,-0.002390763,-5.360117E-4,-0.001656067,-0.008757394,-0.001987371
0.007061436,7.522491E-6,6.283185,3.141593,6.283185,942.9922,0.2353964,-1.32024E10,1340.287,1.830978E8,1340.287,1.0,0.8827762,1.103288E-4,0.01597627,0.002406442,0.00561183,0.008777949,2.46939E-4,5.680804E-4,0.02224235,2.246891E-4,0.001352021,3.767399E-4,4.540643E-5,8.806829E-5,0.01769098,0.004522615,0.001832204,0.002017709,4.465225E-5,2.994436E-4,3.2812E-5,5.59275E-4,2.322533E-4,9.354933E-4,8.084576E-4,0.01197669,0.001620046,0.007065494,0.004254712,0.003953338,8.738917,7.945876E-5,496705.5,-0.005682204,4.277356E-4,7.006337E-4,-2.975926E-4,5.146496E-4,-0.00244299,-5.618231E-4,-0.001676285,-0.008574889,-0.001987931,496708.9,-0.005682523,4.27796E-4,7.006747E-4,-2.976203E-4,5.147234E-4,-0.002442983,-5.618122E-4,-0.001676326,-0.008575028,-0.001987917
0.007123792,7.588615E-6,6.283185,3.141593,6.283185,943.0363,0.2353964,-1.307959E10,1340.114,1.830673E8,1340.114,1.0,0.8825935,1.094958E-4,0.01605156,0.002390899,0.005628414,0.008818177,2.487921E-4,5.698774E-4,0.02229775,2.265218E-4,0.001358621,3.772981E-4,4.499012E-5,8.732134E-5,0.01773846,0.004533086,0.001838225,0.002024289,4.517328E-5,3.009646E-4,3.309549E-5,5.602436E-4,2.338375E-4,9.380704E-4,8.094161E-4,0.01194212,0.00162336,0.007062901,0.00423743,0.003923926,8.737379,7.945505E-5,496618.1,-0.005685829,4.374652E-4,7.025882E-4,-3.002796E-4,5.166429E-4,-0.002449299,-5.653467E-4,-0.001678679,-0.008596016,-0.001987833,496621.5,-0.005686152,4.375262E-4,7.026302E-4,-3.003077E-4,5.167179E-4,-0.002449293,-5.653356E-4,-0.00167872,-0.008596154,-0.001987818
0.00988789,1.051709E-5,6.283185,3.141593,6.283185,944.5913,0.2353964,-9.187999E9,1333.704,1.819391E8,1333.704,1.0,0.8758279,8.220955E-5,0.01891289,0.0018634,0.006189121,0.01036548,3.242467E-4,6.322589E-4,0.02426836,3.020307E-4,0.001624333,3.950117E-4,3.150708E-5,6.277787E-5,0.01945299,0.004878272,0.002056424,0.002267507,6.803017E-5,3.598735E-4,4.501173E-5,5.902399E-4,2.953002E-4,0.001028981,8.354956E-4,0.01061953,0.001729509,0.006967454,0.003615994,0.002899637,8.681273,7.932424E-5,493429.0,-0.005743049,4.201429E-4,7.873956E-4,-5.333179E-4,5.817788E-4,-0.00269793,-6.928697E-4,-0.001766909,-0.007377197,-0.001962422,493432.3,-0.005743482,4.202178E-4,7.87483E-4,-5.333536E-4,5.818857E-4,-0.002697964,-6.928455E-4,-0.00176695,-0.007377267,-0.001962362
0.01067656,1.135186E-5,6.283185,3.141593,6.283185,944.9315,0.2353964,-8.463187E9,1332.229,1.816795E8,1332.229,1.0,0.8742634,7.681172E-5,0.01959559,0.001754397,0.006304064,0.01074024,3.437199E-4,6.454921E-4,0.02470032,3.218256E-4,0.001692543,3.982771E-4,2.888616E-5,5.791412E-5,0.01983681,0.00494434,0.002105501,0.002323738,7.440731E-5,3.742496E-4,4.821447E-5,5.954772E-4,3.101795E-4,0.001048722,8.389087E-4,0.01030171,0.00174927,0.006945512,0.00347734,0.002681875,8.66855,7.929569E-5,492706.7,-0.00573591,4.00843E-4,8.088205E-4,-5.757351E-4,5.930595E-4,-0.002768975,-7.097794E-4,-0.001785547,-0.007074026,-0.001950969,492710.2,-0.005736365,4.009225E-4,8.089207E-4,-5.757751E-4,5.93174E-4,-0.002769021,-7.097538E-4,-0.001785592,-0.007074088,-0.001950906
0.01069198,1.136819E-5,6.283185,3.141593,6.283185,944.9377,0.2353964,-8.418649E9,1332.201,1.816747E8,1332.201,1.0,0.8742341,7.671027E-5,0.01960848,0.001752398,0.006306169,0.01074734,3.44093E-4,6.45736E-4,0.02470833,3.222062E-4,0.00169385,3.983354E-4,2.883865E-5,5.782569E-5,0.01984397,0.004945523,0.002106416,0.002324793,7.453124E-5,3.745222E-4,4.827638E-5,5.955692E-4,3.104606E-4,0.001049088,8.389633E-4,0.0102957,0.001749623,0.006945101,0.003474757,0.002677863,8.668313,7.929517E-5,492693.2,-0.005735704,4.004635E-4,8.092564E-4,-5.765579E-4,5.932554E-4,-0.002770342,-7.102968E-4,-0.001785987,-0.007068214,-0.001950742,492696.8,-0.005736161,4.005434E-4,8.093571E-4,-5.765983E-4,5.933701E-4,-0.002770389,-7.102713E-4,-0.001786034,-0.007068278,-0.00195068
0.01075796,1.143801E-5,6.283185,3.141593,6.283185,944.9644,0.2353964,-8.360688E9,1332.083,1.816539E8,1332.083,1.0,0.8741091,7.62725E-5,0.0196634,0.001743891,0.006315111,0.01077757,3.456851E-4,6.467731E-4,0.02474243,3.23831E-4,0.001699429,3.985823E-4,2.863639E-5,5.744899E-5,0.01987442,0.004950535,0.002110309,0.002329288,7.506092E-5,3.756841E-4,4.854086E-5,5.95958E-4,3.116587E-4,0.001050642,8.391918E-4,0.01027011,0.001751117,0.006943351,0.003463764,0.002660803,8.667301,7.929292E-5,492635.8,-0.005734808,3.994941E-4,8.111004E-4,-5.80071E-4,5.940914E-4,-0.002776129,-7.124941E-4,-0.001787846,-0.007043367,-0.001949745,492639.3,-0.005735268,3.995745E-4,8.112013E-4,-5.801119E-4,5.942076E-4,-0.002776175,-7.124693E-4,-0.001787893,-0.00704343,-0.001949683
0.010807,1.148991E-5,6.283185,3.141593,6.283185,944.9842,0.2353964,-8.311589E9,1331.996,1.816386E8,1331.996,1.0,0.8740168,7.597048E-5,0.01970401,0.001737625,0.006321695,0.01079994,3.468651E-4,6.475374E-4,0.02476758,3.250358E-4,0.001703565,3.987634E-4,2.848792E-5,5.717216E-5,0.01989689,0.004954212,0.002113182,0.002332609,7.545424E-5,3.76544E-4,4.873709E-5,5.962423E-4,3.125448E-4,0.001051789,8.393565E-4,0.01025118,0.001752213,0.006942057,0.003455649,0.00264823,8.666554,7.929126E-5,492593.3,-0.005734114,3.983425E-4,8.124735E-4,-5.826767E-4,5.947019E-4,-0.002780409,-7.14113E-4,-0.001789213,-0.007024936,-0.001948994,492596.8,-0.005734577,3.984232E-4,8.125745E-4,-5.827181E-4,5.94819E-4,-0.002780454,-7.140884E-4,-0.001789259,-0.007024998,-0.001948931
0.01140129,1.211872E-5,6.283185,3.141593,6.283185,945.2156,0.2353964,-7.81811E9,1330.977,1.814593E8,1330.977,0.9999999,0.8729323,7.24489E-5,0.02018312,0.001665347,0.006397592,0.0110645,3.609411E-4,6.563911E-4,0.02506041,3.394497E-4,0.001752913,4.008057E-4,2.678969E-5,5.399767E-5,0.02015954,0.004995767,0.002146792,0.002371629,8.019372E-5,3.86723E-4,5.10943E-5,5.99405E-4,3.22995E-4,0.001065134,8.410339E-4,0.01002765,0.001764598,0.006926867,0.003360805,0.00250258,8.657804,7.927185E-5,492096.6,-0.005724078,3.814857E-4,8.294885E-4,-6.140362E-4,6.014553E-4,-0.002779775,-7.296141E-4,-0.0018051,-0.006804882,-0.001939694,492100.4,-0.005724562,3.815713E-4,8.295955E-4,-6.140836E-4,6.015814E-4,-0.002779824,-7.295899E-4,-0.001805151,-0.006804943,-0.001939631
0.01141811,1.213651E-5,6.283185,3.141593,6.283185,945.2219,0.2353964,-7.803139E9,1330.949,1.814543E8,1330.949,0.9999999,0.8729025,7.235078E-5,0.02019635,0.00166339,0.006399641,0.01107181,3.613336E-4,6.566313E-4,0.02506839,3.398527E-4,0.00175429,4.008597E-4,2.674404E-5,5.391214E-5,0.02016673,0.004996866,0.00214771,0.002372702,8.032714E-5,3.870048E-4,5.116047E-5,5.994873E-4,3.232833E-4,0.001065497,8.410733E-4,0.01002148,0.001764926,0.00692645,0.003358211,0.00249863,8.657565,7.927133E-5,492083.0,-0.005723754,3.806917E-4,8.299792E-4,-6.14918E-4,6.016303E-4,-0.002781509,-7.300678E-4,-0.001805533,-0.006798744,-0.001939426,492086.8,-0.005724239,3.807774E-4,8.30086E-4,-6.149655E-4,6.017567E-4,-0.002781558,-7.300438E-4,-0.001805584,-0.006798804,-0.001939363
0.01185232,1.259584E-5,6.283185,3.141593,6.283185,945.3808,0.2353964,-7.471376E9,1330.243,1.813301E8,1330.243,0.9999999,0.8721494,7.00035E-5,0.02053156,0.001614554,0.006450777,0.01125753,3.713586E-4,6.626447E-4,0.02526888,3.501669E-4,0.001789472,4.021845E-4,2.561247E-5,5.178735E-5,0.02034766,0.005023834,0.002170851,0.002399823,8.375718E-5,3.941656E-4,5.285856E-5,6.014836E-4,3.30589E-4,0.00107462,8.419493E-4,0.009864906,0.001772966,0.006915909,0.003292874,0.002399757,8.651519,7.9258E-5,491739.5,-0.005714693,3.73667E-4,8.455846E-4,-6.375591E-4,6.063421E-4,-0.002826067,-7.414007E-4,-0.001812779,-0.006641659,-0.00193239,491743.4,-0.005715194,3.737555E-4,8.456935E-4,-6.376108E-4,6.064762E-4,-0.00282611,-7.413768E-4,-0.001812831,-0.006641713,-0.001932325
