Time_Soln#2 (sec),Volume_Soln#2 (cm3),Volumetric_heat_production_rate_Soln#2 (erg/cm3-sec),Surface_temperature_Soln#2 (K),Temperature_Soln#2 (K),Mass_Soln#2 (g),Pressure_Soln#2 (atm),Mole_fraction_H2_Soln#2 (),Mole_fraction_H_Soln#2 (),Mole_fraction_CH4_Soln#2 (),Mole_fraction_CH3_Soln#2 (),Mole_fraction_C2H6_Soln#2 (),Mole_fraction_C2H5_Soln#2 (),Mole_fraction_C2H4_Soln#2 (),Mole_fraction_C2H2_Soln#2 (),Mole_fraction_C3H8_Soln#2 (),Mole_fraction_IC3H7_Soln#2 (),Mole_fraction_C3H6_Soln#2 (),Mole_fraction_C3H5-A_Soln#2 (),Mole_fraction_C3H4-P_Soln#2 (),Mole_fraction_C3H4-A_Soln#2 (),Mole_fraction_NC4H10_Soln#2 (),Mole_fraction_IC4H10_Soln#2 (),Mole_fraction_IC4H9_Soln#2 (),Mole_fraction_TC4H9_Soln#2 (),Mole_fraction_IC4H8_Soln#2 (),Mole_fraction_IC4H7_Soln#2 (),Mole_fraction_C4H8-1_Soln#2 (),Mole_fraction_C4H8-2_Soln#2 (),Mole_fraction_C4H71-3_Soln#2 (),Mole_fraction_C4H6_Soln#2 (),Mole_fraction_C4H4_Soln#2 (),Mole_fraction_C6H6_Soln#2 (),Mole_fraction_C5H6_Soln#2 (),Mole_fraction_MCPTD_Soln#2 (),Mole_fraction_NC5H12_Soln#2 (),Mole_fraction_NEOC5H12_Soln#2 (),Mole_fraction_NC5H10_Soln#2 (),Mole_fraction_B1M2_Soln#2 (),Mole_fraction_B1M3_Soln#2 (),Mole_fraction_B2M2_Soln#2 (),Mole_fraction_LC5H8_Soln#2 (),Mole_fraction_DIALLYL_Soln#2 (),Mole_fraction_CYC6H8_Soln#2 (),Mole_fraction_CYC6H10_Soln#2 (),Mole_fraction_NC6H12_Soln#2 (),Mole_fraction_NC7H14_Soln#2 (),Mole_fraction_IC8H16_Soln#2 (),Mole_fraction_DIMEPTD_Soln#2 (),Mole_fraction_C7H8_Soln#2 (),Mole_fraction_C7H7_Soln#2 (),Mole_fraction_C6H5C2H5_Soln#2 (),Mole_fraction_XYLENE_Soln#2 (),Mole_fraction_C6H5C2H4C6H5_Soln#2 (),Mole_fraction_NPBENZ_Soln#2 (),Mole_fraction_NC10H20_Soln#2 (),Mole_fraction_IC12H26_Soln#2 (),Molecular_weight_Soln#2 (g/mole),Mass_density_Soln#2 (g/cm3),Unburned_hydrocarbons_Soln#2 (ppm),Volatile_organic_compounds_Soln#2 (ppm)
4.481345E-5,14.99689,-9.775423E7,1049.409,1049.409,0.001598181,1.0,0.9448913,6.365484E-7,1.065254E-4,2.417863E-5,1.042603E-5,3.609546E-6,4.80103E-5,9.014626E-9,1.124081E-6,2.116404E-8,1.099544E-4,5.723585E-6,9.853217E-9,7.379974E-6,2.530695E-7,1.933523E-6,4.420164E-7,3.846855E-6,1.467042E-4,2.084687E-5,1.028624E-5,2.504372E-7,7.131852E-6,9.273648E-6,1.700298E-10,1.748617E-6,1.310603E-9,3.682167E-10,7.75764E-9,9.785458E-8,5.926761E-6,2.522123E-8,1.605279E-7,5.308785E-10,8.036946E-6,2.266533E-7,1.649738E-10,3.700018E-11,5.90351E-7,1.132791E-5,0.01913821,1.468994E-5,0.007916011,3.221227E-6,7.502742E-8,7.883644E-9,9.514028E-10,1.927745E-8,0.01037783,0.01711132,9.176688,1.065671E-4,519359.0,519359.0
4.500555E-5,14.99688,-9.777019E7,1049.406,1049.406,0.001598181,1.0,0.9448891,6.373814E-7,1.072595E-4,2.421134E-5,1.050355E-5,3.61488E-6,4.833073E-5,9.124744E-9,1.133852E-6,2.127839E-8,1.106118E-4,5.742514E-6,9.985309E-9,7.429758E-6,2.552716E-7,1.944151E-6,4.423835E-7,3.849374E-6,1.475415E-4,2.094937E-5,1.036069E-5,2.530449E-7,7.167498E-6,9.340183E-6,1.72774E-10,1.760368E-6,1.328716E-9,3.72465E-10,7.825211E-9,9.861443E-8,5.966748E-6,2.551271E-8,1.624526E-7,5.374468E-10,8.091186E-6,2.295536E-7,1.676242E-10,3.758192E-11,5.937215E-7,1.140366E-5,0.01913776,1.478881E-5,0.007915962,3.241341E-6,7.598918E-8,7.942462E-9,9.681316E-10,1.953714E-8,0.01037747,0.017111,9.176669,1.065672E-4,519357.9,519357.9
4.607575E-5,14.99682,-9.785197E7,1049.39,1049.39,0.001598181,1.0,0.944877,6.418606E-7,1.11367E-4,2.438708E-5,1.093776E-5,3.643528E-6,5.012342E-5,9.752493E-9,1.18875E-6,2.191564E-8,1.142857E-4,5.845868E-6,1.074066E-8,7.708292E-6,2.676444E-7,2.003503E-6,4.443548E-7,3.862915E-6,1.522201E-4,2.152071E-5,1.077832E-5,2.678143E-7,7.365261E-6,9.713288E-6,1.88621E-10,1.826118E-6,1.432443E-9,3.966524E-10,8.20481E-9,1.028753E-7,6.190663E-6,2.717036E-8,1.733995E-7,5.749011E-10,8.394639E-6,2.460535E-7,1.829462E-10,4.094014E-11,6.125515E-7,1.182739E-5,0.01913525,1.534194E-5,0.007915685,3.353508E-6,8.14772E-8,8.272818E-9,1.06516E-9,2.102074E-8,0.01037547,0.0171092,9.176562,1.065676E-4,519351.8,519351.8
4.644351E-5,14.9968,-9.787681E7,1049.384,1049.384,0.001598181,1.0,0.9448728,6.433382E-7,1.127851E-4,2.444501E-5,1.108785E-5,3.652966E-6,5.074228E-5,9.973737E-9,1.207788E-6,2.213467E-8,1.155526E-4,5.88057E-6,1.100778E-8,7.804443E-6,2.719352E-7,2.02395E-6,4.450044E-7,3.867382E-6,1.538328E-4,2.171714E-5,1.092292E-5,2.729975E-7,7.432885E-6,9.842416E-6,1.942863E-10,1.848817E-6,1.469187E-9,4.051657E-10,8.336432E-9,1.043498E-7,6.268035E-6,2.775304E-8,1.772475E-7,5.881058E-10,8.49939E-6,2.518544E-7,1.884303E-10,4.214027E-11,6.190415E-7,1.197364E-5,0.01913439,1.553287E-5,0.00791559,3.392086E-6,8.341339E-8,8.387358E-9,1.100012E-9,2.154481E-8,0.01037479,0.01710857,9.176525,1.065677E-4,519349.7,519349.8
4.744933E-5,14.99675,-9.793602E7,1049.369,1049.369,0.001598181,1.0,0.9448613,6.472267E-7,1.166802E-4,2.459719E-5,1.150056E-5,3.677758E-6,5.244196E-5,1.059344E-8,1.260296E-6,2.273376E-8,1.190283E-4,5.973369E-6,1.17584E-8,8.06852E-6,2.837692E-7,2.080005E-6,4.467113E-7,3.879125E-6,1.582562E-4,2.225461E-5,1.132117E-5,2.87408E-7,7.616923E-6,1.019794E-5,2.103732E-10,1.911167E-6,1.5726E-9,4.289837E-10,8.699407E-9,1.084086E-7,6.480735E-6,2.938105E-8,1.879974E-7,6.251041E-10,8.787082E-6,2.680601E-7,2.040194E-10,4.554691E-11,6.368405E-7,1.237524E-5,0.01913202,1.60572E-5,0.007915328,3.497666E-6,8.884165E-8,8.703284E-9,1.199416E-9,2.301577E-8,0.0103729,0.01710687,9.176424,1.065681E-4,519344.0,519344.0
4.877593E-5,14.99668,-9.799816E7,1049.348,1049.348,0.001598181,1.0,0.944846,6.520219E-7,1.218526E-4,2.47846E-5,1.204956E-5,3.708279E-6,5.469881E-5,1.144335E-8,1.330483E-6,2.352379E-8,1.236355E-4,6.091117E-6,1.279328E-8,8.419146E-6,2.995873E-7,2.154216E-6,4.488125E-7,3.893606E-6,1.64117E-4,2.296385E-5,1.185239E-5,3.07005E-7,7.857529E-6,1.067194E-5,2.329424E-10,1.993965E-6,1.715554E-9,4.61592E-10,9.184485E-9,1.138171E-7,6.763582E-6,3.160472E-8,2.026751E-7,6.758749E-10,9.169051E-6,2.901779E-7,2.259263E-10,5.032346E-11,6.604189E-7,1.290831E-5,0.01912888,1.675328E-5,0.007914981,3.637004E-6,9.629693E-8,9.125789E-9,1.339868E-9,2.503969E-8,0.01037039,0.01710461,9.17629,1.065686E-4,519336.5,519336.5
4.899208E-5,14.99667,-9.800585E7,1049.345,1049.345,0.001598181,1.0,0.9448435,6.52768E-7,1.226989E-4,2.481376E-5,1.213949E-5,3.713026E-6,5.506809E-5,1.158536E-8,1.342016E-6,2.365248E-8,1.243885E-4,6.109809E-6,1.296677E-8,8.476515E-6,3.021864E-7,2.166336E-6,4.491392E-7,3.895861E-6,1.650747E-4,2.307944E-5,1.193956E-5,3.102611E-7,7.896495E-6,1.07497E-5,2.36769E-10,2.007514E-6,1.739561E-9,4.670346E-10,9.264178E-9,1.147041E-7,6.809908E-6,3.197529E-8,2.051202E-7,6.84361E-10,9.231547E-6,2.938606E-7,2.296443E-10,5.113303E-11,6.642712E-7,1.299552E-5,0.01912837,1.686716E-5,0.007914925,3.659711E-6,9.754363E-8,9.195251E-9,1.363787E-9,2.537852E-8,0.01036998,0.01710424,9.176269,1.065687E-4,519335.2,519335.2
5.0E-5,14.99662,-9.803846E7,1049.33,1049.33,0.001598181,1.0,0.9448319,6.56133E-7,1.266582E-4,2.494482E-5,1.256054E-5,3.734363E-6,5.679544E-5,1.226059E-8,1.396133E-6,2.425235E-8,1.279083E-4,6.19516E-6,1.37939E-8,8.744868E-6,3.143823E-7,2.222953E-6,4.506081E-7,3.906001E-6,1.695501E-4,2.361848E-5,1.234826E-5,3.256591E-7,8.077276E-6,1.111425E-5,2.551789E-10,2.070898E-6,1.854171E-9,4.928953E-10,9.638094E-9,1.1886E-7,7.026776E-6,3.373372E-8,2.167185E-7,7.247248E-10,9.523876E-6,3.113197E-7,2.475439E-10,5.502657E-11,6.822712E-7,1.340337E-5,0.01912597,1.739982E-5,0.00791466,3.765586E-6,1.034754E-7,9.521419E-9,1.479257E-9,2.699206E-8,0.01036807,0.01710251,9.176166,1.065691E-4,519329.4,519329.4
5.150278E-5,14.99654,-9.806987E7,1049.307,1049.307,0.001598181,1.0,0.9448145,6.607892E-7,1.325977E-4,2.512597E-5,1.319321E-5,3.763855E-6,5.938673E-5,1.330714E-8,1.477811E-6,2.514588E-8,1.331801E-4,6.317021E-6,1.508261E-8,9.147404E-6,3.327888E-7,2.307657E-6,4.526359E-7,3.920032E-6,1.762508E-4,2.442221E-5,1.296409E-5,3.49325E-7,8.343951E-6,1.16635E-5,2.843917E-10,2.165996E-6,2.033232E-9,5.329258E-10,1.020231E-8,1.251147E-7,7.352599E-6,3.644819E-8,2.346056E-7,7.873274E-10,9.962365E-6,3.382057E-7,2.759813E-10,6.120065E-11,7.092147E-7,1.401498E-5,0.01912238,1.81987E-5,0.007914264,3.923356E-6,1.126797E-7,1.001454E-8,1.663692E-9,2.949998E-8,0.01036519,0.01709993,9.176014,1.065696E-4,519320.8,519320.8
5.173597E-5,14.99653,-9.807354E7,1049.303,1049.303,0.001598181,1.0,0.9448118,6.614777E-7,1.335231E-4,2.515262E-5,1.329188E-5,3.768193E-6,5.979043E-5,1.347381E-8,1.490587E-6,2.528442E-8,1.340006E-4,6.335362E-6,1.528857E-8,9.210113E-6,3.356677E-7,2.32083E-6,4.529348E-7,3.922098E-6,1.772934E-4,2.454692E-5,1.306032E-5,3.53072E-7,8.385014E-6,1.174932E-5,2.891185E-10,2.180813E-6,2.061902E-9,5.392962E-10,1.029054E-8,1.260912E-7,7.403411E-6,3.687932E-8,2.374444E-7,7.973019E-10,1.003067E-5,3.424674E-7,2.805858E-10,6.219918E-11,7.134062E-7,1.411024E-5,0.01912183,1.832314E-5,0.007914202,3.947821E-6,1.141466E-7,1.009178E-8,1.693662E-9,2.99001E-8,0.01036474,0.01709953,9.17599,1.065697E-4,519319.4,519319.4
5.387511E-5,14.99642,-9.808391E7,1049.271,1049.271,0.001598181,1.0,0.9447868,6.673521E-7,1.420544E-4,2.537989E-5,1.420276E-5,3.805204E-6,6.351239E-5,1.505638E-8,1.608962E-6,2.655346E-8,1.415551E-4,6.496685E-6,1.725336E-8,9.788227E-6,3.623422E-7,2.442012E-6,4.554777E-7,3.939735E-6,1.868906E-4,2.569053E-5,1.395092E-5,3.88323E-7,8.757591E-6,1.254377E-5,3.349899E-10,2.317441E-6,2.33611E-9,5.997353E-10,1.110796E-8,1.35118E-7,7.872522E-6,4.095848E-8,2.642685E-7,8.920771E-10,1.066039E-5,3.826508E-7,3.252981E-10,7.188229E-11,7.519801E-7,1.498821E-5,0.01911669,1.947021E-5,0.007913636,4.171947E-6,1.280867E-7,1.080925E-8,1.986102E-9,3.370774E-8,0.01036062,0.01709583,9.175771,1.065705E-4,519307.1,519307.1
5.526432E-5,14.99635,-9.80753E7,1049.25,1049.25,0.001598181,1.0,0.9447705,6.70782E-7,1.47633E-4,2.551198E-5,1.479945E-5,3.826727E-6,6.594628E-5,1.613576E-8,1.6869E-6,2.737556E-8,1.464863E-4,6.594978E-6,1.860238E-8,1.016622E-5,3.799033E-7,2.521014E-6,4.569533E-7,3.949997E-6,1.931527E-4,2.643267E-5,1.453649E-5,4.121032E-7,8.99547E-6,1.306634E-5,3.672717E-10,2.406803E-6,2.525071E-9,6.409222E-10,1.164598E-8,1.410421E-7,8.179872E-6,4.372671E-8,2.824319E-7,9.567853E-10,1.10721E-5,4.097607E-7,3.567785E-10,7.868883E-11,7.771398E-7,1.556203E-5,0.01911333,2.022005E-5,0.007913267,4.317112E-6,1.376042E-7,1.128362E-8,2.193413E-9,3.631232E-8,0.01035793,0.01709342,9.175628,1.06571E-4,519299.0,519299.0
5.545144E-5,14.99634,-9.807232E7,1049.247,1049.247,0.001598181,1.0,0.9447683,6.712198E-7,1.483865E-4,2.552889E-5,1.488011E-5,3.829484E-6,6.627504E-5,1.628424E-8,1.697458E-6,2.748615E-8,1.471519E-4,6.60784E-6,1.87885E-8,1.021727E-5,3.82282E-7,2.531672E-6,4.571418E-7,3.951312E-6,1.939978E-4,2.653258E-5,1.461577E-5,4.153585E-7,9.027259E-6,1.313711E-5,3.717742E-10,2.418875E-6,2.551182E-9,6.465867E-10,1.171884E-8,1.418435E-7,8.221422E-6,4.410671E-8,2.849225E-7,9.656913E-10,1.112771E-5,4.134711E-7,3.611692E-10,7.963762E-11,7.805346E-7,1.563952E-5,0.01911288,2.032132E-5,0.007913217,4.336636E-6,1.38914E-7,1.134801E-8,2.222413E-9,3.667104E-8,0.01035756,0.0170931,9.175609,1.06571E-4,519297.9,519297.9
5.592939E-5,14.99632,-9.806479E7,1049.239,1049.239,0.001598181,1.0,0.9447627,6.723215E-7,1.503134E-4,2.557117E-5,1.508643E-5,3.836376E-6,6.711575E-5,1.666692E-8,1.724487E-6,2.776846E-8,1.488534E-4,6.640285E-6,1.926875E-8,1.034783E-5,3.88372E-7,2.558912E-6,4.57613E-7,3.954599E-6,1.961582E-4,2.678774E-5,1.48187E-5,4.237211E-7,9.108176E-6,1.33183E-5,3.834471E-10,2.449748E-6,2.618607E-9,6.611845E-10,1.190539E-8,1.438941E-7,8.327715E-6,4.508517E-8,2.913322E-7,9.886492E-10,1.126991E-5,4.230119E-7,3.725518E-10,8.209681E-11,7.892123E-7,1.583767E-5,0.01911172,2.058028E-5,0.00791309,4.386471E-6,1.422902E-7,1.151303E-8,2.297692E-9,3.759599E-8,0.01035663,0.01709227,9.17556,1.065712E-4,519295.1,519295.1
5.947893E-5,14.99614,-9.797708E7,1049.185,1049.185,0.001598181,1.0,0.9447208,6.795547E-7,1.647123E-4,2.584736E-5,1.663077E-5,3.88148E-6,7.339914E-5,1.965804E-8,1.927768E-6,2.985725E-8,1.615482E-4,6.864049E-6,2.304939E-8,1.132341E-5,4.341683E-7,2.761926E-6,4.606863E-7,3.976097E-6,2.12272E-4,2.867972E-5,1.634362E-5,4.882962E-7,9.696553E-6,1.46813E-5,4.779421E-10,2.680539E-6,3.151543E-9,7.752717E-10,1.330791E-8,1.592697E-7,9.123689E-6,5.26936E-8,3.410052E-7,1.168335E-9,1.233245E-5,4.965335E-7,4.646101E-10,1.019703E-10,8.539066E-7,1.73177E-5,0.0191031,2.251492E-5,0.007912142,4.754826E-6,1.68697E-7,1.276207E-8,2.911143E-9,4.484368E-8,0.01034969,0.01708607,9.175193,1.065724E-4,519274.3,519274.3
6.0E-5,14.99612,-9.796178E7,1049.177,1049.177,0.001598181,1.0,0.9447147,6.804929E-7,1.66838E-4,2.588272E-5,1.685911E-5,3.887266E-6,7.432693E-5,2.011923E-8,1.957956E-6,3.016262E-8,1.634196E-4,6.894449E-6,2.363631E-8,1.146744E-5,4.409684E-7,2.791823E-6,4.610794E-7,3.978852E-6,2.146469E-4,2.895694E-5,1.656994E-5,4.981449E-7,9.781021E-6,1.488386E-5,4.930136E-10,2.714625E-6,3.234601E-9,7.928668E-10,1.351612E-8,1.615466E-7,9.24144E-6,5.386105E-8,3.485991E-7,1.19608E-9,1.24893E-5,5.077042E-7,4.792701E-10,1.051342E-10,8.634368E-7,1.75361E-5,0.01910182,2.280046E-5,0.007912002,4.808602E-6,1.727707E-7,1.294887E-8,3.009538E-9,4.596358E-8,0.01034866,0.01708515,9.175139,1.065726E-4,519271.3,519271.3
6.09888E-5,14.99607,-9.792265E7,1049.162,1049.162,0.001598181,1.0,0.9447029,6.821766E-7,1.708793E-4,2.594645E-5,1.729344E-5,3.897705E-6,7.609092E-5,2.101006E-8,2.015464E-6,3.07411E-8,1.669758E-4,6.950481E-6,2.477285E-8,1.174124E-5,4.539219E-7,2.848617E-6,4.617843E-7,3.983815E-6,2.191596E-4,2.948256E-5,1.700102E-5,5.170607E-7,9.93993E-6,1.526993E-5,5.224984E-10,2.779439E-6,3.395671E-9,8.26861E-10,1.391269E-8,1.6588E-7,9.465475E-6,5.611216E-8,3.632194E-7,1.2497E-9,1.27875E-5,5.291558E-7,5.079247E-10,1.113189E-10,8.81542E-7,1.795125E-5,0.01909941,2.334328E-5,0.007911738,4.910412E-6,1.806401E-7,1.330572E-8,3.202385E-9,4.812824E-8,0.01034672,0.01708342,9.175036,1.06573E-4,519265.5,519265.5
6.268054E-5,14.99599,-9.785157E7,1049.137,1049.137,0.001598181,1.0,0.9446828,6.848259E-7,1.778146E-4,2.604605E-5,1.803942E-5,3.914051E-6,7.911853E-5,2.258077E-8,2.114475E-6,3.172788E-8,1.730737E-4,7.041576E-6,2.678542E-8,1.221113E-5,4.762221E-7,2.945952E-6,4.628839E-7,3.991577E-6,2.26897E-4,3.038045E-5,1.77431E-5,5.501637E-7,1.020766E-5,1.59353E-5,5.756429E-10,2.890702E-6,3.681606E-9,8.868309E-10,1.459533E-8,1.733293E-7,9.850429E-6,6.00697E-8,3.888503E-7,1.344339E-9,1.329922E-5,5.665878E-7,5.594784E-10,1.224501E-10,9.125749E-7,1.866351E-5,0.01909527,2.427468E-5,0.007911284,5.083848E-6,1.945169E-7,1.392335E-8,3.550979E-9,5.194903E-8,0.01034337,0.01708045,9.17486,1.065735E-4,519255.5,519255.5
6.422396E-5,14.99592,-9.777769E7,1049.113,1049.113,0.001598181,1.0,0.9446644,6.869957E-7,1.841626E-4,2.612724E-5,1.872288E-5,3.927417E-6,8.189035E-5,2.406497E-8,2.205434E-6,3.262472E-8,1.786506E-4,7.119643E-6,2.869681E-8,1.264124E-5,4.967065E-7,3.034919E-6,4.637752E-7,3.997902E-6,2.339729E-4,3.119793E-5,1.84248E-5,5.811666E-7,1.04473E-5,1.654747E-5,6.271942E-10,2.992584E-6,3.953965E-9,9.435454E-10,1.522227E-8,1.801607E-7,1.020332E-5,6.379672E-8,4.129016E-7,1.433878E-9,1.376762E-5,6.015048E-7,6.093529E-10,1.332269E-10,9.409422E-7,1.931526E-5,0.01909148,2.51271E-5,0.007910871,5.241185E-6,2.076299E-7,1.449453E-8,3.890113E-9,5.556337E-8,0.01034032,0.01707773,9.174699,1.06574E-4,519246.4,519246.4
6.477789E-5,14.99589,-9.775087E7,1049.105,1049.105,0.001598181,1.0,0.9446578,6.87727E-7,1.864453E-4,2.615428E-5,1.896878E-5,3.931875E-6,8.288725E-5,2.460952E-8,2.238214E-6,3.294578E-8,1.80655E-4,7.146536E-6,2.940034E-8,1.279591E-5,5.040882E-7,3.066884E-6,4.640711E-7,4.000007E-6,2.36516E-4,3.149091E-5,1.867049E-5,5.924886E-7,1.053222E-5,1.676834E-5,6.464276E-10,3.029231E-6,4.054401E-9,9.643672E-10,1.544817E-8,1.8262E-7,1.033033E-5,6.51613E-8,4.21686E-7,1.466757E-9,1.393605E-5,6.142068E-7,6.279237E-10,1.372424E-10,9.511347E-7,1.954959E-5,0.01909012,2.543359E-5,0.007910722,5.297434E-6,2.124408E-7,1.470129E-8,4.016842E-9,5.689026E-8,0.01033922,0.01707675,9.174641,1.065742E-4,519243.1,519243.1
6.497957E-5,14.99588,-9.773904E7,1049.102,1049.102,0.001598181,1.0,0.9446554,6.87981E-7,1.87277E-4,2.616386E-5,1.905839E-5,3.933456E-6,8.325046E-5,2.480937E-8,2.250167E-6,3.306256E-8,1.813851E-4,7.156181E-6,2.965884E-8,1.285226E-5,5.067796E-7,3.078526E-6,4.641755E-7,4.000752E-6,2.374423E-4,3.159752E-5,1.876007E-5,5.966286E-7,1.056299E-5,1.68489E-5,6.535296E-10,3.042584E-6,4.091328E-9,9.720107E-10,1.553053E-8,1.835164E-7,1.037663E-5,6.566172E-8,4.249045E-7,1.478828E-9,1.399741E-5,6.188536E-7,6.347756E-10,1.387243E-10,9.548472E-7,1.963495E-5,0.01908962,2.554526E-5,0.007910668,5.317884E-6,2.142063E-7,1.477681E-8,4.063661E-9,5.737732E-8,0.01033882,0.0170764,9.17462,1.065743E-4,519241.9,519241.9
6.703131E-5,14.99579,-9.762775E7,1049.07,1049.07,0.001598181,1.0,0.9446309,6.904231E-7,1.957531E-4,2.625376E-5,1.997215E-5,3.948337E-6,8.695281E-5,2.688907E-8,2.372237E-6,3.424735E-8,1.888229E-4,7.250109E-6,3.235793E-8,1.342659E-5,5.342649E-7,3.197089E-6,4.651541E-7,4.007747E-6,2.46879E-4,3.268032E-5,1.967508E-5,6.394792E-7,1.087176E-5,1.767286E-5,7.287688E-10,3.178713E-6,4.477668E-9,1.05162E-9,1.637154E-8,1.926618E-7,1.084888E-5,7.085836E-8,4.582339E-7,1.604557E-9,1.462284E-5,6.667578E-7,7.07181E-10,1.544E-10,9.926536E-7,2.050482E-5,0.01908457,2.66832E-5,0.007910118,5.525003E-6,2.32577E-7,1.555193E-8,4.56032E-9,6.244858E-8,0.01033474,0.01707277,9.174406,1.06575E-4,519229.8,519229.8
6.810815E-5,14.99574,-9.756461E7,1049.054,1049.054,0.001598181,1.0,0.944618,6.915697E-7,2.002121E-4,2.629576E-5,2.045318E-5,3.955318E-6,8.890095E-5,2.801466E-8,2.436631E-6,3.486674E-8,1.927332E-4,7.296444E-6,3.382547E-8,1.372874E-5,5.487622E-7,3.259397E-6,4.656071E-7,4.011008E-6,2.518404E-4,3.324725E-5,2.015788E-5,6.624904E-7,1.103065E-5,1.810841E-5,7.704984E-10,3.250357E-6,4.688289E-9,1.094761E-9,1.681506E-8,1.974795E-7,1.109764E-5,7.366302E-8,4.761502E-7,1.672697E-9,1.495186E-5,6.923437E-7,7.471855E-10,1.630745E-10,1.012522E-6,2.096231E-5,0.01908192,2.728176E-5,0.007909829,5.633009E-6,2.425174E-7,1.596375E-8,4.836176E-9,6.519496E-8,0.01033259,0.01707087,9.174293,1.065753E-4,519223.4,519223.4
7.0E-5,14.99565,-9.744897E7,1049.025,1049.025,0.001598181,1.0,0.9445954,6.933913E-7,2.080609E-4,2.636171E-5,2.130041E-5,3.966334E-6,9.233088E-5,3.004847E-8,2.550248E-6,3.595083E-8,1.996127E-4,7.373205E-6,3.648849E-8,1.426061E-5,5.74338E-7,3.36898E-6,4.663138E-7,4.01612E-6,2.605692E-4,3.424086E-5,2.100993E-5,7.037398E-7,1.130453E-5,1.887853E-5,8.476566E-10,3.376519E-6,5.071433E-9,1.17282E-9,1.759741E-8,2.059699E-7,1.153603E-5,7.871787E-8,5.083129E-7,1.795981E-9,1.553102E-5,7.379841E-7,8.208501E-10,1.790766E-10,1.047463E-6,2.176741E-5,0.01907725,2.833526E-5,0.007909322,5.821546E-6,2.604727E-7,1.669545E-8,5.34668E-9,7.01595E-8,0.01032882,0.01706752,9.174095,1.065759E-4,519212.2,519212.2
7.440457E-5,14.99545,-9.715695E7,1048.959,1048.959,0.001598181,1.0,0.9445425,6.967672E-7,2.263946E-4,2.648178E-5,2.328154E-5,3.986641E-6,1.00347E-4,3.505731E-8,2.816793E-6,3.845475E-8,2.156673E-4,7.531054E-6,4.310465E-8,1.55031E-5,6.343219E-7,3.624573E-6,4.675644E-7,4.025352E-6,2.809431E-4,3.654151E-5,2.301036E-5,8.038167E-7,1.191638E-5,2.069419E-5,1.047034E-9,3.671488E-6,6.028169E-9,1.365703E-9,1.943175E-8,2.25844E-7,1.256248E-5,9.110578E-8,5.864336E-7,2.100497E-9,1.688393E-5,8.473054E-7,1.009288E-9,2.202035E-10,1.128946E-6,2.364713E-5,0.01906636,3.079559E-5,0.007908143,6.254208E-6,3.046524E-7,1.843839E-8,6.666356E-9,8.23924E-8,0.01032,0.01705971,9.173633,1.065773E-4,519186.1,519186.1
7.455829E-5,14.99545,-9.714697E7,1048.956,1048.956,0.001598181,1.0,0.9445407,6.968718E-7,2.270357E-4,2.648521E-5,2.335087E-5,3.987228E-6,1.006274E-4,3.523898E-8,2.826139E-6,3.854163E-8,2.162284E-4,7.536075E-6,4.334607E-8,1.554655E-5,6.364248E-7,3.633503E-6,4.675994E-7,4.025612E-6,2.816552E-4,3.662147E-5,2.308054E-5,8.074074E-7,1.193709E-5,2.07581E-5,1.05451E-9,3.681809E-6,6.0632E-9,1.372717E-9,1.949604E-8,2.265399E-7,1.259843E-5,9.155362E-8,5.892391E-7,2.111566E-9,1.693124E-5,8.511913E-7,1.016299E-9,2.217395E-10,1.131792E-6,2.371284E-5,0.01906598,3.088161E-5,0.007908102,6.269143E-6,3.062535E-7,1.85002E-8,6.715814E-9,8.283614E-8,0.01031969,0.01705944,9.173617,1.065774E-4,519185.2,519185.2
7.499364E-5,14.99543,-9.711633E7,1048.95,1048.95,0.001598181,1.0,0.9445354,6.97151E-7,2.288517E-4,2.649471E-5,2.354726E-5,3.988855E-6,1.014218E-4,3.575603E-8,2.852623E-6,3.87875E-8,2.178177E-4,7.550126E-6,4.403374E-8,1.566964E-5,6.423833E-7,3.658796E-6,4.676974E-7,4.026334E-6,2.836724E-4,3.684778E-5,2.327944E-5,8.176085E-7,1.199548E-5,2.093929E-5,1.075884E-9,3.71105E-6,6.163033E-9,1.392687E-9,1.967822E-8,2.285114E-7,1.270029E-5,9.282774E-8,5.972135E-7,2.143079E-9,1.706526E-5,8.62221E-7,1.03632E-9,2.261281E-10,1.139854E-6,2.389896E-5,0.0190649,3.112528E-5,0.007907985,6.311377E-6,3.1081E-7,1.86756E-8,6.857188E-9,8.409909E-8,0.01031882,0.01705866,9.173571,1.065775E-4,519182.6,519182.6
