Time_Soln#6 (sec),Volume_Soln#6 (cm3),Volumetric_heat_production_rate_Soln#6 (erg/cm3-sec),Surface_temperature_Soln#6 (K),Temperature_Soln#6 (K),Mass_Soln#6 (g),Pressure_Soln#6 (atm),Mole_fraction_H2_Soln#6 (),Mole_fraction_H_Soln#6 (),Mole_fraction_CH4_Soln#6 (),Mole_fraction_CH3_Soln#6 (),Mole_fraction_C2H6_Soln#6 (),Mole_fraction_C2H5_Soln#6 (),Mole_fraction_C2H4_Soln#6 (),Mole_fraction_C2H2_Soln#6 (),Mole_fraction_C3H8_Soln#6 (),Mole_fraction_C3H6_Soln#6 (),Mole_fraction_C3H5-A_Soln#6 (),Mole_fraction_C3H4-P_Soln#6 (),Mole_fraction_C3H4-A_Soln#6 (),Mole_fraction_NC4H10_Soln#6 (),Mole_fraction_IC4H10_Soln#6 (),Mole_fraction_TC4H9_Soln#6 (),Mole_fraction_IC4H8_Soln#6 (),Mole_fraction_IC4H7_Soln#6 (),Mole_fraction_C4H8-1_Soln#6 (),Mole_fraction_C4H8-2_Soln#6 (),Mole_fraction_C4H71-3_Soln#6 (),Mole_fraction_C4H6_Soln#6 (),Mole_fraction_C4H4_Soln#6 (),Mole_fraction_C4H2_Soln#6 (),Mole_fraction_C6H6_Soln#6 (),Mole_fraction_FULVENE_Soln#6 (),Mole_fraction_C5H6_Soln#6 (),Mole_fraction_MCPTD_Soln#6 (),Mole_fraction_C10H8_Soln#6 (),Mole_fraction_NEOC5H12_Soln#6 (),Mole_fraction_NC5H10_Soln#6 (),Mole_fraction_B1M2_Soln#6 (),Mole_fraction_B1M3_Soln#6 (),Mole_fraction_B2M2_Soln#6 (),Mole_fraction_LC5H8_Soln#6 (),Mole_fraction_DIALLYL_Soln#6 (),Mole_fraction_CYC6H10_Soln#6 (),Mole_fraction_NC6H12_Soln#6 (),Mole_fraction_NC7H14_Soln#6 (),Mole_fraction_IC8H16_Soln#6 (),Mole_fraction_DIMEPTD_Soln#6 (),Mole_fraction_C7H8_Soln#6 (),Mole_fraction_C7H7_Soln#6 (),Mole_fraction_C6H5C2H_Soln#6 (),Mole_fraction_C6H5C2H3_Soln#6 (),Mole_fraction_C6H5C2H5_Soln#6 (),Mole_fraction_XYLENE_Soln#6 (),Mole_fraction_INDENE_Soln#6 (),Mole_fraction_NC10H20_Soln#6 (),Mole_fraction_IC12H26_Soln#6 (),Molecular_weight_Soln#6 (g/mole),Mass_density_Soln#6 (g/cm3),Unburned_hydrocarbons_Soln#6 (ppm),Volatile_organic_compounds_Soln#6 (ppm)
1.992049E-6,14.97139,-1.43656E10,1244.798,1244.798,0.001342472,1.0,0.9431669,3.400444E-5,2.241745E-4,6.039699E-4,2.501106E-5,3.14658E-5,1.608865E-4,1.698701E-7,4.400225E-6,7.356094E-4,3.502161E-5,9.347881E-8,2.360893E-5,9.456136E-7,9.677956E-6,6.875908E-5,6.225024E-4,1.587777E-4,3.622191E-5,6.543963E-7,2.958868E-5,3.81334E-5,1.968097E-9,9.824478E-13,4.795912E-6,8.965149E-12,1.245202E-8,1.540512E-8,3.031036E-13,1.552427E-6,1.929461E-5,2.069622E-7,5.933391E-7,4.943905E-9,2.500513E-5,1.351896E-7,2.328653E-10,3.188532E-6,3.259412E-5,0.01900647,4.584928E-5,0.007888793,1.189161E-5,1.211767E-15,1.946274E-11,1.278971E-7,2.248788E-8,2.554543E-11,0.01023019,0.01668466,9.159227,8.966887E-5,518370.7,518370.7
2.071959E-6,14.97055,-1.423384E10,1244.597,1244.597,0.001342472,1.0,0.9430678,3.475612E-5,2.425235E-4,6.233097E-4,2.766254E-5,3.22653E-5,1.713138E-4,1.905974E-7,4.877165E-6,7.71405E-4,3.614844E-5,1.065023E-7,2.523863E-5,1.038521E-6,1.016494E-5,6.881963E-5,6.530867E-4,1.652579E-4,3.871022E-5,7.203239E-7,3.063595E-5,4.087676E-5,2.332689E-9,1.074275E-12,5.125257E-6,1.078952E-11,1.424131E-8,1.709714E-8,3.57297E-13,1.684153E-6,2.045426E-5,2.327291E-7,6.652354E-7,5.598184E-9,2.67286E-5,1.513972E-7,2.652432E-10,3.32919E-6,3.474963E-5,0.0189949,4.899559E-5,0.007886831,1.265981E-5,1.595918E-15,2.390427E-11,1.470036E-7,2.451825E-8,2.971823E-11,0.0102184,0.0166637,9.15826,8.967394E-5,518316.0,518316.0
2.165287E-6,14.96959,-1.407721E10,1244.363,1244.363,0.001342472,1.0,0.9429516,3.559283E-5,2.646559E-4,6.4505E-4,3.094001E-5,3.314903E-5,1.837458E-4,2.166592E-7,5.466609E-6,8.13379E-4,3.74048E-5,1.231713E-7,2.718572E-5,1.152536E-6,1.073702E-5,6.887731E-5,6.890983E-4,1.728153E-4,4.171024E-5,8.017554E-7,3.183365E-5,4.416493E-5,2.818848E-9,1.18685E-12,5.519105E-6,1.326831E-11,1.653827E-8,1.920401E-8,4.294564E-13,1.843257E-6,2.183524E-5,2.651744E-7,7.552302E-7,6.428762E-9,2.878714E-5,1.715723E-7,3.067508E-10,3.493983E-6,3.731873E-5,0.01898119,5.275241E-5,0.007884512,1.356996E-5,2.16962E-15,3.005932E-11,1.716205E-7,2.699123E-8,3.518015E-11,0.01020441,0.01663915,9.157127,8.967966E-5,518251.9,518251.9
2.216588E-6,14.96908,-1.399011E10,1244.236,1244.236,0.001342472,1.0,0.9428874,3.603421E-5,2.77133E-4,6.56615E-4,3.282379E-5,3.361249E-5,1.906907E-4,2.318477E-7,5.805278E-6,8.365218E-4,3.80678E-5,1.330258E-7,2.827517E-5,1.21769E-6,1.105291E-5,6.890327E-5,7.090194E-4,1.769637E-4,4.340139E-5,8.485499E-7,3.248012E-5,4.600954E-5,3.115758E-9,1.25126E-12,5.739662E-6,1.480511E-11,1.789935E-8,2.042276E-8,4.735002E-13,1.933042E-6,2.260605E-5,2.841058E-7,8.074751E-7,6.916576E-9,2.993868E-5,1.832236E-7,3.313293E-10,3.584779E-6,3.875342E-5,0.01897357,5.485343E-5,0.007883227,1.407562E-5,2.552746E-15,3.393481E-11,1.862462E-7,2.839628E-8,3.846788E-11,0.01019663,0.01662564,9.156502,8.968271E-5,518216.5,518216.5
2.248871E-6,14.96877,-1.3935E10,1244.156,1244.156,0.001342472,1.0,0.942847,3.630532E-5,2.850954E-4,6.637537E-4,3.403902E-5,3.389621E-5,1.951004E-4,2.417239E-7,6.023688E-6,8.511097E-4,3.847493E-5,1.394861E-7,2.896751E-5,1.259584E-6,1.125219E-5,6.891758E-5,7.215998E-4,1.79572E-4,4.44807E-5,8.78738E-7,3.288257E-5,4.718351E-5,3.314012E-9,1.292746E-12,5.879901E-6,1.584012E-11,1.879278E-8,2.121203E-8,5.02907E-13,1.99037E-6,2.309527E-5,2.964244E-7,8.413681E-7,7.235181E-9,3.067039E-5,1.907572E-7,3.474591E-10,3.641987E-6,3.966417E-5,0.01896874,5.618824E-5,0.007882413,1.439562E-5,2.821887E-15,3.656776E-11,1.9586E-7,2.929687E-8,4.064545E-11,0.01019169,0.01661713,9.156109,8.96846E-5,518194.3,518194.3
2.292502E-6,14.96835,-1.386021E10,1244.049,1244.049,0.001342472,1.0,0.9427922,3.666372E-5,2.959879E-4,6.73233E-4,3.571731E-5,3.427014E-5,2.011064E-4,2.554606E-7,6.325226E-6,8.708524E-4,3.901288E-5,1.485372E-7,2.991119E-5,1.317276E-6,1.15221E-5,6.89345E-5,7.386535E-4,1.830941E-4,4.595741E-5,9.204454E-7,3.342108E-5,4.878574E-5,3.596342E-9,1.35E-12,6.071144E-6,1.73254E-11,2.004591E-8,2.2306E-8,5.44788E-13,2.068831E-6,2.376134E-5,3.13569E-7,8.884089E-7,7.680083E-9,3.166759E-5,2.011803E-7,3.700809E-10,3.719382E-6,4.090431E-5,0.01896218,5.800714E-5,0.00788131,1.483015E-5,3.222903E-15,4.03755E-11,2.093601E-7,3.053369E-8,4.372442E-11,0.01018499,0.01660562,9.155577,8.96871E-5,518164.2,518164.2
2.315614E-6,14.96813,-1.382047E10,1243.993,1243.993,0.001342472,1.0,0.9427631,3.684987E-5,3.018186E-4,6.781762E-4,3.662306E-5,3.446385E-5,2.043092E-4,2.629199E-7,6.487907E-6,8.813231E-4,3.929212E-5,1.534832E-7,3.041473E-5,1.348333E-6,1.166534E-5,6.894235E-5,7.477108E-4,1.849584E-4,4.674799E-5,9.429512E-7,3.370382E-5,4.964167E-5,3.752807E-9,1.380894E-12,6.173239E-6,1.815401E-11,2.073136E-8,2.28983E-8,5.680025E-13,2.110846E-6,2.411643E-5,3.228843E-7,9.139047E-7,7.922511E-9,3.219965E-5,2.068132E-7,3.824547E-10,3.760415E-6,4.156549E-5,0.01895869,5.89775E-5,0.007880724,1.506124E-5,3.453943E-15,4.251391E-11,2.167515E-7,3.119797E-8,4.542037E-11,0.01018142,0.01659951,9.155295,8.968841E-5,518148.2,518148.2
2.387473E-6,14.96747,-1.369646E10,1243.818,1243.818,0.001342472,1.0,0.9426727,3.741247E-5,3.202091E-4,6.932016E-4,3.95125E-5,3.50471E-5,2.143586E-4,2.86926E-7,7.006608E-6,9.139292E-4,4.0135E-5,1.695435E-7,3.199604E-5,1.447064E-6,1.211181E-5,6.89619E-5,7.75971E-4,1.907479E-4,4.924224E-5,1.014774E-6,3.457163E-5,5.23339E-5,4.271071E-9,1.479531E-12,6.494073E-6,2.092462E-11,2.29601E-8,2.479684E-8,6.449313E-13,2.24343E-6,2.523016E-5,3.528878E-7,9.957295E-7,8.706546E-9,3.387024E-5,2.24812E-7,4.226936E-10,3.888135E-6,4.363935E-5,0.01894777,6.202379E-5,0.007878891,1.578343E-5,4.262813E-15,4.973175E-11,2.408151E-7,3.330305E-8,5.098999E-11,0.01017024,0.01658053,9.154416,8.96924E-5,518098.5,518098.5
2.411641E-6,14.96725,-1.365465E10,1243.76,1243.76,0.001342472,1.0,0.9426422,3.759629E-5,3.264815E-4,6.981397E-4,4.050897E-5,3.523695E-5,2.177688E-4,2.952768E-7,7.185385E-6,9.249122E-4,4.040995E-5,1.751793E-7,3.253307E-5,1.480996E-6,1.226234E-5,6.896687E-5,7.855086E-4,1.926927E-4,5.009322E-5,1.039555E-6,3.485967E-5,5.324967E-5,4.456479E-9,1.513604E-12,6.603111E-6,2.192489E-11,2.374323E-8,2.545476E-8,6.724694E-13,2.288671E-6,2.560795E-5,3.633335E-7,1.024114E-6,8.980603E-9,3.443752E-5,2.310273E-7,4.368361E-10,3.931136E-6,4.434283E-5,0.01894408,6.305802E-5,0.007878272,1.60275E-5,4.567946E-15,5.236128E-11,2.492801E-7,3.402434E-8,5.296619E-11,0.01016645,0.01657414,9.154121,8.969371E-5,518081.8,518081.8
2.439214E-6,14.967,-1.360689E10,1243.694,1243.694,0.001342472,1.0,0.9426074,3.780271E-5,3.336898E-4,7.037027E-4,4.166082E-5,3.544971E-5,2.216775E-4,3.049748E-7,7.39197E-6,9.374516E-4,4.07184E-5,1.817551E-7,3.314885E-5,1.520147E-6,1.243428E-5,6.897157E-5,7.964089E-4,1.949099E-4,5.107136E-5,1.06821E-6,3.518591E-5,5.430061E-5,4.675051E-9,1.553044E-12,6.728186E-6,2.310988E-11,2.46576E-8,2.621732E-8,7.049472E-13,2.340674E-6,2.604087E-5,3.754699E-7,1.057026E-6,9.299704E-9,3.508792E-5,2.382157E-7,4.533521E-10,3.980218E-6,4.514895E-5,0.01893985,6.42437E-5,0.007877564,1.630661E-5,4.938072E-15,5.549155E-11,2.591695E-7,3.485528E-8,5.528573E-11,0.01016212,0.01656685,9.153783,8.969519E-5,518062.7,518062.7
2.480837E-6,14.96663,-1.353472E10,1243.594,1243.594,0.001342472,1.0,0.9425548,3.810775E-5,3.446759E-4,7.119591E-4,4.34298E-5,3.576331E-5,2.276138E-4,3.199612E-7,7.709085E-6,9.563995E-4,4.117353E-5,1.919801E-7,3.408458E-5,1.58013E-6,1.269426E-5,6.897672E-5,8.129022E-4,1.982537E-4,5.256251E-5,1.112241E-6,3.56736E-5,5.589938E-5,5.019577E-9,1.613758E-12,6.918353E-6,2.498992E-11,2.608068E-8,2.739273E-8,7.561741E-13,2.419953E-6,2.669823E-5,3.942359E-7,1.107781E-6,9.794522E-9,3.607616E-5,2.492616E-7,4.790654E-10,4.054359E-6,4.63729E-5,0.01893344,6.604503E-5,0.007876492,1.672923E-5,5.54393E-15,6.048973E-11,2.745718E-7,3.612578E-8,5.892103E-11,0.01015555,0.01655583,9.153274,8.969739E-5,518033.8,518033.8
2.53349E-6,14.96618,-1.344338E10,1243.468,1243.468,0.001342472,1.0,0.9424881,3.848239E-5,3.5875E-4,7.221604E-4,4.571927E-5,3.614707E-5,2.351836E-4,3.395205E-7,8.119216E-6,9.80398E-4,4.173118E-5,2.054377E-7,3.527859E-5,1.657509E-6,1.302382E-5,6.897992E-5,8.338293E-4,2.024777E-4,5.447352E-5,1.169262E-6,3.628217E-5,5.794256E-5,5.481401E-9,1.692657E-12,7.161201E-6,2.753216E-11,2.795592E-8,2.892176E-8,8.249138E-13,2.521552E-6,2.75362E-5,4.18749E-7,1.173832E-6,1.044337E-8,3.733701E-5,2.635645E-7,5.129677E-10,4.148219E-6,4.793294E-5,0.01892528,6.834288E-5,0.007875131,1.726585E-5,6.398326E-15,6.730692E-11,2.948857E-7,3.776044E-8,6.375689E-11,0.01014719,0.01654189,9.152628,8.970012E-5,517997.3,517997.3
2.626831E-6,14.9654,-1.328152E10,1243.248,1243.248,0.001342472,1.0,0.9423697,3.91167E-5,3.841652E-4,7.395945E-4,4.991622E-5,3.679337E-5,2.487608E-4,3.758346E-7,8.870173E-6,0.001023014,4.26713E-5,2.307411E-7,3.742222E-5,1.798673E-6,1.360981E-5,6.897686E-5,8.710911E-4,2.099492E-4,5.792655E-5,1.273931E-6,3.733827E-5,6.161906E-5,6.373868E-9,1.838506E-12,7.597729E-6,3.251E-11,3.148814E-8,3.174739E-8,9.58012E-13,2.705105E-6,2.90385E-5,4.643215E-7,1.295915E-6,1.165666E-8,3.960016E-5,2.897866E-7,5.768973E-10,4.314776E-6,5.072896E-5,0.01891071,7.246629E-5,0.007872705,1.822189E-5,8.180056E-15,8.082874E-11,3.331931E-7,4.073131E-8,7.299717E-11,0.01013223,0.01651717,9.151484,8.970479E-5,517932.5,517932.5
2.663435E-6,14.9651,-1.321817E10,1243.162,1243.162,0.001342472,1.0,0.9423232,3.935521E-5,3.942894E-4,7.462071E-4,5.160964E-5,3.703526E-5,2.54138E-4,3.906504E-7,9.172841E-6,0.001039749,4.302327E-5,2.411781E-7,3.827186E-5,1.855392E-6,1.384018E-5,6.897268E-5,8.857569E-4,2.128731E-4,5.93028E-5,1.316221E-6,3.774444E-5,6.307917E-5,6.750717E-9,1.897896E-12,7.770948E-6,3.463559E-11,3.294731E-8,3.289587E-8,1.014325E-12,2.778248E-6,2.963325E-5,4.82937E-7,1.345523E-6,1.215477E-8,4.049701E-5,3.003623E-7,6.033378E-10,4.380139E-6,5.183553E-5,0.01890495,7.409996E-5,0.007871749,1.859822E-5,8.982369E-15,8.666634E-11,3.490314E-7,4.19213E-8,7.686197E-11,0.01012632,0.01650747,9.151034,8.970657E-5,517907.1,517907.1
2.706669E-6,14.96476,-1.314348E10,1243.062,1243.062,0.001342472,1.0,0.9422682,3.962966E-5,4.063582E-4,7.53857E-4,5.364378E-5,3.731281E-5,2.605261E-4,4.085683E-7,9.536146E-6,0.00105953,4.342703E-5,2.538847E-7,3.928168E-5,1.923352E-6,1.411267E-5,6.896563E-5,9.031159E-4,2.163219E-4,6.094395E-5,1.367079E-6,3.821837E-5,6.481663E-5,7.216082E-9,1.969713E-12,7.976974E-6,3.727842E-11,3.47254E-8,3.428181E-8,1.08396E-12,2.865455E-6,3.033966E-5,5.054676E-7,1.405367E-6,1.275947E-8,4.156282E-5,3.130587E-7,6.355841E-10,4.457368E-6,5.314954E-5,0.01889813,7.604111E-5,0.007870618,1.904359E-5,1.001282E-14,9.397314E-11,3.683396E-7,4.334455E-8,8.160738E-11,0.01011932,0.01649601,9.150504,8.970863E-5,517877.0,517877.0
2.743593E-6,14.96447,-1.307982E10,1242.976,1242.976,0.001342472,1.0,0.9422213,3.98579E-5,4.167587E-4,7.602541E-4,5.540985E-5,3.7543E-5,2.660127E-4,4.242303E-7,9.851338E-6,0.001076435,4.376175E-5,2.65065E-7,4.014935E-5,1.982209E-6,1.43457E-5,6.895782E-5,9.179715E-4,2.192633E-4,6.235867E-5,1.411258E-6,3.861815E-5,6.631131E-5,7.631323E-9,2.032529E-12,8.154131E-6,3.965249E-11,3.62913E-8,3.549079E-8,1.146188E-12,2.940617E-6,3.094623E-5,5.251766E-7,1.457544E-6,1.329004E-8,4.247851E-5,3.240736E-7,6.640081E-10,4.523345E-6,5.427758E-5,0.01889228,7.770859E-5,0.007869649,1.942461E-5,1.096852E-14,1.005803E-10,3.853499E-7,4.457505E-8,8.58181E-11,0.01011331,0.01648622,9.15005,8.971035E-5,517851.4,517851.4
2.803758E-6,14.96401,-1.297645E10,1242.838,1242.838,0.001342472,1.0,0.9421446,4.021794E-5,4.338835E-4,7.704141E-4,5.83432E-5,3.790495E-5,2.750112E-4,4.504548E-7,1.037437E-5,0.001104001,4.428758E-5,2.839326E-7,4.157306E-5,2.07968E-6,1.472599E-5,6.894166E-5,9.42234E-4,2.240478E-4,6.46889E-5,1.484744E-6,3.92598E-5,6.876732E-5,8.343828E-9,2.137902E-12,8.445086E-6,4.375874E-11,3.893668E-8,3.751046E-8,1.25317E-12,3.06439E-6,3.194081E-5,5.58209E-7,1.544638E-6,1.41825E-8,4.398081E-5,3.423473E-7,7.120842E-10,4.630878E-6,5.612654E-5,0.0188827,8.044383E-5,0.007868066,2.004654E-5,1.268549E-14,1.120984E-10,4.14097E-7,4.660885E-8,9.299597E-11,0.01010347,0.01647027,9.149311,8.97131E-5,517809.6,517809.6
2.848576E-6,14.96368,-1.289977E10,1242.735,1242.735,0.001342472,1.0,0.9420875,4.047673E-5,4.467802E-4,7.77772E-4,6.057262E-5,3.816424E-5,2.817601E-4,4.705594E-7,1.077149E-5,0.001124549,4.466374E-5,2.985186E-7,4.264135E-5,2.153529E-6,1.500972E-5,6.892691E-5,9.60351E-4,2.276051E-4,6.644443E-5,1.540671E-6,3.972989E-5,7.061301E-5,8.904417E-9,2.218936E-12,8.663629E-6,4.701683E-11,4.0984E-8,3.905524E-8,1.337528E-12,3.157613E-6,3.268654E-5,5.835592E-7,1.611182E-6,1.487003E-8,4.51079E-5,3.562144E-7,7.493434E-10,4.710998E-6,5.751233E-5,0.01887554,8.249555E-5,0.007866884,2.051055E-5,1.410337E-14,1.213135E-10,4.363518E-7,4.81467E-8,9.860478E-11,0.01009611,0.01645839,9.148761,8.97151E-5,517778.4,517778.4
2.937288E-6,14.96304,-1.274897E10,1242.534,1242.534,0.001342472,1.0,0.9419743,4.096582E-5,4.726478E-4,7.918151E-4,6.509479E-5,3.865223E-5,2.952286E-4,5.117891E-7,1.15759E-5,0.001165252,4.536997E-5,3.287467E-7,4.477441E-5,2.302739E-6,1.557232E-5,6.889104E-5,9.963118E-4,2.346282E-4,6.996706E-5,1.654331E-6,4.064049E-5,7.430533E-5,1.009211E-8,2.386109E-12,9.100584E-6,5.399295E-11,4.523274E-8,4.22148E-8,1.516809E-12,3.344607E-6,3.417422E-5,6.356167E-7,1.74705E-6,1.628874E-8,4.7358E-5,3.842741E-7,8.26818E-10,4.869596E-6,6.027538E-5,0.01886127,8.659053E-5,0.007864537,2.143022E-5,1.729631E-14,1.412528E-10,4.825474E-7,5.124666E-8,1.103872E-10,0.01008144,0.01643488,9.147672,8.971892E-5,517716.8,517716.8
2.994746E-6,14.96264,-1.265208E10,1242.406,1242.406,0.001342472,1.0,0.941901,4.126671E-5,4.896328E-4,8.005508E-4,6.809894E-5,3.895116E-5,3.040259E-4,5.395011E-7,1.210949E-5,0.001191631,4.58011E-5,3.492913E-7,4.616836E-5,2.401455E-6,1.593735E-5,6.886324E-5,0.001019669,2.391639E-4,7.228095E-5,1.730005E-6,4.121633E-5,7.672317E-5,1.091821E-8,2.499419E-12,9.386562E-6,5.889907E-11,4.812453E-8,4.433302E-8,1.641953E-12,3.467388E-6,3.514554E-5,6.706588E-7,1.837936E-6,1.724863E-8,4.882817E-5,4.02857E-7,8.796699E-10,4.97231E-6,6.207827E-5,0.01885198,8.926539E-5,0.007863013,2.202638E-5,1.966249E-14,1.554303E-10,5.139927E-7,5.329278E-8,1.185109E-10,0.01007189,0.01641966,9.146966,8.972131E-5,517676.8,517676.8
3.268267E-6,14.9609,-1.220132E10,1241.805,1241.805,0.001342472,1.0,0.9415515,4.253688E-5,5.72782E-4,8.384201E-4,8.316918E-5,4.020269E-5,3.466212E-4,6.822357E-7,1.477665E-5,0.001317282,4.75868E-5,4.577597E-7,5.292337E-5,2.892234E-6,1.768031E-5,6.868466E-5,0.001131446,2.606045E-4,8.36139E-5,2.111771E-6,4.380841E-5,8.849228E-5,1.550981E-8,3.100275E-12,1.077738E-5,8.684806E-11,6.343993E-8,5.519396E-8,2.344175E-12,4.068233E-6,3.984407E-5,8.517914E-7,2.300795E-6,2.226715E-8,5.594962E-5,4.952254E-7,1.161305E-9,5.460804E-6,7.078518E-5,0.01880725,1.022144E-4,0.00785572,2.48618E-5,3.484666E-14,2.382418E-10,6.80455E-7,6.342123E-8,1.628129E-10,0.01002588,0.01634728,9.143613,8.973177E-5,517487.0,517487.0
3.340823E-6,14.96048,-1.208506E10,1241.65,1241.65,0.001342472,1.0,0.9414588,4.283142E-5,5.954225E-4,8.474831E-4,8.736797E-5,4.049072E-5,3.580985E-4,7.230616E-7,1.5517E-5,0.001350609,4.799147E-5,4.895345E-7,5.474456E-5,3.027783E-6,1.814371E-5,6.862528E-5,0.001161229,2.66248E-4,8.669999E-5,2.218831E-6,4.445528E-5,9.167947E-5,1.692159E-8,3.278691E-12,1.115381E-5,9.563912E-11,6.793959E-8,5.82901E-8,2.562308E-12,4.231719E-6,4.110873E-5,9.037907E-7,2.43165E-6,2.372384E-8,5.786882E-5,5.206747E-7,1.244615E-9,5.590162E-6,7.312452E-5,0.01879526,1.057018E-4,0.007853779,2.561127E-5,4.016261E-14,2.649006E-10,7.293097E-7,6.620855E-8,1.76201E-10,0.01001355,0.01632812,9.142725,8.973431E-5,517436.8,517436.8
3.394959E-6,14.96017,-1.19993E10,1241.534,1241.534,0.001342472,1.0,0.9413896,4.304026E-5,6.124616E-4,8.539893E-4,9.055255E-5,4.069452E-5,3.667055E-4,7.543233E-7,1.607774E-5,0.001375468,4.827588E-5,5.140748E-7,5.611046E-5,3.130275E-6,1.848966E-5,6.85779E-5,0.00118348,2.704461E-4,8.902222E-5,2.300203E-6,4.492699E-5,9.407368E-5,1.803099E-8,3.417615E-12,1.143655E-5,1.026039E-10,7.141833E-8,6.065896E-8,2.734439E-12,4.354711E-6,4.205672E-5,9.436636E-7,2.53141E-6,2.484527E-8,5.930803E-5,5.398861E-7,1.309201E-9,5.686595E-6,7.487686E-5,0.01878629,1.083164E-4,0.00785233,2.616925E-5,4.454211E-14,2.862014E-10,7.670572E-7,6.831393E-8,1.866584E-10,0.01000432,0.01631384,9.142063,8.973614E-5,517399.4,517399.4
3.452425E-6,14.95986,-1.190923E10,1241.413,1241.413,0.001342472,1.0,0.9413162,4.32521E-5,6.306791E-4,8.60663E-4,9.39797E-5,4.09009E-5,3.7588E-4,7.882472E-7,1.668045E-5,0.001401846,4.856206E-5,5.40902E-7,5.756654E-5,3.240284E-6,1.885701E-5,6.852484E-5,0.001207122,2.748905E-4,9.150459E-5,2.387965E-6,4.541762E-5,9.662943E-5,1.926201E-8,3.570753E-12,1.173835E-5,1.103864E-10,7.522462E-8,6.322805E-8,2.926164E-12,4.48616E-6,4.306682E-5,9.869849E-7,2.639244E-6,2.606785E-8,6.084206E-5,5.604716E-7,1.380047E-9,5.788869E-6,7.674287E-5,0.01877673,1.111027E-4,0.007850791,2.676021E-5,4.960347E-14,3.101792E-10,8.08334E-7,7.057189E-8,1.982027E-10,0.009994496,0.01629869,9.141362,8.973802E-5,517359.7,517359.7
3.654748E-6,14.95883,-1.160037E10,1240.993,1240.993,0.001342472,1.0,0.941058,4.392062E-5,6.958185E-4,8.823221E-4,1.064104E-4,4.155055E-5,4.084683E-4,9.136909E-7,1.886037E-5,0.001494605,4.944836E-5,6.417924E-7,6.273868E-5,3.63693E-6,2.015086E-5,6.83165E-5,0.001290509,2.90437E-4,1.003745E-4,2.707998E-6,4.706346E-5,1.05736E-4,2.405211E-8,4.160569E-12,1.281375E-5,1.411581E-10,8.956764E-8,7.272052E-8,3.679284E-12,4.955682E-6,4.665121E-5,1.147642E-6,3.034299E-6,3.063752E-8,6.628953E-5,6.343301E-7,1.648697E-9,6.148095E-6,8.335463E-5,0.01874292,1.209922E-4,0.007845371,2.882742E-5,7.123687E-14,4.066234E-10,9.636087E-7,7.870103E-8,2.426107E-10,0.009959731,0.01624548,9.138898,8.97442E-5,517220.2,517220.2
3.681881E-6,14.9587,-1.155995E10,1240.937,1240.937,0.001342472,1.0,0.9410235,4.400152E-5,7.046648E-4,8.850172E-4,1.081185E-4,4.162907E-5,4.128696E-4,9.312161E-7,1.915917E-5,0.001507027,4.955372E-5,6.560885E-7,6.343717E-5,3.691159E-6,2.032437E-5,6.828614E-5,0.001301705,2.925097E-4,1.015781E-4,2.752193E-6,4.727468E-5,1.069691E-4,2.475028E-8,4.24612E-12,1.295939E-5,1.457021E-10,9.160338E-8,7.404632E-8,3.789971E-12,5.019379E-6,4.713487E-5,1.170144E-6,3.089042E-6,3.128177E-8,6.702501E-5,6.443777E-7,1.687043E-9,6.196154E-6,8.424559E-5,0.01873837,1.223268E-4,0.007844645,2.91028E-5,7.463779E-14,4.21067E-10,9.856102E-7,7.981132E-8,2.490236E-10,0.00995505,0.01623837,9.138568,8.974498E-5,517201.6,517201.6
3.757117E-6,14.95835,-1.144914E10,1240.785,1240.785,0.001342472,1.0,0.9409277,4.421557E-5,7.293209E-4,8.922435E-4,1.129026E-4,4.183688E-5,4.251084E-4,9.806635E-7,1.999516E-5,0.001541449,4.983035E-5,6.966752E-7,6.537929E-5,3.842716E-6,2.080543E-5,6.819913E-5,0.00133276,2.982414E-4,1.049312E-4,2.876213E-6,4.784892E-5,1.104017E-4,2.67571E-8,4.491895E-12,1.336485E-5,1.588391E-10,9.738701E-8,7.778723E-8,4.109388E-12,5.196819E-6,4.847918E-5,1.233702E-6,3.242927E-6,3.310685E-8,6.906978E-5,6.723877E-7,1.796274E-9,6.329261E-6,8.672054E-5,0.01872572,1.260366E-4,0.007842631,2.986383E-5,8.474926E-14,4.630876E-10,1.048064E-6,8.291333E-8,2.673833E-10,0.009942052,0.01621865,9.137656,8.974708E-5,517149.9,517149.9
3.977399E-6,14.95741,-1.113555E10,1240.345,1240.345,0.001342472,1.0,0.9406478,4.475992E-5,8.024995E-4,9.113972E-4,1.272903E-4,4.236643E-5,4.612035E-4,1.132549E-6,2.250155E-5,0.001641979,5.051838E-5,8.235425E-7,7.110497E-5,4.295749E-6,2.221262E-5,6.792196E-5,0.001423734,3.148898E-4,1.148669E-4,3.25161E-6,4.943524E-5,1.205545E-4,3.325346E-8,5.289926E-12,1.456469E-5,2.020635E-10,1.155019E-7,8.928566E-8,5.155848E-12,5.72256E-6,5.243846E-5,1.429566E-6,3.710467E-6,3.877748E-8,7.509622E-5,7.554417E-7,2.141161E-9,6.717508E-6,9.399711E-5,0.01868853,1.36964E-4,0.007836747,3.20677E-5,1.207789E-13,6.03866E-10,1.243138E-6,9.218077E-8,3.261633E-10,0.009903864,0.01616113,9.134994,8.975272E-5,516999.3,516999.3
