Time_Soln#9 (sec),Volume_Soln#9 (cm3),Volumetric_heat_production_rate_Soln#9 (erg/cm3-sec),Surface_temperature_Soln#9 (K),Temperature_Soln#9 (K),Mass_Soln#9 (g),Pressure_Soln#9 (atm),Mole_fraction_H2_Soln#9 (),Mole_fraction_H_Soln#9 (),Mole_fraction_CH4_Soln#9 (),Mole_fraction_CH3_Soln#9 (),Mole_fraction_C2H6_Soln#9 (),Mole_fraction_C2H5_Soln#9 (),Mole_fraction_C2H4_Soln#9 (),Mole_fraction_C2H3_Soln#9 (),Mole_fraction_C2H2_Soln#9 (),Mole_fraction_C3H8_Soln#9 (),Mole_fraction_C3H6_Soln#9 (),Mole_fraction_C3H5-A_Soln#9 (),Mole_fraction_C3H4-P_Soln#9 (),Mole_fraction_C3H4-A_Soln#9 (),Mole_fraction_C3H3_Soln#9 (),Mole_fraction_NC4H10_Soln#9 (),Mole_fraction_IC4H10_Soln#9 (),Mole_fraction_IC4H9_Soln#9 (),Mole_fraction_TC4H9_Soln#9 (),Mole_fraction_IC4H8_Soln#9 (),Mole_fraction_IC4H7_Soln#9 (),Mole_fraction_C4H8-1_Soln#9 (),Mole_fraction_C4H8-2_Soln#9 (),Mole_fraction_C4H71-3_Soln#9 (),Mole_fraction_C4H6_Soln#9 (),Mole_fraction_C4H4_Soln#9 (),Mole_fraction_C6H6_Soln#9 (),Mole_fraction_FULVENE_Soln#9 (),Mole_fraction_C5H6_Soln#9 (),Mole_fraction_C5H5_Soln#9 (),Mole_fraction_MCPTD_Soln#9 (),Mole_fraction_NEOC5H12_Soln#9 (),Mole_fraction_NC5H10_Soln#9 (),Mole_fraction_B1M2_Soln#9 (),Mole_fraction_B1M3_Soln#9 (),Mole_fraction_B2M2_Soln#9 (),Mole_fraction_LC5H8_Soln#9 (),Mole_fraction_DIALLYL_Soln#9 (),Mole_fraction_CYC6H10_Soln#9 (),Mole_fraction_NC6H12_Soln#9 (),Mole_fraction_NC7H14_Soln#9 (),Mole_fraction_IC8H16_Soln#9 (),Mole_fraction_DIMEPTD_Soln#9 (),Mole_fraction_C7H8_Soln#9 (),Mole_fraction_C7H7_Soln#9 (),Mole_fraction_C6H5C2H3_Soln#9 (),Mole_fraction_C6H5C2H5_Soln#9 (),Mole_fraction_XYLENE_Soln#9 (),Mole_fraction_NC10H20_Soln#9 (),Mole_fraction_IC12H26_Soln#9 (),Molecular_weight_Soln#9 (g/mole),Mass_density_Soln#9 (g/cm3),Unburned_hydrocarbons_Soln#9 (ppm),Volatile_organic_compounds_Soln#9 (ppm)
4.556484E-5,15.06367,-1.623027E9,1290.321,1290.321,0.001198636,1.0,0.8587727,2.26007E-5,0.02890252,5.656543E-4,0.006531345,2.034161E-5,0.01552714,8.784604E-6,6.124259E-4,7.343186E-4,0.0279742,1.257991E-4,6.252252E-4,0.002500186,1.69053E-5,9.472484E-5,3.849215E-4,6.253075E-6,1.489207E-5,0.02406961,0.004294862,0.002537802,2.129156E-4,2.645205E-5,0.002946186,1.874344E-4,5.81026E-4,3.945141E-6,1.074309E-4,1.412894E-5,8.714294E-5,2.002572E-4,5.998192E-4,4.572947E-4,1.024643E-4,2.225243E-5,0.001248522,1.20769E-5,9.86907E-6,8.482158E-5,8.088332E-4,0.006223998,0.001802983,0.006590164,1.175512E-4,8.874669E-6,1.860612E-4,1.022171E-5,0.001968664,9.806677E-4,8.425042,7.957128E-5,476819.2,476819.2
4.561693E-5,15.06374,-1.620397E9,1290.304,1290.304,0.001198636,1.0,0.8587516,2.257888E-5,0.02891336,5.651074E-4,0.006531975,2.03259E-5,0.01553341,8.77905E-6,6.128381E-4,7.344091E-4,0.0279782,1.258001E-4,6.256971E-4,0.0025015,1.690226E-5,9.472374E-5,3.849183E-4,6.243725E-6,1.487117E-5,0.02407416,0.004294171,0.002538261,2.129753E-4,2.643572E-5,0.002946949,1.876092E-4,5.812883E-4,3.949339E-6,1.075277E-4,1.414662E-5,8.719587E-5,2.002389E-4,5.997659E-4,4.57453E-4,1.024536E-4,2.226495E-5,0.001248695,1.208174E-5,9.88069E-6,8.482687E-5,8.087097E-4,0.006219379,0.001802898,0.006589866,1.175227E-4,8.882777E-6,1.861299E-4,1.023073E-5,0.001967145,9.789423E-4,8.424894,7.957092E-5,476810.9,476810.9
4.569522E-5,15.06384,-1.616456E9,1290.278,1290.278,0.001198636,1.0,0.85872,2.254617E-5,0.02892963,5.642877E-4,0.006532918,2.030235E-5,0.01554281,8.770721E-6,6.134571E-4,7.345446E-4,0.02798419,1.258017E-4,6.264058E-4,0.002503472,1.689769E-5,9.472206E-5,3.849134E-4,6.229719E-6,1.483986E-5,0.02408098,0.004293129,0.002538948,2.130649E-4,2.641123E-5,0.002948093,1.878717E-4,5.81682E-4,3.955645E-6,1.07673E-4,1.417318E-5,8.72753E-5,2.002113E-4,5.996857E-4,4.576904E-4,1.024375E-4,2.228374E-5,0.001248953,1.208901E-5,9.898142E-6,8.483478E-5,8.085241E-4,0.006212448,0.001802769,0.006589419,1.174799E-4,8.894952E-6,1.86233E-4,1.024428E-5,0.001964866,9.763568E-4,8.424672,7.957039E-5,476798.3,476798.3
4.589639E-5,15.0641,-1.60642E9,1290.214,1290.214,0.001198636,1.0,0.8586389,2.246261E-5,0.02897131,5.621929E-4,0.006535329,2.024215E-5,0.0155669,8.749415E-6,6.150447E-4,7.348909E-4,0.02799952,1.258059E-4,6.282244E-4,0.002508529,1.688606E-5,9.471761E-5,3.849001E-4,6.193957E-6,1.475989E-5,0.02409844,0.004290442,0.002540705,2.132942E-4,2.634857E-5,0.002951025,1.885454E-4,5.826912E-4,3.971836E-6,1.080461E-4,1.424141E-5,8.74788E-5,2.001404E-4,5.994786E-4,4.582972E-4,1.023959E-4,2.233191E-5,0.001249615,1.210766E-5,9.942939E-6,8.485488E-5,8.080467E-4,0.006194695,0.001802436,0.006588274,1.173704E-4,8.926196E-6,1.864969E-4,1.027906E-5,0.001959036,9.697521E-4,8.424105,7.956903E-5,476766.2,476766.2
4.599491E-5,15.06422,-1.601531E9,1290.182,1290.182,0.001198636,1.0,0.8585994,2.242196E-5,0.02899165,5.611733E-4,0.006536501,2.021282E-5,0.01557867,8.739033E-6,6.158207E-4,7.350594E-4,0.02800698,1.25808E-4,6.291137E-4,0.002511,1.688042E-5,9.471537E-5,3.848933E-4,6.176568E-6,1.472099E-5,0.02410695,0.00428912,0.00254156,2.13406E-4,2.631803E-5,0.002952456,1.888748E-4,5.831841E-4,3.979757E-6,1.082287E-4,1.427482E-5,8.757812E-5,2.001056E-4,5.993767E-4,4.585927E-4,1.023754E-4,2.235543E-5,0.001249937,1.211677E-5,9.96485E-6,8.48646E-5,8.078127E-4,0.006186031,0.001802271,0.006587716,1.17317E-4,8.941473E-6,1.866257E-4,1.029607E-5,0.001956193,9.66539E-4,8.423828,7.956837E-5,476750.5,476750.5
4.633549E-5,15.06466,-1.58483E9,1290.073,1290.073,0.001198636,1.0,0.8584634,2.228267E-5,0.02906169,5.576778E-4,0.006540516,2.01122E-5,0.01561919,8.703388E-6,6.184958E-4,7.356367E-4,0.02803258,1.258155E-4,6.321816E-4,0.002519517,1.686116E-5,9.470728E-5,3.848679E-4,6.117041E-6,1.458777E-5,0.02413617,0.004284521,0.002544495,2.137904E-4,2.621316E-5,0.002957378,1.900116E-4,5.848822E-4,4.00711E-6,1.088594E-4,1.439028E-5,8.79199E-5,1.999851E-4,5.990216E-4,4.596058E-4,1.023039E-4,2.243641E-5,0.001251042,1.214816E-5,1.004047E-5,8.489759E-5,8.070026E-4,0.006156225,0.00180169,0.006585795,1.171334E-4,8.994174E-6,1.870683E-4,1.035475E-5,0.001946424,9.555313E-4,8.422877,7.956608E-5,476696.7,476696.7
4.637143E-5,15.0647,-1.583078E9,1290.062,1290.062,0.001198636,1.0,0.8584491,2.22681E-5,0.02906905,5.573117E-4,0.006540936,2.010166E-5,0.01562345,8.69965E-6,6.187774E-4,7.356972E-4,0.02803527,1.258163E-4,6.325047E-4,0.002520414,1.685915E-5,9.470639E-5,3.848651E-4,6.110814E-6,1.457383E-5,0.02413924,0.004284034,0.002544803,2.138307E-4,2.620216E-5,0.002957895,1.901314E-4,5.850607E-4,4.009993E-6,1.089258E-4,1.440246E-5,8.795581E-5,1.999723E-4,5.989839E-4,4.597119E-4,1.022963E-4,2.244492E-5,0.001251158,1.215146E-5,1.004843E-5,8.490101E-5,8.069171E-4,0.006153094,0.001801628,0.006585593,1.171141E-4,8.999723E-6,1.871148E-4,1.036094E-5,0.001945398,9.543792E-4,8.422777,7.956584E-5,476691.0,476691.1
4.695617E-5,15.06544,-1.555065E9,1289.878,1289.878,0.001198636,1.0,0.8582184,2.203394E-5,0.02918806,5.514269E-4,0.006547677,1.993193E-5,0.01569239,8.639433E-6,6.233409E-4,7.366682E-4,0.02807844,1.258301E-4,6.377463E-4,0.002534931,1.682706E-5,9.469123E-5,3.848151E-4,6.01093E-6,1.435002E-5,0.02418867,0.004276026,0.002549754,2.144815E-4,2.602489E-5,0.00296625,1.920743E-4,5.879516E-4,4.05682E-6,1.100061E-4,1.460054E-5,8.853625E-5,1.997643E-4,5.98364E-4,4.614185E-4,1.021712E-4,2.258262E-5,0.00125302,1.220496E-5,1.017773E-5,8.495528E-5,8.055225E-4,0.006102499,0.001800597,0.006582334,1.16803E-4,9.089752E-6,1.87865E-4,1.046125E-5,0.001928862,9.358784E-4,8.421167,7.956195E-5,476599.9,476599.9
4.737749E-5,15.06596,-1.535358E9,1289.748,1289.748,0.001198636,1.0,0.8580542,2.186865E-5,0.02927296,5.472674E-4,0.00655243,1.981172E-5,0.01574161,8.596723E-6,6.266085E-4,7.373537E-4,0.028109,1.258407E-4,6.415051E-4,0.002545318,1.680462E-5,9.467944E-5,3.847746E-4,5.940567E-6,1.419218E-5,0.02422375,0.004270179,0.002553258,2.149442E-4,2.58991E-5,0.002972204,1.934681E-4,5.900174E-4,4.090465E-6,1.107827E-4,1.474316E-5,8.895001E-5,1.996137E-4,5.979104E-4,4.626252E-4,1.020794E-4,2.268092E-5,0.001254336,1.224322E-5,1.027052E-5,8.499272E-5,8.045152E-4,0.006066449,0.00179983,0.006580013,1.165816E-4,9.154303E-6,1.883986E-4,1.05332E-5,0.001917112,9.228243E-4,8.420022,7.955917E-5,476535.1,476535.1
4.782504E-5,15.06652,-1.514847E9,1289.611,1289.611,0.001198636,1.0,0.8578816,2.169631E-5,0.02936234,5.42925E-4,0.00655738,1.9686E-5,0.01579347,8.552001E-6,6.300598E-4,7.380687E-4,0.02814094,1.258526E-4,6.454807E-4,0.002556281,1.678143E-5,9.466609E-5,3.847274E-4,5.86732E-6,1.40277E-5,0.02426053,0.004263897,0.002556922,2.154296E-4,2.57673E-5,0.002978465,1.949428E-4,5.921955E-4,4.126115E-6,1.116061E-4,1.489456E-5,8.938527E-5,1.994531E-4,5.97422E-4,4.638852E-4,1.019804E-4,2.278446E-5,0.001255712,1.22836E-5,1.036871E-5,8.503094E-5,8.034429E-4,0.006028539,0.001798992,0.006577574,1.163493E-4,9.22257E-6,1.88959E-4,1.060933E-5,0.001904786,9.092181E-4,8.41882,7.955624E-5,476467.1,476467.1
5.0E-5,15.06916,-1.420916E9,1288.973,1288.973,0.001198636,1.0,0.8570677,2.090066E-5,0.02978589,5.228123E-4,0.00658015,1.910076E-5,0.01603989,8.343113E-6,6.465702E-4,7.413693E-4,0.02828936,1.259182E-4,6.645724E-4,0.002608611,1.667726E-5,9.459076E-5,3.844434E-4,5.530912E-6,1.327014E-5,0.02443267,0.004232446,0.002573951,2.177099E-4,2.515075E-5,0.003008056,2.020302E-4,6.025645E-4,4.298155E-6,1.155853E-4,1.562875E-5,9.14431E-5,1.98665E-4,5.949645E-4,4.697196E-4,1.014798E-4,2.327588E-5,0.001262093,1.247621E-5,1.084073E-5,8.51961E-5,7.982061E-4,0.005849427,0.001794626,0.006566062,1.152558E-4,9.550261E-6,1.915964E-4,1.097498E-5,0.001846934,8.46503E-4,8.413176,7.954231E-5,476147.6,476147.7
6.0E-5,15.08024,-1.085545E9,1286.483,1286.483,0.001198636,1.0,0.8537794,1.796401E-5,0.03153357,4.476198E-4,0.006662513,1.686429E-5,0.01706795,7.534575E-6,7.174994E-4,7.534759E-4,0.02884946,1.26351E-4,7.479793E-4,0.002830651,1.635119E-5,9.407253E-5,3.82211E-4,4.317629E-6,1.050552E-5,0.02510403,0.004073163,0.002638054,2.267438E-4,2.274525E-5,0.003128705,2.330769E-4,6.461979E-4,5.066044E-6,1.334781E-4,1.896527E-5,9.97874E-5,1.949523E-4,5.822909E-4,4.911737E-4,9.886572E-5,2.531323E-5,0.00128593,1.329302E-5,1.289674E-5,8.558463E-5,7.739115E-4,0.005121918,0.001769679,0.006519405,1.108812E-4,1.097858E-5,2.021342E-4,1.256365E-5,0.001618157,6.182244E-4,8.390757,7.948387E-5,474878.9,474878.9
6.670675E-5,15.0869,-9.234371E8,1285.135,1285.135,0.001198636,1.0,0.8519045,1.64729E-5,0.03255783,4.088658E-4,0.00670275,1.567663E-5,0.01767912,7.099061E-6,7.612529E-4,7.594839E-4,0.02913885,1.267208E-4,8.005312E-4,0.002964673,1.623984E-5,9.362057E-5,3.801176E-4,3.722626E-6,9.128703E-6,0.02546723,0.003958204,0.002670791,2.317449E-4,2.143335E-5,0.003198305,2.526779E-4,6.724346E-4,5.563292E-6,1.451822E-4,2.115975E-5,1.04499E-4,1.924492E-4,5.729733E-4,5.016014E-4,9.693415E-5,2.651071E-5,0.001298013,1.378719E-5,1.41688E-5,8.558226E-5,7.577318E-4,0.004706201,0.001749944,0.006492683,1.084165E-4,1.187547E-5,2.080352E-4,1.354555E-5,0.001491411,5.061673E-4,8.378263,7.944877E-5,474171.8,474171.8
6.698937E-5,15.08717,-9.174194E8,1285.083,1285.083,0.001198636,1.0,0.8518302,1.641638E-5,0.03259883,4.073895E-4,0.006704246,1.563084E-5,0.01770372,7.082189E-6,7.630391E-4,7.597083E-4,0.02914984,1.267373E-4,8.026941E-4,0.002970087,1.623663E-5,9.360028E-5,3.800218E-4,3.70041E-6,9.076995E-6,0.02548129,0.003953279,0.002672024,2.319405E-4,2.138226E-5,0.003201074,2.534849E-4,6.734955E-4,5.583979E-6,1.456711E-4,2.125137E-5,1.046839E-4,1.923442E-4,5.725713E-4,5.019834E-4,9.685085E-5,2.655865E-5,0.001298467,1.380719E-5,1.422053E-5,8.557847E-5,7.570552E-4,0.004689753,0.001749076,0.006491623,1.083192E-4,1.191234E-5,2.08267E-4,1.358549E-5,0.001486449,5.019996E-4,8.377773,7.944735E-5,474144.0,474144.0
6.77955E-5,15.08793,-9.00577E8,1284.935,1284.935,0.001198636,1.0,0.8516204,1.625775E-5,0.03271487,4.032429E-4,0.006708429,1.550201E-5,0.0177734,7.03469E-6,7.681095E-4,7.603363E-4,0.02918069,1.267847E-4,8.08841E-4,0.002985425,1.622809E-5,9.354194E-5,3.797457E-4,3.638194E-6,8.932066E-6,0.02552086,0.003939205,0.002675479,2.324916E-4,2.123828E-5,0.003208901,2.557784E-4,6.765023E-4,5.642873E-6,1.470638E-4,2.151228E-5,1.052052E-4,1.920449E-4,5.714213E-4,5.030489E-4,9.661254E-5,2.66943E-5,0.001299739,1.386388E-5,1.436719E-5,8.556613E-5,7.551281E-4,0.004643293,0.001746588,0.006488627,1.080448E-4,1.201708E-5,2.089209E-4,1.369877E-5,0.001472455,4.903397E-4,8.376389,7.944333E-5,474065.7,474065.7
7.0E-5,15.08999,-8.567954E8,1284.546,1284.546,0.001198636,1.0,0.8510607,1.584158E-5,0.03302578,3.923451E-4,0.006719307,1.516183E-5,0.0179605,6.909034E-6,7.818018E-4,7.619717E-4,0.0292616,1.269168E-4,8.254932E-4,0.003026647,1.620896E-5,9.337917E-5,3.789703E-4,3.476002E-6,8.553396E-6,0.0256254,0.003900553,0.002684499,2.33954E-4,2.08566E-5,0.003229819,2.619918E-4,6.845911E-4,5.803127E-6,1.508597E-4,2.222281E-5,1.065888E-4,1.912291E-4,5.682535E-4,5.05794E-4,9.595643E-5,2.705767E-5,0.00130306,1.401639E-5,1.476208E-5,8.552175E-5,7.498795E-4,0.004519438,0.001739691,0.006480625,1.073135E-4,1.230069E-5,2.106591E-4,1.400389E-5,0.001435293,4.600162E-4,8.372711,7.94325E-5,473857.5,473857.5
8.0E-5,15.09876,-6.930226E8,1282.996,1282.996,0.001198636,1.0,0.8487519,1.423038E-5,0.03432981,3.498985E-4,0.006759795,1.381248E-5,0.01875181,6.40736E-6,8.409803E-4,7.680814E-4,0.02957269,1.275474E-4,8.983385E-4,0.003201051,1.618958E-5,9.259487E-5,3.751498E-4,2.863652E-6,7.11186E-6,0.02603951,0.003723725,0.002718396,2.398482E-4,1.931968E-5,0.003316642,2.891654E-4,7.190428E-4,6.516705E-6,1.678658E-4,2.538743E-5,1.121462E-4,1.875858E-4,5.535801E-4,5.154783E-4,9.292673E-5,2.85786E-5,0.00131553,1.466507E-5,1.643974E-5,8.514847E-5,7.265261E-4,0.004011087,0.001707103,0.006447514,1.043114E-4,1.353915E-5,2.177191E-4,1.530379E-5,0.001284806,3.471202E-4,8.357748,7.938634E-5,473010.7,473010.7
9.0E-5,15.10677,-5.714616E8,1281.729,1281.729,0.001198636,1.0,0.8467513,1.296086E-5,0.03548918,3.16199E-4,0.006789275,1.270984E-5,0.01946424,5.993415E-6,8.96052E-4,7.725283E-4,0.02981156,1.282046E-4,9.673292E-4,0.00335707,1.625525E-5,9.176399E-5,3.709923E-4,2.401868E-6,6.010966E-6,0.02637334,0.003547848,0.00274297,2.447498E-4,1.803442E-5,0.003392515,3.148659E-4,7.50398E-4,7.212027E-6,1.84579E-4,2.845015E-5,1.166768E-4,1.840566E-4,5.386717E-4,5.214933E-4,8.987012E-5,2.992295E-5,0.001324594,1.525192E-5,1.793747E-5,8.455287E-5,7.040116E-4,0.003576281,0.001673276,0.006418673,1.017231E-4,1.470983E-5,2.236659E-4,1.647347E-5,0.001158292,2.648084E-4,8.345064,7.934425E-5,472292.8,472292.8
1.0E-4,15.11416,-4.786567E8,1280.674,1280.674,0.001198636,1.0,0.8449905,1.193071E-5,0.03653375,2.887279E-4,0.006810995,1.178693E-5,0.02011326,5.643825E-6,9.477398E-4,7.757695E-4,0.02999704,1.288666E-4,0.001033035,0.00349716,1.638109E-5,9.091142E-5,3.666447E-4,2.043701E-6,5.147743E-6,0.02664505,0.003375946,0.002760389,2.488778E-4,1.693616E-5,0.003459708,3.392858E-4,7.792393E-4,7.893015E-6,2.010502E-4,3.140563E-5,1.203459E-4,1.80652E-4,5.237631E-4,5.247253E-4,8.683897E-5,3.112411E-5,0.001331079,1.578652E-5,1.926549E-5,8.379379E-5,6.823844E-4,0.003200492,0.001639014,0.00639316,9.94473E-5,1.582432E-5,2.287388E-4,1.752384E-5,0.001050183,2.037884E-4,8.334123,7.930549E-5,471673.6,471673.6
1.1E-4,15.12102,-4.061949E8,1279.784,1279.784,0.001198636,1.0,0.8434215,1.107478E-5,0.03748481,2.6585E-4,0.006827056,1.099949E-5,0.02070998,5.342869E-6,9.965752E-4,7.781083E-4,0.03014199,1.295206E-4,0.001095871,0.003623279,1.655004E-5,9.00518E-5,3.621997E-4,1.75955E-6,4.45636E-6,0.02686745,0.003209792,0.002772175,2.523867E-4,1.598129E-5,0.003519832,3.625676E-4,8.059852E-4,8.562679E-6,2.173111E-4,3.425104E-5,1.232832E-4,1.773719E-4,5.089967E-4,5.258151E-4,8.38633E-5,3.220662E-5,0.001335552,1.627624E-5,2.043512E-5,8.291233E-5,6.616418E-4,0.00287305,0.001604812,0.006370318,9.7414E-5,1.689133E-5,2.331077E-4,1.846582E-5,9.566083E-4,1.579543E-4,8.324554,7.926952E-5,471132.0,471132.1
1.2E-4,15.12742,-3.485609E8,1279.024,1279.024,0.001198636,1.0,0.8420091,1.034967E-5,0.0383581,2.464589E-4,0.006838875,1.031705E-5,0.02126268,5.079623E-6,0.001042961,7.797545E-4,0.0302555,1.301588E-4,0.001156149,0.003737035,1.675004E-5,8.919396E-5,3.577173E-4,1.529889E-6,3.892863E-6,0.02704989,0.003050397,0.002779436,2.5539E-4,1.513929E-5,0.003574077,3.848205E-4,8.309477E-4,9.223383E-6,2.333812E-4,3.698534E-5,1.255931E-4,1.742119E-4,4.944613E-4,5.252387E-4,8.096032E-5,3.318909E-5,0.001338422,1.672695E-5,2.145801E-5,8.193837E-5,6.41758E-4,0.002585861,0.001570982,0.006349665,9.557302E-5,1.791755E-5,2.368969E-4,1.930985E-5,8.747756E-4,1.231608E-4,8.316087,7.923597E-5,470652.9,470652.9
1.3E-4,15.13342,-3.020036E8,1278.367,1278.367,0.001198636,1.0,0.8407271,9.725409E-6,0.03916558,2.2978E-4,0.006847442,9.717925E-6,0.0217777,4.846271E-6,0.001087209,7.808583E-4,0.03034422,1.307765E-4,0.001214113,0.003839778,1.69723E-5,8.834338E-5,3.532378E-4,1.341356E-6,3.426831E-6,0.02719946,0.002898286,0.002783003,2.579733E-4,1.438812E-5,0.003623347,4.061306E-4,8.543663E-4,9.877027E-6,2.492723E-4,3.96087E-5,1.273615E-4,1.711656E-4,4.802128E-4,5.233576E-4,7.813973E-5,3.408598E-5,0.001339993,1.714339E-5,2.23457E-5,8.089421E-5,6.226966E-4,0.002332619,0.00153772,0.006330844,9.388744E-5,1.890825E-5,2.402007E-4,2.006575E-5,8.026027E-4,9.651755E-5,8.308525,7.920455E-5,470224.9,470224.9
1.4E-4,15.13906,-2.638914E8,1277.796,1277.796,0.001198636,1.0,0.8395552,9.180668E-6,0.03991655,2.152549E-4,0.00685347,9.186245E-6,0.02226002,4.637087E-6,0.001129569,7.815301E-4,0.0304131,1.31371E-4,0.001269957,0.00393266,1.721024E-5,8.750344E-5,3.48788E-4,1.184519E-6,3.036581E-6,0.02732161,0.002753679,0.002783515,2.602031E-4,1.371146E-5,0.003668348,4.265676E-4,8.764298E-4,1.052516E-5,2.649908E-4,4.212211E-5,1.2866E-4,1.682259E-4,4.662864E-4,5.204514E-4,7.540658E-5,3.49088E-5,0.001340496,1.752939E-5,2.310933E-5,7.979693E-5,6.044174E-4,0.002108303,0.001505155,0.006313578,9.232948E-5,1.986766E-5,2.43092E-4,2.074257E-5,7.384971E-4,7.59652E-5,8.301716,7.917503E-5,469839.6,469839.6
1.5E-4,15.14438,-2.323303E8,1277.295,1277.295,0.001198636,1.0,0.8384775,8.699875E-6,0.0406184,2.024718E-4,0.006857486,8.710128E-6,0.02271362,4.447795E-6,0.001170241,7.818531E-4,0.03046591,1.319404E-4,0.001323842,0.004016678,1.745889E-5,8.667624E-5,3.443865E-4,1.052556E-6,2.706281E-6,0.02742067,0.002616587,0.002781472,2.621318E-4,1.3097E-5,0.003709643,4.461895E-4,8.972901E-4,1.116907E-5,2.805401E-4,4.452714E-5,1.295494E-4,1.653861E-4,4.527034E-4,5.167393E-4,7.276303E-5,3.566683E-5,0.001340112,1.788814E-5,2.375948E-5,7.865985E-5,5.868799E-4,0.00190885,0.001473364,0.006297651,9.087787E-5,2.079924E-5,2.456283E-4,2.134858E-5,6.812146E-4,6.001308E-5,8.295543,7.914721E-5,469490.2,469490.2
1.6E-4,15.14941,-2.059279E8,1276.851,1276.851,0.001198636,1.0,0.8374812,8.271407E-6,0.04127711,1.911202E-4,0.006859888,8.280487E-6,0.02314175,4.275142E-6,0.00120939,7.818914E-4,0.03050559,1.324837E-4,0.001375901,0.004092703,1.771442E-5,8.586303E-5,3.400456E-4,9.40421E-7,2.42412E-6,0.02750012,0.002486891,0.002777274,2.638017E-4,1.253521E-5,0.003747687,4.650458E-4,9.170723E-4,1.180981E-5,2.959215E-4,4.682568E-5,1.300817E-4,1.626395E-4,4.394758E-4,5.123949E-4,7.020939E-5,3.636772E-5,0.001338986,1.822226E-5,2.430615E-5,7.749348E-5,5.700442E-4,0.001730924,0.001442393,0.006282891,8.951607E-5,2.170582E-5,2.47856E-4,2.189127E-5,6.29765E-4,4.756596E-5,8.289912,7.912095E-5,469171.5,469171.5
1.652789E-4,15.15195,-1.937059E8,1276.638,1276.638,0.001198636,1.0,0.8369846,8.063233E-6,0.04160914,1.856218E-4,0.006860611,8.069958E-6,0.02335842,4.189833E-6,0.00122949,7.818142E-4,0.03052203,1.327597E-4,0.001402687,0.004129876,1.785106E-5,8.543965E-5,3.377816E-4,8.878901E-7,2.291446E-6,0.02753514,0.002421342,0.002774301,2.645908E-4,1.225729E-5,0.003766589,4.747058E-4,9.271164E-4,1.21471E-5,3.039734E-4,4.799682E-5,1.302342E-4,1.612253E-4,4.326387E-4,5.098951E-4,6.889737E-5,3.671687E-5,0.001338132,1.838945E-5,2.45562E-5,7.686889E-5,5.61427E-4,0.001644716,0.001426383,0.00627552,8.882886E-5,2.217514E-5,2.489208E-4,2.215453E-5,6.046792E-4,4.212305E-5,8.287132,7.910766E-5,469014.2,469014.2
1.693233E-4,15.15386,-1.850376E8,1276.482,1276.482,0.001198636,1.0,0.8366166,7.911246E-6,0.04185672,1.816155E-4,0.006860943,7.91553E-6,0.02352035,4.126938E-6,0.001244641,7.817148E-4,0.03053278,1.329661E-4,0.001422896,0.004157059,1.795624E-5,8.511808E-5,3.360605E-4,8.503695E-7,2.196482E-6,0.02755903,0.002372454,0.002771704,2.651559E-4,1.20523E-5,0.00378056,4.819742E-4,9.346367E-4,1.240516E-5,3.101107E-4,4.887462E-5,1.30296E-4,1.601576E-4,4.274687E-4,5.07898E-4,6.790882E-5,3.697533E-5,0.00133737,1.851349E-5,2.473083E-5,7.638711E-5,5.549467E-4,0.001581975,0.001414277,0.006270055,8.831579E-5,2.253065E-5,2.496886E-4,2.234614E-5,5.863437E-4,3.839784E-5,8.285085,7.909774E-5,468898.3,468898.3
1.7E-4,15.15417,-1.836415E8,1276.457,1276.457,0.001198636,1.0,0.8365561,7.886418E-6,0.04189759,1.809617E-4,0.00686098,7.890244E-6,0.02354711,4.116613E-6,0.001247155,7.816949E-4,0.03053442,1.330001E-4,0.001426251,0.004161501,1.797387E-5,8.506451E-5,3.357738E-4,8.443075E-7,2.181124E-6,0.02756279,0.002364386,0.002771244,2.652472E-4,1.201864E-5,0.003782855,4.831794E-4,9.358807E-4,1.244831E-5,3.111349E-4,4.901986E-5,1.303019E-4,1.599803E-4,4.266095E-4,5.075575E-4,6.774482E-5,3.701784E-5,0.001337233,1.853391E-5,2.475866E-5,7.630625E-5,5.538725E-4,0.001571745,0.001412265,0.006269156,8.823103E-5,2.25898E-5,2.498132E-4,2.237738E-5,5.833472E-4,3.780909E-5,8.284749,7.90961E-5,468879.3,468879.3
1.727052E-4,15.15541,-1.782117E8,1276.358,1276.358,0.001198636,1.0,0.8363169,7.788812E-6,0.04205942,1.783934E-4,0.006861083,7.790688E-6,0.02365315,4.075887E-6,0.001257149,7.816068E-4,0.03054061,1.331352E-4,0.001439592,0.00417896,1.804441E-5,8.485106E-5,3.346307E-4,8.206636E-7,2.121177E-6,0.02757718,0.002332448,0.002769333,2.656035E-4,1.188587E-5,0.003791917,4.879658E-4,9.408133E-4,1.262075E-5,3.152215E-4,4.959578E-5,1.303131E-4,1.592752E-4,4.231912E-4,5.061793E-4,6.709321E-5,3.71857E-5,0.001336664,1.86146E-5,2.486604E-5,7.598241E-5,5.496071E-4,0.001531594,0.001404261,0.006265601,8.789518E-5,2.282532E-5,2.503004E-4,2.249997E-5,5.715667E-4,3.55485E-5,8.283424,7.90896E-5,468804.3,468804.3
