Time_Soln#10 (sec),Volume_Soln#10 (cm3),Volumetric_heat_production_rate_Soln#10 (erg/cm3-sec),Surface_temperature_Soln#10 (K),Temperature_Soln#10 (K),Mass_Soln#10 (g),Pressure_Soln#10 (atm),Mole_fraction_H2_Soln#10 (),Mole_fraction_H_Soln#10 (),Mole_fraction_CH4_Soln#10 (),Mole_fraction_CH3_Soln#10 (),Mole_fraction_C2H6_Soln#10 (),Mole_fraction_C2H5_Soln#10 (),Mole_fraction_C2H4_Soln#10 (),Mole_fraction_C2H3_Soln#10 (),Mole_fraction_C2H2_Soln#10 (),Mole_fraction_C3H8_Soln#10 (),Mole_fraction_NC3H7_Soln#10 (),Mole_fraction_C3H6_Soln#10 (),Mole_fraction_C3H5-A_Soln#10 (),Mole_fraction_C3H4-P_Soln#10 (),Mole_fraction_C3H4-A_Soln#10 (),Mole_fraction_C3H3_Soln#10 (),Mole_fraction_NC4H10_Soln#10 (),Mole_fraction_IC4H10_Soln#10 (),Mole_fraction_IC4H9_Soln#10 (),Mole_fraction_TC4H9_Soln#10 (),Mole_fraction_IC4H8_Soln#10 (),Mole_fraction_IC4H7_Soln#10 (),Mole_fraction_C4H8-1_Soln#10 (),Mole_fraction_C4H8-2_Soln#10 (),Mole_fraction_C4H71-3_Soln#10 (),Mole_fraction_C4H6_Soln#10 (),Mole_fraction_C4H4_Soln#10 (),Mole_fraction_C4H2_Soln#10 (),Mole_fraction_C6H6_Soln#10 (),Mole_fraction_FULVENE_Soln#10 (),Mole_fraction_C5H6_Soln#10 (),Mole_fraction_C5H5_Soln#10 (),Mole_fraction_MCPTD_Soln#10 (),Mole_fraction_NEOC5H12_Soln#10 (),Mole_fraction_NC5H10_Soln#10 (),Mole_fraction_B1M2_Soln#10 (),Mole_fraction_B1M3_Soln#10 (),Mole_fraction_B2M2_Soln#10 (),Mole_fraction_LC5H8_Soln#10 (),Mole_fraction_NC6H12_Soln#10 (),Mole_fraction_NC7H14_Soln#10 (),Mole_fraction_IC8H16_Soln#10 (),Mole_fraction_DIMEPTD_Soln#10 (),Mole_fraction_C7H8_Soln#10 (),Mole_fraction_C7H7_Soln#10 (),Mole_fraction_C6H5C2H3_Soln#10 (),Mole_fraction_C6H5C2H5_Soln#10 (),Mole_fraction_C10H10_Soln#10 (),Mole_fraction_NC10H20_Soln#10 (),Mole_fraction_IC12H26_Soln#10 (),Molecular_weight_Soln#10 (g/mole),Mass_density_Soln#10 (g/cm3),Unburned_hydrocarbons_Soln#10 (ppm),Volatile_organic_compounds_Soln#10 (ppm)
5.431763E-4,15.29804,-1.94745E7,1311.577,1311.577,0.001157303,1.0,0.8114207,4.057274E-6,0.06140161,6.752352E-5,0.007139957,2.299813E-6,0.03778402,2.227066E-6,0.003580411,6.409114E-4,4.965499E-8,0.02798086,1.492948E-4,0.00420463,0.005426141,4.638223E-5,4.224689E-5,1.17542E-4,4.222685E-8,9.056907E-8,0.02181607,3.789796E-4,0.00136798,2.216446E-4,2.835588E-6,0.00417678,0.001208444,1.675859E-5,0.001571338,8.640272E-5,0.001195123,7.736323E-5,3.951914E-5,3.72589E-5,2.790464E-5,1.808072E-4,2.316238E-6,4.720168E-5,8.398964E-4,9.758808E-6,4.180646E-5,2.614089E-7,2.519699E-4,0.005915894,7.147309E-5,6.931033E-5,1.914943E-4,2.437066E-5,1.360876E-6,4.124355E-16,8.141852,7.565042E-5,460792.0,460792.0
5.465783E-4,15.29851,-1.930763E7,1311.563,1311.563,0.001157303,1.0,0.8113374,4.045989E-6,0.06148236,6.727056E-5,0.007135626,2.291233E-6,0.03783616,2.219796E-6,0.003591865,6.398766E-4,4.934211E-8,0.02796158,1.489091E-4,0.004213993,0.005420976,4.635831E-5,4.204482E-5,1.167745E-4,4.19911E-8,9.007147E-8,0.02178958,3.775786E-4,0.00136057,2.210933E-4,2.824082E-6,0.004174919,0.00121067,1.684104E-5,0.001574255,8.684388E-5,0.001198263,7.706162E-5,3.917898E-5,3.68554E-5,2.761773E-5,1.796792E-4,2.280275E-6,4.72089E-5,8.372434E-4,9.609516E-6,4.110813E-5,2.465225E-7,2.493612E-4,0.00591477,7.134931E-5,6.954755E-5,1.910081E-4,2.447555E-5,1.308529E-6,3.48609E-16,8.141515,7.56481E-5,460772.9,460772.9
5.5E-4,15.29898,-1.914067E7,1311.549,1311.549,0.001157303,1.0,0.8112539,4.034756E-6,0.06156324,6.701884E-5,0.007131281,2.282724E-6,0.03788838,2.212556E-6,0.00360336,6.388386E-4,4.903203E-8,0.02794221,1.48523E-4,0.004223347,0.005415806,4.633418E-5,4.184274E-5,1.160088E-4,4.175708E-8,8.957753E-8,0.02176302,3.761872E-4,0.001353172,2.205394E-4,2.812636E-6,0.004173036,0.001212897,1.692386E-5,0.001577181,8.728595E-5,0.001201395,7.676025E-5,3.884088E-5,3.645417E-5,2.733513E-5,1.785559E-4,2.244981E-6,4.721583E-5,8.345851E-4,9.461735E-6,4.041795E-5,2.324083E-7,2.467673E-4,0.005913644,7.122582E-5,6.978485E-5,1.905198E-4,2.458053E-5,1.257933E-6,2.943594E-16,8.141179,7.564577E-5,460753.9,460753.9
5.509505E-4,15.29911,-1.909624E7,1311.545,1311.545,0.001157303,1.0,0.8112308,4.031661E-6,0.06158565,6.694936E-5,0.007130076,2.280377E-6,0.03790284,2.210556E-6,0.003606548,6.385508E-4,4.894668E-8,0.02793684,1.484161E-4,0.004225934,0.005414374,4.632746E-5,4.178681E-5,1.157972E-4,4.16926E-8,8.944143E-8,0.02175566,3.758038E-4,0.001351126,2.203856E-4,2.809478E-6,0.004172511,0.001213514,1.694686E-5,0.001577992,8.740845E-5,0.00120226,7.667688E-5,3.874767E-5,3.634353E-5,2.725768E-5,1.782459E-4,2.235331E-6,4.721769E-5,8.338484E-4,9.421104E-6,4.022839E-5,2.286353E-7,2.460521E-4,0.005913332,7.119169E-5,6.985054E-5,1.903843E-4,2.46096E-5,1.244236E-6,2.808632E-16,8.141085,7.564513E-5,460748.6,460748.6
5.6E-4,15.30035,-1.867069E7,1311.509,1311.509,0.001157303,1.0,0.8110122,4.002622E-6,0.0617977,6.629804E-5,0.007118644,2.258499E-6,0.03803969,2.191801E-6,0.003636805,6.358209E-4,4.815144E-8,0.02788578,1.474059E-4,0.004250322,0.005400831,4.62633E-5,4.125882E-5,1.138063E-4,4.10903E-8,8.817027E-8,0.0216859,3.722184E-4,0.001331862,2.189238E-4,2.779905E-6,0.004167465,0.001219343,1.716541E-5,0.001585681,8.856843E-5,0.001210391,7.589093E-5,3.787549E-5,3.530769E-5,2.654231E-5,1.753366E-4,2.146674E-6,4.723413E-5,8.26874E-4,9.043213E-6,3.846931E-5,1.95658E-7,2.393556E-4,0.005910382,7.087051E-5,7.047104E-5,1.890974E-4,2.488445E-5,1.121173E-6,1.795641E-16,8.140205,7.563903E-5,460698.8,460698.8
5.7E-4,15.30169,-1.821863E7,1311.47,1311.47,0.001157303,1.0,0.8107736,3.97145E-6,0.06202938,6.559853E-5,0.007106099,2.235201E-6,0.03818913,2.171624E-6,0.003670038,6.328265E-4,4.730717E-8,0.02782959,1.463054E-4,0.004276774,0.005386055,4.619196E-5,4.068462E-5,1.11655E-4,4.044763E-8,8.681397E-8,0.02160949,3.683859E-4,0.001311008,2.173137E-4,2.748194E-6,0.0041618,0.001225699,1.740619E-5,0.001594109,8.983701E-5,0.001219163,7.503873E-5,3.69428E-5,3.419892E-5,2.579574E-5,1.722088E-4,2.055112E-6,4.724964E-5,8.192478E-4,8.643822E-6,3.661809E-5,1.647522E-7,2.321874E-4,0.005907158,7.052318E-5,7.114652E-5,1.876819E-4,2.518411E-5,9.994688E-7,1.096073E-16,8.139247,7.563237E-5,460644.5,460644.5
5.8E-4,15.30302,-1.778465E7,1311.432,1311.432,0.001157303,1.0,0.8105381,3.941193E-6,0.06225836,6.491922E-5,0.007093643,2.212773E-6,0.03833677,2.151997E-6,0.003703061,6.298551E-4,4.649709E-8,0.02777363,1.452214E-4,0.004302717,0.005371476,4.612028E-5,4.011993E-5,1.095535E-4,3.982748E-8,8.55052E-8,0.02153377,3.646801E-4,0.0012906,2.157096E-4,2.717448E-6,0.004156048,0.001231965,1.764624E-5,0.001602466,9.109188E-5,0.001227717,7.420373E-5,3.604155E-5,3.31266E-5,2.509203E-5,1.691692E-4,1.969772E-6,4.726246E-5,8.117057E-4,8.262697E-6,3.485933E-5,1.387611E-7,2.25254E-4,0.005903973,7.018344E-5,7.181153E-5,1.862735E-4,2.547961E-5,8.911541E-7,6.687034E-17,8.138303,7.56258E-5,460591.1,460591.1
5.9E-4,15.30434,-1.736773E7,1311.395,1311.395,0.001157303,1.0,0.8103056,3.911802E-6,0.06248471,6.425905E-5,0.007081276,2.191163E-6,0.03848265,2.132891E-6,0.00373588,6.269064E-4,4.571917E-8,0.0277179,1.441536E-4,0.004328166,0.00535709,4.604834E-5,3.956454E-5,1.075005E-4,3.922838E-8,8.424085E-8,0.02145874,3.610918E-4,0.001270628,2.141121E-4,2.687615E-6,0.004150214,0.001238145,1.788555E-5,0.001610757,9.233324E-5,0.00123606,7.338594E-5,3.517049E-5,3.208941E-5,2.442801E-5,1.662145E-4,1.890167E-6,4.72727E-5,8.042468E-4,7.898978E-6,3.318817E-5,1.168988E-7,2.185466E-4,0.005900825,6.98509E-5,7.24663E-5,1.848726E-4,2.577101E-5,7.947318E-7,4.086876E-17,8.137373,7.56193E-5,460538.4,460538.5
6.0E-4,15.30564,-1.696691E7,1311.359,1311.359,0.001157303,1.0,0.8100759,3.883232E-6,0.06270852,6.361711E-5,0.007068995,2.170324E-6,0.03862683,2.114282E-6,0.003768501,6.2398E-4,4.497158E-8,0.0276624,1.431018E-4,0.004353134,0.005342893,4.597621E-5,3.901825E-5,1.054943E-4,3.864905E-8,8.301813E-8,0.02138437,3.576131E-4,0.001251082,2.125217E-4,2.658647E-6,0.004144305,0.001244242,1.812416E-5,0.001618981,9.356129E-5,0.001244199,7.258531E-5,3.432843E-5,3.108614E-5,2.380075E-5,1.633416E-4,1.815846E-6,4.728044E-5,7.968699E-4,7.551852E-6,3.160004E-5,9.850351E-8,2.120568E-4,0.005897712,6.952521E-5,7.311106E-5,1.834792E-4,2.60584E-5,7.08874E-7,2.496881E-17,8.136456,7.561287E-5,460486.6,460486.6
6.1E-4,15.30693,-1.65813E7,1311.323,1311.323,0.001157303,1.0,0.8098491,3.855444E-6,0.06292986,6.299251E-5,0.0070568,2.150212E-6,0.03876935,2.096147E-6,0.003800927,6.210756E-4,4.425257E-8,0.02760712,1.420659E-4,0.004377635,0.005328882,4.590396E-5,3.848086E-5,1.035339E-4,3.808832E-8,8.183457E-8,0.02131066,3.542368E-4,0.001231954,2.109389E-4,2.630499E-6,0.004138325,0.001250257,1.836208E-5,0.001627142,9.477624E-5,0.001252139,7.180176E-5,3.351424E-5,3.01156E-5,2.320759E-5,1.605476E-4,1.746401E-6,4.728577E-5,7.895742E-4,7.220542E-6,3.009064E-5,8.302368E-8,2.057767E-4,0.005894634,6.920605E-5,7.374603E-5,1.820937E-4,2.634184E-5,6.324085E-7,1.528507E-17,8.135553,7.560652E-5,460435.4,460435.5
