Time_Soln#12 (sec),Volume_Soln#12 (cm3),Volumetric_heat_production_rate_Soln#12 (erg/cm3-sec),Surface_temperature_Soln#12 (K),Temperature_Soln#12 (K),Mass_Soln#12 (g),Pressure_Soln#12 (atm),Mole_fraction_H2_Soln#12 (),Mole_fraction_H_Soln#12 (),Mole_fraction_CH4_Soln#12 (),Mole_fraction_CH3_Soln#12 (),Mole_fraction_C2H6_Soln#12 (),Mole_fraction_C2H5_Soln#12 (),Mole_fraction_C2H4_Soln#12 (),Mole_fraction_C2H2_Soln#12 (),Mole_fraction_C3H8_Soln#12 (),Mole_fraction_C3H6_Soln#12 (),Mole_fraction_C3H5-A_Soln#12 (),Mole_fraction_C3H4-P_Soln#12 (),Mole_fraction_C3H4-A_Soln#12 (),Mole_fraction_C3H3_Soln#12 (),Mole_fraction_NC4H10_Soln#12 (),Mole_fraction_IC4H10_Soln#12 (),Mole_fraction_IC4H9_Soln#12 (),Mole_fraction_TC4H9_Soln#12 (),Mole_fraction_IC4H8_Soln#12 (),Mole_fraction_IC4H7_Soln#12 (),Mole_fraction_C4H8-1_Soln#12 (),Mole_fraction_C4H8-2_Soln#12 (),Mole_fraction_C4H71-3_Soln#12 (),Mole_fraction_C4H6_Soln#12 (),Mole_fraction_C4H4_Soln#12 (),Mole_fraction_C4H2_Soln#12 (),Mole_fraction_C6H6_Soln#12 (),Mole_fraction_FULVENE_Soln#12 (),Mole_fraction_C5H6_Soln#12 (),Mole_fraction_C5H5_Soln#12 (),Mole_fraction_MCPTD_Soln#12 (),Mole_fraction_C10H8_Soln#12 (),Mole_fraction_NEOC5H12_Soln#12 (),Mole_fraction_NC5H10_Soln#12 (),Mole_fraction_B1M2_Soln#12 (),Mole_fraction_LC5H8_Soln#12 (),Mole_fraction_NC7H14_Soln#12 (),Mole_fraction_IC8H16_Soln#12 (),Mole_fraction_DIMEPTD_Soln#12 (),Mole_fraction_C7H8_Soln#12 (),Mole_fraction_C7H7_Soln#12 (),Mole_fraction_C6H5C2H_Soln#12 (),Mole_fraction_C6H5C2H3_Soln#12 (),Mole_fraction_C6H5C2H5_Soln#12 (),Mole_fraction_INDENE_Soln#12 (),Mole_fraction_C12H8_Soln#12 (),Mole_fraction_C14H10_Soln#12 (),Mole_fraction_BIN1B_Soln#12 (),Mole_fraction_NC10H20_Soln#12 (),Mole_fraction_IC12H26_Soln#12 (),Molecular_weight_Soln#12 (g/mole),Mass_density_Soln#12 (g/cm3),Unburned_hydrocarbons_Soln#12 (ppm),Volatile_organic_compounds_Soln#12 (ppm)
4.021563E-7,14.68226,-2.955595E11,1454.637,1454.637,0.001082639,1.0,0.9078027,0.001031422,0.002713241,0.01175651,0.001064053,2.637182E-4,0.002668848,4.640484E-5,1.300063E-4,0.01353253,3.886962E-4,2.31946E-5,4.456625E-4,5.82443E-6,2.879995E-5,3.211462E-4,6.262667E-4,8.844331E-4,0.009939401,0.003071168,5.877585E-4,3.049254E-5,1.259678E-4,8.591833E-4,1.291376E-6,2.039647E-9,6.777906E-5,3.038565E-8,2.929803E-6,1.555998E-7,5.928088E-6,2.917254E-10,1.605111E-4,2.81985E-4,2.444303E-5,3.384559E-4,3.863448E-4,0.01687064,6.478429E-4,0.007353343,1.621314E-4,4.251017E-11,1.680428E-8,4.505122E-6,8.587344E-9,5.165111E-12,2.551671E-8,1.358179E-14,0.0074813,0.007562001,8.801635,7.37379E-5,498132.7,498132.7
4.117534E-7,14.68281,-2.832176E11,1454.061,1454.061,0.001082639,1.0,0.9074128,0.001020347,0.002803406,0.01178422,0.00111117,2.619958E-4,0.002726567,4.820344E-5,1.342593E-4,0.01369774,3.87891E-4,2.419881E-5,4.551862E-4,6.062686E-6,2.962173E-5,3.249174E-4,6.120288E-4,8.6559E-4,0.01004831,0.003108967,6.010001E-4,3.139361E-5,1.2546E-4,8.737436E-4,1.372462E-6,2.138281E-9,6.945536E-5,3.214745E-8,3.057517E-6,1.63997E-7,6.140545E-6,3.142177E-10,1.63986E-4,2.862078E-4,2.556282E-5,3.450368E-4,3.925584E-4,0.01681653,6.601959E-4,0.007346224,1.644438E-4,4.670766E-11,1.813821E-8,4.755361E-6,9.087908E-9,5.68795E-12,2.638616E-8,1.477507E-14,0.007437375,0.007479569,8.797816,7.37351E-5,497916.5,497916.5
4.221639E-7,14.68352,-2.706451E11,1453.463,1453.463,0.001082639,1.0,0.9069994,0.001008688,0.002901123,0.01180861,0.001162537,2.601482E-4,0.002788541,5.015573E-5,1.388457E-4,0.01387246,3.869595E-4,2.52989E-5,4.654057E-4,6.322844E-6,3.050238E-5,3.288732E-4,5.973602E-4,8.461369E-4,0.01016391,0.003149317,6.152446E-4,3.236725E-5,1.24906E-4,8.892713E-4,1.463119E-6,2.248435E-9,7.126137E-5,3.411027E-8,3.197451E-6,1.733244E-7,6.372554E-6,3.396655E-10,1.676724E-4,2.907009E-4,2.679188E-5,3.520594E-4,3.991516E-4,0.01675847,6.733586E-4,0.007338685,1.668751E-4,5.15509E-11,1.965465E-8,5.031852E-6,9.643228E-9,6.294944E-12,2.732487E-8,1.613911E-14,0.007390573,0.007392165,8.793775,7.373156E-5,497687.8,497687.8
4.309802E-7,14.68419,-2.606189E11,1452.977,1452.977,0.001082639,1.0,0.9066567,9.99094E-4,0.002983774,0.01182494,0.001206212,2.586034E-4,0.002840519,5.180939E-5,1.427066E-4,0.01401693,3.861307E-4,2.6239E-5,4.739723E-4,6.544474E-6,3.123933E-5,3.321185E-4,5.855328E-4,8.304218E-4,0.01025981,0.003182977,6.272087E-4,3.318856E-5,1.244356E-4,9.022108E-4,1.54208E-6,2.344378E-9,7.278095E-5,3.581449E-8,3.317054E-6,1.814001E-7,6.570265E-6,3.62076E-10,1.707282E-4,2.944364E-4,2.784385E-5,3.579147E-4,4.04619E-4,0.0167098,6.843176E-4,0.007332442,1.688737E-4,5.589485E-11,2.099629E-8,5.269938E-6,1.012333E-8,6.842634E-12,2.811593E-8,1.735182E-14,0.007351603,0.007319718,8.790434,7.372818E-5,497498.7,497498.7
4.447751E-7,14.68537,-2.459791E11,1452.252,1452.252,0.001082639,1.0,0.9061333,9.84571E-4,0.003112861,0.01184322,0.001274794,2.562272E-4,0.002920953,5.439615E-5,1.487033E-4,0.01423693,3.847754E-4,2.772475E-5,4.872221E-4,6.893478E-6,3.237623E-5,3.370167E-4,5.680359E-4,8.071236E-4,0.0104064,0.00323475,6.457451E-4,3.446759E-5,1.236993E-4,9.220883E-4,1.669585E-6,2.499509E-9,7.514111E-5,3.855712E-8,3.506117E-6,1.943552E-7,6.881802E-6,3.987137E-10,1.753929E-4,3.001591E-4,2.95089E-5,3.669148E-4,4.129702E-4,0.01663454,7.011336E-4,0.007322922,1.718956E-4,6.314493E-11,2.320157E-8,5.649271E-6,1.089194E-8,7.763247E-12,2.93461E-8,1.935554E-14,0.007291793,0.00720909,8.785344,7.372227E-5,497210.7,497210.7
4.56709E-7,14.6865,-2.342697E11,1451.657,1451.657,0.001082639,1.0,0.9056925,9.72468E-4,0.003224251,0.01185239,0.001334297,2.542159E-4,0.002989679,5.663209E-5,1.538455E-4,0.01442159,3.835578E-4,2.902407E-5,4.985373E-4,7.197438E-6,3.334374E-5,3.410866E-4,5.53826E-4,7.881571E-4,0.01052997,0.003278692,6.615969E-4,3.556787E-5,1.230639E-4,9.389334E-4,1.783765E-6,2.638833E-9,7.7166E-5,4.100448E-8,3.671494E-6,2.058749E-7,7.153407E-6,4.319688E-10,1.793166E-4,3.049928E-4,3.096695E-5,3.745463E-4,4.200009E-4,0.01657027,7.153644E-4,0.007314918,1.744104E-4,6.987644E-11,2.52155E-8,5.983788E-6,1.157358E-8,8.624966E-12,3.040237E-8,2.119521E-14,0.007241157,0.007115953,8.78107,7.371659E-5,496968.8,496968.8
4.708846E-7,14.68797,-2.214095E11,1450.987,1450.987,0.001082639,1.0,0.9051824,9.586156E-4,0.003356162,0.01185601,0.001405094,2.518839E-4,0.003070319,5.92844E-5,1.598965E-4,0.01463455,3.820728E-4,3.058349E-5,5.118085E-4,7.560741E-6,3.447373E-5,3.457324E-4,5.379705E-4,7.669449E-4,0.01067304,0.003329916,6.802019E-4,3.686714E-5,1.223134E-4,9.585386E-4,1.924013E-6,2.810735E-9,7.955151E-5,4.400095E-8,3.870023E-6,2.199304E-7,7.478473E-6,4.733571E-10,1.838476E-4,3.10599E-4,3.271852E-5,3.834326E-4,4.281288E-4,0.01649491,7.319013E-4,0.007305674,1.772838E-4,7.844188E-11,2.773742E-8,6.388306E-6,1.240273E-8,9.730566E-12,3.164694E-8,2.351006E-14,0.007182279,0.007008248,8.776139,7.370923E-5,496689.7,496689.7
4.82646E-7,14.68927,-2.115269E11,1450.458,1450.458,0.001082639,1.0,0.9047697,9.475277E-4,0.003465233,0.01185358,0.001463865,2.499978E-4,0.003136437,6.148111E-5,1.648691E-4,0.0148063,3.808197E-4,3.188988E-5,5.22686E-4,7.863857E-6,3.53956E-5,3.49442E-4,5.255876E-4,7.503418E-4,0.01078886,0.003371655,6.954529E-4,3.793867E-5,1.216955E-4,9.744873E-4,2.044119E-6,2.958789E-9,8.151503E-5,4.655977E-8,4.036375E-6,2.318936E-7,7.750117E-6,5.092456E-10,1.875045E-4,3.151434E-4,3.418666E-5,3.906645E-4,4.346967E-4,0.01643315,7.453319E-4,0.007298208,1.795792E-4,8.602665E-11,2.993726E-8,6.729424E-6,1.310613E-8,1.071756E-11,3.267096E-8,2.553784E-14,0.007134425,0.006921164,8.772161,7.370267E-5,496464.6,496464.6
4.963593E-7,14.69089,-2.008285E11,1449.871,1449.871,0.001082639,1.0,0.9042998,9.350366E-4,0.003591931,0.01184508,0.001532357,2.478558E-4,0.003212656,6.403703E-5,1.706108E-4,0.01500121,3.793452E-4,3.342677E-5,5.35222E-4,8.219043E-6,3.645267E-5,3.536113E-4,5.119627E-4,7.320351E-4,0.01092076,0.003419486,7.130217E-4,3.918045E-5,1.209818E-4,9.927341E-4,2.188402E-6,3.137848E-9,8.37869E-5,4.962594E-8,4.232122E-6,2.461838E-7,8.068998E-6,5.528702E-10,1.916553E-4,3.20324E-4,3.591419E-5,3.98941E-4,4.421614E-4,0.016362,7.606711E-4,0.007289724,1.821589E-4,9.543182E-11,3.262661E-8,7.133027E-6,1.394344E-8,1.195121E-11,3.385479E-8,2.802603E-14,0.007079722,0.006822105,8.767644,7.369455E-5,496208.9,496208.9
5.086137E-7,14.69241,-1.919551E11,1449.371,1449.371,0.001082639,1.0,0.9038896,9.242479E-4,0.003704685,0.0118328,0.001593476,2.459941E-4,0.003279999,6.631553E-5,1.756901E-4,0.01517079,3.780237E-4,3.481202E-5,5.462963E-4,8.537901E-6,3.738129E-5,3.572039E-4,5.004679E-4,7.165582E-4,0.01103591,0.003461502,7.285272E-4,4.028314E-5,1.20351E-4,0.001008736,2.32114E-6,3.303872E-9,8.580159E-5,5.244037E-8,4.408596E-6,2.592605E-7,8.35585E-6,5.934716E-10,1.952656E-4,3.248499E-4,3.747109E-5,4.062006E-4,4.486633E-4,0.01629916,7.740976E-4,0.007282332,1.843805E-4,1.043574E-10,3.514375E-8,7.498665E-6,1.470678E-8,1.313135E-11,3.490327E-8,3.036265E-14,0.007031791,0.006735728,8.763712,7.368692E-5,495986.4,495986.4
5.236973E-7,14.69438,-1.818477E11,1448.785,1448.785,0.001082639,1.0,0.9033967,9.114241E-4,0.003842823,0.01181215,0.001668525,2.437704E-4,0.003361929,6.911222E-5,1.818741E-4,0.0153739,3.764016E-4,3.653184E-5,5.597675E-4,8.9321E-6,3.85038E-5,3.614633E-4,4.871312E-4,6.985638E-4,0.01117428,0.003512313,7.473604E-4,4.16312E-5,1.195846E-4,0.001028053,2.489424E-6,3.516316E-9,8.826183E-5,5.600083E-8,4.627743E-6,2.757518E-7,8.711329E-6,6.455591E-10,1.995858E-4,3.302911E-4,3.940315E-5,4.149655E-4,4.564557E-4,0.01622274,7.902717E-4,0.007273468,1.870116E-4,1.160381E-10,3.839173E-8,7.954729E-6,1.566543E-8,1.468879E-11,3.618139E-8,3.338704E-14,0.006973979,0.006632063,8.759,7.367708E-5,495719.7,495719.7
5.35144E-7,14.69592,-1.747252E11,1448.361,1448.361,0.001082639,1.0,0.903031,9.020061E-4,0.00394715,0.01179281,0.0017253,2.42132E-4,0.003423421,7.122838E-5,1.865169E-4,0.01552412,3.751797E-4,3.784728E-5,5.698777E-4,9.232389E-6,3.934083E-5,3.645832E-4,4.775585E-4,6.856221E-4,0.01127694,0.003550235,7.614682E-4,4.264736E-5,1.190107E-4,0.001042445,2.620674E-6,3.683627E-9,9.011486E-5,5.877272E-8,4.795401E-6,2.885534E-7,8.982799E-6,6.866365E-10,2.027769E-4,3.343285E-4,4.087989E-5,4.214962E-4,4.622207E-4,0.01616541,8.022963E-4,0.007266904,1.88936E-4,1.254217E-10,4.096695E-8,8.30491E-6,1.640648E-8,1.594994E-11,3.714212E-8,3.579127E-14,0.006930942,0.006555249,8.755513,7.366932E-5,495522.4,495522.4
5.469145E-7,14.69756,-1.678558E11,1447.942,1447.942,0.001082639,1.0,0.902662,8.925885E-4,0.004053953,0.0117699,0.001783483,2.40491E-4,0.003486056,7.339855E-5,1.912457E-4,0.01567524,3.739358E-4,3.920884E-5,5.801758E-4,9.542104E-6,4.018835E-5,3.676954E-4,4.681725E-4,6.729115E-4,0.01138047,0.003588675,7.758092E-4,4.368603E-5,1.184278E-4,0.001057012,2.758806E-6,3.861332E-9,9.200795E-5,6.168585E-8,4.968973E-6,3.01974E-7,9.263446E-6,7.302801E-10,2.059822E-4,3.383999E-4,4.240713E-5,4.281058E-4,4.680193E-4,0.01610703,8.144427E-4,0.007260294,1.908525E-4,1.355499E-10,4.371553E-8,8.668427E-6,1.718042E-8,1.732062E-11,3.812165E-8,3.836255E-14,0.006887414,0.006477868,8.752003,7.366111E-5,495323.7,495323.7
5.642848E-7,14.70006,-1.584872E11,1447.352,1447.352,0.001082639,1.0,0.90213,8.791526E-4,0.004210652,0.01173106,0.001868918,2.381479E-4,0.00357742,7.658991E-5,1.981402E-4,0.01589237,3.721304E-4,4.123384E-5,5.951984E-4,1.000069E-5,4.141512E-5,3.721209E-4,4.550983E-4,6.551703E-4,0.01152967,0.003644416,7.966685E-4,4.520717E-5,1.175815E-4,0.001078096,2.968426E-6,4.134311E-9,9.477939E-5,6.609989E-8,5.227186E-6,3.22249E-7,9.680291E-6,7.972831E-10,2.105771E-4,3.442651E-4,4.467556E-5,4.376714E-4,4.763465E-4,0.01602191,8.319776E-4,0.007250786,1.935708E-4,1.51399E-10,4.795834E-8,9.210714E-6,1.834392E-8,1.948401E-11,3.955168E-8,4.234041E-14,0.006824467,0.006366506,8.746957,7.364862E-5,495038.1,495038.1
6.423399E-7,14.71207,-1.254331E11,1445.062,1445.062,0.001082639,1.0,0.8999012,8.245572E-4,0.004900318,0.01149976,0.002244581,2.286695E-4,0.0039735,9.075767E-5,2.279016E-4,0.01679231,3.646398E-4,5.05363E-5,6.60374E-4,1.207722E-5,4.659325E-5,3.898771E-4,4.056135E-4,5.87619E-4,0.01215307,0.003881728,8.860556E-4,5.186917E-5,1.139804E-4,0.001167356,3.992132E-6,5.528537E-9,1.069244E-4,8.758528E-8,6.414399E-6,4.200767E-7,1.158971E-5,1.136578E-9,2.294213E-4,3.686969E-4,5.503281E-5,4.781138E-4,5.106947E-4,0.01565333,9.055065E-4,0.00721125,2.043561E-4,2.365067E-10,6.978653E-8,1.17159E-5,2.386311E-8,3.142729E-11,4.575195E-8,6.290756E-14,0.006558792,0.005903307,8.725986,7.358848E-5,493851.3,493851.3
6.529915E-7,14.71378,-1.218436E11,1444.788,1444.788,0.001082639,1.0,0.8996153,8.177361E-4,0.004992498,0.01146276,0.002294605,2.274956E-4,0.004025844,9.266888E-5,2.318108E-4,0.0169066,3.637103E-4,5.182847E-5,6.689977E-4,1.236187E-5,4.72595E-5,3.920637E-4,3.998198E-4,5.796662E-4,0.01223276,0.003912579,8.977192E-4,5.275606E-5,1.135138E-4,0.001178902,4.14186E-6,5.741287E-9,1.085445E-4,9.07225E-8,6.579446E-6,4.342616E-7,1.185453E-5,1.187752E-9,2.317841E-4,3.71806E-4,5.646147E-5,4.833347E-4,5.150254E-4,0.01560467,9.14922E-4,0.007206215,2.056662E-4,2.499636E-10,7.311814E-8,1.206454E-5,2.465073E-8,3.335922E-11,4.656993E-8,6.605535E-14,0.00652453,0.005844359,8.723316,7.357993E-5,493700.1,493700.1
6.862749E-7,14.71918,-1.117286E11,1443.978,1443.978,0.001082639,1.0,0.8987464,7.972388E-4,0.005277446,0.01134124,0.002448759,2.239865E-4,0.004186981,9.860734E-5,2.43798E-4,0.01725226,3.609593E-4,5.589614E-5,6.955671E-4,1.325209E-5,4.928289E-5,3.985821E-4,3.828882E-4,5.563694E-4,0.01247436,0.004006831,9.333784E-4,5.549301E-5,1.120908E-4,0.001214098,4.6245E-6,6.442586E-9,1.135524E-4,1.008331E-7,7.099228E-6,4.798384E-7,1.268797E-5,1.355172E-9,2.388778E-4,3.812056E-4,6.094057E-5,4.992283E-4,5.280608E-4,0.01545495,9.434699E-4,0.007190971,2.095416E-4,2.949756E-10,8.407113E-8,1.316141E-5,2.716079E-8,3.989493E-11,4.908396E-8,7.641124E-14,0.006420249,0.005666019,8.715227,7.355292E-5,493242.4,493242.4
7.019756E-7,14.72175,-1.074731E11,1443.619,1443.619,0.001082639,1.0,0.8983487,7.879686E-4,0.005410227,0.01128131,0.002520301,2.224088E-4,0.004261765,1.013914E-4,2.493349E-4,0.01740962,3.597424E-4,5.782964E-5,7.079113E-4,1.367219E-5,5.020758E-5,4.015023E-4,3.754573E-4,5.461183E-4,0.01258464,0.004050208,9.497965E-4,5.676609E-5,1.114373E-4,0.001230258,4.859788E-6,6.79304E-9,1.158868E-4,1.057623E-7,7.346417E-6,5.019898E-7,1.308411E-5,1.438105E-9,2.42079E-4,3.854806E-4,6.305956E-5,5.065135E-4,5.339605E-4,0.0153855,9.564955E-4,0.007184022,2.112617E-4,3.177968E-10,8.952248E-8,1.368212E-5,2.836971E-8,4.324876E-11,5.024829E-8,8.156793E-14,0.006372453,0.005584819,8.711538,7.354007E-5,493033.6,493033.6
7.140262E-7,14.72374,-1.044078E11,1443.353,1443.353,0.001082639,1.0,0.8980486,7.810161E-4,0.005511415,0.01123437,0.002574678,2.212294E-4,0.004318642,1.035208E-4,2.535339E-4,0.01752805,3.588437E-4,5.931959E-5,7.173063E-4,1.399458E-5,5.09046E-5,4.0368E-4,3.699738E-4,5.385431E-4,0.01266773,0.004083044,9.62225E-4,5.77353E-5,1.109431E-4,0.001242476,5.043649E-6,7.070834E-9,1.176664E-4,1.096147E-7,7.536954E-6,5.192746E-7,1.338941E-5,1.503498E-9,2.444753E-4,3.886949E-4,6.468781E-5,5.120154E-4,5.383839E-4,0.0153327,9.663066E-4,0.007178789,2.125372E-4,3.360232E-10,9.3831E-8,1.408294E-5,2.93081E-8,4.594568E-11,5.113264E-8,8.564411E-14,0.006336356,0.005523718,8.708759,7.353017E-5,492876.3,492876.3
7.433558E-7,14.72857,-9.759454E10,1442.735,1442.735,0.001082639,1.0,0.8973352,7.646403E-4,0.005755093,0.01111734,0.002705073,2.184635E-4,0.004455265,1.086776E-4,2.635746E-4,0.01780827,3.567806E-4,6.29657E-5,7.398994E-4,1.477871E-5,5.255693E-5,4.087655E-4,3.573449E-4,5.210621E-4,0.01286469,0.004161385,9.918715E-4,6.006604E-5,1.097656E-4,0.001271576,5.50262E-6,7.779099E-9,1.219557E-4,1.19236E-7,8.003425E-6,5.623469E-7,1.413671E-5,1.66889E-9,2.500996E-4,3.962875E-4,6.865519E-5,5.25097E-4,5.487904E-4,0.01520592,9.895419E-4,0.007166395,2.154905E-4,3.82971E-10,1.047609E-7,1.506182E-5,3.162846E-8,5.296201E-11,5.325241E-8,9.598503E-14,0.006250517,0.005379193,8.702173,7.350603E-5,492503.6,492503.6
8.188351E-7,14.74099,-8.349769E10,1441.313,1441.313,0.001082639,1.0,0.8956016,7.256578E-4,0.006365226,0.01080409,0.003027574,2.119351E-4,0.004795733,1.217877E-4,2.882883E-4,0.01848198,3.522397E-4,7.245944E-5,7.963949E-4,1.678905E-5,5.653732E-5,4.205967E-4,3.287767E-4,4.813346E-4,0.01333987,0.004353381,0.00106443,6.588165E-5,1.068849E-4,0.001342623,6.755604E-6,9.818521E-9,1.327278E-4,1.455542E-7,9.219385E-6,6.796197E-7,1.608512E-5,2.135255E-9,2.633255E-4,4.144309E-4,7.886712E-5,5.568768E-4,5.734053E-4,0.01489031,0.001045416,0.007136526,2.222052E-4,5.211823E-10,1.357435E-7,1.759308E-5,3.782273E-8,7.413524E-11,5.850358E-8,1.252824E-13,0.006041819,0.00503233,8.686271,7.344412E-5,491603.6,491603.6
8.567991E-7,14.74716,-7.78599E10,1440.673,1440.673,0.001082639,1.0,0.8947792,7.075486E-4,0.006662981,0.01064319,0.003182594,2.089178E-4,0.004961334,1.282999E-4,3.001349E-4,0.01879785,3.503371E-4,7.728343E-5,8.239964E-4,1.779358E-5,5.840201E-5,4.259484E-4,3.161471E-4,4.636887E-4,0.01356331,0.004445128,0.001099027,6.870918E-5,1.055082E-4,0.001376461,7.422802E-6,1.096585E-8,1.380071E-4,1.596105E-7,9.838023E-6,7.420165E-7,1.707719E-5,2.391924E-9,2.693652E-4,4.228634E-4,8.398935E-5,5.719181E-4,5.847177E-4,0.01473698,0.001071558,0.007122487,2.251605E-4,6.004376E-10,1.528422E-7,1.886734E-5,4.105012E-8,8.65833E-11,6.103988E-8,1.41433E-13,0.005942906,0.004870176,8.678778,7.341337E-5,491179.5,491179.5
8.748593E-7,14.75007,-7.545003E10,1440.383,1440.383,0.001082639,1.0,0.8943986,6.992484E-4,0.006802507,0.0105664,0.003254647,2.075356E-4,0.005038858,1.313797E-4,3.056388E-4,0.0189432,3.495134E-4,7.958768E-5,8.369504E-4,1.826942E-5,5.925876E-5,4.283682E-4,3.104816E-4,4.557564E-4,0.01366624,0.004487713,0.001115065,7.003164E-5,1.048687E-4,0.001392146,7.7485E-6,1.154106E-8,1.404869E-4,1.66485E-7,1.013372E-5,7.724893E-7,1.755165E-5,2.519235E-9,2.721065E-4,4.267239E-4,8.642001E-5,5.788667E-4,5.898681E-4,0.01466524,0.001083565,0.007116018,2.264779E-4,6.404953E-10,1.613249E-7,1.947278E-5,4.261003E-8,9.295208E-11,6.222294E-8,1.494396E-13,0.005897171,0.004795695,8.675321,7.339888E-5,490983.8,490983.8
8.924477E-7,14.75289,-7.325055E10,1440.109,1440.109,0.001082639,1.0,0.8940341,6.913462E-4,0.006937106,0.01049161,0.00332379,2.062192E-4,0.005113614,1.343684E-4,3.109205E-4,0.01908191,3.487578E-4,8.183679E-5,8.494629E-4,1.873145E-5,6.007529E-5,4.306523E-4,3.05155E-4,4.482891E-4,0.01376452,0.00452856,0.001130436,7.130588E-5,1.042547E-4,0.001407181,8.070613E-6,1.211938E-8,1.428829E-4,1.732924E-7,1.042246E-5,8.026425E-7,1.801514E-5,2.646393E-9,2.746994E-4,4.303953E-4,8.878265E-5,5.855124E-4,5.947492E-4,0.01459609,0.001095005,0.007109841,2.277103E-4,6.809601E-10,1.697953E-7,2.006165E-5,4.414361E-8,9.943479E-11,6.336114E-8,1.574307E-13,0.005853402,0.004724707,8.672016,7.338487E-5,490796.8,490796.8
9.143356E-7,14.75636,-7.070081E10,1439.78,1439.78,0.001082639,1.0,0.8935888,6.817548E-4,0.007102834,0.01039864,0.00340841,2.046197E-4,0.005205628,1.380729E-4,3.173857E-4,0.01925069,3.478796E-4,8.464209E-5,8.648948E-4,1.930435E-5,6.10672E-5,4.333978E-4,2.987753E-4,4.393332E-4,0.01388418,0.004578542,0.001149227,7.287268E-5,1.035027E-4,0.001425566,8.478195E-6,1.286462E-8,1.458385E-4,1.819191E-7,1.078277E-5,8.408273E-7,1.859381E-5,2.809064E-9,2.778228E-4,4.348449E-4,9.171573E-5,5.93618E-4,6.006419E-4,0.014511,0.001108901,0.007102316,2.291766E-4,7.333641E-10,1.806248E-7,2.079315E-5,4.607163E-8,1.079019E-10,6.47585E-8,1.676415E-13,0.005799979,0.004638454,8.667987,7.336758E-5,490568.8,490568.8
9.275572E-7,14.75845,-6.925315E10,1439.586,1439.586,0.001082639,1.0,0.8933242,6.760862E-4,0.007202,0.01034261,0.003458766,2.036731E-4,0.005260677,1.403031E-4,3.212344E-4,0.01935066,3.473809E-4,8.63398E-5,8.741442E-4,1.964924E-5,6.16537E-5,4.350063E-4,2.950474E-4,4.340937E-4,0.01395508,0.00460829,0.001160402,7.380904E-5,1.030546E-4,0.001436502,8.727943E-6,1.33286E-8,1.476101E-4,1.872125E-7,1.100091E-5,8.642458E-7,1.894432E-5,2.909703E-9,2.796559E-4,4.374704E-4,9.348332E-5,5.984282E-4,6.04107E-4,0.01446011,0.001117116,0.007097856,2.300277E-4,7.661272E-10,1.873195E-7,2.123417E-5,4.72465E-8,1.132354E-10,6.559256E-8,1.739505E-13,0.005768253,0.004587438,8.665597,7.335722E-5,490433.5,490433.5
9.711658E-7,14.76523,-6.491092E10,1438.973,1438.973,0.001082639,1.0,0.8924729,6.580138E-4,0.007524181,0.01015881,0.003620908,2.006456E-4,0.005439518,1.476193E-4,3.336375E-4,0.01967043,3.45891E-4,9.195331E-5,9.042865E-4,2.078007E-5,6.352398E-5,4.400639E-4,2.833586E-4,4.176362E-4,0.01418201,0.004704141,0.001196364,7.684513E-5,1.016077E-4,0.001471717,9.569723E-6,1.493213E-8,1.533814E-4,2.050967E-7,1.172272E-5,9.433181E-7,2.010498E-5,3.254095E-9,2.854333E-4,4.458169E-4,9.928876E-5,6.138583E-4,6.150621E-4,0.01429488,0.001143309,0.007083568,2.326641E-4,8.800626E-10,2.101879E-7,2.268337E-5,5.117314E-8,1.320071E-10,6.829225E-8,1.954826E-13,0.00566636,0.00442463,8.657929,7.332351E-5,489999.6,489999.6
1.002285E-6,14.76999,-6.217046E10,1438.559,1438.559,0.001082639,1.0,0.8918848,6.456742E-4,0.007749538,0.01002895,0.003732948,1.985668E-4,0.005564642,1.528041E-4,3.422216E-4,0.0198897,3.449626E-4,9.597009E-5,9.254677E-4,2.158024E-5,6.480048E-5,4.434531E-4,2.755412E-4,4.066046E-4,0.01433772,0.004770481,0.001221214,7.896301E-5,1.006031E-4,0.001496076,1.01869E-5,1.61461E-8,1.574334E-4,2.182524E-7,1.22397E-5,1.001456E-6,2.093716E-5,3.511586E-9,2.893153E-4,4.514903E-4,1.034059E-4,6.24475E-4,6.224541E-4,0.01417936,0.001161185,0.007073751,2.343953E-4,9.669663E-10,2.27233E-7,2.371155E-5,5.402182E-8,1.465498E-10,7.017183E-8,2.115136E-13,0.005596131,0.004313358,8.652651,7.329992E-5,489700.8,489700.8
1.053781E-6,14.77767,-5.817845E10,1437.909,1437.909,0.001082639,1.0,0.8909446,6.261915E-4,0.008114399,0.009817121,0.003911868,1.952581E-4,0.005767356,1.613211E-4,3.559609E-4,0.02023747,3.436429E-4,1.026319E-4,9.59961E-4,2.289096E-5,6.681327E-5,4.486949E-4,2.634468E-4,3.894979E-4,0.01458478,0.004876702,0.001260941,8.238132E-5,9.898831E-5,0.001535071,1.123679E-5,1.828295E-8,1.640213E-4,2.40719E-7,1.309801E-5,1.100732E-6,2.232041E-5,3.958946E-9,2.95333E-4,4.603972E-4,1.101673E-4,6.413682E-4,6.339661E-4,0.01399235,0.001189367,0.007058146,2.370125E-4,1.121076E-9,2.567136E-7,2.540022E-5,5.881565E-8,1.727861E-10,7.320068E-8,2.392059E-13,0.005484156,0.004137557,8.644243,7.326178E-5,489225.0,489225.0
