Time_Soln#5 (sec),Volume_Soln#5 (cm3),Volumetric_heat_production_rate_Soln#5 (erg/cm3-sec),Surface_temperature_Soln#5 (K),Temperature_Soln#5 (K),Mass_Soln#5 (g),Pressure_Soln#5 (atm),Mole_fraction_H2_Soln#5 (),Mole_fraction_H_Soln#5 (),Mole_fraction_CH4_Soln#5 (),Mole_fraction_CH3_Soln#5 (),Mole_fraction_C2H6_Soln#5 (),Mole_fraction_C2H5_Soln#5 (),Mole_fraction_C2H4_Soln#5 (),Mole_fraction_C2H2_Soln#5 (),Mole_fraction_C3H8_Soln#5 (),Mole_fraction_C3H6_Soln#5 (),Mole_fraction_C3H5-A_Soln#5 (),Mole_fraction_C3H4-P_Soln#5 (),Mole_fraction_C3H4-A_Soln#5 (),Mole_fraction_NC4H10_Soln#5 (),Mole_fraction_IC4H10_Soln#5 (),Mole_fraction_TC4H9_Soln#5 (),Mole_fraction_IC4H8_Soln#5 (),Mole_fraction_IC4H7_Soln#5 (),Mole_fraction_C4H8-1_Soln#5 (),Mole_fraction_C4H8-2_Soln#5 (),Mole_fraction_C4H71-3_Soln#5 (),Mole_fraction_C4H6_Soln#5 (),Mole_fraction_C4H4_Soln#5 (),Mole_fraction_C6H6_Soln#5 (),Mole_fraction_FULVENE_Soln#5 (),Mole_fraction_C5H6_Soln#5 (),Mole_fraction_MCPTD_Soln#5 (),Mole_fraction_C10H8_Soln#5 (),Mole_fraction_NEOC5H12_Soln#5 (),Mole_fraction_NC5H10_Soln#5 (),Mole_fraction_B1M2_Soln#5 (),Mole_fraction_B1M3_Soln#5 (),Mole_fraction_B2M2_Soln#5 (),Mole_fraction_LC5H8_Soln#5 (),Mole_fraction_DIALLYL_Soln#5 (),Mole_fraction_CYC6H8_Soln#5 (),Mole_fraction_CYC6H10_Soln#5 (),Mole_fraction_NC6H12_Soln#5 (),Mole_fraction_NC7H14_Soln#5 (),Mole_fraction_IC8H16_Soln#5 (),Mole_fraction_DIMEPTD_Soln#5 (),Mole_fraction_C7H8_Soln#5 (),Mole_fraction_C7H7_Soln#5 (),Mole_fraction_C6H5C2H3_Soln#5 (),Mole_fraction_C6H5C2H5_Soln#5 (),Mole_fraction_XYLENE_Soln#5 (),Mole_fraction_INDENE_Soln#5 (),Mole_fraction_NPBENZ_Soln#5 (),Mole_fraction_NC10H20_Soln#5 (),Mole_fraction_IC12H26_Soln#5 (),Molecular_weight_Soln#5 (g/mole),Mass_density_Soln#5 (g/cm3),Unburned_hydrocarbons_Soln#5 (ppm),Volatile_organic_compounds_Soln#5 (ppm)
0.005803005,15.14884,-4533099.0,1106.538,1106.538,0.001398408,1.0,0.8366811,3.967649E-7,0.04929483,1.342705E-5,0.003602232,1.218705E-6,0.02257885,8.659813E-4,7.230816E-4,0.02764344,2.485987E-5,8.428306E-4,0.001341084,6.130389E-5,3.828488E-4,7.567855E-7,0.03233206,4.147237E-4,0.002125335,2.747531E-4,7.406642E-6,0.003710367,3.089881E-4,0.001185379,1.064332E-5,2.922323E-4,7.377456E-5,1.180847E-6,5.279452E-5,5.837034E-4,2.25185E-4,9.587479E-5,4.426675E-5,0.001379575,3.197622E-5,1.52137E-5,5.484093E-5,5.316135E-5,6.234238E-4,0.002234469,0.001433007,0.006154381,1.764756E-5,3.797232E-5,3.253989E-4,2.424822E-5,4.702142E-6,3.158683E-5,6.655704E-4,0.001081456,8.381804,9.231091E-5,474372.2,474372.2
0.005873576,15.15012,-4381208.0,1106.481,1106.481,0.001398408,1.0,0.8364438,3.928547E-7,0.04944729,1.327806E-5,0.003608577,1.208538E-6,0.022658,8.706386E-4,7.246142E-4,0.02766959,2.485112E-5,8.457665E-4,0.00134035,6.123507E-5,3.829249E-4,7.458502E-7,0.03235885,4.112566E-4,0.002123379,2.750196E-4,7.352098E-6,0.003717126,3.106797E-4,0.001190224,1.074131E-5,2.94593E-4,7.388102E-5,1.195302E-6,5.273351E-5,5.821456E-4,2.246321E-4,9.548048E-5,4.441841E-5,0.001378582,3.200673E-5,1.527182E-5,5.508633E-5,5.298226E-5,6.202845E-4,0.002203517,0.001427552,0.006150852,1.754706E-5,3.82255E-5,3.256571E-4,2.432436E-5,4.740736E-6,3.156055E-5,6.573029E-4,0.001062876,8.380665,9.23031E-5,474307.7,474307.7
0.006,15.15239,-4120152.0,1106.384,1106.384,0.001398408,1.0,0.8360269,3.86045E-7,0.04971605,1.301868E-5,0.00361977,1.190777E-6,0.02279777,8.78875E-4,7.273168E-4,0.0277149,2.483567E-5,8.509246E-4,0.001339007,6.111209E-5,3.83038E-4,7.268304E-7,0.03240475,4.051687E-4,0.002119812,2.754764E-4,7.256298E-6,0.003728995,3.136696E-4,0.00119878,1.091583E-5,2.988006E-4,7.405281E-5,1.221274E-6,5.262441E-5,5.793656E-4,2.236449E-4,9.477842E-5,4.468399E-5,0.001376763,3.205785E-5,1.537234E-5,5.551353E-5,5.26632E-5,6.147349E-4,0.002149385,0.001417865,0.006144657,1.737038E-5,3.867454E-5,3.260951E-4,2.445728E-5,4.809377E-6,3.15116E-5,6.428845E-4,0.001030523,8.378673,9.228926E-5,474195.0,474195.0
0.006325254,15.1581,-3508570.0,1106.16,1106.16,0.001398408,1.0,0.8349994,3.69609E-7,0.05038259,1.239314E-5,0.003647583,1.147604E-6,0.02314594,8.994533E-4,7.340255E-4,0.02782293,2.479706E-5,8.636195E-4,0.001335409,6.079788E-5,3.832006E-4,6.810641E-7,0.03251124,3.902028E-4,0.002110296,2.765371E-4,7.020653E-6,0.003758172,3.211284E-4,0.001220096,1.135881E-5,3.095028E-4,7.438612E-5,1.288572E-6,5.234507E-5,5.722786E-4,2.211282E-4,9.299814E-5,4.533265E-5,0.001371877,3.216927E-5,1.561035E-5,5.654126E-5,5.185303E-5,6.008862E-4,0.002017549,0.001393443,0.00612943,1.693484E-5,3.980396E-5,3.27085E-4,2.477948E-5,4.983093E-6,3.137521E-5,6.079807E-4,9.52518E-4,8.373823,9.225451E-5,473920.5,473920.5
0.006390572,15.15922,-3395266.0,1106.119,1106.119,0.001398408,1.0,0.8348005,3.664827E-7,0.05051235,1.227425E-5,0.003653007,1.139342E-6,0.02321397,9.034844E-4,7.353325E-4,0.02784323,2.478948E-5,8.660744E-4,0.001334665,6.073518E-5,3.832125E-4,6.723842E-7,0.03253073,3.873118E-4,0.002108331,2.767315E-4,6.975106E-6,0.003763809,3.225876E-4,0.001224261,1.144675E-5,3.116316E-4,7.4435E-5,1.302173E-6,5.228924E-5,5.708668E-4,2.206272E-4,9.264514E-5,4.545722E-5,0.001370864,3.218834E-5,1.56547E-5,5.673576E-5,5.16922E-5,5.981766E-4,0.00199229,0.001388625,0.00612649,1.68505E-5,4.002647E-5,3.272615E-4,2.484094E-5,5.017498E-6,3.134613E-5,6.013261E-4,9.377039E-4,8.372894,9.224768E-5,473867.9,473867.9
0.006434865,15.15998,-3320079.0,1106.093,1106.093,0.001398408,1.0,0.834667,3.643942E-7,0.05059959,1.219484E-5,0.003656655,1.133813E-6,0.02325976,9.061993E-4,7.362115E-4,0.02785675,2.478437E-5,8.677219E-4,0.001334156,6.069274E-5,3.832168E-4,6.6659E-7,0.03254362,3.853722E-4,0.002106989,2.7686E-4,6.944544E-6,0.003767591,3.235699E-4,0.001227065,1.15062E-5,3.130714E-4,7.446484E-5,1.311413E-6,5.225144E-5,5.699116E-4,2.202884E-4,9.240662E-5,4.554065E-5,0.001370171,3.220067E-5,1.568414E-5,5.686546E-5,5.158349E-5,5.963525E-4,0.001975383,0.001385374,0.006124517,1.679386E-5,4.017658E-5,3.273772E-4,2.488203E-5,5.04074E-6,3.132611E-5,5.968773E-4,9.278118E-4,8.372272,9.224307E-5,473832.7,473832.7
0.006498074,15.16105,-3215151.0,1106.055,1106.055,0.001398408,1.0,0.8344784,3.614576E-7,0.05072303,1.20832E-5,0.003661821,1.126027E-6,0.02332461,9.100473E-4,7.374554E-4,0.02787569,2.477711E-5,8.700488E-4,0.001333425,6.06323E-5,3.832178E-4,6.584497E-7,0.03256152,3.826338E-4,0.002105061,2.770387E-4,6.901387E-6,0.003772931,3.249617E-4,0.001231036,1.159077E-5,3.151207E-4,7.450273E-5,1.324623E-6,5.219757E-5,5.685518E-4,2.198061E-4,9.206748E-5,4.565826E-5,0.001369174,3.221741E-5,1.572526E-5,5.704745E-5,5.142886E-5,5.93768E-4,0.001951567,0.001380758,0.006121732,1.671385E-5,4.038967E-5,3.275367E-4,2.493984E-5,5.073782E-6,3.129713E-5,5.906184E-4,9.139114E-4,8.371395,9.223653E-5,473783.1,473783.1
0.006839741,15.16675,-2690664.0,1105.873,1105.873,0.001398408,1.0,0.8334946,3.463945E-7,0.05137036,1.151112E-5,0.003688966,1.085855E-6,0.02366594,9.30348E-4,7.439834E-4,0.02797152,2.47385E-5,8.821702E-4,0.001329384,6.030794E-5,3.831267E-4,6.16832E-7,0.03264942,3.683845E-4,0.002094396,2.779168E-4,6.676651E-6,0.003800728,3.322933E-4,0.001251934,1.204277E-5,3.260967E-4,7.461887E-5,1.396517E-6,5.19081E-5,5.612635E-4,2.172262E-4,9.025849E-5,4.626643E-5,0.00136365,3.229189E-5,1.593042E-5,5.797216E-5,5.060309E-5,5.801546E-4,0.001828665,0.001356257,0.00610724,1.629635E-5,4.152037E-5,3.282936E-4,2.523676E-5,5.249982E-6,3.113267E-5,5.584519E-4,8.428028E-4,8.366871,9.220188E-5,473527.0,473527.0
0.006989659,15.16919,-2481469.0,1105.803,1105.803,0.001398408,1.0,0.8330811,3.401898E-7,0.05164424,1.127575E-5,0.003700481,1.06919E-6,0.02381099,9.389996E-4,7.467479E-4,0.02801027,2.472183E-5,8.872573E-4,0.001327568,6.016694E-5,3.830387E-4,5.997612E-7,0.03268353,3.624135E-4,0.002089598,2.782582E-4,6.582383E-6,0.003812383,3.354119E-4,0.001260815,1.223842E-5,3.308605E-4,7.462444E-5,1.428331E-6,5.178205E-5,5.58099E-4,2.161093E-4,8.947766E-5,4.65193E-5,0.00136116,3.231642E-5,1.601163E-5,5.834752E-5,5.024611E-5,5.743651E-4,0.001777693,0.001345745,0.006101167,1.612077E-5,4.200565E-5,3.285729E-4,2.535916E-5,5.326054E-6,3.105664E-5,5.451725E-4,8.13629E-4,8.364994,9.218704E-5,473420.8,473420.8
0.007,15.16936,-2467460.0,1105.798,1105.798,0.001398408,1.0,0.833053,3.397704E-7,0.05166292,1.125984E-5,0.003701267,1.068061E-6,0.0238209,9.395908E-4,7.469365E-4,0.02801288,2.472069E-5,8.876032E-4,0.001327442,6.015724E-5,3.830316E-4,5.98609E-7,0.03268579,3.620077E-4,0.002089265,2.782808E-4,6.575974E-6,0.003813176,3.356249E-4,0.001261421,1.225186E-5,3.311879E-4,7.462384E-5,1.430532E-6,5.177338E-5,5.578815E-4,2.160326E-4,8.94241E-5,4.653644E-5,0.001360987,3.231793E-5,1.601704E-5,5.837275E-5,5.022161E-5,5.739698E-4,0.00177424,0.001345025,0.006100755,1.610882E-5,4.203889E-5,3.28591E-4,2.536743E-5,5.331274E-6,3.105132E-5,5.442742E-4,8.116598E-4,8.364867,9.218603E-5,473413.6,473413.6
0.007314177,15.17436,-2066954.0,1105.669,1105.669,0.001398408,1.0,0.8322211,3.275216E-7,0.05221739,1.079579E-5,0.003724646,1.034943E-6,0.0241158,9.572252E-4,7.525378E-4,0.02808791,2.468614E-5,8.978215E-4,0.001323564,5.986455E-5,3.827579E-4,5.650567E-7,0.03274889,3.500336E-4,0.002078999,2.789138E-4,6.386734E-6,0.003836566,3.419689E-4,0.001279473,1.265659E-5,3.410686E-4,7.454803E-5,1.497772E-6,5.151137E-5,5.513189E-4,2.137246E-4,8.781421E-5,4.703958E-5,0.001355655,3.235371E-5,1.617009E-5,5.910018E-5,4.948446E-5,5.62196E-4,0.001673046,0.001323473,0.006088574,1.575545E-5,4.303478E-5,3.29077E-4,2.560893E-5,5.488262E-6,3.088488E-5,5.1801E-4,7.543439E-4,8.361136,9.215565E-5,473202.4,473202.4
0.007648138,15.17952,-1688626.0,1105.556,1105.556,0.001398408,1.0,0.8313825,3.154693E-7,0.05278104,1.034003E-5,0.003748506,1.002074E-6,0.02441724,9.75309E-4,7.582379E-4,0.02815967,2.464974E-5,9.081023E-4,0.001319359,5.955749E-5,3.823531E-4,5.322473E-7,0.03280517,3.380155E-4,0.002067826,2.794802E-4,6.196502E-6,0.003860074,3.484567E-4,0.001297919,1.307961E-5,3.51433E-4,7.435203E-5,1.570065E-6,5.1236E-5,5.444401E-4,2.11319E-4,8.613993E-5,4.753923E-5,0.001349855,3.237114E-5,1.630987E-5,5.979429E-5,4.87162E-5,5.501616E-4,0.001572839,0.001301223,0.006076341,1.539897E-5,4.406529E-5,3.294653E-4,2.584603E-5,5.651863E-6,3.069894E-5,4.921102E-4,6.983732E-4,8.357436,9.212432E-5,472993.0,472993.0
0.00776239,15.18125,-1569207.0,1105.522,1105.522,0.001398408,1.0,0.8311056,3.115554E-7,0.05296816,1.019222E-5,0.00375645,9.913383E-7,0.02451768,9.813479E-4,7.601315E-4,0.02818248,2.463731E-5,9.114912E-4,0.001317904,5.945341E-5,3.821902E-4,5.216411E-7,0.03282208,3.340613E-4,0.002063948,2.796509E-4,6.13384E-6,0.003867817,3.506189E-4,0.001304065,1.322269E-5,3.549474E-4,7.425946E-5,1.594993E-6,5.114256E-5,5.421095E-4,2.105075E-4,8.557577E-5,4.770238E-5,0.001347844,3.237255E-5,1.635256E-5,6.0014E-5,4.845693E-5,5.461525E-4,0.001540177,0.001293763,0.006072314,1.528126E-5,4.441155E-5,3.295702E-4,2.592284E-5,5.707094E-6,3.063341E-5,4.83688E-4,6.803056E-4,8.356228,9.211382E-5,472924.7,472924.7
0.007792551,15.1817,-1538505.0,1105.514,1105.514,0.001398408,1.0,0.8310333,3.105392E-7,0.05301709,1.015385E-5,0.003758529,9.885449E-7,0.02454398,9.8293E-4,7.606268E-4,0.02818836,2.463404E-5,9.123753E-4,0.001317519,5.942601E-5,3.821452E-4,5.18891E-7,0.03282635,3.330303E-4,0.002062921,2.796941E-4,6.117496E-6,0.003869837,3.511849E-4,0.001305673,1.326032E-5,3.558725E-4,7.423295E-5,1.601591E-6,5.111796E-5,5.414961E-4,2.102943E-4,8.542757E-5,4.774482E-5,0.001347311,3.237254E-5,1.636341E-5,6.007054E-5,4.838879E-5,5.451031E-4,0.001531686,0.001291806,0.006071264,1.525053E-5,4.450244E-5,3.295957E-4,2.594276E-5,5.721613E-6,3.061595E-5,4.815001E-4,6.756234E-4,8.355914,9.211106E-5,472906.9,472906.9
0.008,15.18479,-1335762.0,1105.46,1105.46,0.001398408,1.0,0.8305454,3.037338E-7,0.05334846,9.89714E-6,0.003772631,9.697869E-7,0.0247224,9.936763E-4,7.639822E-4,0.02822727,2.461147E-5,9.183412E-4,0.001314858,5.923855E-5,3.818145E-4,5.005214E-7,0.03285367,3.260815E-4,0.002055806,2.799706E-4,6.007274E-6,0.003883459,3.550257E-4,0.001316587,1.351765E-5,3.622066E-4,7.402766E-5,1.64716E-6,5.094951E-5,5.372992E-4,2.088391E-4,8.441645E-5,4.802971E-5,0.001343626,3.236841E-5,1.643334E-5,6.044316E-5,4.792349E-5,5.379843E-4,0.001474741,0.001278491,0.006064182,1.504303E-5,4.512182E-5,3.297459E-4,2.607595E-5,5.820795E-6,3.049424E-5,4.668395E-4,6.443804E-4,8.353805,9.209232E-5,472787.6,472787.6
0.008155328,15.18707,-1193108.0,1105.424,1105.424,0.001398408,1.0,0.8301898,2.988374E-7,0.05359092,9.712663E-6,0.003782974,9.562311E-7,0.02485333,0.001001575,7.664386E-4,0.02825473,2.459454E-5,9.226824E-4,0.001312853,5.909925E-5,3.81544E-4,4.873561E-7,0.03287188,3.210339E-4,0.00205043,2.801556E-4,5.927124E-6,0.003893365,3.578437E-4,0.001324594,1.370864E-5,3.66917E-4,7.384905E-5,1.681495E-6,5.082423E-5,5.341809E-4,2.077622E-4,8.366856E-5,4.823538E-5,0.001340845,3.236083E-5,1.648058E-5,6.070434E-5,4.757886E-5,5.327629E-4,0.001433685,0.001268679,0.006059035,1.489185E-5,4.557928E-5,3.298316E-4,2.617149E-5,5.894308E-6,3.040134E-5,4.56282E-4,6.220272E-4,8.352283,9.20785E-5,472701.4,472701.4
0.008213177,15.18791,-1141925.0,1105.412,1105.412,0.001398408,1.0,0.8300596,2.970566E-7,0.05368,9.645605E-6,0.00378678,9.512873E-7,0.02490152,0.001004484,7.673413E-4,0.0282646,2.458823E-5,9.242721E-4,0.001312103,5.904761E-5,3.814384E-4,4.825787E-7,0.03287818,3.191876E-4,0.002048418,2.802198E-4,5.89779E-6,0.003896991,3.588807E-4,0.00132754,1.37794E-5,3.686642E-4,7.377719E-5,1.69433E-6,5.077777E-5,5.33025E-4,2.07364E-4,8.339205E-5,4.831034E-5,0.001339806,3.235703E-5,1.649706E-5,6.079774E-5,4.745135E-5,5.30842E-4,0.001418734,0.00126506,0.006057151,1.483645E-5,4.574828E-5,3.298578E-4,2.620617E-5,5.921523E-6,3.036636E-5,4.524397E-4,6.139249E-4,8.351728,9.20734E-5,472670.0,472670.0
0.0083698,15.19017,-1008177.0,1105.381,1105.381,0.001398408,1.0,0.8297123,2.92343E-7,0.05391805,9.468256E-6,0.003796963,9.3817E-7,0.02503049,0.001012279,7.697544E-4,0.02829042,2.457108E-5,9.285066E-4,0.00131007,5.890841E-5,3.811401E-4,4.699639E-7,0.03289403,3.14275E-4,0.002042945,2.803815E-4,5.819692E-6,0.003906646,3.616558E-4,0.001335424,1.397002E-5,3.733762E-4,7.356897E-5,1.729207E-6,5.065247E-5,5.299093E-4,2.062934E-4,8.264875E-5,4.850906E-5,0.001336981,3.234427E-5,1.653883E-5,6.104064E-5,4.710829E-5,5.257023E-4,0.001379127,0.001255352,0.006052136,1.468878E-5,4.62023E-5,3.299142E-4,2.629776E-5,5.994784E-6,3.027072E-5,4.422655E-4,5.925563E-4,8.350257,9.205973E-5,472586.7,472586.7
0.008434033,15.19109,-955356.2,1105.37,1105.37,0.001398408,1.0,0.8295722,2.90456E-7,0.05401433,9.397307E-6,0.003801089,9.329049E-7,0.02508275,0.00101544,7.707307E-4,0.02830063,2.456403E-5,9.302136E-4,0.001309233,5.88516E-5,3.810125E-4,4.649262E-7,0.03290001,3.122972E-4,0.002040691,2.804427E-4,5.788231E-6,0.003910536,3.6278E-4,0.001338618,1.404778E-5,3.753007E-4,7.347776E-5,1.743566E-6,5.060131E-5,5.286376E-4,2.058577E-4,8.234622E-5,4.858876E-5,0.001335818,3.233796E-5,1.655473E-5,6.113597E-5,4.696855E-5,5.236207E-4,0.001363255,0.001251409,0.006050116,1.462922E-5,4.638698E-5,3.299312E-4,2.633434E-5,6.024647E-6,3.02311E-5,4.381901E-4,5.840344E-4,8.349667,9.205417E-5,472553.3,472553.3
0.009,15.19896,-534948.7,1105.294,1105.294,0.001398408,1.0,0.8283912,2.748651E-7,0.05483179,8.81235E-6,0.003836264,8.89093E-7,0.02552849,0.001042472,7.790262E-4,0.02838182,2.45012E-5,9.445749E-4,0.001301824,5.835762E-5,3.797733E-4,4.235969E-7,0.03294104,2.9572E-4,0.002020601,2.808668E-4,5.524023E-6,0.003943229,3.723618E-4,0.001365847,1.472319E-5,3.920688E-4,7.25431E-5,1.871414E-6,5.015589E-5,5.175789E-4,2.020983E-4,7.973602E-5,4.924976E-5,0.001325497,3.2258E-5,1.666658E-5,6.187671E-5,4.575983E-5,5.058895E-4,0.001231892,0.001217601,0.00603315,1.412731E-5,4.797896E-5,3.299409E-4,2.663435E-5,6.283519E-6,2.987332E-5,4.044723E-4,5.144115E-4,8.344766,9.200646E-5,472275.9,472276.0
0.01,15.21207,45478.33,1105.252,1105.252,0.001398408,1.0,0.8265129,2.512556E-7,0.0561544,7.93129E-6,0.003893797,8.216247E-7,0.02625771,0.001086955,7.924709E-4,0.02849219,2.438569E-5,9.673017E-4,0.001288652,5.751308E-5,3.771593E-4,3.621592E-7,0.03296947,2.697817E-4,0.00198436,2.811796E-4,5.108578E-6,0.003994781,3.879904E-4,0.001410326,1.587637E-5,4.209022E-4,7.040132E-5,2.102948E-6,4.93922E-5,4.986593E-4,1.958018E-4,7.535866E-5,5.025697E-5,0.001307073,3.202089E-5,1.675297E-5,6.279017E-5,4.371905E-5,4.770073E-4,0.001032722,0.001161704,0.00600643,1.333127E-5,5.065041E-5,3.29429E-4,2.707853E-5,6.723672E-6,2.921025E-5,3.532383E-4,4.122425E-4,8.337261,9.192719E-5,471851.2,471851.2
0.01016884,15.21419,127065.5,1105.255,1105.255,0.001398408,1.0,0.8262188,2.476917E-7,0.05636414,7.798868E-6,0.003902997,8.113152E-7,0.02637428,0.001094094,7.946053E-4,0.02850729,2.436548E-5,9.708472E-4,0.001286429,5.737391E-5,3.766745E-4,3.530237E-7,0.03296959,2.657769E-4,0.001978174,2.811858E-4,5.044175E-6,0.004002797,3.90481E-4,0.001417426,1.606638E-5,4.256748E-4,6.998923E-5,2.142705E-6,4.926611E-5,4.955395E-4,1.947809E-4,7.464776E-5,5.040934E-5,0.001303956,3.197025E-5,1.675525E-5,6.289997E-5,4.338578E-5,4.724086E-4,0.001002703,0.001152717,0.006002277,1.320707E-5,5.108537E-5,3.292862E-4,2.714422E-5,6.796005E-6,2.909529E-5,3.454832E-4,3.97231E-4,8.33612,9.191438E-5,471786.6,471786.6
0.01019583,15.21453,139680.9,1105.255,1105.255,0.001398408,1.0,0.8261723,2.471322E-7,0.05639734,7.778081E-6,0.003904455,8.096925E-7,0.02639276,0.001095227,7.949432E-4,0.02850962,2.436222E-5,9.71407E-4,0.001286073,5.735175E-5,3.765959E-4,3.515927E-7,0.03296949,2.651459E-4,0.001977184,2.811857E-4,5.034019E-6,0.004004062,3.908755E-4,0.001418551,1.609664E-5,4.264354E-4,6.992218E-5,2.149079E-6,4.924602E-5,4.950426E-4,1.946188E-4,7.453483E-5,5.043327E-5,0.001303457,3.19619E-5,1.675531E-5,6.291643E-5,4.333278E-5,4.716803E-4,9.979916E-4,0.001151291,0.006001622,1.318746E-5,5.115451E-5,3.29262E-4,2.71545E-5,6.80752E-6,2.907684E-5,3.442648E-4,3.948847E-4,8.33594,9.191235E-5,471776.5,471776.5
0.011,15.22427,473813.7,1105.301,1105.301,0.001398408,1.0,0.8248545,2.316452E-7,0.05734669,7.204652E-6,0.003946392,7.644497E-7,0.0269238,0.001127861,8.046116E-4,0.0285692,2.426244E-5,9.872415E-4,0.001275516,5.670242E-5,3.741429E-4,3.124072E-7,0.03295385,2.474473E-4,0.001947538,2.810525E-4,4.74835E-6,0.004039742,4.02183E-4,0.00145086,1.698356E-5,4.487828E-4,6.779701E-5,2.340958E-6,4.865672E-5,4.804776E-4,1.899242E-4,7.126017E-5,5.109529E-5,0.001288635,3.16824E-5,1.672203E-5,6.327615E-5,4.178952E-5,4.508116E-4,8.679684E-4,0.001110211,0.005983138,1.26336E-5,5.3166E-5,3.283857E-4,2.743443E-5,7.144552E-6,2.852007E-5,3.104746E-4,3.312349E-4,8.33095,9.185351E-5,471494.1,471494.1
0.012,15.2357,794206.3,1105.418,1105.418,0.001398408,1.0,0.8233746,2.15163E-7,0.05843169,6.598182E-6,0.003994913,7.155001E-7,0.02753726,0.001165767,8.156727E-4,0.02862058,2.413003E-5,0.001004928,0.001262512,5.592271E-5,3.708428E-4,2.716859E-7,0.03290481,2.281033E-4,0.001910436,2.805863E-4,4.433955E-6,0.004079306,4.151528E-4,0.001488098,1.804997E-5,4.757573E-4,6.489253E-5,2.584338E-6,4.794713E-5,4.62976E-4,1.844331E-4,6.741768E-5,5.179758E-5,0.001270346,3.126211E-5,1.659816E-5,6.340976E-5,3.996041E-5,4.268871E-4,7.307955E-4,0.001062596,0.005962618,1.201856E-5,5.554854E-5,3.269363E-4,2.772121E-5,7.548794E-6,2.781346E-5,2.743123E-4,2.666027E-4,8.325584,9.178464E-5,471190.4,471190.4
0.013,15.24645,1036354.0,1105.586,1105.586,0.001398408,1.0,0.8220412,2.01183E-7,0.05942731,6.087192E-6,0.004040019,6.732603E-7,0.02810634,0.001201131,8.258284E-4,0.02865195,2.398785E-5,0.001020767,0.001249698,5.517103E-5,3.673439E-4,2.380729E-7,0.03283015,2.112761E-4,0.001873262,2.798532E-4,4.158153E-6,0.004114371,4.270713E-4,0.001522549,1.907988E-5,5.018548E-4,6.182228E-5,2.831827E-6,4.726102E-5,4.461048E-4,1.792956E-4,6.381047E-5,5.238897E-5,0.001252302,3.077575E-5,1.640161E-5,6.325296E-5,3.822216E-5,4.049024E-4,6.160161E-4,0.001018404,0.005944368,1.147414E-5,5.781582E-5,3.251727E-4,2.795332E-5,7.938536E-6,2.709825E-5,2.433973E-4,2.147954E-4,8.320977,9.171991E-5,470929.6,470929.6
0.014,15.25662,1220784.0,1105.793,1105.793,0.001398408,1.0,0.8208297,1.892418E-7,0.06034773,5.653383E-6,0.004082227,6.365869E-7,0.02863761,0.001234322,8.352168E-4,0.02866754,2.383586E-5,0.001035071,0.001237106,5.444457E-5,3.637075E-4,2.101407E-7,0.03273566,1.965904E-4,0.001836165,2.78906E-4,3.915217E-6,0.004145628,4.380789E-4,0.001554626,2.007681E-5,5.270971E-4,5.869431E-5,3.082136E-6,4.659603E-5,4.298222E-4,1.744797E-4,6.041998E-5,5.288893E-5,0.001234552,3.023636E-5,1.614927E-5,6.285744E-5,3.656639E-5,3.845897E-4,5.196159E-4,9.772383E-4,0.005927998,1.099084E-5,5.998196E-5,3.231633E-4,2.81418E-5,8.315545E-6,2.638029E-5,2.167261E-4,1.731319E-4,8.316987,9.165878E-5,470703.8,470703.8
0.015,15.26627,1362085.0,1106.029,1106.029,0.001398408,1.0,0.8197202,1.789863E-7,0.0612044,5.282822E-6,0.00412195,6.045915E-7,0.02913647,0.001265646,8.43949E-4,0.02867051,2.367447E-5,0.001048084,0.001224752,5.374076E-5,3.599786E-4,1.868012E-7,0.03262578,1.837416E-4,0.001799253,2.777837E-4,3.7005E-6,0.004173617,4.482929E-4,0.001584663,2.104364E-5,5.515042E-4,5.559308E-5,3.334047E-6,4.594997E-5,4.14093E-4,1.699559E-4,5.72296E-5,5.33128E-5,0.00121712,2.965504E-5,1.585519E-5,6.22668E-5,3.498585E-5,3.657305E-4,4.38425E-4,9.387565E-4,0.005913198,1.056094E-5,6.205847E-5,3.209602E-4,2.82952E-5,8.681303E-6,2.566398E-5,1.935373E-4,1.395487E-4,8.313503,9.16008E-5,470506.6,470506.6
0.016,15.27549,1470795.0,1106.289,1106.289,0.001398408,1.0,0.818697,1.701413E-7,0.06200669,4.964674E-6,0.004159525,5.7657E-7,0.02960734,0.001295357,8.521155E-4,0.02866333,2.350438E-5,0.001060002,0.001212647,5.305726E-5,3.561907E-4,1.672109E-7,0.0325039,1.724784E-4,0.001762608,2.765155E-4,3.510169E-6,0.004198769,4.578122E-4,0.001612938,2.198273E-5,5.750975E-4,5.258198E-5,3.586492E-6,4.532084E-5,3.988884E-4,1.656971E-4,5.422454E-5,5.36728E-5,0.00120001,2.904141E-5,1.553109E-5,6.151803E-5,3.347434E-5,3.481446E-4,3.699055E-4,9.026625E-4,0.005899716,1.017802E-5,6.405483E-5,3.186032E-4,2.84202E-5,9.037071E-6,2.49527E-5,1.732432E-4,1.124383E-4,8.310438,9.154556E-5,470333.2,470333.2
