Time_Soln#3 (sec),Volume_Soln#3 (cm3),Volumetric_heat_production_rate_Soln#3 (erg/cm3-sec),Surface_temperature_Soln#3 (K),Temperature_Soln#3 (K),Mass_Soln#3 (g),Pressure_Soln#3 (atm),Mole_fraction_H2_Soln#3 (),Mole_fraction_H_Soln#3 (),Mole_fraction_CH4_Soln#3 (),Mole_fraction_CH3_Soln#3 (),Mole_fraction_C2H6_Soln#3 (),Mole_fraction_C2H5_Soln#3 (),Mole_fraction_C2H4_Soln#3 (),Mole_fraction_C2H3_Soln#3 (),Mole_fraction_C2H2_Soln#3 (),Mole_fraction_C3H8_Soln#3 (),Mole_fraction_IC3H7_Soln#3 (),Mole_fraction_NC3H7_Soln#3 (),Mole_fraction_C3H6_Soln#3 (),Mole_fraction_C3H5-A_Soln#3 (),Mole_fraction_C3H4-P_Soln#3 (),Mole_fraction_C3H4-A_Soln#3 (),Mole_fraction_NC4H10_Soln#3 (),Mole_fraction_PC4H9_Soln#3 (),Mole_fraction_IC4H10_Soln#3 (),Mole_fraction_IC4H8_Soln#3 (),Mole_fraction_IC4H7_Soln#3 (),Mole_fraction_C4H8-1_Soln#3 (),Mole_fraction_C4H8-2_Soln#3 (),Mole_fraction_C4H71-3_Soln#3 (),Mole_fraction_C4H6_Soln#3 (),Mole_fraction_C4H4_Soln#3 (),Mole_fraction_C6H6_Soln#3 (),Mole_fraction_C5H6_Soln#3 (),Mole_fraction_NC5H12_Soln#3 (),Mole_fraction_NC5H11_Soln#3 (),Mole_fraction_NC5H10_Soln#3 (),Mole_fraction_B1M2_Soln#3 (),Mole_fraction_B1M3_Soln#3 (),Mole_fraction_LC5H8_Soln#3 (),Mole_fraction_DIALLYL_Soln#3 (),Mole_fraction_CYC6H8_Soln#3 (),Mole_fraction_CYC6H10_Soln#3 (),Mole_fraction_NC6H12_Soln#3 (),Mole_fraction_NC7H14_Soln#3 (),Mole_fraction_C7H8_Soln#3 (),Mole_fraction_C7H7_Soln#3 (),Mole_fraction_C6H5C2H3_Soln#3 (),Mole_fraction_C6H5C2H5_Soln#3 (),Mole_fraction_XYLENE_Soln#3 (),Mole_fraction_C6H5C2H4C6H5_Soln#3 (),Mole_fraction_NPBENZ_Soln#3 (),Mole_fraction_NC10H19_Soln#3 (),Mole_fraction_NC12H26_Soln#3 (),Mole_fraction_NC16H34_Soln#3 (),Mole_fraction_NC10H20_Soln#3 (),Molecular_weight_Soln#3 (g/mole),Mass_density_Soln#3 (g/cm3),Unburned_hydrocarbons_Soln#3 (ppm),Volatile_organic_compounds_Soln#3 (ppm)
7.6E-4,15.62112,-1.239811E8,1077.596,1077.596,0.001640984,1.0,0.9373149,5.138918E-7,0.002026149,1.037865E-5,0.001160745,9.986496E-6,0.007185327,1.66525E-7,1.171916E-5,9.257111E-5,3.022453E-7,5.439165E-7,0.003752998,3.141658E-5,1.288179E-6,6.641981E-6,4.894215E-5,2.051835E-7,7.345031E-7,9.123393E-6,9.767212E-6,0.001296455,8.706925E-5,3.617109E-5,0.00120814,9.868039E-7,2.775867E-5,4.857514E-6,1.903E-6,7.36411E-8,0.001116485,1.958749E-7,2.105686E-5,5.604782E-4,9.532465E-5,1.530952E-6,1.330243E-7,1.033498E-4,0.001236819,0.003973929,1.019382E-5,1.086221E-7,5.469338E-6,8.811477E-7,4.766465E-7,9.745896E-6,7.373473E-8,0.009821241,0.005683986,0.02302,9.28891,1.050487E-4,526811.4,526811.4
7.7E-4,15.62043,-1.229868E8,1077.402,1077.402,0.001640984,1.0,0.9371893,5.104555E-7,0.002045469,1.032439E-5,0.001171549,9.933235E-6,0.007248946,1.660357E-7,1.189093E-5,9.33629E-5,3.033483E-7,5.406684E-7,0.003786325,3.138672E-5,1.311162E-6,6.722355E-6,4.932186E-5,2.039209E-7,7.452295E-7,9.359684E-6,9.879136E-6,0.001307333,8.799309E-5,3.607854E-5,0.001219141,1.003832E-6,2.801783E-5,4.9482E-6,1.916542E-6,7.324727E-8,0.00112613,2.000218E-7,2.12436E-5,5.649608E-4,9.588789E-5,1.556373E-6,1.358967E-7,1.042068E-4,0.001246869,0.003973094,1.016109E-5,1.110747E-7,5.530136E-6,8.907496E-7,4.823748E-7,9.850459E-6,7.331596E-8,0.009810656,0.00567579,0.02298733,9.287645,1.050533E-4,526739.6,526739.6
7.8E-4,15.61974,-1.220082E8,1077.209,1077.209,0.001640984,1.0,0.9370648,5.070702E-7,0.002064662,1.027086E-5,0.001182279,9.880701E-6,0.007312068,1.655486E-7,1.206246E-5,9.414817E-5,3.044325E-7,5.374661E-7,0.003819393,3.135661E-5,1.334177E-6,6.802471E-6,4.969769E-5,2.026761E-7,7.559429E-7,9.597898E-6,9.989769E-6,0.001318112,8.891174E-5,3.598696E-5,0.001230055,1.020854E-6,2.827522E-5,5.039076E-6,1.929923E-6,7.285876E-8,0.001135692,2.041836E-7,2.14287E-5,5.693994E-4,9.644274E-5,1.581762E-6,1.387867E-7,1.050561E-4,0.001256825,0.003972266,1.01285E-5,1.135384E-7,5.590445E-6,9.003005E-7,4.880413E-7,9.954062E-6,7.2903E-8,0.009800155,0.005667663,0.02295493,9.286389,1.05058E-4,526668.4,526668.4
7.9E-4,15.61906,-1.21045E8,1077.017,1077.017,0.001640984,1.0,0.9369412,5.037349E-7,0.002083732,1.021806E-5,0.001192936,9.828878E-6,0.007374701,1.650638E-7,1.223376E-5,9.492703E-5,3.054984E-7,5.343086E-7,0.003852205,3.132626E-5,1.357223E-6,6.882331E-6,5.00697E-5,2.014489E-7,7.666428E-7,9.837999E-6,1.009912E-5,0.001328796,8.982526E-5,3.589634E-5,0.001240886,1.037866E-6,2.853087E-5,5.130135E-6,1.943149E-6,7.247545E-8,0.001145173,2.083597E-7,2.161216E-5,5.737947E-4,9.698939E-5,1.607115E-6,1.416939E-7,1.058979E-4,0.001266687,0.003971445,1.009606E-5,1.160129E-7,5.650271E-6,9.098011E-7,4.936469E-7,1.005672E-5,7.249571E-8,0.009789739,0.005659603,0.02292279,9.285144,1.050625E-4,526597.8,526597.8
8.0E-4,15.61838,-1.200968E8,1076.827,1076.827,0.001640984,1.0,0.9368186,5.004482E-7,0.002102681,1.016597E-5,0.001203521,9.777751E-6,0.007436852,1.645812E-7,1.240482E-5,9.569961E-5,3.065464E-7,5.311949E-7,0.003884765,3.129568E-5,1.380299E-6,6.961935E-6,5.043797E-5,2.002388E-7,7.77329E-7,1.007995E-5,1.02072E-5,0.001339385,9.073371E-5,3.580665E-5,0.001251633,1.054868E-6,2.878479E-5,5.221367E-6,1.95622E-6,7.209723E-8,0.001154575,2.125494E-7,2.179403E-5,5.781474E-4,9.752802E-5,1.632433E-6,1.446182E-7,1.067323E-4,0.001276457,0.003970631,1.006377E-5,1.184977E-7,5.709621E-6,9.192521E-7,4.991923E-7,1.015844E-5,7.209397E-8,0.009779405,0.00565161,0.02289091,9.283909,1.050671E-4,526527.7,526527.7
8.1E-4,15.61771,-1.191633E8,1076.639,1076.639,0.001640984,1.0,0.9366968,4.972092E-7,0.00212151,1.011456E-5,0.001214036,9.727304E-6,0.007498529,1.64101E-7,1.257563E-5,9.6466E-5,3.075771E-7,5.281239E-7,0.003917078,3.126489E-5,1.403402E-6,7.041286E-6,5.080256E-5,1.990454E-7,7.880011E-7,1.032371E-5,1.031402E-5,0.001349881,9.163716E-5,3.571789E-5,0.001262298,1.07186E-6,2.903702E-5,5.312768E-6,1.969142E-6,7.172399E-8,0.001163898,2.167523E-7,2.197433E-5,5.824583E-4,9.805883E-5,1.657712E-6,1.475593E-7,1.075594E-4,0.001286138,0.003969823,1.003164E-5,1.209927E-7,5.768501E-6,9.286541E-7,5.046783E-7,1.025924E-5,7.169764E-8,0.009769152,0.005643682,0.02285928,9.282683,1.050716E-4,526458.2,526458.2
8.2E-4,15.61704,-1.182441E8,1076.452,1076.452,0.001640984,1.0,0.936576,4.940169E-7,0.00214022,1.006383E-5,0.00122448,9.677522E-6,0.007559739,1.636231E-7,1.274619E-5,9.722631E-5,3.085906E-7,5.250949E-7,0.003949147,3.123391E-5,1.426532E-6,7.120383E-6,5.116355E-5,1.978684E-7,7.986588E-7,1.056924E-5,1.041959E-5,0.001360286,9.253566E-5,3.563003E-5,0.001272883,1.088839E-6,2.928759E-5,5.404329E-6,1.981915E-6,7.135562E-8,0.001173143,2.209677E-7,2.215308E-5,5.867281E-4,9.858197E-5,1.682953E-6,1.505169E-7,1.083794E-4,0.001295729,0.003969023,9.999694E-6,1.234974E-7,5.826918E-6,9.380078E-7,5.101055E-7,1.035914E-5,7.130663E-8,0.009758979,0.005635818,0.02282791,9.281467,1.050761E-4,526389.3,526389.3
8.3E-4,15.61638,-1.173388E8,1076.266,1076.266,0.001640984,1.0,0.9364561,4.908701E-7,0.002158814,1.001377E-5,0.001234856,9.628392E-6,0.007620489,1.631474E-7,1.291649E-5,9.798064E-5,3.095873E-7,5.221069E-7,0.003980975,3.120274E-5,1.449685E-6,7.199228E-6,5.152099E-5,1.967074E-7,8.09302E-7,1.081652E-5,1.052392E-5,0.0013706,9.342929E-5,3.554306E-5,0.001283388,1.105805E-6,2.953651E-5,5.496044E-6,1.994544E-6,7.099203E-8,0.001182313,2.251952E-7,2.23303E-5,5.909574E-4,9.909761E-5,1.708154E-6,1.534909E-7,1.091923E-4,0.001305233,0.003968229,9.967918E-6,1.260116E-7,5.884877E-6,9.473139E-7,5.154748E-7,1.045814E-5,7.092081E-8,0.009748885,0.005628017,0.02279678,9.280261,1.050806E-4,526320.8,526320.8
8.4E-4,15.61572,-1.164472E8,1076.082,1076.082,0.001640984,1.0,0.936337,4.877679E-7,0.002177293,9.964347E-6,0.001245164,9.579901E-6,0.007680786,1.626741E-7,1.308653E-5,9.872909E-5,3.105677E-7,5.191591E-7,0.004012567,3.117139E-5,1.472862E-6,7.277822E-6,5.187494E-5,1.955622E-7,8.199303E-7,1.106549E-5,1.062701E-5,0.001380826,9.431809E-5,3.545695E-5,0.001293816,1.122756E-6,2.978381E-5,5.587908E-6,2.00703E-6,7.063312E-8,0.001191407,2.294342E-7,2.250603E-5,5.951469E-4,9.960592E-5,1.733314E-6,1.564809E-7,1.099983E-4,0.001314651,0.003967441,9.936324E-6,1.28535E-7,5.942386E-6,9.565728E-7,5.20787E-7,1.055627E-5,7.054009E-8,0.009738868,0.005620279,0.02276589,9.279064,1.05085E-4,526252.9,526252.9
8.5E-4,15.61507,-1.15569E8,1075.899,1075.899,0.001640984,1.0,0.9362189,4.847093E-7,0.002195659,9.915568E-6,0.001255405,9.532035E-6,0.007740637,1.622031E-7,1.325631E-5,9.947176E-5,3.115321E-7,5.162505E-7,0.004043925,3.113988E-5,1.496061E-6,7.356167E-6,5.222547E-5,1.944323E-7,8.305435E-7,1.131614E-5,1.072889E-5,0.001390964,9.520213E-5,3.537171E-5,0.001304166,1.139692E-6,3.002951E-5,5.679913E-6,2.019377E-6,7.027879E-8,0.001200428,2.336841E-7,2.268028E-5,5.992973E-4,1.001071E-4,1.758432E-6,1.594868E-7,1.107974E-4,0.001323984,0.00396666,9.904916E-6,1.310672E-7,5.999451E-6,9.657853E-7,5.260429E-7,1.065352E-5,7.016435E-8,0.009728928,0.005612602,0.02273525,9.277876,1.050894E-4,526185.6,526185.6
8.6E-4,15.61442,-1.147038E8,1075.718,1075.718,0.001640984,1.0,0.9361015,4.81693E-7,0.002213913,9.867398E-6,0.00126558,9.484774E-6,0.007800048,1.617343E-7,1.342582E-5,1.002087E-4,3.124807E-7,5.1338E-7,0.004075054,3.110822E-5,1.519279E-6,7.434262E-6,5.257264E-5,1.933173E-7,8.411413E-7,1.156842E-5,1.082956E-5,0.001401016,9.608147E-5,3.52873E-5,0.00131444,1.156612E-6,3.027364E-5,5.772053E-6,2.031587E-6,6.992888E-8,0.001209376,2.379446E-7,2.285308E-5,6.034093E-4,1.006012E-4,1.783506E-6,1.625084E-7,1.115898E-4,0.001333235,0.003965885,9.8737E-6,1.336082E-7,6.056076E-6,9.749519E-7,5.31243E-7,1.074993E-5,6.979341E-8,0.009719063,0.005604986,0.02270483,9.276697,1.050937E-4,526118.7,526118.7
8.7E-4,15.61378,-1.138514E8,1075.538,1075.538,0.001640984,1.0,0.9359851,4.787188E-7,0.002232057,9.819836E-6,0.001275691,9.438118E-6,0.007859026,1.612681E-7,1.359506E-5,1.009401E-4,3.134142E-7,5.105476E-7,0.004105956,3.107642E-5,1.542516E-6,7.51211E-6,5.29165E-5,1.922172E-7,8.517237E-7,1.18223E-5,1.092903E-5,0.001410984,9.695616E-5,3.520372E-5,0.00132464,1.173515E-6,3.051621E-5,5.864324E-6,2.043663E-6,6.958341E-8,0.001218252,2.42215E-7,2.302445E-5,6.074833E-4,1.010884E-4,1.808536E-6,1.655453E-7,1.123757E-4,0.001342403,0.003965116,9.842679E-6,1.361574E-7,6.112269E-6,9.840731E-7,5.363883E-7,1.084549E-5,6.942731E-8,0.009709271,0.005597429,0.02267465,9.275527,1.050981E-4,526052.3,526052.3
8.8E-4,15.61314,-1.130114E8,1075.359,1075.359,0.001640984,1.0,0.9358694,4.757854E-7,0.002250092,9.772876E-6,0.001285737,9.392049E-6,0.007917578,1.608042E-7,1.376402E-5,1.01666E-4,3.143328E-7,5.077522E-7,0.004136636,3.104448E-5,1.565771E-6,7.589712E-6,5.325711E-5,1.911316E-7,8.622902E-7,1.207775E-5,1.102732E-5,0.001420868,9.782626E-5,3.512094E-5,0.001334766,1.1904E-6,3.075726E-5,5.956718E-6,2.055607E-6,6.924226E-8,0.001227058,2.46495E-7,2.319441E-5,6.115201E-4,1.01569E-4,1.83352E-6,1.685975E-7,1.131549E-4,0.001351491,0.003964353,9.811857E-6,1.387148E-7,6.168035E-6,9.931497E-7,5.414795E-7,1.094022E-5,6.90659E-8,0.009699553,0.00558993,0.0226447,9.274365,1.051024E-4,525986.5,525986.5
8.9E-4,15.6125,-1.121837E8,1075.182,1075.182,0.001640984,1.0,0.9357546,4.728918E-7,0.002268021,9.726493E-6,0.00129572,9.346551E-6,0.007975709,1.603426E-7,1.39327E-5,1.023865E-4,3.152365E-7,5.049925E-7,0.004167095,3.101242E-5,1.589042E-6,7.667068E-6,5.359453E-5,1.900599E-7,8.728408E-7,1.233473E-5,1.112443E-5,0.001430671,9.869182E-5,3.503897E-5,0.001344819,1.207266E-6,3.09968E-5,6.049231E-6,2.067421E-6,6.890529E-8,0.001235794,2.507841E-7,2.336299E-5,6.155202E-4,1.020429E-4,1.858458E-6,1.716646E-7,1.139278E-4,0.0013605,0.003963597,9.781236E-6,1.4128E-7,6.22338E-6,1.002182E-6,5.465171E-7,1.103413E-5,6.870902E-8,0.009689906,0.005582489,0.02261497,9.273213,1.051067E-4,525921.1,525921.1
9.0E-4,15.61187,-1.113678E8,1075.006,1075.006,0.001640984,1.0,0.9356406,4.700371E-7,0.002285843,9.680684E-6,0.001305641,9.301617E-6,0.008033425,1.598834E-7,1.41011E-5,1.031017E-4,3.16126E-7,5.022682E-7,0.004197338,3.098025E-5,1.612327E-6,7.74418E-6,5.39288E-5,1.890021E-7,8.833753E-7,1.259322E-5,1.122038E-5,0.001440392,9.95529E-5,3.495777E-5,0.001354801,1.224112E-6,3.123486E-5,6.141858E-6,2.079108E-6,6.857244E-8,0.001244462,2.550818E-7,2.353021E-5,6.194842E-4,1.025105E-4,1.883349E-6,1.747465E-7,1.146943E-4,0.001369431,0.003962846,9.75082E-6,1.438529E-7,6.27831E-6,1.011171E-6,5.515021E-7,1.112723E-5,6.83566E-8,0.00968033,0.005575105,0.02258547,9.272069,1.051109E-4,525856.2,525856.2
9.1E-4,15.61124,-1.105637E8,1074.831,1074.831,0.001640984,1.0,0.9355274,4.67221E-7,0.002303561,9.635437E-6,0.0013155,9.257237E-6,0.008090733,1.594267E-7,1.426921E-5,1.038116E-4,3.170014E-7,4.995788E-7,0.004227367,3.094797E-5,1.635626E-6,7.821049E-6,5.425999E-5,1.879579E-7,8.938935E-7,1.285318E-5,1.131518E-5,0.001450034,1.004095E-4,3.487735E-5,0.001364712,1.240939E-6,3.147145E-5,6.234592E-6,2.09067E-6,6.824367E-8,0.001253062,2.593876E-7,2.369608E-5,6.234126E-4,1.029717E-4,1.908192E-6,1.77843E-7,1.154546E-4,0.001378285,0.003962101,9.72061E-6,1.464331E-7,6.332829E-6,1.020116E-6,5.56435E-7,1.121954E-5,6.800864E-8,0.009670824,0.005567777,0.02255618,9.270933,1.051151E-4,525791.8,525791.8
9.2E-4,15.61062,-1.097709E8,1074.657,1074.657,0.001640984,1.0,0.9354149,4.644421E-7,0.002321176,9.590735E-6,0.001325299,9.213394E-6,0.008147638,1.589722E-7,1.443704E-5,1.045163E-4,3.178631E-7,4.96923E-7,0.004257186,3.09156E-5,1.658938E-6,7.897676E-6,5.458814E-5,1.869269E-7,9.043951E-7,1.311458E-5,1.140884E-5,0.001459597,1.012618E-4,3.479768E-5,0.001374553,1.257744E-6,3.170659E-5,6.32743E-6,2.102109E-6,6.791883E-8,0.001261596,2.637013E-7,2.386063E-5,6.273061E-4,1.034267E-4,1.932987E-6,1.809539E-7,1.162088E-4,0.001387063,0.003961361,9.690609E-6,1.490204E-7,6.386945E-6,1.029019E-6,5.613167E-7,1.131107E-5,6.766492E-8,0.009661387,0.005560505,0.02252711,9.269805,1.051193E-4,525727.9,525727.9
9.3E-4,15.61,-1.089894E8,1074.485,1074.485,0.001640984,1.0,0.9353033,4.617001E-7,0.002338689,9.546571E-6,0.001335038,9.170083E-6,0.008204146,1.585203E-7,1.460458E-5,1.052159E-4,3.187112E-7,4.943008E-7,0.004286797,3.088314E-5,1.682261E-6,7.974061E-6,5.49133E-5,1.859089E-7,9.148802E-7,1.337739E-5,1.150137E-5,0.001469083,1.021097E-4,3.471875E-5,0.001384327,1.274527E-6,3.19403E-5,6.420366E-6,2.113428E-6,6.759792E-8,0.001270063,2.680223E-7,2.402388E-5,6.311652E-4,1.038757E-4,1.957732E-6,1.840789E-7,1.169569E-4,0.001395767,0.003960628,9.660817E-6,1.516146E-7,6.440661E-6,1.03788E-6,5.661477E-7,1.140182E-5,6.732548E-8,0.009652017,0.005553286,0.02249825,9.268686,1.051235E-4,525664.4,525664.4
9.4E-4,15.60939,-1.082187E8,1074.314,1074.314,0.001640984,1.0,0.9351924,4.589939E-7,0.002356102,9.502938E-6,0.001344718,9.127291E-6,0.008260263,1.580706E-7,1.477182E-5,1.059106E-4,3.195462E-7,4.91711E-7,0.004316203,3.085059E-5,1.705595E-6,8.050207E-6,5.523552E-5,1.849037E-7,9.253484E-7,1.364158E-5,1.159278E-5,0.001478492,1.029534E-4,3.464055E-5,0.001394032,1.291288E-6,3.217261E-5,6.513396E-6,2.124628E-6,6.72808E-8,0.001278467,2.723503E-7,2.418584E-5,6.349903E-4,1.043187E-4,1.982427E-6,1.872179E-7,1.17699E-4,0.001404397,0.003959899,9.631236E-6,1.542156E-7,6.493983E-6,1.046699E-6,5.709289E-7,1.149181E-5,6.699013E-8,0.009642714,0.005546121,0.0224696,9.267575,1.051276E-4,525601.4,525601.4
9.5E-4,15.60877,-1.074588E8,1074.144,1074.144,0.001640984,1.0,0.9350822,4.563229E-7,0.002373417,9.459814E-6,0.00135434,9.085007E-6,0.008315993,1.576234E-7,1.493877E-5,1.066003E-4,3.203682E-7,4.891532E-7,0.004345407,3.081798E-5,1.728937E-6,8.126114E-6,5.555484E-5,1.83911E-7,9.357998E-7,1.390713E-5,1.168309E-5,0.001487827,1.037928E-4,3.456307E-5,0.001403671,1.308026E-6,3.240353E-5,6.606514E-6,2.135712E-6,6.696742E-8,0.001286806,2.766848E-7,2.434653E-5,6.38782E-4,1.047559E-4,2.007072E-6,1.903707E-7,1.184353E-4,0.001412955,0.003959177,9.601866E-6,1.56823E-7,6.546917E-6,1.055477E-6,5.756608E-7,1.158105E-5,6.665885E-8,0.009633478,0.005539009,0.02244115,9.266472,1.051318E-4,525538.8,525538.8
9.6E-4,15.60817,-1.067094E8,1073.975,1073.975,0.001640984,1.0,0.9349728,4.536865E-7,0.002390633,9.417204E-6,0.001363904,9.043225E-6,0.008371342,1.571786E-7,1.510542E-5,1.072852E-4,3.211776E-7,4.866268E-7,0.004374412,3.07853E-5,1.752288E-6,8.201784E-6,5.587133E-5,1.829305E-7,9.46234E-7,1.4174E-5,1.177231E-5,0.001497087,1.04628E-4,3.44863E-5,0.001413244,1.324741E-6,3.263308E-5,6.699718E-6,2.146681E-6,6.665771E-8,0.001295083,2.810255E-7,2.450598E-5,6.425408E-4,1.051875E-4,2.031665E-6,1.935371E-7,1.191658E-4,0.001421442,0.003958459,9.572709E-6,1.594367E-7,6.599467E-6,1.064215E-6,5.803442E-7,1.166955E-5,6.633153E-8,0.009624306,0.005531949,0.02241291,9.265376,1.051359E-4,525476.6,525476.7
9.7E-4,15.60756,-1.059702E8,1073.807,1073.807,0.001640984,1.0,0.9348641,4.510838E-7,0.002407753,9.375087E-6,0.001373412,9.001932E-6,0.008426316,1.567361E-7,1.527177E-5,1.079653E-4,3.219746E-7,4.841311E-7,0.004403221,3.075255E-5,1.775646E-6,8.277216E-6,5.618501E-5,1.819621E-7,9.566511E-7,1.444216E-5,1.186045E-5,0.001506275,1.054591E-4,3.441022E-5,0.001422752,1.341431E-6,3.286128E-5,6.793001E-6,2.157538E-6,6.635162E-8,0.001303297,2.85372E-7,2.466421E-5,6.462672E-4,1.056134E-4,2.056207E-6,1.967169E-7,1.198905E-4,0.001429859,0.003957747,9.543764E-6,1.620565E-7,6.651639E-6,1.072912E-6,5.849798E-7,1.175733E-5,6.600814E-8,0.009615198,0.005524941,0.02238487,9.264288,1.051399E-4,525415.0,525415.0
9.8E-4,15.60696,-1.052411E8,1073.641,1073.641,0.001640984,1.0,0.9347562,4.485143E-7,0.002424777,9.333462E-6,0.001382863,8.961121E-6,0.00848092,1.56296E-7,1.543782E-5,1.086407E-4,3.227594E-7,4.816655E-7,0.004431836,3.071976E-5,1.79901E-6,8.352414E-6,5.649593E-5,1.810054E-7,9.670509E-7,1.47116E-5,1.194751E-5,0.00151539,1.062862E-4,3.433482E-5,0.001432196,1.358096E-6,3.308815E-5,6.886361E-6,2.168285E-6,6.604904E-8,0.001311451,2.897239E-7,2.482122E-5,6.499617E-4,1.060339E-4,2.080696E-6,1.9991E-7,1.206097E-4,0.001438207,0.00395704,9.515031E-6,1.646821E-7,6.703438E-6,1.08157E-6,5.895681E-7,1.184438E-5,6.568855E-8,0.009606153,0.005517983,0.02235703,9.263208,1.05144E-4,525353.7,525353.7
9.9E-4,15.60637,-1.045219E8,1073.476,1073.476,0.001640984,1.0,0.9346489,4.459772E-7,0.002441708,9.29231E-6,0.00139226,8.92078E-6,0.008535157,1.558583E-7,1.560357E-5,1.093114E-4,3.235322E-7,4.792295E-7,0.00446026,3.068691E-5,1.822379E-6,8.427377E-6,5.680415E-5,1.800603E-7,9.774333E-7,1.498227E-5,1.203352E-5,0.001524435,1.071091E-4,3.42601E-5,0.001441577,1.374737E-6,3.331369E-5,6.979792E-6,2.178922E-6,6.574992E-8,0.001319544,2.940809E-7,2.497703E-5,6.536247E-4,1.064491E-4,2.105132E-6,2.031161E-7,1.213232E-4,0.001446486,0.003956339,9.486512E-6,1.673135E-7,6.754868E-6,1.090188E-6,5.941098E-7,1.193072E-5,6.53727E-8,0.00959717,0.005511075,0.02232938,9.262135,1.05148E-4,525292.8,525292.9
0.001,15.60578,-1.038122E8,1073.311,1073.311,0.001640984,1.0,0.9345424,4.43472E-7,0.002458546,9.251634E-6,0.001401601,8.880904E-6,0.008589035,1.55423E-7,1.576901E-5,1.099776E-4,3.242935E-7,4.768225E-7,0.004488495,3.065403E-5,1.845753E-6,8.502107E-6,5.710969E-5,1.791265E-7,9.877981E-7,1.525416E-5,1.211848E-5,0.00153341,1.079281E-4,3.418603E-5,0.001450895,1.391351E-6,3.353794E-5,7.073292E-6,2.189453E-6,6.545422E-8,0.001327577,2.984427E-7,2.513167E-5,6.572567E-4,1.068589E-4,2.129515E-6,2.06335E-7,1.220313E-4,0.001454699,0.003955642,9.458205E-6,1.699503E-7,6.805934E-6,1.098767E-6,5.986056E-7,1.201636E-5,6.506055E-8,0.009588249,0.005504216,0.02230192,9.26107,1.05152E-4,525232.4,525232.4
