Time_Soln#4 (sec),Volume_Soln#4 (cm3),Volumetric_heat_production_rate_Soln#4 (erg/cm3-sec),Surface_temperature_Soln#4 (K),Temperature_Soln#4 (K),Mass_Soln#4 (g),Pressure_Soln#4 (atm),Mole_fraction_H2_Soln#4 (),Mole_fraction_H_Soln#4 (),Mole_fraction_CH4_Soln#4 (),Mole_fraction_CH3_Soln#4 (),Mole_fraction_C2H6_Soln#4 (),Mole_fraction_C2H5_Soln#4 (),Mole_fraction_C2H4_Soln#4 (),Mole_fraction_C2H2_Soln#4 (),Mole_fraction_C3H8_Soln#4 (),Mole_fraction_NC3H7_Soln#4 (),Mole_fraction_C3H6_Soln#4 (),Mole_fraction_C3H5-A_Soln#4 (),Mole_fraction_C3H4-P_Soln#4 (),Mole_fraction_C3H4-A_Soln#4 (),Mole_fraction_NC4H10_Soln#4 (),Mole_fraction_PC4H9_Soln#4 (),Mole_fraction_IC4H10_Soln#4 (),Mole_fraction_IC4H8_Soln#4 (),Mole_fraction_IC4H7_Soln#4 (),Mole_fraction_C4H8-1_Soln#4 (),Mole_fraction_C4H8-2_Soln#4 (),Mole_fraction_C4H71-3_Soln#4 (),Mole_fraction_C4H6_Soln#4 (),Mole_fraction_C4H4_Soln#4 (),Mole_fraction_C6H6_Soln#4 (),Mole_fraction_C5H6_Soln#4 (),Mole_fraction_MCPTD_Soln#4 (),Mole_fraction_NC5H12_Soln#4 (),Mole_fraction_NC5H10_Soln#4 (),Mole_fraction_B1M2_Soln#4 (),Mole_fraction_B1M3_Soln#4 (),Mole_fraction_B2M2_Soln#4 (),Mole_fraction_CYC5H8_Soln#4 (),Mole_fraction_LC5H8_Soln#4 (),Mole_fraction_DIALLYL_Soln#4 (),Mole_fraction_CYC6H8_Soln#4 (),Mole_fraction_CYC6H10_Soln#4 (),Mole_fraction_NC6H12_Soln#4 (),Mole_fraction_NC7H14_Soln#4 (),Mole_fraction_DIMEPTD_Soln#4 (),Mole_fraction_C7H8_Soln#4 (),Mole_fraction_C7H7_Soln#4 (),Mole_fraction_C6H5C2H3_Soln#4 (),Mole_fraction_C6H5C2H5_Soln#4 (),Mole_fraction_XYLENE_Soln#4 (),Mole_fraction_C6H5C2H4C6H5_Soln#4 (),Mole_fraction_NPBENZ_Soln#4 (),Mole_fraction_NC12H26_Soln#4 (),Mole_fraction_NC16H34_Soln#4 (),Mole_fraction_NC10H20_Soln#4 (),Molecular_weight_Soln#4 (g/mole),Mass_density_Soln#4 (g/cm3),Unburned_hydrocarbons_Soln#4 (ppm),Volatile_organic_compounds_Soln#4 (ppm)
1.266783E-4,15.64921,-6.274508E8,1133.188,1133.188,0.001569637,1.0,0.9412894,2.281195E-6,0.00134655,3.722294E-5,6.531489E-4,2.831064E-5,0.005321746,9.085634E-6,8.764023E-5,1.781406E-6,0.002673789,5.733062E-5,7.438623E-7,5.077361E-6,4.365635E-5,7.022221E-7,6.154747E-7,1.35842E-6,5.122082E-6,9.736339E-4,4.244518E-5,6.058648E-5,8.766244E-4,6.953492E-7,1.861676E-5,2.101192E-6,1.397094E-8,2.347618E-6,8.061045E-4,6.087128E-8,1.61271E-5,2.59053E-8,7.294797E-9,4.117513E-4,5.797462E-5,5.870581E-7,3.320203E-8,7.912805E-5,8.94165E-4,8.357225E-9,0.003992717,1.80705E-5,3.342406E-8,3.159556E-6,3.47193E-7,1.399669E-7,5.020827E-6,0.01013142,0.005921831,0.02411619,9.326638,1.00301E-4,528951.1,528951.1
1.279814E-4,15.64883,-6.242598E8,1133.055,1133.055,0.001569637,1.0,0.9412067,2.271417E-6,0.00135832,3.709568E-5,6.586963E-4,2.821454E-5,0.005365402,9.200759E-6,8.834435E-5,1.774388E-6,0.00269567,5.731166E-5,7.55859E-7,5.128921E-6,4.399611E-5,6.993895E-7,6.226971E-7,1.392865E-6,5.198273E-6,9.813828E-4,4.287652E-5,6.049542E-5,8.84233E-4,7.072976E-7,1.87763E-5,2.137588E-6,1.42971E-8,2.364817E-6,8.126401E-4,6.210231E-8,1.627371E-5,2.635139E-8,7.436868E-9,4.149745E-4,5.837442E-5,5.969841E-7,3.382522E-8,7.97354E-5,9.011228E-4,8.512657E-9,0.00399208,1.809887E-5,3.421081E-8,3.2014E-6,3.508319E-7,1.4251E-7,5.087164E-6,0.01012413,0.005916114,0.02409466,9.325771,1.003034E-4,528901.9,528901.9
1.813272E-4,15.63469,-5.166385E8,1128.133,1128.133,0.001569637,1.0,0.9381323,1.937596E-6,0.001802127,3.269529E-5,8.670788E-4,2.488367E-5,0.006987745,1.387923E-5,1.140073E-4,1.532904E-6,0.00350755,5.635212E-5,1.272177E-6,7.146013E-6,5.624115E-5,6.02009E-7,9.124156E-7,3.13737E-6,8.267729E-6,0.001265392,5.94394E-5,5.71888E-5,0.001167051,1.217949E-6,2.476685E-5,3.723036E-6,3.072011E-8,2.972206E-6,0.001053323,1.193265E-7,2.166602E-5,4.585165E-8,1.395695E-8,5.322166E-4,7.210344E-5,1.015316E-6,6.219797E-8,1.020271E-4,0.0011544,1.551654E-8,0.003968899,1.849304E-5,7.185782E-8,4.838332E-6,4.905803E-7,2.473749E-7,7.658552E-6,0.009854508,0.005705474,0.02329841,9.293655,1.003941E-4,527080.5,527080.5
1.909628E-4,15.63236,-5.010271E8,1127.335,1127.335,0.001569637,1.0,0.937633,1.888491E-6,0.0018754,3.20376E-5,9.013372E-4,2.438458E-5,0.007251169,1.471186E-5,1.18087E-4,1.497059E-6,0.003639134,5.61542E-5,1.369161E-6,7.492406E-6,5.816153E-5,5.875683E-7,9.633743E-7,3.516584E-6,8.801695E-6,0.00131076,6.222642E-5,5.666899E-5,0.001212983,1.312829E-6,2.57516E-5,4.024122E-6,3.428873E-8,3.065211E-6,0.001091981,1.308597E-7,2.253126E-5,4.956907E-8,1.525968E-8,5.50785E-4,7.413838E-5,1.091939E-6,6.78411E-8,1.055939E-4,0.001194551,1.689353E-8,0.003965214,1.846074E-5,7.960154E-8,5.116047E-6,5.141266E-7,2.658862E-7,8.089944E-6,0.009810945,0.005671606,0.02316977,9.288464,1.004091E-4,526786.0,526786.1
1.931392E-4,15.63184,-4.976328E8,1127.158,1127.158,0.001569637,1.0,0.9375223,1.877793E-6,0.001891691,3.189383E-5,9.089484E-4,2.427545E-5,0.007309565,1.489922E-5,1.189882E-4,1.489239E-6,0.003668294,5.610889E-5,1.391174E-6,7.569932E-6,5.858471E-5,5.844183E-7,9.748215E-7,3.604754E-6,8.921113E-6,0.001320788,6.284799E-5,5.655445E-5,0.001223166,1.334311E-6,2.597038E-5,4.09258E-6,3.511899E-8,3.085621E-6,0.001100534,1.335075E-7,2.272267E-5,5.041489E-8,1.555849E-8,5.548832E-4,7.458251E-5,1.109244E-6,6.913515E-8,1.063826E-4,0.001203415,1.720857E-8,0.0039644,1.845073E-5,8.138388E-8,5.177963E-6,5.193803E-7,2.700313E-7,8.185918E-6,0.009801296,0.00566411,0.02314128,9.287314,1.004124E-4,526720.8,526720.8
2.0E-4,15.63023,-4.872192E8,1126.608,1126.608,0.001569637,1.0,0.937178,1.844906E-6,0.001942469,3.145117E-5,9.326585E-4,2.393935E-5,0.007491188,1.548818E-5,1.217843E-4,1.465171E-6,0.003758967,5.596483E-5,1.460791E-6,7.812708E-6,5.989527E-5,5.747248E-7,1.010762E-6,3.888407E-6,9.294685E-6,0.00135191,6.478951E-5,5.619972E-5,0.001254837,1.402124E-6,2.665196E-5,4.309352E-6,3.779155E-8,3.148638E-6,0.001127096,1.419486E-7,2.331711E-5,5.309455E-8,1.651063E-8,5.675887E-4,7.594847E-5,1.163776E-6,7.325824E-8,1.088306E-4,0.001230897,1.821066E-8,0.003961873,1.841365E-5,8.707587E-8,5.371267E-6,5.357968E-7,2.830075E-7,8.485086E-6,0.009771304,0.005640827,0.02305273,9.283739,1.004227E-4,526518.1,526518.1
2.086485E-4,15.62824,-4.746916E8,1125.931,1125.931,0.001569637,1.0,0.9367539,1.805223E-6,0.002005249,3.091515E-5,9.619454E-4,2.353217E-5,0.007714916,1.622675E-5,1.252141E-4,1.436076E-6,0.003870613,5.578095E-5,1.548984E-6,8.115266E-6,6.149792E-5,5.6301E-7,1.055744E-6,4.258126E-6,9.759058E-6,0.001390107,6.719876E-5,5.576592E-5,0.001293851,1.487749E-6,2.74939E-5,4.584532E-6,4.127895E-8,3.225303E-6,0.001159735,1.527854E-7,2.40475E-5,5.649916E-8,1.773219E-8,5.831542E-4,7.759928E-5,1.232426E-6,7.854814E-8,1.118361E-4,0.001264573,1.949257E-8,0.003958771,1.835617E-5,9.440307E-8,5.610838E-6,5.561817E-7,2.991542E-7,8.854855E-6,0.009734398,0.005612207,0.02294376,9.27934,1.004355E-4,526268.6,526268.6
2.09514E-4,15.62805,-4.734744E8,1125.864,1125.864,0.001569637,1.0,0.936712,1.801354E-6,0.002011457,3.086281E-5,9.648402E-4,2.34924E-5,0.007736993,1.630041E-5,1.255517E-4,1.433237E-6,0.003881628,5.576243E-5,1.557833E-6,8.145333E-6,6.165537E-5,5.618658E-7,1.060225E-6,4.295855E-6,9.805114E-6,0.001393868,6.743757E-5,5.57233E-5,0.001297701,1.496324E-6,2.757712E-5,4.612179E-6,4.163511E-8,3.232811E-6,0.001162951,1.538814E-7,2.411947E-5,5.684139E-8,1.785569E-8,5.84685E-4,7.776029E-5,1.239288E-6,7.908304E-8,1.12132E-4,0.001267886,1.962196E-8,0.003958465,1.834983E-5,9.514522E-8,5.63456E-6,5.582031E-7,3.007564E-7,8.891409E-6,0.009730758,0.005609387,0.02293302,9.278907,1.004368E-4,526244.0,526244.0
2.098096E-4,15.62798,-4.730577E8,1125.841,1125.841,0.001569637,1.0,0.9366978,1.800037E-6,0.002013575,3.084497E-5,9.658276E-4,2.347885E-5,0.007744522,1.632556E-5,1.256668E-4,1.43227E-6,0.003885384,5.57561E-5,1.560858E-6,8.155595E-6,6.170903E-5,5.614783E-7,1.061755E-6,4.308774E-6,9.82083E-6,0.00139515,6.751905E-5,5.570877E-5,0.001299014,1.499253E-6,2.760551E-5,4.621627E-6,4.175707E-8,3.235369E-6,0.001164047,1.542562E-7,2.4144E-5,5.695836E-8,1.789794E-8,5.852068E-4,7.781512E-5,1.241632E-6,7.926599E-8,1.12233E-4,0.001269015,1.96662E-8,0.003958361,1.834764E-5,9.539912E-8,5.642654E-6,5.588929E-7,3.013032E-7,8.903877E-6,0.009729517,0.005608425,0.02292935,9.278759,1.004372E-4,526235.6,526235.6
2.103458E-4,15.62786,-4.723071E8,1125.8,1125.8,0.001569637,1.0,0.9366719,1.797654E-6,0.002017413,3.08127E-5,9.676165E-4,2.345433E-5,0.00775816,1.637117E-5,1.258752E-4,1.43052E-6,0.003892188,5.574461E-5,1.566343E-6,8.174196E-6,6.18062E-5,5.607737E-7,1.064529E-6,4.332241E-6,9.849308E-6,0.001397472,6.766671E-5,5.568247E-5,0.001301392,1.504566E-6,2.765694E-5,4.638769E-6,4.197864E-8,3.24E-6,0.001166033,1.549367E-7,2.418844E-5,5.717058E-8,1.797461E-8,5.861518E-4,7.791435E-5,1.245882E-6,7.959808E-8,1.124157E-4,0.00127106,1.974651E-8,0.003958172,1.834365E-5,9.586003E-8,5.657318E-6,5.601428E-7,3.02294E-7,8.926466E-6,0.009727269,0.005606683,0.02292272,9.278491,1.00438E-4,526220.4,526220.4
2.105554E-4,15.62781,-4.72016E8,1125.784,1125.784,0.001569637,1.0,0.9366618,1.796726E-6,0.002018911,3.080011E-5,9.68315E-4,2.344476E-5,0.007763484,1.638899E-5,1.259566E-4,1.429839E-6,0.003894844,5.574012E-5,1.568487E-6,8.181462E-6,6.184413E-5,5.604993E-7,1.065613E-6,4.341428E-6,9.860431E-6,0.001398378,6.772438E-5,5.56722E-5,0.001302321,1.506642E-6,2.767702E-5,4.645471E-6,4.206537E-8,3.241807E-6,0.001166808,1.552029E-7,2.420579E-5,5.725355E-8,1.800461E-8,5.865207E-4,7.795306E-5,1.247543E-6,7.972798E-8,1.124871E-4,0.001271858,1.977791E-8,0.003958099,1.834207E-5,9.604034E-8,5.663045E-6,5.60631E-7,3.02681E-7,8.935286E-6,0.009726391,0.005606003,0.02292013,9.278386,1.004383E-4,526214.5,526214.5
2.108889E-4,15.62773,-4.715501E8,1125.758,1125.758,0.001569637,1.0,0.9366458,1.79525E-6,0.002021294,3.07801E-5,9.694258E-4,2.342956E-5,0.007771951,1.641734E-5,1.260859E-4,1.428753E-6,0.003899067,5.573297E-5,1.5719E-6,8.193019E-6,6.190442E-5,5.600626E-7,1.067337E-6,4.356061E-6,9.878122E-6,0.001399819,6.78161E-5,5.565588E-5,0.001303797,1.509947E-6,2.770896E-5,4.656137E-6,4.220355E-8,3.244679E-6,0.001168041,1.556267E-7,2.423337E-5,5.738561E-8,1.805236E-8,5.87107E-4,7.801456E-5,1.250186E-6,7.993481E-8,1.126005E-4,0.001273127,1.982791E-8,0.003957982,1.833956E-5,9.632746E-8,5.672153E-6,5.614075E-7,3.032965E-7,8.949312E-6,0.009724996,0.005604922,0.02291601,9.27822,1.004388E-4,526205.1,526205.1
2.113954E-4,15.62762,-4.708456E8,1125.719,1125.719,0.001569637,1.0,0.9366214,1.793012E-6,0.002024909,3.074979E-5,9.71111E-4,2.340652E-5,0.007784793,1.646039E-5,1.262821E-4,1.427112E-6,0.003905474,5.572211E-5,1.577085E-6,8.210562E-6,6.199583E-5,5.594011E-7,1.069954E-6,4.378323E-6,9.904968E-6,0.001402005,6.795529E-5,5.563113E-5,0.001306037,1.514965E-6,2.77574E-5,4.672342E-6,4.241377E-8,3.249032E-6,0.00116991,1.562709E-7,2.427521E-5,5.758625E-8,1.812495E-8,5.879963E-4,7.810776E-5,1.254199E-6,8.024921E-8,1.127725E-4,0.001275051,1.99039E-8,0.003957804,1.833571E-5,9.676396E-8,5.685972E-6,5.625858E-7,3.042306E-7,8.97059E-6,0.009722879,0.005603282,0.02290976,9.277967,1.004395E-4,526190.8,526190.8
2.114877E-4,15.6276,-4.707166E8,1125.712,1125.712,0.001569637,1.0,0.936617,1.792602E-6,0.002025568,3.074427E-5,9.71418E-4,2.340233E-5,0.007787133,1.646824E-5,1.263178E-4,1.426812E-6,0.003906641,5.572012E-5,1.57803E-6,8.21376E-6,6.201248E-5,5.592806E-7,1.070431E-6,4.382387E-6,9.90986E-6,0.001402403,6.798065E-5,5.562663E-5,0.001306445,1.515881E-6,2.776623E-5,4.675298E-6,4.245215E-8,3.249825E-6,0.001170251,1.563884E-7,2.428283E-5,5.762285E-8,1.81382E-8,5.881582E-4,7.812473E-5,1.254931E-6,8.030658E-8,1.128038E-4,0.001275402,1.991777E-8,0.003957772,1.833501E-5,9.684362E-8,5.68849E-6,5.628005E-7,3.044009E-7,8.974468E-6,0.009722494,0.005602983,0.02290862,9.277922,1.004397E-4,526188.2,526188.2
2.116295E-4,15.62757,-4.705208E8,1125.701,1125.701,0.001569637,1.0,0.9366102,1.791978E-6,0.002026579,3.073579E-5,9.718893E-4,2.339589E-5,0.007790724,1.648028E-5,1.263727E-4,1.426353E-6,0.003908433,5.571708E-5,1.579482E-6,8.218669E-6,6.203804E-5,5.590953E-7,1.071164E-6,4.38863E-6,9.91737E-6,0.001403014,6.801959E-5,5.561971E-5,0.001307071,1.517286E-6,2.777978E-5,4.679837E-6,4.25111E-8,3.251041E-6,0.001170774,1.565689E-7,2.429452E-5,5.767905E-8,1.815854E-8,5.884068E-4,7.815077E-5,1.256055E-6,8.039468E-8,1.128519E-4,0.001275939,1.993906E-8,0.003957722,1.833392E-5,9.696595E-8,5.692356E-6,5.631302E-7,3.046622E-7,8.980419E-6,0.009721902,0.005602525,0.02290687,9.277851,1.004399E-4,526184.2,526184.2
2.123402E-4,15.62741,-4.695366E8,1125.647,1125.647,0.001569637,1.0,0.9365761,1.788856E-6,0.002031642,3.069343E-5,9.742488E-4,2.33637E-5,0.007808701,1.654065E-5,1.266471E-4,1.424059E-6,0.0039174,5.570182E-5,1.586761E-6,8.243255E-6,6.216589E-5,5.581723E-7,1.074834E-6,4.419975E-6,9.954978E-6,0.001406072,6.821455E-5,5.55851E-5,0.001310206,1.524329E-6,2.784762E-5,4.702591E-6,4.280714E-8,3.257127E-6,0.00117339,1.574746E-7,2.435306E-5,5.796081E-8,1.826058E-8,5.896508E-4,7.828096E-5,1.261685E-6,8.083666E-8,1.130926E-4,0.001278631,2.004585E-8,0.003957474,1.832845E-5,9.757974E-8,5.71171E-6,5.64781E-7,3.059709E-7,9.010212E-6,0.00971894,0.00560023,0.02289813,9.277498,1.004409E-4,526164.1,526164.1
2.514078E-4,15.61901,-4.210862E8,1122.818,1122.818,0.001569637,1.0,0.9348025,1.633873E-6,0.002297401,2.857495E-5,0.001097839,2.175253E-5,0.008744111,1.980995E-5,1.407949E-4,1.30975E-6,0.004383554,5.485142E-5,1.98986E-6,9.557564E-6,6.870651E-5,5.121838E-7,1.272809E-6,6.269202E-6,1.193963E-5,0.001563782,7.853248E-5,5.381415E-5,0.001473351,1.910967E-6,3.140183E-5,5.968663E-6,6.034301E-8,3.564634E-6,0.001308681,2.090946E-7,2.738097E-5,7.367003E-8,2.40784E-8,6.535326E-4,8.476116E-5,1.568651E-6,1.06074E-7,1.255165E-4,0.001416962,2.60979E-8,0.003944637,1.795381E-5,1.327342E-7,6.729844E-6,6.523322E-7,3.751032E-7,1.056691E-5,0.009565171,0.005481407,0.02244424,9.259165,1.004949E-4,525124.4,525124.4
3.0E-4,15.60955,-3.730588E8,1119.682,1119.682,0.001569637,1.0,0.932831,1.477929E-6,0.002598211,2.640435E-5,0.001237083,2.009942E-5,0.009783477,2.373505E-5,1.562249E-4,1.193743E-6,0.004900443,5.379275E-5,2.49471E-6,1.109941E-5,7.572229E-5,4.655757E-7,1.508916E-6,8.870384E-6,1.417513E-5,0.001735694,9.039418E-5,5.191194E-5,0.001654668,2.385781E-6,3.540949E-5,7.56843E-6,8.526683E-8,3.886028E-6,0.001457014,2.771534E-7,3.070322E-5,9.35982E-8,3.178286E-8,7.225514E-4,9.132974E-5,1.940605E-6,1.39695E-7,1.390822E-4,0.001566634,3.403105E-8,0.003930554,1.738422E-5,1.794293E-7,7.879741E-6,7.535384E-7,4.530852E-7,1.229948E-5,0.009395179,0.005350741,0.02194271,9.238891,1.005558E-4,523974.6,523974.6
4.0E-4,15.59274,-3.017814E8,1114.219,1114.219,0.001569637,1.0,0.9293852,1.241308E-6,0.003138228,2.302038E-5,0.001485369,1.75191E-5,0.0115988,3.131768E-5,1.8253E-4,1.015627E-6,0.005800434,5.172499E-5,3.524312E-6,1.400174E-5,8.737324E-5,3.941735E-7,1.962006E-6,1.499721E-5,1.800343E-5,0.002027255,1.121054E-4,4.874084E-5,0.001971452,3.323438E-6,4.256895E-5,1.087071E-5,1.451938E-7,4.399652E-6,0.001710734,4.242304E-7,3.639809E-5,1.349442E-7,4.871254E-8,8.380919E-4,1.014119E-4,2.662379E-6,2.14736E-7,1.621441E-4,0.001817846,5.12868E-8,0.003906304,1.618983E-5,2.812247E-7,9.911206E-6,9.408019E-7,5.876399E-7,1.529118E-5,0.009100426,0.005125938,0.02107395,9.203725,1.006642E-4,521980.2,521980.2
5.0E-4,15.57857,-2.530094E8,1109.714,1109.714,0.001569637,1.0,0.9265294,1.074885E-6,0.003600143,2.056015E-5,0.001696079,1.564202E-5,0.01310162,3.828374E-5,2.037778E-4,8.886516E-7,0.006542727,4.986593E-5,4.523715E-6,1.660834E-5,9.647014E-5,3.434229E-7,2.376306E-6,2.180429E-5,2.094962E-5,0.002259949,1.310264E-4,4.624925E-5,0.002233797,4.197814E-6,4.866345E-5,1.411944E-5,2.137216E-7,4.782382E-6,0.001915294,5.737041E-7,4.100621E-5,1.758093E-7,6.646317E-8,9.288601E-4,1.086176E-4,3.323865E-6,2.953653E-7,1.805983E-4,0.002015954,6.926445E-8,0.003886497,1.513558E-5,3.859704E-7,1.159855E-5,1.106612E-6,6.940354E-7,1.770622E-5,0.008858442,0.004943093,0.02036184,9.17485,1.007558E-4,520342.5,520342.5
6.0E-4,15.56633,-2.17542E8,1105.885,1105.885,0.001569637,1.0,0.9240906,9.509216E-7,0.004005395,1.867423E-5,0.001879729,1.420325E-5,0.01438357,4.471155E-5,2.215901E-4,7.930215E-7,0.007173877,4.821376E-5,5.485277E-6,1.897783E-5,1.038582E-4,3.053056E-7,2.757817E-6,2.899617E-5,2.320903E-5,0.002452015,1.478374E-4,4.421271E-5,0.002457639,5.009429E-6,5.399287E-5,1.728106E-5,2.882556E-7,5.08078E-6,0.002085627,7.208669E-7,4.485782E-5,2.156887E-7,8.458882E-8,0.001002736,1.140755E-4,3.930451E-6,3.797765E-7,1.958611E-4,0.002177845,8.759044E-8,0.00386977,1.424237E-5,4.907407E-7,1.30344E-5,1.256306E-6,7.796227E-7,1.97096E-5,0.008653446,0.004789437,0.0197596,9.150389,1.00835E-4,518955.3,518955.3
7.0E-4,15.55554,-1.90598E8,1102.56,1102.56,0.001569637,1.0,0.9219622,8.547077E-7,0.004367467,1.71732E-5,0.00204289,1.305857E-5,0.01550107,5.067503E-5,2.369236E-4,7.181035E-7,0.007722487,4.674377E-5,6.407893E-6,2.115165E-5,1.100312E-4,2.755198E-7,3.111506E-6,3.638413E-5,2.494275E-5,0.002614489,1.629908E-4,4.250074E-5,0.002652796,5.763523E-6,5.87439E-5,2.034558E-5,3.670269E-7,5.32115E-6,0.002230843,8.634092E-7,4.815341E-5,2.543989E-7,1.02837E-7,0.00106443,1.183854E-4,4.489143E-6,4.667865E-7,2.08792E-4,0.002313604,1.060526E-7,0.003855314,1.34851E-5,5.941755E-7,1.428068E-5,1.393348E-6,8.497615E-7,2.14089E-5,0.008475798,0.004657219,0.01923861,9.129196,1.009049E-4,517753.3,517753.3
8.0E-4,15.54591,-1.69444E8,1099.623,1099.623,0.001569637,1.0,0.9200742,7.776899E-7,0.004695425,1.594449E-5,0.002189956,1.212206E-5,0.01649132,5.623722E-5,2.503879E-4,6.57646E-7,0.00820737,4.542915E-5,7.292947E-6,2.316054E-5,1.153001E-4,2.515398E-7,3.441378E-6,4.384651E-5,2.627415E-5,0.002754521,1.768038E-4,4.103109E-5,0.00282574,6.466221E-6,6.304093E-5,2.331261E-5,4.488025E-7,5.519597E-6,0.002356887,1.000278E-6,5.102362E-5,2.918965E-7,1.210596E-7,0.001116965,1.21896E-4,5.006436E-6,5.555782E-7,2.199495E-4,0.002429702,1.245242E-7,0.003842603,1.283629E-5,6.95652E-7,1.537962E-5,1.520132E-6,9.081934E-7,2.287616E-5,0.008319186,0.004541395,0.01878012,9.110518,1.009674E-4,516694.0,516694.0
8.970354E-4,15.53746,-1.528595E8,1097.069,1097.069,0.001569637,1.0,0.9184256,7.16242E-7,0.00498713,1.494457E-5,0.002320209,1.136039E-5,0.01735509,6.130042E-5,2.620567E-4,6.0907E-7,0.008629333,4.427954E-5,8.117989E-6,2.49746E-5,1.197463E-4,2.323142E-7,3.741752E-6,5.108357E-5,2.726938E-5,0.002873591,1.891458E-4,3.978432E-5,0.002976591,7.104436E-6,6.685944E-5,2.610181E-5,5.301902E-7,5.68205E-6,0.002464747,1.127297E-6,5.348738E-5,3.271405E-7,1.386325E-7,0.001161131,1.247451E-4,5.474067E-6,6.428859E-7,2.294444E-4,0.002527727,1.423827E-7,0.003831595,1.228924E-5,7.919984E-7,1.633345E-5,1.634995E-6,9.56202E-7,2.412552E-5,0.00818319,0.004441387,0.01838267,9.094304,1.010223E-4,515774.5,515774.5
9.0E-4,15.53722,-1.524021E8,1096.995,1096.995,0.001569637,1.0,0.9183777,7.145324E-7,0.004995681,1.491648E-5,0.00232402,1.1339E-5,0.01738017,6.145038E-5,2.623946E-4,6.07714E-7,0.008641572,4.424617E-5,8.142697E-6,2.502812E-5,1.198734E-4,2.317781E-7,3.750651E-6,5.130404E-5,2.729593E-5,0.002877005,1.895082E-4,3.974859E-5,0.002980971,7.123311E-6,6.697134E-5,2.618568E-5,5.327014E-7,5.686624E-6,0.00246785,1.131087E-6,5.355836E-5,3.282E-7,1.391671E-7,0.001162391,1.248251E-4,5.48787E-6,6.455666E-7,2.297168E-4,0.002530528,1.429267E-7,0.003831276,1.227362E-5,7.949081E-7,1.636108E-5,1.638392E-6,9.575543E-7,2.416138E-5,0.008179249,0.004438497,0.01837117,9.093835,1.010239E-4,515747.9,515747.9
9.595179E-4,15.53242,-1.437475E8,1095.554,1095.554,0.001569637,1.0,0.9174439,6.820271E-7,0.005163235,1.437948E-5,0.002398599,1.093015E-5,0.01786899,6.440563E-5,2.689723E-4,5.818812E-7,0.008879939,4.359622E-5,8.632728E-6,2.608046E-5,1.223269E-4,2.215713E-7,3.926045E-6,5.571825E-5,2.778657E-5,0.002943055,1.966174E-4,3.905769E-5,0.003066335,7.494906E-6,6.916366E-5,2.785316E-5,5.83372E-7,5.774172E-6,0.002527979,1.206048E-6,5.493509E-5,3.492592E-7,1.498664E-7,0.001186669,1.263535E-4,5.759334E-6,6.995118E-7,2.349863E-4,0.002584608,1.538256E-7,0.003825082,1.197241E-5,8.528939E-7,1.689866E-5,1.705283E-6,9.83432E-7,2.485514E-5,0.008102546,0.004382337,0.01814732,9.084693,1.010552E-4,515229.4,515229.4
0.001,15.52929,-1.383849E8,1094.619,1094.619,0.001569637,1.0,0.9168374,6.617268E-7,0.005272955,1.404118E-5,0.002447347,1.067266E-5,0.01818633,6.635772E-5,2.732346E-4,5.65699E-7,0.009034524,4.317495E-5,8.959639E-6,2.677308E-5,1.238967E-4,2.151838E-7,4.041937E-6,5.870501E-5,2.80778E-5,0.00298543,2.012791E-4,3.861456E-5,0.00312175,7.739945E-6,7.059902E-5,2.896989E-5,6.180803E-7,5.829408E-6,0.002566667,1.255811E-6,5.582215E-5,3.63356E-7,1.571053E-7,0.00120216,1.273161E-4,5.938075E-6,7.363211E-7,2.383677E-4,0.002619192,1.612107E-7,0.003821074,1.178003E-5,8.918675E-7,1.724679E-5,1.749432E-6,9.997432E-7,2.53005E-5,0.008052847,0.004346041,0.01800241,9.078771,1.010755E-4,514893.6,514893.6
0.001086543,15.52296,-1.28122E8,1092.733,1092.733,0.001569637,1.0,0.91561,6.225088E-7,0.005497151,1.338088E-5,0.002546743,1.017029E-5,0.01882814,7.038574E-5,2.818397E-4,5.343254E-7,0.009346772,4.232541E-5,9.642066E-6,2.819597E-5,1.27017E-4,2.02815E-7,4.281175E-6,6.503821E-5,2.860174E-5,0.003069917,2.10818E-4,3.773108E-5,0.003233815,8.244415E-6,7.353167E-5,3.1312E-5,6.927923E-7,5.937376E-6,0.002644072,1.358969E-6,5.759984E-5,3.929001E-7,1.724678E-7,0.001232841,1.291952E-4,6.305479E-6,8.152313E-7,2.451107E-4,0.002687878,1.76914E-7,0.003813001,1.139852E-5,9.739404E-7,1.794873E-5,1.840487E-6,1.031554E-6,2.618908E-5,0.007952561,0.004273024,0.01771031,9.066826,1.011167E-4,514216.1,514216.1
