Time_Soln#6 (sec),Volume_Soln#6 (cm3),Volumetric_heat_production_rate_Soln#6 (erg/cm3-sec),Surface_temperature_Soln#6 (K),Temperature_Soln#6 (K),Mass_Soln#6 (g),Pressure_Soln#6 (atm),Mole_fraction_H2_Soln#6 (),Mole_fraction_H_Soln#6 (),Mole_fraction_CH4_Soln#6 (),Mole_fraction_CH3_Soln#6 (),Mole_fraction_C2H6_Soln#6 (),Mole_fraction_C2H5_Soln#6 (),Mole_fraction_C2H4_Soln#6 (),Mole_fraction_C2H2_Soln#6 (),Mole_fraction_C3H8_Soln#6 (),Mole_fraction_NC3H7_Soln#6 (),Mole_fraction_C3H6_Soln#6 (),Mole_fraction_C3H5-A_Soln#6 (),Mole_fraction_C3H4-P_Soln#6 (),Mole_fraction_C3H4-A_Soln#6 (),Mole_fraction_NC4H10_Soln#6 (),Mole_fraction_IC4H10_Soln#6 (),Mole_fraction_IC4H8_Soln#6 (),Mole_fraction_IC4H7_Soln#6 (),Mole_fraction_C4H8-1_Soln#6 (),Mole_fraction_C4H8-2_Soln#6 (),Mole_fraction_C4H71-3_Soln#6 (),Mole_fraction_C4H6_Soln#6 (),Mole_fraction_C4H4_Soln#6 (),Mole_fraction_C6H6_Soln#6 (),Mole_fraction_FULVENE_Soln#6 (),Mole_fraction_C5H6_Soln#6 (),Mole_fraction_C5H5_Soln#6 (),Mole_fraction_MCPTD_Soln#6 (),Mole_fraction_C10H8_Soln#6 (),Mole_fraction_NC5H12_Soln#6 (),Mole_fraction_NC5H10_Soln#6 (),Mole_fraction_B1M2_Soln#6 (),Mole_fraction_B1M3_Soln#6 (),Mole_fraction_CYC5H8_Soln#6 (),Mole_fraction_LC5H8_Soln#6 (),Mole_fraction_DIALLYL_Soln#6 (),Mole_fraction_CYC6H8_Soln#6 (),Mole_fraction_CYC6H10_Soln#6 (),Mole_fraction_NC6H12_Soln#6 (),Mole_fraction_NC7H14_Soln#6 (),Mole_fraction_C7H8_Soln#6 (),Mole_fraction_C7H7_Soln#6 (),Mole_fraction_C6H5C2H3_Soln#6 (),Mole_fraction_C6H5C2H5_Soln#6 (),Mole_fraction_XYLENE_Soln#6 (),Mole_fraction_INDENE_Soln#6 (),Mole_fraction_NPBENZ_Soln#6 (),Mole_fraction_NC12H26_Soln#6 (),Mole_fraction_NC16H34_Soln#6 (),Mole_fraction_NC10H20_Soln#6 (),Molecular_weight_Soln#6 (g/mole),Mass_density_Soln#6 (g/cm3),Unburned_hydrocarbons_Soln#6 (ppm),Volatile_organic_compounds_Soln#6 (ppm)
2.412414E-6,15.68333,-9.848485E9,1246.461,1246.461,0.001444066,1.0,0.9499116,1.862576E-5,7.111085E-5,1.542553E-4,4.651346E-5,1.192399E-4,7.297939E-4,4.544583E-7,7.525834E-6,1.166394E-5,3.518409E-4,9.199024E-5,1.758692E-8,3.828519E-7,3.945556E-6,3.921215E-8,7.769426E-10,3.279048E-8,1.304275E-4,1.416491E-6,6.729321E-5,8.022258E-5,2.926986E-9,1.586087E-6,4.788758E-13,1.360729E-8,8.317321E-12,3.634775E-11,8.321023E-14,4.325487E-7,1.016994E-4,3.430205E-10,4.236864E-7,2.881939E-11,4.028719E-5,1.121669E-6,3.9823E-10,9.411223E-11,1.675278E-5,1.052121E-4,0.004068081,3.966343E-6,1.781919E-11,2.641167E-8,5.694287E-9,2.850484E-12,3.209772E-8,0.01089592,0.006525299,0.02642889,9.41768,9.207614E-5,534114.4,534114.4
2.458565E-6,15.68305,-9.857731E9,1246.383,1246.383,0.001444066,1.0,0.9498728,1.881259E-5,7.396892E-5,1.570158E-4,4.800802E-5,1.201766E-4,7.498464E-4,4.777015E-7,7.842754E-6,1.172421E-5,3.612862E-4,9.346012E-5,1.842144E-8,3.986781E-7,4.104422E-6,4.14214E-8,8.396158E-10,3.492997E-8,1.338436E-4,1.476405E-6,6.823689E-5,8.29518E-5,3.176187E-9,1.638663E-6,5.193037E-13,1.454341E-8,9.171729E-12,3.870042E-11,8.919037E-14,4.495447E-7,1.044771E-4,3.629352E-10,4.473992E-7,3.091313E-11,4.162742E-5,1.183888E-6,4.391568E-10,1.006671E-10,1.711179E-5,1.082967E-4,0.004067714,4.092646E-6,1.954336E-11,2.775548E-8,5.958793E-9,3.131891E-12,3.415185E-8,0.01089237,0.006522396,0.02641958,9.417253,9.207776E-5,534090.2,534090.2
2.495569E-6,15.68283,-9.864151E9,1246.32,1246.32,0.001444066,1.0,0.9498416,1.895886E-5,7.629632E-5,1.592052E-4,4.92159E-5,1.209047E-4,7.660132E-4,4.968E-7,8.101648E-6,1.177122E-5,3.689042E-4,9.462296E-5,1.910799E-8,4.115865E-7,4.233672E-6,4.324207E-8,8.925138E-10,3.67074E-8,1.366006E-4,1.525326E-6,6.8984E-5,8.516188E-5,3.386782E-9,1.681186E-6,5.535865E-13,1.532405E-8,9.904117E-12,4.065899E-11,9.419276E-14,4.633614E-7,1.067195E-4,3.794143E-10,4.66953E-7,3.266682E-11,4.271135E-5,1.235142E-6,4.742334E-10,1.061504E-10,1.740008E-5,1.107868E-4,0.004067418,4.194563E-6,2.101536E-11,2.88674E-8,6.175404E-9,3.372357E-12,3.585681E-8,0.01088951,0.006520057,0.02641208,9.41691,9.207905E-5,534070.7,534070.7
2.557248E-6,15.68247,-9.872951E9,1246.215,1246.215,0.001444066,1.0,0.9497893,1.91958E-5,8.024563E-5,1.628063E-4,5.124755E-5,1.220741E-4,7.931296E-4,5.29549E-7,8.542568E-6,1.184707E-5,3.816881E-4,9.652979E-5,2.028723E-8,4.335309E-7,4.452735E-6,4.637444E-8,9.861256E-10,3.979449E-8,1.412309E-4,1.608584E-6,7.021048E-5,8.888786E-5,3.759936E-9,1.752772E-6,6.146057E-13,1.668597E-8,1.122361E-11,4.406945E-11,1.029522E-13,4.86759E-7,1.104864E-4,4.079084E-10,5.0062E-7,3.574227E-11,4.453599E-5,1.323276E-6,5.374112E-10,1.157526E-10,1.788141E-5,1.149698E-4,0.004066922,4.365658E-6,2.365503E-11,3.079043E-8,6.545391E-9,3.804009E-12,3.881485E-8,0.01088472,0.006516138,0.02639951,9.416334,9.208118E-5,534038.0,534038.0
2.628829E-6,15.68205,-9.880352E9,1246.093,1246.093,0.001444066,1.0,0.9497282,1.946033E-5,8.493678E-5,1.669088E-4,5.363315E-5,1.233646E-4,8.248546E-4,5.689867E-7,9.068801E-6,1.193123E-5,3.966546E-4,9.869329E-5,2.171105E-8,4.596607E-7,4.712507E-6,5.016237E-8,1.103649E-9,4.357486E-8,1.46658E-4,1.707896E-6,7.160468E-5,9.327626E-5,4.229046E-9,1.836923E-6,6.918212E-13,1.836372E-8,1.29189E-11,4.8261E-11,1.13796E-13,5.144747E-7,1.149025E-4,4.426074E-10,5.413769E-7,3.955715E-11,4.668069E-5,1.429774E-6,6.185427E-10,1.27642E-10,1.84412E-5,1.198731E-4,0.004066341,4.566023E-6,2.702616E-11,3.313368E-8,6.988688E-9,4.355951E-12,4.243197E-8,0.01087912,0.00651156,0.02638481,9.415661,9.208362E-5,533999.9,533999.9
2.695773E-6,15.68167,-9.884679E9,1245.979,1245.979,0.001444066,1.0,0.9496708,1.969785E-5,8.94267E-5,1.706697E-4,5.58901E-5,1.245092E-4,8.547604E-4,6.072566E-7,9.574842E-6,1.200631E-5,4.107729E-4,1.006682E-4,2.3097E-8,4.847302E-7,4.960675E-6,5.385288E-8,1.222608E-9,4.730544E-8,1.517839E-4,1.803336E-6,7.288046E-5,9.744072E-5,4.704383E-9,1.916625E-6,7.706426E-13,2.002953E-8,1.46746E-11,5.241367E-11,1.246172E-13,5.40925E-7,1.190742E-4,4.766684E-10,5.811325E-7,4.337162E-11,4.871175E-5,1.533444E-6,7.025084E-10,1.395095E-10,1.896579E-5,1.245042E-4,0.004065794,4.755034E-6,3.049674E-11,3.543617E-8,7.416682E-9,4.924823E-12,4.599619E-8,0.01087385,0.006507249,0.02637096,9.415029,9.208587E-5,533964.0,533964.0
2.763358E-6,15.68129,-9.886676E9,1245.863,1245.863,0.001444066,1.0,0.9496125,1.992828E-5,9.40581E-5,1.743912E-4,5.819298E-5,1.256065E-4,8.851719E-4,6.472469E-7,1.009911E-5,1.207866E-5,4.2514E-4,1.026144E-4,2.455015E-8,5.106481E-7,5.216172E-6,5.772308E-8,1.352002E-9,5.126579E-8,1.570067E-4,1.902179E-6,7.414118E-5,1.017021E-4,5.221762E-9,1.998031E-6,8.571026E-13,2.180837E-8,1.662528E-11,5.683975E-11,1.36229E-13,5.681317E-7,1.23325E-4,5.126581E-10,6.228739E-7,4.747237E-11,5.078594E-5,1.642061E-6,7.957228E-10,1.522475E-10,1.949632E-5,1.292218E-4,0.004065237,4.947324E-6,3.433154E-11,3.787218E-8,7.861802E-9,5.554015E-12,4.977459E-8,0.01086849,0.006502872,0.02635688,9.414387,9.208811E-5,533927.6,533927.6
2.87781E-6,15.68065,-9.885019E9,1245.668,1245.668,0.001444066,1.0,0.9495131,2.029787E-5,1.021203E-4,1.80519E-4,6.214551E-5,1.27338E-4,9.371432E-4,7.180451E-7,1.101685E-5,1.219358E-5,4.49716E-4,1.05801E-4,2.71359E-8,5.558959E-7,5.659717E-6,6.46047E-8,1.593548E-9,5.842316E-8,1.659565E-4,2.075162E-6,7.621463E-5,1.090436E-4,6.187981E-9,2.137933E-6,1.020413E-12,2.504859E-8,2.036776E-11,6.488409E-11,1.575195E-13,6.153102E-7,1.306088E-4,5.773331E-10,6.972208E-7,5.500891E-11,5.434981E-5,1.834923E-6,9.743126E-10,1.756116E-10,2.039661E-5,1.37302E-4,0.004064285,5.275998E-6,4.163671E-11,4.225924E-8,8.645009E-9,6.754001E-12,5.659016E-8,0.01085934,0.006495402,0.02633283,9.413292,9.209183E-5,533865.5,533865.5
2.937362E-6,15.68033,-9.881823E9,1245.567,1245.567,0.001444066,1.0,0.9494611,2.048023E-5,1.064219E-4,1.836194E-4,6.422718E-5,1.281789E-4,9.644062E-4,7.564106E-7,1.150897E-5,1.224973E-5,4.6262E-4,1.074045E-4,2.854453E-8,5.801016E-7,5.895726E-6,6.834774E-8,1.731014E-9,6.237583E-8,1.706639E-4,2.167914E-6,7.726317E-5,1.129234E-4,6.73786E-9,2.2117E-6,1.114417E-12,2.685122E-8,2.255041E-11,6.935123E-11,1.694373E-13,6.403896E-7,1.344393E-4,6.128794E-10,7.377275E-7,5.923645E-11,5.622851E-5,1.939671E-6,1.078308E-9,1.886944E-10,2.086587E-5,1.415493E-4,0.004063786,5.448385E-6,4.587027E-11,4.467605E-8,9.067052E-9,7.45008E-12,6.034734E-8,0.01085454,0.006491489,0.02632022,9.412719,9.209373E-5,533833.0,533833.0
3.024787E-6,15.67986,-9.874498E9,1245.418,1245.418,0.001444066,1.0,0.9493844,2.073622E-5,1.12864E-4,1.880616E-4,6.731226E-5,1.293433E-4,0.001004683,8.145952E-7,1.224892E-5,1.232784E-5,4.816984E-4,1.096915E-4,3.069115E-8,6.164281E-7,6.248333E-6,7.404022E-8,1.948089E-9,6.846352E-8,1.776342E-4,2.307396E-6,7.876573E-5,1.186894E-4,7.605887E-9,2.321126E-6,1.264335E-12,2.964463E-8,2.606583E-11,7.626455E-11,1.880014E-13,6.778322E-7,1.401098E-4,6.674328E-10,7.994207E-7,6.583238E-11,5.90147E-5,2.098755E-6,1.245551E-9,2.090779E-10,2.155559E-5,1.478339E-4,0.004063048,5.70295E-6,5.265417E-11,4.839315E-8,9.704221E-9,8.566238E-12,6.612528E-8,0.01084746,0.006485714,0.0263016,9.411873,9.209648E-5,533785.1,533785.1
3.113738E-6,15.67939,-9.864054E9,1245.266,1245.266,0.001444066,1.0,0.9493059,2.098277E-5,1.195706E-4,1.92447E-4,7.048522E-5,1.304465E-4,0.001045955,8.760619E-7,1.302273E-5,1.240221E-5,5.012668E-4,1.119368E-4,3.29728E-8,6.543359E-7,6.614329E-6,8.007183E-8,2.188544E-9,7.501119E-8,1.847966E-4,2.45331E-6,8.025013E-5,1.246388E-4,8.566694E-9,2.433786E-6,1.432414E-12,3.267102E-8,3.004875E-11,8.374442E-11,2.082385E-13,7.166655E-7,1.459345E-4,7.25889E-10,8.649067E-7,7.30358E-11,6.188237E-5,2.267014E-6,1.434646E-9,2.313029E-10,2.225823E-5,1.542855E-4,0.004062293,5.963594E-6,6.029566E-11,5.238707E-8,1.037381E-8,9.824351E-12,7.232868E-8,0.01084021,0.006479804,0.02628253,9.411009,9.209922E-5,533736.1,533736.1
3.208633E-6,15.67891,-9.849876E9,1245.105,1245.105,0.001444066,1.0,0.9492218,2.123103E-5,1.268884E-4,1.969759E-4,7.390576E-5,1.31538E-4,0.001090286,9.441225E-7,1.387077E-5,1.247614E-5,5.223056E-4,1.142422E-4,3.551636E-8,6.957946E-7,7.012419E-6,8.676865E-8,2.467909E-9,8.239352E-8,1.925122E-4,2.613315E-6,8.178528E-5,1.31073E-4,9.681739E-9,2.555359E-6,1.630206E-12,3.610865E-8,3.478048E-11,9.22311E-11,2.313733E-13,7.588724E-7,1.52206E-4,7.915783E-10,9.377534E-7,8.128465E-11,6.497585E-5,2.453448E-6,1.658752E-9,2.567123E-10,2.300858E-5,1.612273E-4,0.004061482,6.243222E-6,6.932197E-11,5.688835E-8,1.111135E-8,1.131131E-11,7.930989E-8,0.01083242,0.006473463,0.02626206,9.410083,9.210209E-5,533683.5,533683.5
3.246528E-6,15.67871,-9.843411E9,1245.04,1245.04,0.001444066,1.0,0.9491881,2.132606E-5,1.298563E-4,1.987416E-4,7.528146E-5,1.319505E-4,0.00110807,9.720097E-7,1.421574E-5,1.250416E-5,5.307517E-4,1.151372E-4,3.656382E-8,7.126358E-7,7.173502E-6,8.951736E-8,2.586294E-9,8.54567E-8,1.956139E-4,2.678455E-6,8.238463E-5,1.336665E-4,1.015379E-8,2.604288E-6,1.714799E-12,3.754254E-8,3.681633E-11,9.576866E-11,2.410672E-13,7.759425E-7,1.547262E-4,8.187789E-10,9.676945E-7,8.47449E-11,6.622053E-5,2.529849E-6,1.754995E-9,2.673592E-10,2.33084E-5,1.640155E-4,0.004061156,6.355285E-6,7.319051E-11,5.875621E-8,1.141245E-8,1.194882E-11,8.220282E-8,0.0108293,0.006470922,0.02625384,9.409711,9.210322E-5,533662.5,533662.5
3.289477E-6,15.6785,-9.835553E9,1244.967,1244.967,0.001444066,1.0,0.9491498,2.1431E-5,1.332506E-4,2.007131E-4,7.684705E-5,1.324024E-4,0.001128278,1.004099E-6,1.461096E-5,1.25349E-5,5.403532E-4,1.16134E-4,3.777294E-8,7.319146E-7,7.357468E-6,9.268327E-8,2.725308E-9,8.900818E-8,1.99143E-4,2.753093E-6,8.305454E-5,1.36622E-4,1.070773E-8,2.659993E-6,1.814702E-12,3.921028E-8,3.922865E-11,9.988175E-11,2.523735E-13,7.95432E-7,1.575929E-4,8.502801E-10,1.002209E-6,8.878322E-11,6.763733E-5,2.617758E-6,1.868896E-9,2.797763E-10,2.36483E-5,1.67186E-4,0.004060787,6.482533E-6,7.776388E-11,6.092221E-8,1.175818E-8,1.27026E-11,8.555419E-8,0.01082575,0.006468035,0.02624451,9.40929,9.210449E-5,533638.6,533638.6
3.321032E-6,15.67834,-9.829439E9,1244.914,1244.914,0.001444066,1.0,0.9491217,2.150628E-5,1.357651E-4,2.021416E-4,7.800159E-5,1.327242E-4,0.001143161,1.028002E-6,1.490418E-5,1.255682E-5,5.47427E-4,1.168545E-4,3.867628E-8,7.462077E-7,7.493566E-6,9.504349E-8,2.830791E-9,9.167189E-8,2.017451E-4,2.808505E-6,8.354045E-5,1.388041E-4,1.112777E-8,2.701088E-6,1.89091E-12,4.046477E-8,4.107409E-11,1.029748E-10,2.609E-13,8.098467E-7,1.59706E-4,8.738845E-10,1.027961E-6,9.183032E-11,6.868236E-5,2.683232E-6,1.95593E-9,2.891399E-10,2.389808E-5,1.695223E-4,0.004060515,6.576178E-6,8.125528E-11,6.254716E-8,1.20152E-8,1.327814E-11,8.806595E-8,0.01082314,0.00646591,0.02623764,9.40898,9.210542E-5,533621.0,533621.0
3.373711E-6,15.67808,-9.81863E9,1244.824,1244.824,0.001444066,1.0,0.9490746,2.162854E-5,1.40001E-4,2.044887E-4,7.993686E-5,1.332425E-4,0.00116807,1.068519E-6,1.5399E-5,1.259216E-5,5.592714E-4,1.180353E-4,4.02127E-8,7.703077E-7,7.722493E-6,9.904757E-8,3.013332E-9,9.622173E-8,2.061058E-4,2.902034E-6,8.433992E-5,1.424666E-4,1.185406E-8,2.769999E-6,2.023588E-12,4.261454E-8,4.429667E-11,1.082738E-10,2.755539E-13,8.340866E-7,1.632462E-4,9.141634E-10,1.071687E-6,9.707018E-11,7.043441E-5,2.794182E-6,2.107702E-9,3.052304E-10,2.431516E-5,1.734353E-4,0.004060059,6.732777E-6,8.733815E-11,6.532374E-8,1.244991E-8,1.428099E-11,9.235266E-8,0.01081877,0.006462356,0.02622615,9.408461,9.210695E-5,533591.6,533591.6
3.421872E-6,15.67784,-9.808091E9,1244.743,1244.743,0.001444066,1.0,0.9490314,2.173667E-5,1.439148E-4,2.065931E-4,8.17145E-5,1.336962E-4,0.00119091,1.106229E-6,1.585709E-5,1.262314E-5,5.701373E-4,1.190905E-4,4.164871E-8,7.925988E-7,7.933628E-6,1.027779E-7,3.187468E-9,1.004952E-7,2.101106E-4,2.988676E-6,8.505799E-5,1.458361E-4,1.254618E-8,2.833326E-6,2.151082E-12,4.464159E-8,4.740362E-11,1.13269E-10,2.894194E-13,8.564355E-7,1.664963E-4,9.519557E-10,1.112467E-6,1.020313E-10,7.204411E-5,2.897402E-6,2.253776E-9,3.204524E-10,2.469654E-5,1.77026E-4,0.004059642,6.876205E-6,9.318704E-11,6.793308E-8,1.285347E-8,1.52454E-11,9.637492E-8,0.01081477,0.006459098,0.0262156,9.407986,9.210833E-5,533564.6,533564.6
3.490095E-6,15.67752,-9.792194E9,1244.628,1244.628,0.001444066,1.0,0.9489702,2.18841E-5,1.495239E-4,2.095079E-4,8.424559E-5,1.343075E-4,0.001223366,1.160715E-6,1.651502E-5,1.266493E-5,5.855873E-4,1.205467E-4,4.373362E-8,8.245817E-7,8.235587E-6,1.081729E-7,3.446119E-9,1.067329E-7,2.158118E-4,3.113214E-6,8.60548E-5,1.506421E-4,1.357289E-8,2.923539E-6,2.342041E-12,4.761332E-8,5.207293E-11,1.205904E-10,3.098273E-13,8.883871E-7,1.711209E-4,1.007062E-9,1.171518E-6,1.093381E-10,7.433657E-5,3.046433E-6,2.472854E-9,3.428504E-10,2.523683E-5,1.821329E-4,0.004059049,7.079744E-6,1.019512E-10,7.174467E-8,1.343489E-8,1.669067E-11,1.022392E-7,0.01080908,0.006454472,0.02620063,9.407311,9.211026E-5,533526.4,533526.4
3.60912E-6,15.67695,-9.761936E9,1244.427,1244.427,0.001444066,1.0,0.948863,2.212567E-5,1.594877E-4,2.14407E-4,8.869619E-5,1.352897E-4,0.001280259,1.258752E-6,1.768758E-5,1.273213E-5,6.126954E-4,1.229798E-4,4.751541E-8,8.814937E-7,8.770155E-6,1.178929E-7,3.932451E-9,1.181392E-7,2.258345E-4,3.335486E-6,8.773729E-5,1.591157E-4,1.549896E-8,3.08229E-6,2.706035E-12,5.308557E-8,6.101459E-11,1.340698E-10,3.476485E-13,9.449224E-7,1.792444E-4,1.107698E-9,1.27812E-6,1.228919E-10,7.836872E-5,3.314169E-6,2.890893E-9,3.843342E-10,2.617946E-5,1.910967E-4,0.00405801,7.435664E-6,1.186578E-10,7.872497E-8,1.447631E-8,1.944599E-11,1.129428E-7,0.01079911,0.006446371,0.02617438,9.406131,9.211357E-5,533459.4,533459.4
3.725829E-6,15.67642,-9.729505E9,1244.23,1244.23,0.001444066,1.0,0.9487575,2.234419E-5,1.694672E-4,2.189845E-4,9.309993E-5,1.361559E-4,0.001336346,1.358477E-6,1.886643E-5,1.279134E-5,6.394489E-4,1.252361E-4,5.140242E-8,9.386094E-7,9.303281E-6,1.277928E-7,4.454378E-9,1.299717E-7,2.357499E-4,3.559402E-6,8.9319E-5,1.675273E-4,1.755952E-8,3.23951E-6,3.103414E-12,5.881104E-8,7.082022E-11,1.481733E-10,3.875368E-13,1.00127E-6,1.872725E-4,1.211982E-9,1.386964E-6,1.371988E-10,8.23594E-5,3.585815E-6,3.347151E-9,4.280396E-10,2.710347E-5,1.999466E-4,0.004056987,7.785334E-6,1.368811E-10,8.598221E-8,1.55299E-8,2.245148E-11,1.240206E-7,0.01078929,0.006438394,0.02614852,9.40497,9.211673E-5,533393.6,533393.6
3.839077E-6,15.67591,-9.695765E9,1244.041,1244.041,0.001444066,1.0,0.9486548,2.253986E-5,1.793387E-4,2.232165E-4,9.740752E-5,1.369116E-4,0.001391019,1.458558E-6,2.003639E-5,1.284284E-5,6.655562E-4,1.273068E-4,5.53438E-8,9.952052E-7,9.828442E-6,1.377365E-7,5.005311E-9,1.420676E-7,2.454479E-4,3.782124E-6,9.079146E-5,1.757799E-4,1.972737E-8,3.39342E-6,3.529937E-12,6.471146E-8,8.137729E-11,1.627122E-10,4.28963E-13,1.056745E-6,1.951162E-4,1.318534E-9,1.496549E-6,1.520655E-10,8.626345E-5,3.857568E-6,3.835944E-9,4.733703E-10,2.799953E-5,2.085849E-4,0.004055991,8.124945E-6,1.564068E-10,9.341922E-8,1.65819E-8,2.56714E-11,1.353195E-7,0.01077972,0.006430627,0.02612331,9.40384,9.211972E-5,533329.5,533329.5
3.966628E-6,15.67535,-9.655453E9,1243.828,1243.828,0.001444066,1.0,0.9485389,2.274195E-5,1.906679E-4,2.277396E-4,1.022965E-4,1.376699E-4,0.001452857,1.57511E-6,2.138336E-5,1.289421E-5,6.951169E-4,1.295029E-4,5.998506E-8,1.060265E-6,1.042853E-5,1.493223E-7,5.680966E-9,1.564217E-7,2.564545E-4,4.039194E-6,9.237825E-5,1.85174E-4,2.237596E-8,3.568238E-6,4.062311E-12,7.177186E-8,9.458071E-11,1.801201E-10,4.78938E-13,1.120099E-6,2.040078E-4,1.444986E-9,1.624549E-6,1.700051E-10,9.069453E-5,4.172776E-6,4.443863E-9,5.279616E-10,2.90078E-5,2.183675E-4,0.004054865,8.507444E-6,1.807126E-10,1.022697E-7,1.780075E-8,2.967863E-11,1.486964E-7,0.0107689,0.00642185,0.0260948,9.402565,9.212299E-5,533257.2,533257.2
4.036614E-6,15.67505,-9.63245E9,1243.711,1243.711,0.001444066,1.0,0.9484752,2.284509E-5,1.969734E-4,2.301152E-4,1.049943E-4,1.380474E-4,0.001486889,1.640725E-6,2.213479E-5,1.291959E-5,7.11399E-4,1.306491E-4,6.262186E-8,1.096519E-6,1.076134E-5,1.558457E-7,6.077134E-9,1.646234E-7,2.625282E-4,4.182961E-6,9.321786E-5,1.903697E-4,2.392398E-8,3.664762E-6,4.378914E-12,7.583244E-8,1.024392E-10,1.901386E-10,5.078685E-13,1.155221E-6,2.089095E-4,1.517266E-9,1.696762E-6,1.803906E-10,9.313954E-5,4.349576E-6,4.803987E-9,5.595134E-10,2.956048E-5,2.237561E-4,0.004054246,8.717177E-6,1.951284E-10,1.073389E-7,1.848417E-8,3.205467E-11,1.56325E-7,0.01076294,0.006417025,0.02607912,9.401864,9.212475E-5,533217.4,533217.4
4.155534E-6,15.67455,-9.592049E9,1243.514,1243.514,0.001444066,1.0,0.9483667,2.300826E-5,2.07827E-4,2.339817E-4,1.096016E-4,1.3863E-4,0.001544863,1.754881E-6,2.343086E-5,1.295835E-5,7.391574E-4,1.325035E-4,6.725043E-8,1.158987E-6,1.133228E-5,1.671942E-7,6.793482E-9,1.790936E-7,2.729009E-4,4.431433E-6,9.459515E-5,1.992613E-4,2.671392E-8,3.829688E-6,4.959334E-12,8.304106E-8,1.168474E-10,2.079397E-10,5.595558E-13,1.215446E-6,2.172726E-4,1.644881E-9,1.822623E-6,1.989419E-10,9.731451E-5,4.655947E-6,5.461082E-9,6.157823E-10,3.049854E-5,2.329431E-4,0.004053193,9.07312E-6,2.214746E-10,1.163039E-7,1.96687E-8,3.639566E-11,1.697595E-7,0.01075281,0.00640881,0.02605241,9.400672,9.212768E-5,533149.8,533149.8
4.192157E-6,15.6744,-9.579323E9,1243.453,1243.453,0.001444066,1.0,0.9483333,2.30556E-5,2.112033E-4,2.351304E-4,1.110259E-4,1.387953E-4,0.001562751,1.790695E-6,2.383465E-5,1.296924E-5,7.477273E-4,1.330517E-4,6.871316E-8,1.178434E-6,1.15094E-5,1.707538E-7,7.025213E-9,1.836842E-7,2.761076E-4,4.509E-6,9.500713E-5,2.020147E-4,2.761398E-8,3.880695E-6,5.149177E-12,8.533923E-8,1.215586E-10,2.136195E-10,5.761191E-13,1.234123E-6,2.198561E-4,1.685397E-9,1.862161E-6,2.048851E-10,9.860503E-5,4.751731E-6,5.675085E-9,6.337852E-10,3.078713E-5,2.357793E-4,0.004052868,9.182592E-6,2.300684E-10,1.191537E-7,2.003921E-8,3.78112E-11,1.740152E-7,0.01074968,0.006406277,0.02604416,9.400304,9.212857E-5,533128.9,533128.9
4.384517E-6,15.67363,-9.510616E9,1243.136,1243.136,0.001444066,1.0,0.9481576,2.32828E-5,2.291837E-4,2.408463E-4,1.185453E-4,1.395621E-4,0.001656918,1.983763E-6,2.598947E-5,1.301869E-5,7.928829E-4,1.357603E-4,7.668566E-8,1.282104E-6,1.244887E-5,1.89933E-7,8.331779E-9,2.088375E-7,2.930375E-4,4.924185E-6,9.707958E-5,2.165841E-4,3.266697E-8,4.150126E-6,6.237547E-12,9.802221E-8,1.485351E-10,2.4501E-10,6.682374E-13,1.333139E-6,2.334793E-4,1.907727E-9,2.075653E-6,2.379182E-10,1.054161E-4,5.265183E-6,6.892734E-9,7.336417E-10,3.230022E-5,2.507222E-4,0.004051161,9.756054E-6,2.791087E-10,1.348149E-7,2.202796E-8,4.588459E-11,1.972809E-7,0.01073323,0.006392954,0.02600078,9.398372,9.213312E-5,533019.4,533019.4
4.447592E-6,15.67338,-9.487484E9,1243.033,1243.033,0.001444066,1.0,0.9480999,2.334981E-5,2.351653E-4,2.426074E-4,1.210237E-4,1.397788E-4,0.001687864,2.048839E-6,2.67078E-5,1.303222E-5,8.077359E-4,1.36588E-4,7.940578E-8,1.316627E-6,1.276004E-5,1.963923E-7,8.793838E-9,2.174655E-7,2.986179E-4,5.063075E-6,9.772662E-5,2.213981E-4,3.444535E-8,4.238984E-6,6.629387E-12,1.024062E-7,1.582281E-10,2.558801E-10,7.003491E-13,1.365916E-6,2.379639E-4,1.984141E-9,2.147723E-6,2.494226E-10,1.076603E-4,5.437099E-6,7.327177E-9,7.683399E-10,3.279529E-5,2.556366E-4,0.0040506,9.943419E-6,2.966695E-10,1.402045E-7,2.269518E-8,4.877368E-11,2.05242E-7,0.01072782,0.00638858,0.02598653,9.397738,9.213457E-5,532983.4,532983.4
4.503224E-6,15.67316,-9.466895E9,1242.942,1242.942,0.001444066,1.0,0.9480491,2.340606E-5,2.40474E-4,2.441162E-4,1.232145E-4,1.399568E-4,0.00171518,2.106933E-6,2.734585E-5,1.304312E-5,8.208524E-4,1.372947E-4,8.184774E-8,1.347278E-6,1.303564E-5,2.021558E-7,9.215367E-9,2.252289E-7,3.035505E-4,5.186652E-6,9.828456E-5,2.256577E-4,3.6064E-8,4.317546E-6,6.989817E-12,1.063644E-7,1.671332E-10,2.65704E-10,7.29456E-13,1.39494E-6,2.419255E-4,2.052969E-9,2.212097E-6,2.598451E-10,1.096435E-4,5.590067E-6,7.724964E-9,7.997409E-10,3.323146E-5,2.59976E-4,0.004050106,1.010836E-5,3.127793E-10,1.450613E-7,2.328957E-8,5.142317E-11,2.123971E-7,0.01072305,0.006384721,0.02597395,9.397179,9.213584E-5,532951.7,532951.7
