Time_Soln#9 (sec),Volume_Soln#9 (cm3),Volumetric_heat_production_rate_Soln#9 (erg/cm3-sec),Surface_temperature_Soln#9 (K),Temperature_Soln#9 (K),Mass_Soln#9 (g),Pressure_Soln#9 (atm),Mole_fraction_H2_Soln#9 (),Mole_fraction_H_Soln#9 (),Mole_fraction_CH4_Soln#9 (),Mole_fraction_CH3_Soln#9 (),Mole_fraction_C2H6_Soln#9 (),Mole_fraction_C2H5_Soln#9 (),Mole_fraction_C2H4_Soln#9 (),Mole_fraction_C2H3_Soln#9 (),Mole_fraction_C2H2_Soln#9 (),Mole_fraction_C3H8_Soln#9 (),Mole_fraction_IC3H7_Soln#9 (),Mole_fraction_NC3H7_Soln#9 (),Mole_fraction_C3H6_Soln#9 (),Mole_fraction_C3H5-A_Soln#9 (),Mole_fraction_C3H4-P_Soln#9 (),Mole_fraction_C3H4-A_Soln#9 (),Mole_fraction_NC4H10_Soln#9 (),Mole_fraction_PC4H9_Soln#9 (),Mole_fraction_IC4H10_Soln#9 (),Mole_fraction_IC4H8_Soln#9 (),Mole_fraction_IC4H7_Soln#9 (),Mole_fraction_C4H8-1_Soln#9 (),Mole_fraction_C4H8-2_Soln#9 (),Mole_fraction_C4H71-3_Soln#9 (),Mole_fraction_C4H6_Soln#9 (),Mole_fraction_C4H5_Soln#9 (),Mole_fraction_C4H4_Soln#9 (),Mole_fraction_C6H6_Soln#9 (),Mole_fraction_FULVENE_Soln#9 (),Mole_fraction_C5H6_Soln#9 (),Mole_fraction_C5H5_Soln#9 (),Mole_fraction_MCPTD_Soln#9 (),Mole_fraction_NC5H12_Soln#9 (),Mole_fraction_NC5H10_Soln#9 (),Mole_fraction_B1M3_Soln#9 (),Mole_fraction_LC5H8_Soln#9 (),Mole_fraction_DIALLYL_Soln#9 (),Mole_fraction_CYC6H8_Soln#9 (),Mole_fraction_NC6H12_Soln#9 (),Mole_fraction_NC7H14_Soln#9 (),Mole_fraction_C7H8_Soln#9 (),Mole_fraction_C7H7_Soln#9 (),Mole_fraction_LC6H6_Soln#9 (),Mole_fraction_C6H5C2H3_Soln#9 (),Mole_fraction_C6H5C2H5_Soln#9 (),Mole_fraction_INDENE_Soln#9 (),Mole_fraction_NPBENZ_Soln#9 (),Mole_fraction_NC12H26_Soln#9 (),Mole_fraction_NC16H34_Soln#9 (),Mole_fraction_NC10H20_Soln#9 (),Molecular_weight_Soln#9 (g/mole),Mass_density_Soln#9 (g/cm3),Unburned_hydrocarbons_Soln#9 (ppm),Volatile_organic_compounds_Soln#9 (ppm)
7.255047E-4,15.46843,-1.135199E8,1197.688,1197.688,0.001289345,1.0,0.8239812,2.411373E-6,0.02781418,4.101194E-5,0.005784503,1.092625E-5,0.07783794,2.601393E-6,0.00184278,0.001666169,1.59522E-6,3.735498E-7,0.0261613,1.298125E-4,2.796076E-4,3.183068E-4,3.680532E-4,1.3837E-7,4.396186E-5,2.861729E-4,3.950449E-5,0.005227898,5.363322E-4,3.267881E-5,0.01224988,9.960546E-7,3.758664E-4,4.142081E-4,1.024514E-5,5.223153E-4,9.030279E-6,1.762507E-5,5.485228E-5,0.002998773,1.246516E-4,0.001933881,9.471378E-5,2.575056E-5,3.735226E-4,0.002416732,0.003094171,2.370699E-5,3.002324E-6,2.016338E-5,8.818343E-5,2.630156E-6,4.097909E-5,8.637196E-4,1.784333E-4,0.001617284,8.191897,8.335327E-5,464595.3,464595.3
8.0E-4,15.46771,-9.86731E7,1196.131,1196.131,0.001289345,1.0,0.8224785,2.257563E-6,0.02850132,3.834003E-5,0.005873657,1.021999E-5,0.07890136,2.438239E-6,0.001892013,0.001664243,1.524066E-6,3.371941E-7,0.02621625,1.268717E-4,2.904131E-4,3.257031E-4,3.631704E-4,1.239003E-7,4.376025E-5,2.96279E-4,3.75031E-5,0.005119032,5.342285E-4,3.123107E-5,0.01235894,9.394513E-7,3.875556E-4,4.292532E-4,1.100041E-5,5.44263E-4,9.427515E-6,1.811456E-5,5.381558E-5,0.002895105,1.208553E-4,0.001893159,9.378459E-5,2.606153E-5,3.607561E-4,0.002319672,0.003082686,2.298417E-5,3.191465E-6,2.128794E-5,8.944856E-5,2.784928E-6,4.051097E-5,7.995432E-4,1.595065E-4,0.00146866,8.181627,8.335718E-5,464012.9,464012.9
9.0E-4,15.46734,-8.297877E7,1194.342,1194.342,0.001289345,1.0,0.8206758,2.087276E-6,0.02934833,3.535155E-5,0.005981966,9.43026E-6,0.08018381,2.256001E-6,0.00195277,0.001661128,1.441523E-6,2.977036E-7,0.02626189,1.233563E-4,3.038487E-4,3.346052E-4,3.569659E-4,1.082515E-7,4.345536E-5,3.083188E-4,3.514151E-5,0.004979717,5.307498E-4,2.954346E-5,0.01248294,8.759046E-7,4.020179E-4,4.482454E-4,1.19765E-5,5.717873E-4,9.917919E-6,1.864426E-5,5.253648E-5,0.002765661,1.160152E-4,0.001841552,9.24077E-5,2.636851E-5,3.447537E-4,0.002200367,0.003068955,2.214106E-5,3.432116E-6,2.272838E-5,9.089563E-5,2.984276E-6,3.985414E-5,7.253655E-4,1.384505E-4,0.001299948,8.169589,8.335918E-5,463330.2,463330.2
0.001,15.4675,-7.073925E7,1192.826,1192.826,0.001289345,1.0,0.8190704,1.947695E-6,0.03012433,3.287618E-5,0.006079685,8.776349E-6,0.08133234,2.105294E-6,0.002008523,0.001657589,1.370511E-6,2.659975E-7,0.02628282,1.202296E-4,3.162596E-4,3.425503E-4,3.511131E-4,9.574724E-8,4.312264E-5,3.189234E-4,3.308363E-5,0.004847542,5.26729E-4,2.80847E-5,0.0125865,8.230716E-7,4.153232E-4,4.660838E-4,1.291462E-5,5.974511E-4,1.0366E-5,1.905383E-5,5.136418E-5,0.002645915,1.114499E-4,0.001793088,9.092532E-5,2.657476E-5,3.298944E-4,0.002091742,0.003056776,2.141193E-5,3.659731E-6,2.410212E-5,9.211102E-5,3.175561E-6,3.917878E-5,6.619575E-4,1.211872E-4,0.001158644,8.159136,8.335831E-5,462737.4,462737.4
0.0011,15.46807,-6.096409E7,1191.526,1191.526,0.001289345,1.0,0.8176238,1.830922E-6,0.03084178,3.078591E-5,0.006168764,8.224405E-6,0.08237263,1.978234E-6,0.002060168,0.001653763,1.308466E-6,2.399847E-7,0.02628485,1.174089E-4,3.278116E-4,3.497153E-4,3.455676E-4,8.553441E-8,4.277067E-5,3.283504E-4,3.127197E-5,0.004721827,5.223237E-4,2.680511E-5,0.01267375,7.783129E-7,4.276752E-4,4.829542E-4,1.381929E-5,6.215507E-4,1.077759E-5,1.936512E-5,5.028048E-5,0.002534597,1.071384E-4,0.001747423,8.937094E-5,2.670125E-5,3.160369E-4,0.001992169,0.003045849,2.077215E-5,3.876136E-6,2.54195E-5,9.313953E-5,3.360094E-6,3.849498E-5,6.07022E-4,1.068103E-4,0.001038642,8.149942,8.335522E-5,462215.9,462215.9
0.001121537,15.46824,-5.911399E7,1191.27,1191.27,0.001289345,1.0,0.8173301,1.808203E-6,0.03098958,3.037709E-5,0.006186966,8.116485E-6,0.08258444,1.953408E-6,0.002070821,0.00165291,1.296091E-6,2.349825E-7,0.02628324,1.168354E-4,3.301999E-4,3.511697E-4,3.444098E-4,8.357584E-8,4.269295E-5,3.302463E-4,3.090958E-5,0.004695538,5.213359E-4,2.654933E-5,0.01269071,7.695426E-7,4.302261E-4,4.864752E-4,1.401011E-5,6.265591E-4,1.086192E-5,1.942101E-5,5.005728E-5,0.002511623,1.062411E-4,0.001737925,8.90292E-5,2.671964E-5,3.131719E-4,0.001971781,0.003043637,2.064425E-5,3.92142E-6,2.569665E-5,9.333995E-5,3.399055E-6,3.83473E-5,5.961303E-4,1.040264E-4,0.001015137,8.148102,8.335432E-5,462111.6,462111.6
0.001158382,15.46856,-5.612863E7,1190.85,1190.85,0.001289345,1.0,0.816841,1.771084E-6,0.03123736,2.970751E-5,0.006217367,7.93976E-6,0.08293766,1.912764E-6,0.002088692,0.001651431,1.275645E-6,2.268526E-7,0.02627898,1.158793E-4,3.342103E-4,3.535913E-4,3.424573E-4,8.039653E-8,4.255869E-5,3.333887E-4,3.031029E-5,0.004651178,5.19619E-4,2.612634E-5,0.01271837,7.55167E-7,4.345079E-4,4.924134E-4,1.433343E-5,6.34989E-4,1.100288E-5,1.950831E-5,4.968313E-5,0.00247309,1.047306E-4,0.001721938,8.844E-5,2.674461E-5,3.08363E-4,0.001937706,0.003039958,2.043271E-5,3.997874E-6,2.616577E-5,9.366708E-5,3.465116E-6,3.80946E-5,5.781898E-4,9.949048E-5,9.766409E-4,8.145059,8.335259E-5,461939.0,461939.0
0.001177985,15.46875,-5.462621E7,1190.635,1190.635,0.001289345,1.0,0.8165874,1.75218E-6,0.03136669,2.936572E-5,0.006233177,7.849564E-6,0.08312109,1.892027E-6,0.002098025,0.001650635,1.265121E-6,2.227331E-7,0.02627599,1.153829E-4,3.363064E-4,3.548468E-4,3.414325E-4,7.878747E-8,4.248665E-5,3.350108E-4,3.00016E-5,0.004627886,5.186929E-4,2.590842E-5,0.01273243,7.478233E-7,4.367452E-4,4.955303E-4,1.450388E-5,6.394051E-4,1.107622E-5,1.955067E-5,4.948788E-5,0.002452974,1.039394E-4,0.001713564,8.812444E-5,2.675472E-5,3.058507E-4,0.001919977,0.003038052,2.032372E-5,4.038042E-6,2.641285E-5,9.383338E-5,3.499968E-6,3.796021E-5,5.689836E-4,9.718711E-5,9.56995E-4,8.143491,8.335159E-5,461850.0,461850.0
0.0012,15.46897,-5.300539E7,1190.4,1190.4,0.001289345,1.0,0.8163077,1.731605E-6,0.03150994,2.899314E-5,0.006250644,7.751255E-6,0.08332351,1.869428E-6,0.002108368,0.001649735,1.25358E-6,2.182663E-7,0.02627207,1.148351E-4,3.386304E-4,3.562308E-4,3.40293E-4,7.704432E-8,4.24053E-5,3.367929E-4,2.966297E-5,0.004601979,5.176432E-4,2.56693E-5,0.01274768,7.398137E-7,4.392253E-4,4.989968E-4,1.469403E-5,6.443097E-4,1.115725E-5,1.9595E-5,4.927165E-5,0.002430693,1.03061E-4,0.001704265,8.776853E-5,2.676357E-5,3.030665E-4,0.001900387,0.003035953,2.020413E-5,4.082746E-6,2.668835E-5,9.401401E-5,3.538874E-6,3.780938E-5,5.589118E-4,9.468632E-5,9.355884E-4,8.14177,8.335039E-5,461752.4,461752.4
0.001236911,15.46937,-5.043271E7,1190.022,1190.022,0.001289345,1.0,0.8158504,1.698553E-6,0.03174565,2.839331E-5,0.006279283,7.593002E-6,0.08365494,1.833059E-6,0.002125398,0.00164821,1.234844E-6,2.111279E-7,0.02626425,1.139383E-4,3.424595E-4,3.58493E-4,3.384081E-4,7.426188E-8,4.226793E-5,3.396923E-4,2.911309E-5,0.004559113,5.158627E-4,2.52808E-5,0.01277209,7.269076E-7,4.43311E-4,5.047326E-4,1.500995E-5,6.52409E-4,1.129012E-5,1.966213E-5,4.891591E-5,0.002394034,1.016111E-4,0.001688915,8.716866E-5,2.677291E-5,2.984828E-4,0.001868262,0.003032524,2.000982E-5,4.156776E-6,2.714574E-5,9.430319E-5,3.603576E-6,3.75568E-5,5.42617E-4,9.068246E-5,9.011475E-4,8.138974,8.334824E-5,461593.9,461593.9
0.0013,15.47012,-4.641788E7,1189.417,1189.417,0.001289345,1.0,0.8151006,1.645922E-6,0.03213615,2.743467E-5,0.006326448,7.34018E-6,0.08419954,1.774982E-6,0.002153646,0.001645567,1.204495E-6,1.998589E-7,0.02624752,1.12464E-4,3.488169E-4,3.621991E-4,3.352583E-4,6.987828E-8,4.203074E-5,3.444039E-4,2.82222E-5,0.00448746,5.127668E-4,2.465066E-5,0.01281061,7.062571E-7,4.500932E-4,5.143241E-4,1.554175E-5,6.659076E-4,1.150883E-5,1.975716E-5,4.832674E-5,0.002333341,9.919832E-5,0.001663356,8.61359E-5,2.677393E-5,2.908851E-4,0.001815361,0.003026916,1.96946E-5,4.280729E-6,2.791495E-5,9.475988E-5,3.712701E-6,3.712642E-5,5.163793E-4,8.434834E-5,8.46214E-4,8.134439,8.334417E-5,461336.7,461336.7
0.0014,15.47148,-4.089136E7,1188.553,1188.553,0.001289345,1.0,0.8139861,1.57114E-6,0.03272602,2.606498E-5,0.006397033,6.979131E-6,0.08501174,1.692091E-6,0.002196403,0.001641301,1.160214E-6,1.840655E-7,0.02621345,1.102623E-4,3.584495E-4,3.676981E-4,3.304381E-4,6.37545E-8,4.165E-5,3.513014E-4,2.692327E-5,0.004377816,5.077519E-4,2.372945E-5,0.01286428,6.766923E-7,4.603707E-4,5.29023E-4,1.636475E-5,6.864836E-4,1.183543E-5,1.986232E-5,4.74373E-5,0.002241852,9.553385E-5,0.001624479,8.448616E-5,2.674165E-5,2.794129E-4,0.001736272,0.003018611,1.923369E-5,4.471009E-6,2.910418E-5,9.539646E-5,3.882203E-6,3.64491E-5,4.78494E-4,7.545569E-5,7.680949E-4,8.127815,8.333683E-5,460961.0,460961.0
0.0015,15.47302,-3.620094E7,1187.79,1187.79,0.001289345,1.0,0.8129511,1.505212E-6,0.0332841,2.484969E-5,0.006463084,6.659019E-6,0.08576892,1.618643E-6,0.002236959,0.001636968,1.119963E-6,1.703704E-7,0.0261716,1.082042E-4,3.675926E-4,3.727901E-4,3.258112E-4,5.846505E-8,4.126532E-5,3.575803E-4,2.574505E-5,0.00427265,5.026414E-4,2.289032E-5,0.01291005,6.503994E-7,4.701316E-4,5.431649E-4,1.716495E-5,7.061513E-4,1.213962E-5,1.991931E-5,4.659646E-5,0.00215564,9.20525E-5,0.001587448,8.28294E-5,2.667422E-5,2.68582E-4,0.001662444,0.003010934,1.881372E-5,4.654355E-6,3.026003E-5,9.593907E-5,4.047889E-6,3.57795E-5,4.445278E-4,6.774772E-5,6.993477E-4,8.12179,8.332858E-5,460619.3,460619.3
0.0016,15.47469,-3.218E7,1187.113,1187.113,0.001289345,1.0,0.8119853,1.446582E-6,0.0338141,2.376251E-5,0.00652516,6.372885E-6,0.08647815,1.55302E-6,0.002275579,0.001632588,1.083133E-6,1.583856E-7,0.02612331,1.062695E-4,3.76299E-4,3.775258E-4,3.213592E-4,5.385367E-8,4.087835E-5,3.633185E-4,2.467051E-5,0.004171612,4.974681E-4,2.212118E-5,0.01294902,6.268257E-7,4.794364E-4,5.568084E-4,1.794398E-5,7.250046E-4,1.242363E-5,1.993544E-5,4.579857E-5,0.002074208,8.874068E-5,0.001552103,8.11734E-5,2.657767E-5,2.583342E-4,0.001593312,0.003003802,1.842862E-5,4.831415E-6,3.138577E-5,9.64001E-5,4.210183E-6,3.511902E-5,4.13904E-4,6.102258E-5,6.384918E-4,8.116281,8.331958E-5,460306.9,460306.9
0.0017,15.47647,-2.870285E7,1186.509,1186.509,0.001289345,1.0,0.81108,1.394044E-6,0.03431908,2.278287E-5,0.006583717,6.115277E-6,0.08714523,1.493954E-6,0.002312478,0.001628179,1.049239E-6,1.478138E-7,0.02606965,1.044417E-4,3.846133E-4,3.819466E-4,3.170665E-4,4.980171E-8,4.049038E-5,3.6858E-4,2.368574E-5,0.004074394,4.922572E-4,2.141228E-5,0.01298211,6.055376E-7,4.883352E-4,5.700028E-4,1.870322E-5,7.431221E-4,1.268935E-5,1.991678E-5,4.503896E-5,0.001997127,8.558619E-5,0.0015183,7.95242E-5,2.645692E-5,2.486192E-4,0.001528396,0.002997148,1.807349E-5,5.002736E-6,3.248416E-5,9.678965E-5,4.36944E-6,3.446862E-5,3.861574E-4,5.512087E-5,5.843416E-4,8.111219,8.330997E-5,460019.8,460019.8
0.001751144,15.47742,-2.710244E7,1186.226,1186.226,0.001289345,1.0,0.810638,1.369211E-6,0.03456854,2.231799E-5,0.006612432,5.993121E-6,0.08747169,1.465948E-6,0.002330745,0.001625917,1.032908E-6,1.428752E-7,0.02604042,1.035437E-4,3.887264E-4,3.840974E-4,3.149282E-4,4.791406E-8,4.029189E-5,3.711046E-4,2.3213E-5,0.004026061,4.895842E-4,2.107039E-5,0.012997,5.95419E-7,4.927432E-4,5.765911E-4,1.908427E-5,7.521258E-4,1.281873E-5,1.989547E-5,4.466395E-5,0.001959266,8.403007E-5,0.001501568,7.868492E-5,2.638716E-5,2.438421E-4,0.001496691,0.002993911,1.790213E-5,5.088294E-6,3.303612E-5,9.696402E-5,4.449815E-6,3.414009E-5,3.729531E-4,5.237851E-5,5.589209E-4,8.108784,8.330485E-5,459881.7,459881.7
0.001760985,15.47761,-2.680688E7,1186.173,1186.173,0.001289345,1.0,0.8105545,1.364577E-6,0.03461589,2.223112E-5,0.006617867,5.970301E-6,0.08753344,1.460716E-6,0.002334216,0.001625481,1.029838E-6,1.41958E-7,0.02603467,1.033736E-4,3.895076E-4,3.845032E-4,3.14521E-4,4.75639E-8,4.025371E-5,3.715782E-4,2.312427E-5,0.004016864,4.890695E-4,2.10061E-5,0.01299971,5.935269E-7,4.935808E-4,5.77847E-4,1.915704E-5,7.538388E-4,1.284315E-5,1.989053E-5,4.459278E-5,0.001952096,8.373492E-5,0.00149839,7.852383E-5,2.637318E-5,2.429372E-4,0.0014907,0.0029933,1.78699E-5,5.104603E-6,3.31416E-5,9.699577E-5,4.465201E-6,3.40772E-5,3.704835E-4,5.187046E-5,5.541923E-4,8.108327,8.330385E-5,459855.7,459855.7
0.001772576,15.47783,-2.646388E7,1186.112,1186.112,0.001289345,1.0,0.8104568,1.35918E-6,0.03467139,2.212986E-5,0.00662423,5.943707E-6,0.08760571,1.454619E-6,0.002338285,0.001624967,1.026253E-6,1.408914E-7,0.02602785,1.031744E-4,3.904233E-4,3.849777E-4,3.140432E-4,4.715683E-8,4.020874E-5,3.721309E-4,2.30207E-5,0.004006077,4.884632E-4,2.0931E-5,0.01300285,5.913214E-7,4.94563E-4,5.793212E-4,1.924252E-5,7.558482E-4,1.28717E-5,1.988437E-5,4.450938E-5,0.001943701,8.338912E-5,0.001494664,7.833427E-5,2.635647E-5,2.418774E-4,0.001483691,0.002992586,1.783225E-5,5.123747E-6,3.326552E-5,9.70324E-5,4.483289E-6,3.400327E-5,3.676045E-4,5.128022E-5,5.486909E-4,8.107793,8.330267E-5,459825.4,459825.5
0.0018,15.47835,-2.56727E7,1185.97,1185.97,0.001289345,1.0,0.8102282,1.346645E-6,0.03480162,2.189451E-5,0.006639136,5.881902E-6,0.08777493,1.44045E-6,0.002347838,0.001623752,1.017889E-6,1.384217E-7,0.02601149,1.027075E-4,3.925728E-4,3.860871E-4,3.129198E-4,4.621497E-8,4.010238E-5,3.734185E-4,2.277934E-5,0.003980728,4.870285E-4,2.075577E-5,0.01301003,5.861922E-7,4.968693E-4,5.827895E-4,1.944385E-5,7.6057E-4,1.293844E-5,1.986841E-5,4.43137E-5,0.001924032,8.257816E-5,0.001485919,7.788654E-5,2.631604E-5,2.393937E-4,0.001467292,0.002990916,1.774438E-5,5.168786E-6,3.355751E-5,9.711606E-5,4.525955E-6,3.382894E-5,3.6091E-4,4.991567E-5,5.359411E-4,8.106547,8.329985E-5,459754.8,459754.8
0.0019,15.48031,-2.301373E7,1185.487,1185.487,0.001289345,1.0,0.8094241,1.303619E-6,0.0352639,2.108426E-5,0.006691742,5.669262E-6,0.08837133,1.391698E-6,0.002381814,0.001619316,9.887574E-7,1.300242E-7,0.02594954,1.010559E-4,4.002102E-4,3.899764E-4,3.089069E-4,4.301986E-8,3.971511E-5,3.778796E-4,2.194167E-5,0.003890368,4.817972E-4,2.01451E-5,0.01303342,5.685102E-7,5.050748E-4,5.952043E-4,2.016694E-5,7.774058E-4,1.317235E-5,1.97947E-5,4.361941E-5,0.001854595,7.970652E-5,0.001454847,7.626413E-5,2.615845E-5,2.306186E-4,0.001409644,0.002985059,1.743799E-5,5.329979E-6,3.460782E-5,9.738641E-5,4.679987E-6,3.320036E-5,3.378458E-4,4.530327E-5,4.924978E-4,8.102219,8.32893E-5,459509.4,459509.4
0.002,15.48234,-2.066674E7,1185.053,1185.053,0.001289345,1.0,0.8086626,1.26436E-6,0.03570776,2.03416E-5,0.006741803,5.474576E-6,0.08893776,1.347052E-6,0.002414533,0.001614878,9.615826E-7,1.224752E-7,0.02588436,9.947777E-5,4.075525E-4,3.936389E-4,3.050178E-4,4.0158E-8,3.932915E-5,3.820013E-4,2.116489E-5,0.003803102,4.765755E-4,1.957496E-5,0.01305278,5.522694E-7,5.129812E-4,6.072775E-4,2.087338E-5,7.936776E-4,1.339232E-5,1.969925E-5,4.29533E-5,0.001788537,7.696253E-5,0.001424991,7.465987E-5,2.598693E-5,2.222608E-4,0.001355155,0.002979539,1.715165E-5,5.486662E-6,3.563676E-5,9.760651E-5,4.83175E-6,3.258313E-5,3.167079E-4,4.120088E-5,4.533725E-4,8.098197,8.327841E-5,459281.2,459281.2
0.0021,15.48442,-1.858372E7,1184.663,1184.663,0.001289345,1.0,0.8079396,1.228359E-6,0.0361348,1.965773E-5,0.006789556,5.295508E-6,0.08947713,1.305974E-6,0.00244611,0.001610443,9.361391E-7,1.15654E-7,0.02581644,9.796549E-5,4.14624E-4,3.970957E-4,3.012434E-4,3.758139E-8,3.894496E-5,3.858169E-4,2.044218E-5,0.003718738,4.713733E-4,1.904079E-5,0.01306855,5.372826E-7,5.206145E-4,6.190357E-4,2.156398E-5,8.094281E-4,1.359949E-5,1.958524E-5,4.231287E-5,0.001725609,7.433805E-5,0.001396264,7.30761E-5,2.58039E-5,2.142902E-4,0.001303557,0.00297432,1.688306E-5,5.639148E-6,3.664583E-5,9.778143E-5,4.981434E-6,3.197735E-5,2.97275E-4,3.753852E-5,4.180184E-4,8.094446,8.326722E-5,459068.5,459068.5
0.0022,15.48654,-1.672594E7,1184.313,1184.313,0.001289345,1.0,0.8072515,1.195201E-6,0.03654643,1.902539E-5,0.006835203,5.130135E-6,0.08999194,1.268018E-6,0.00247664,0.001606016,9.122386E-7,1.094624E-7,0.02574618,9.651252E-5,4.214457E-4,4.003649E-4,2.975757E-4,3.525099E-8,3.856291E-5,3.89355E-4,1.976778E-5,0.003637101,4.661983E-4,1.853876E-5,0.01308111,5.233955E-7,5.279974E-4,6.305023E-4,2.223945E-5,8.246947E-4,1.379484E-5,1.945534E-5,4.169599E-5,0.001665587,7.182577E-5,0.00136859,7.151461E-5,2.561141E-5,2.066801E-4,0.001254619,0.002969375,1.663028E-5,5.787712E-6,3.763631E-5,9.79155E-5,5.129204E-6,3.138306E-5,2.793604E-4,3.425837E-5,3.859784E-4,8.090939,8.32558E-5,458869.6,458869.6
0.0023,15.4887,-1.50617E7,1183.997,1183.997,0.001289345,1.0,0.806595,1.164538E-6,0.03694384,1.843849E-5,0.006878919,4.976839E-6,0.09048435,1.232811E-6,0.002506208,0.001601598,8.897205E-7,1.038187E-7,0.02567391,9.511328E-5,4.28036E-4,4.034624E-4,2.940074E-4,3.313445E-8,3.818328E-5,3.926406E-4,1.913675E-5,0.003558037,4.610568E-4,1.80656E-5,0.01309077,5.104784E-7,5.351493E-4,6.416977E-4,2.290044E-5,8.395102E-4,1.397927E-5,1.931188E-5,4.110079E-5,0.001608274,6.941897E-5,0.0013419,6.997681E-5,2.541118E-5,1.994065E-4,0.001208135,0.002964678,1.639166E-5,5.932596E-6,3.860934E-5,9.801248E-5,5.275205E-6,3.08002E-5,2.628044E-4,3.131181E-5,3.568642E-4,8.087652,8.324418E-5,458683.2,458683.2
0.0024,15.4909,-1.356493E7,1183.712,1183.712,0.001289345,1.0,0.8059675,1.136079E-6,0.03732812,1.78919E-5,0.006920859,4.834262E-6,0.09095624,1.20004E-6,0.00253489,0.001597193,8.68448E-7,9.865517E-8,0.02559993,9.376298E-5,4.344113E-4,4.064018E-4,2.905322E-4,3.120489E-8,3.78063E-5,3.956955E-4,1.854483E-5,0.003481403,4.559538E-4,1.76185E-5,0.01309783,4.984221E-7,5.420876E-4,6.526399E-4,2.354752E-5,8.539037E-4,1.415357E-5,1.915687E-5,4.052562E-5,0.001553492,6.711157E-5,0.001316133,6.846378E-5,2.52047E-5,1.92448E-4,0.001163923,0.002960207,1.616579E-5,6.074019E-6,3.956592E-5,9.807562E-5,5.419562E-6,3.022868E-5,2.474698E-4,2.865802E-5,3.30346E-4,8.084563,8.32324E-5,458508.0,458508.0
0.0025,15.49311,-1.221392E7,1183.456,1183.456,0.001289345,1.0,0.8053666,1.109577E-6,0.03770019,1.738126E-5,0.00696116,4.701247E-6,0.09140924,1.169438E-6,0.00256275,0.001592803,8.483028E-7,9.391475E-8,0.02552448,9.24575E-5,4.40586E-4,4.091952E-4,2.871445E-4,2.943979E-8,3.743215E-5,3.985387E-4,1.798835E-5,0.003407071,4.508932E-4,1.719504E-5,0.01310253,4.871338E-7,5.488274E-4,6.633453E-4,2.418122E-5,8.67901E-4,1.431846E-5,1.899204E-5,3.996903E-5,0.001501081,6.489798E-5,0.001291232,6.697633E-5,2.499324E-5,1.857851E-4,0.00112182,0.002955944,1.595144E-5,6.212175E-6,4.050695E-5,9.810777E-5,5.562387E-6,2.966838E-5,2.332379E-4,2.626225E-5,3.061402E-4,8.081656,8.322048E-5,458343.1,458343.1
0.002571659,15.49472,-1.132509E7,1183.288,1183.288,0.001289345,1.0,0.8049511,1.09167E-6,0.03795977,1.703537E-5,0.006989097,4.611251E-6,0.09172306,1.148715E-6,0.002582241,0.001589666,8.345021E-7,9.07507E-8,0.02546963,9.154753E-5,4.448948E-4,4.111132E-4,2.847678E-4,2.82653E-8,3.716585E-5,4.004556E-4,1.760955E-5,0.003355155,4.472949E-4,1.690495E-5,0.01310456,4.794719E-7,5.535425E-4,6.70879E-4,2.462736E-5,8.777008E-4,1.443119E-5,1.886874E-5,3.958089E-5,0.001464901,6.336657E-5,0.001273893,6.592652E-5,2.483927E-5,1.811824E-4,0.001092865,0.002953008,1.580433E-5,6.309264E-6,4.117216E-5,9.811318E-5,5.663848E-6,2.927368E-5,2.236594E-4,2.468737E-5,2.900787E-4,8.079674,8.321188E-5,458230.7,458230.7
0.002586212,15.49504,-1.115222E7,1183.255,1183.255,0.001289345,1.0,0.8048682,1.088137E-6,0.0380118,1.696701E-5,0.006994679,4.593481E-6,0.09178575,1.144621E-6,0.002586153,0.00158903,8.317607E-7,9.013013E-8,0.02545842,9.136519E-5,4.457586E-4,4.114946E-4,2.8429E-4,2.80353E-8,3.711196E-5,4.008332E-4,1.753453E-5,0.003344745,4.465671E-4,1.684733E-5,0.01310485,4.779567E-7,5.544889E-4,6.723955E-4,2.471717E-5,8.796684E-4,1.445355E-5,1.884323E-5,3.95031E-5,0.001457688,6.306094E-5,0.001270421,6.571496E-5,2.480779E-5,1.802645E-4,0.001087103,0.002952423,1.577507E-5,6.328795E-6,4.130636E-5,9.811257E-5,5.684368E-6,2.919421E-5,2.217735E-4,2.438094E-5,2.869388E-4,8.079281,8.321013E-5,458208.5,458208.5
0.0026,15.49535,-1.099061E7,1183.225,1183.225,0.001289345,1.0,0.8047901,1.084824E-6,0.03806087,1.690288E-5,0.006999938,4.576813E-6,0.0918448,1.140781E-6,0.002589845,0.001588427,8.291836E-7,8.954931E-8,0.02544777,9.119327E-5,4.465731E-4,4.118533E-4,2.838391E-4,2.782015E-8,3.706097E-5,4.011871E-4,1.746409E-5,0.003334926,4.458786E-4,1.679315E-5,0.01310508,4.765346E-7,5.553819E-4,6.738278E-4,2.4802E-5,8.81525E-4,1.447456E-5,1.881891E-5,3.942975E-5,0.001450899,6.277318E-5,0.001267148,6.55151E-5,2.47779E-5,1.794004E-4,0.001081684,0.002951872,1.574756E-5,6.347235E-6,4.14332E-5,9.811143E-5,5.703779E-6,2.911915E-5,2.200062E-4,2.409496E-5,2.840038E-4,8.078913,8.320847E-5,458187.6,458187.6
