Time_Soln#10 (sec),Volume_Soln#10 (cm3),Volumetric_heat_production_rate_Soln#10 (erg/cm3-sec),Surface_temperature_Soln#10 (K),Temperature_Soln#10 (K),Mass_Soln#10 (g),Pressure_Soln#10 (atm),Mole_fraction_H2_Soln#10 (),Mole_fraction_H_Soln#10 (),Mole_fraction_CH4_Soln#10 (),Mole_fraction_CH3_Soln#10 (),Mole_fraction_C2H6_Soln#10 (),Mole_fraction_C2H5_Soln#10 (),Mole_fraction_C2H4_Soln#10 (),Mole_fraction_C2H3_Soln#10 (),Mole_fraction_C2H2_Soln#10 (),Mole_fraction_C3H8_Soln#10 (),Mole_fraction_IC3H7_Soln#10 (),Mole_fraction_NC3H7_Soln#10 (),Mole_fraction_C3H6_Soln#10 (),Mole_fraction_C3H5-A_Soln#10 (),Mole_fraction_C3H4-P_Soln#10 (),Mole_fraction_C3H4-A_Soln#10 (),Mole_fraction_NC4H10_Soln#10 (),Mole_fraction_PC4H9_Soln#10 (),Mole_fraction_IC4H10_Soln#10 (),Mole_fraction_IC4H8_Soln#10 (),Mole_fraction_IC4H7_Soln#10 (),Mole_fraction_C4H8-1_Soln#10 (),Mole_fraction_C4H8-2_Soln#10 (),Mole_fraction_C4H71-3_Soln#10 (),Mole_fraction_C4H6_Soln#10 (),Mole_fraction_C4H5_Soln#10 (),Mole_fraction_C4H4_Soln#10 (),Mole_fraction_C4H2_Soln#10 (),Mole_fraction_C6H6_Soln#10 (),Mole_fraction_FULVENE_Soln#10 (),Mole_fraction_C5H6_Soln#10 (),Mole_fraction_C5H5_Soln#10 (),Mole_fraction_C10H8_Soln#10 (),Mole_fraction_NC5H12_Soln#10 (),Mole_fraction_NC5H10_Soln#10 (),Mole_fraction_B1M3_Soln#10 (),Mole_fraction_LC5H8_Soln#10 (),Mole_fraction_DIALLYL_Soln#10 (),Mole_fraction_NC6H12_Soln#10 (),Mole_fraction_NC7H14_Soln#10 (),Mole_fraction_C7H8_Soln#10 (),Mole_fraction_C7H7_Soln#10 (),Mole_fraction_C6H5C2H_Soln#10 (),Mole_fraction_C6H5C2H3_Soln#10 (),Mole_fraction_C6H5C2H5_Soln#10 (),Mole_fraction_INDENE_Soln#10 (),Mole_fraction_NPBENZ_Soln#10 (),Mole_fraction_NC12H26_Soln#10 (),Mole_fraction_NC16H34_Soln#10 (),Mole_fraction_NC10H20_Soln#10 (),Molecular_weight_Soln#10 (g/mole),Mass_density_Soln#10 (g/cm3),Unburned_hydrocarbons_Soln#10 (ppm),Volatile_organic_compounds_Soln#10 (ppm)
0.001530738,15.57774,-1.16008E7,1224.206,1224.206,0.001244884,1.0,0.7995612,1.821013E-6,0.04035287,2.405392E-5,0.006491379,4.712989E-6,0.09739529,1.895017E-6,0.00355882,0.001625578,8.041087E-7,8.824808E-8,0.02469525,1.168685E-4,5.778333E-4,5.326334E-4,2.553353E-4,2.465897E-8,3.213663E-5,2.931949E-4,1.33757E-5,0.002628773,3.684314E-4,1.382588E-5,0.01300011,8.133655E-7,7.722976E-4,7.670914E-6,7.333245E-4,3.357894E-5,9.408551E-4,1.857804E-5,2.055465E-6,4.550078E-5,6.745404E-4,3.321618E-5,0.001121019,4.32416E-5,1.155525E-4,6.043499E-4,0.002903877,2.153192E-5,1.440344E-6,4.264789E-5,9.29829E-5,6.188299E-6,1.785836E-5,5.773339E-5,3.154602E-6,8.16391E-5,8.027808,7.991428E-5,455289.2,455289.2
0.001543706,15.57825,-1.12767E7,1224.176,1224.176,0.001244884,1.0,0.7994542,1.81139E-6,0.04042873,2.38935E-5,0.006495398,4.68109E-6,0.09748254,1.883642E-6,0.003566816,0.001623542,7.992498E-7,8.724292E-8,0.02467033,1.163988E-4,5.79554E-4,5.334227E-4,2.544146E-4,2.4293E-8,3.200998E-5,2.934218E-4,1.327695E-5,0.002611917,3.67099E-4,1.373853E-5,0.01299524,8.088578E-7,7.741716E-4,7.707699E-6,7.356879E-4,3.374497E-5,9.436088E-4,1.860692E-5,2.073793E-6,4.531519E-5,6.665869E-4,3.283329E-5,0.001115778,4.292387E-5,1.142998E-4,5.975519E-4,0.00290311,2.146819E-5,1.451563E-6,4.283776E-5,9.290458E-5,6.220855E-6,1.773546E-5,5.65967E-5,3.061912E-6,7.972796E-5,8.02735,7.99117E-5,455263.2,455263.2
0.001667931,15.58302,-8530486.0,1223.924,1223.924,0.001244884,1.0,0.798477,1.725641E-6,0.04112912,2.246323E-5,0.006531683,4.398547E-6,0.09828109,1.782163E-6,0.003641112,0.001604388,7.555727E-7,7.851272E-8,0.02443303,1.120535E-4,5.955113E-4,5.405413E-4,2.458772E-4,2.113652E-8,3.082975E-5,2.953452E-4,1.239874E-5,0.002457135,3.546559E-4,1.295441E-5,0.01294569,7.684998E-7,7.915175E-4,8.054545E-6,7.57737E-4,3.528605E-5,9.690581E-4,1.886052E-5,2.249885E-6,4.360255E-5,5.958734E-4,2.941669E-5,0.001067663,4.000268E-5,1.030439E-4,5.36797E-4,0.002896149,2.08862E-5,1.558723E-6,4.461625E-5,9.20989E-5,6.528477E-6,1.660645E-5,4.68732E-5,2.307464E-6,6.369947E-5,8.023242,7.988724E-5,455030.3,455030.3
0.001822091,15.58882,-5856187.0,1223.697,1223.697,0.001244884,1.0,0.7973706,1.633051E-6,0.04193847,2.091785E-5,0.006571811,4.097382E-6,0.09918885,1.672342E-6,0.003728098,0.00158144,7.076403E-7,6.956022E-8,0.02414258,1.070166E-4,6.141105E-4,5.48365E-4,2.359307E-4,1.794752E-8,2.944312E-5,2.971868E-4,1.145571E-5,0.002280547,3.399863E-4,1.209666E-5,0.01287838,7.245159E-7,8.116637E-4,8.472339E-6,7.837459E-4,3.708142E-5,9.985084E-4,1.91243E-5,2.469593E-6,4.162532E-5,5.203073E-4,2.574048E-5,0.001012724,3.667181E-5,9.075647E-5,4.711263E-4,0.002888365,2.022711E-5,1.690926E-6,4.672918E-5,9.097931E-5,6.900427E-6,1.531943E-5,3.72575E-5,1.634277E-6,4.84795E-5,8.01877,7.985749E-5,454776.7,454776.7
0.001825726,15.58896,-5801036.0,1223.693,1223.693,0.001244884,1.0,0.7973458,1.631028E-6,0.04195683,2.088404E-5,0.006572699,4.090851E-6,0.09920927,1.669941E-6,0.003730086,0.001580909,7.06584E-7,6.937018E-8,0.02413579,1.069022E-4,6.145344E-4,5.485372E-4,2.357041E-4,1.788043E-8,2.941141E-5,2.972239E-4,1.143517E-5,0.002276574,3.396503E-4,1.207779E-5,0.01287673,7.235499E-7,8.12122E-4,8.482038E-6,7.843426E-4,3.712228E-5,9.991767E-4,1.912992E-5,2.474788E-6,4.158049E-5,5.186699E-4,2.566052E-5,0.001011487,3.659701E-5,9.048694E-5,4.696931E-4,0.002888191,2.021232E-5,1.694033E-6,4.677783E-5,9.095154E-5,6.909077E-6,1.529051E-5,3.70582E-5,1.621151E-6,4.817149E-5,8.018672,7.985679E-5,454771.1,454771.1
0.001903034,15.59181,-4706586.0,1223.61,1223.61,0.001244884,1.0,0.7968305,1.589513E-6,0.04233993,2.019096E-5,0.006591015,3.957413E-6,0.09963341,1.620627E-6,0.003771728,0.001569726,6.848298E-7,6.552784E-8,0.02399208,1.045147E-4,6.233982E-4,5.520739E-4,2.309666E-4,1.653012E-8,2.874718E-5,2.979503E-4,1.101496E-5,0.00219406,3.326089E-4,1.168974E-5,0.01284103,7.036837E-7,8.216971E-4,8.686691E-6,7.968636E-4,3.797563E-5,0.001013123,1.924349E-5,2.585404E-6,4.064541E-5,4.852834E-4,2.402744E-5,9.857626E-4,3.504581E-5,8.495855E-5,4.403671E-4,0.002884602,1.99052E-5,1.759992E-6,4.78003E-5,9.034761E-5,7.091767E-6,1.469055E-5,3.308037E-5,1.366651E-6,4.209344E-5,8.016656,7.984216E-5,454656.7,454656.7
0.002,15.59535,-3515558.0,1223.528,1223.528,0.001244884,1.0,0.7962161,1.541253E-6,0.0428017,1.938551E-5,0.006612546,3.803678E-6,0.1001403,1.563254E-6,0.00382233,0.001555975,6.593493E-7,6.11958E-8,0.02381372,1.016365E-4,6.341305E-4,5.561903E-4,2.252332E-4,1.502288E-8,2.794071E-5,2.98707E-4,1.052906E-5,0.002095631,3.240516E-4,1.123637E-5,0.01279483,6.804792E-7,8.332704E-4,8.939342E-6,8.121342E-4,3.900558E-5,0.001029932,1.937107E-5,2.72449E-6,3.951913E-5,4.4701E-4,2.214861E-5,9.550053E-4,3.320274E-5,7.85395E-5,4.064778E-4,0.002880351,1.953881E-5,1.842411E-6,4.905122E-5,8.955757E-5,7.317672E-6,1.397676E-5,2.872489E-5,1.105072E-6,3.56007E-5,8.014305,7.982408E-5,454523.4,454523.4
0.002875135,15.62439,1927492.0,1223.491,1223.491,0.001244884,1.0,0.7918343,1.233332E-6,0.04625068,1.426826E-5,0.006756011,2.868174E-6,0.103791,1.196632E-6,0.004216872,0.001443223,4.924143E-7,3.716639E-8,0.02230415,8.039393E-5,7.157761E-4,5.810316E-4,1.817704E-4,7.093737E-9,2.178372E-5,3.003333E-4,7.525503E-6,0.001409087,2.587444E-4,8.310018E-6,0.01234338,5.295543E-7,9.207933E-4,1.106053E-5,9.32943E-4,4.659559E-5,0.001154823,2.000942E-5,3.989999E-6,3.115334E-5,2.267884E-4,1.118527E-5,7.3532E-4,2.079127E-5,3.939456E-5,2.031556E-4,0.002850836,1.6922E-5,2.570233E-6,5.903293E-5,8.145331E-5,9.223338E-6,9.114033E-6,8.382561E-6,1.721894E-7,8.334983E-6,7.999166,7.96757E-5,453664.8,453664.8
0.002881825,15.62459,1947419.0,1223.494,1223.494,0.001244884,1.0,0.7918068,1.231587E-6,0.04627313,1.423957E-5,0.006756855,2.863161E-6,0.103814,1.194561E-6,0.00421955,0.001442428,4.914525E-7,3.704901E-8,0.0222933,8.02588E-5,7.163147E-4,5.811546E-4,1.814848E-4,7.057628E-9,2.174328E-5,3.00321E-4,7.509138E-6,0.001404968,2.58317E-4,8.293448E-6,0.01233984,5.286872E-7,9.213691E-4,1.107585E-5,9.337722E-4,4.664358E-5,0.001155629,2.001182E-5,3.999708E-6,3.10993E-5,2.257115E-4,1.113098E-5,7.33955E-4,2.072019E-5,3.919126E-5,2.021122E-4,0.002850654,1.690562E-5,2.575685E-6,5.910156E-5,8.138767E-5,9.237127E-6,9.085781E-6,8.305677E-6,1.698055E-7,8.245552E-6,7.999079,7.967466E-5,453659.9,453659.9
0.002888105,15.62478,1965877.0,1223.496,1223.496,0.001244884,1.0,0.7917811,1.229963E-6,0.04629416,1.421272E-5,0.006757643,2.858473E-6,0.1038356,1.192623E-6,0.00422206,0.001441681,4.905529E-7,3.693949E-8,0.02228312,8.013228E-5,7.168192E-4,5.812693E-4,1.812173E-4,7.023963E-9,2.17054E-5,3.003093E-4,7.493844E-6,0.001401115,2.579168E-4,8.277951E-6,0.01233652,5.278761E-7,9.219084E-4,1.109023E-5,9.345493E-4,4.66885E-5,0.001156384,2.001406E-5,4.00882E-6,3.104869E-5,2.247067E-4,1.108031E-5,7.326773E-4,2.065375E-5,3.900145E-5,2.01138E-4,0.002850484,1.689029E-5,2.5808E-6,5.916589E-5,8.132603E-5,9.25006E-6,9.059365E-6,8.234172E-6,1.675985E-7,8.162513E-6,7.998999,7.96737E-5,453655.3,453655.3
0.002893718,15.62495,1982310.0,1223.498,1223.498,0.001244884,1.0,0.7917582,1.228513E-6,0.04631292,1.418881E-5,0.006758347,2.854302E-6,0.1038549,1.190898E-6,0.004224301,0.001441015,4.897514E-7,3.684205E-8,0.02227404,8.001943E-5,7.172695E-4,5.813712E-4,1.809786E-4,6.994041E-9,2.16716E-5,3.002986E-4,7.480224E-6,0.001397681,2.575598E-4,8.264149E-6,0.01233356,5.271534E-7,9.223897E-4,1.110307E-5,9.352433E-4,4.672856E-5,0.001157057,2.001603E-5,4.016967E-6,3.100353E-5,2.238133E-4,1.103525E-5,7.315379E-4,2.059456E-5,3.883256E-5,2.002713E-4,0.002850333,1.687662E-5,2.585373E-6,5.922332E-5,8.127091E-5,9.261614E-6,9.035832E-6,8.170778E-6,1.656499E-7,8.089004E-6,7.998927,7.967283E-5,453651.2,453651.2
0.002914251,15.62557,2040723.0,1223.507,1223.507,0.001244884,1.0,0.7916748,1.223253E-6,0.04638126,1.410204E-5,0.006760901,2.839184E-6,0.1039251,1.184636E-6,0.004232472,0.001438583,4.86842E-7,3.648971E-8,0.02224086,7.960888E-5,7.189095E-4,5.817389E-4,1.801091E-4,6.88606E-9,2.154851E-5,3.002579E-4,7.430844E-6,0.001385207,2.562597E-4,8.214071E-6,0.0123227,5.245303E-7,9.241429E-4,1.114997E-5,9.377742E-4,4.687428E-5,0.001159509,2.00231E-5,4.046766E-6,3.083913E-5,2.205853E-4,1.087242E-5,7.273939E-4,2.037988E-5,3.822152E-5,1.971363E-4,0.002849782,1.682688E-5,2.602085E-6,5.943276E-5,8.106915E-5,9.303813E-6,8.950442E-6,7.943267E-6,1.587222E-7,7.826077E-6,7.998666,7.966968E-5,453636.4,453636.4
0.003,15.62813,2266695.0,1223.545,1223.545,0.001244884,1.0,0.7913333,1.201929E-6,0.04666194,1.375083E-5,0.006771294,2.778251E-6,0.1042124,1.159264E-6,0.004266189,0.00142851,4.750361E-7,3.508159E-8,0.02210331,7.792888E-5,7.256518E-4,5.831947E-4,1.765364E-4,6.457903E-9,2.10431E-5,3.000625E-4,7.231503E-6,0.001334498,2.509252E-4,8.011251E-6,0.0122774,5.138847E-7,9.313508E-4,1.134475E-5,9.482284E-4,4.746992E-5,0.001169565,2.005009E-5,4.171218E-6,3.016469E-5,2.077312E-4,1.02234E-5,7.104634E-4,1.95121E-5,3.577536E-5,1.845937E-4,0.002847528,1.662343E-5,2.671711E-6,6.029746E-5,8.022447E-5,9.479027E-6,8.604729E-6,7.060521E-6,1.327981E-7,6.819042E-6,7.997607,7.965664E-5,453576.4,453576.4
0.003808727,15.65015,3377178.0,1224.037,1224.037,0.001244884,1.0,0.7885677,1.041976E-6,0.04899058,1.114003E-5,0.006851975,2.339653E-6,0.1065545,9.692765E-7,0.004556659,0.00133956,3.858119E-7,2.552762E-8,0.02088291,6.449961E-5,7.817728E-4,5.916295E-4,1.468993E-4,3.735573E-9,1.68887E-5,2.966955E-4,5.777251E-6,9.499136E-4,2.073695E-4,6.50154E-6,0.01185762,4.332845E-7,9.915485E-4,1.310553E-5,0.001038951,5.218785E-5,0.001252015,2.015392E-5,5.343423E-6,2.463638E-5,1.241241E-4,5.982205E-6,5.759633E-4,1.321989E-5,1.93251E-5,1.004353E-4,0.002829301,1.499019E-5,3.315112E-6,6.77424E-5,7.223897E-5,1.105875E-5,6.071039E-6,2.351526E-6,2.507183E-8,1.904976E-6,7.989564,7.954454E-5,453120.3,453120.3
0.003833065,15.65076,3391829.0,1224.054,1224.054,0.001244884,1.0,0.788495,1.038076E-6,0.04905309,1.107702E-5,0.006854022,2.329386E-6,0.1066164,9.646529E-7,0.004564745,0.001337033,3.836236E-7,2.531657E-8,0.02084821,6.41544E-5,7.832782E-4,5.917607E-4,1.461067E-4,3.680008E-9,1.677891E-5,2.965623E-4,5.742713E-6,9.405528E-4,2.062268E-4,6.465089E-6,0.0118453,4.313026E-7,9.931733E-4,1.315667E-5,0.001041493,5.230794E-5,0.0012542,2.0154E-5,5.378611E-6,2.449013E-5,1.223876E-4,5.893902E-6,5.725078E-4,1.307376E-5,1.897381E-5,9.863776E-5,0.002828819,1.494779E-5,3.334116E-6,6.794868E-5,7.200145E-5,1.110445E-5,6.011633E-6,2.2755E-6,2.385133E-8,1.83427E-6,7.989364,7.954144E-5,453108.9,453108.9
