Time_Soln#14 (sec),Volume_Soln#14 (cm3),Volumetric_heat_production_rate_Soln#14 (erg/cm3-sec),Surface_temperature_Soln#14 (K),Temperature_Soln#14 (K),Mass_Soln#14 (g),Pressure_Soln#14 (atm),Mole_fraction_H2_Soln#14 (),Mole_fraction_H_Soln#14 (),Mole_fraction_CH4_Soln#14 (),Mole_fraction_CH3_Soln#14 (),Mole_fraction_C2H6_Soln#14 (),Mole_fraction_C2H5_Soln#14 (),Mole_fraction_C2H4_Soln#14 (),Mole_fraction_C2H3_Soln#14 (),Mole_fraction_C2H2_Soln#14 (),Mole_fraction_C3H8_Soln#14 (),Mole_fraction_IC3H7_Soln#14 (),Mole_fraction_NC3H7_Soln#14 (),Mole_fraction_C3H6_Soln#14 (),Mole_fraction_C3H5-A_Soln#14 (),Mole_fraction_C3H4-P_Soln#14 (),Mole_fraction_C3H4-A_Soln#14 (),Mole_fraction_C3H3_Soln#14 (),Mole_fraction_NC4H10_Soln#14 (),Mole_fraction_PC4H9_Soln#14 (),Mole_fraction_IC4H10_Soln#14 (),Mole_fraction_IC4H8_Soln#14 (),Mole_fraction_IC4H7_Soln#14 (),Mole_fraction_C4H8-1_Soln#14 (),Mole_fraction_C4H8-2_Soln#14 (),Mole_fraction_C4H71-3_Soln#14 (),Mole_fraction_C4H6_Soln#14 (),Mole_fraction_C4H5_Soln#14 (),Mole_fraction_C4H4_Soln#14 (),Mole_fraction_C4H2_Soln#14 (),Mole_fraction_C6H6_Soln#14 (),Mole_fraction_FULVENE_Soln#14 (),Mole_fraction_C5H6_Soln#14 (),Mole_fraction_C5H5_Soln#14 (),Mole_fraction_C10H8_Soln#14 (),Mole_fraction_NC5H12_Soln#14 (),Mole_fraction_NC5H10_Soln#14 (),Mole_fraction_B1M3_Soln#14 (),Mole_fraction_LC5H8_Soln#14 (),Mole_fraction_DIALLYL_Soln#14 (),Mole_fraction_NC6H12_Soln#14 (),Mole_fraction_NC7H15_Soln#14 (),Mole_fraction_NC7H14_Soln#14 (),Mole_fraction_C7H8_Soln#14 (),Mole_fraction_C7H7_Soln#14 (),Mole_fraction_LC6H6_Soln#14 (),Mole_fraction_C6H5C2H3_Soln#14 (),Mole_fraction_C6H5C2H5_Soln#14 (),Mole_fraction_NC12H26_Soln#14 (),Mole_fraction_NC16H34_Soln#14 (),Mole_fraction_NC10H20_Soln#14 (),Molecular_weight_Soln#14 (g/mole),Mass_density_Soln#14 (g/cm3),Unburned_hydrocarbons_Soln#14 (ppm),Volatile_organic_compounds_Soln#14 (ppm)
3.079249E-7,15.45104,-5.068188E11,1517.609,1517.609,0.001093989,1.0,0.8932559,0.001397943,0.002220595,0.01013754,0.001155393,0.00207042,0.02699288,4.717519E-4,3.247867E-4,0.001025396,2.364296E-4,4.557443E-4,0.01265101,0.001664058,1.271866E-5,6.896106E-5,2.593198E-6,3.409529E-4,2.213119E-4,3.281051E-5,1.46249E-6,7.113861E-6,0.004251246,1.411906E-4,3.64234E-4,0.00419778,6.554748E-5,9.357566E-6,8.60389E-9,3.542101E-5,8.959961E-9,1.250925E-5,1.87799E-7,3.017521E-10,2.191533E-4,0.003510698,2.896058E-5,0.001007421,2.248665E-5,5.913768E-4,6.588775E-6,0.002881496,0.003654096,1.060225E-4,3.531512E-9,8.821878E-8,1.715341E-6,0.005137298,0.002178902,0.01674344,8.81725,7.080358E-5,500061.6,500061.6
3.179058E-7,15.45327,-4.843632E11,1516.542,1516.542,0.001093989,1.0,0.8925593,0.001376006,0.00232001,0.01017697,0.001197768,0.002017905,0.0274222,4.721582E-4,3.387515E-4,0.001051795,2.306343E-4,4.4242E-4,0.01283822,0.001653689,1.335319E-5,7.091204E-5,2.699816E-6,3.478558E-4,2.14772E-4,3.420213E-5,1.571201E-6,7.410739E-6,0.004304505,1.452478E-4,3.620501E-4,0.004271454,6.77528E-5,1.003519E-5,9.36388E-9,3.639195E-5,9.859211E-9,1.316165E-5,2.015668E-7,3.314382E-10,2.226386E-4,0.003544006,3.026872E-5,0.001028985,2.314401E-5,5.957249E-4,6.44548E-6,0.002911765,0.003647979,1.07794E-4,3.962417E-9,9.46853E-8,1.832452E-6,0.005071536,0.002138723,0.01658231,8.809784,7.07934E-5,499638.2,499638.2
3.289154E-7,15.45579,-4.614866E11,1515.418,1515.418,0.001093989,1.0,0.8918152,0.001352881,0.002429404,0.01021134,0.001244311,0.001963299,0.02788179,4.721976E-4,3.540212E-4,0.001080084,2.244315E-4,4.286644E-4,0.01303889,0.001642372,1.405873E-5,7.302621E-5,2.817781E-6,3.551853E-4,2.080378E-4,3.570293E-5,1.694225E-6,7.735021E-6,0.004361627,1.496453E-4,3.596938E-4,0.004350623,7.013553E-5,1.080407E-5,1.025161E-8,3.744636E-5,1.091359E-8,1.38861E-5,2.171429E-7,3.658654E-10,2.263122E-4,0.003578915,3.170321E-5,0.001052097,2.384537E-5,6.003034E-4,6.2955E-6,0.002943694,0.003641455,1.096655E-4,4.473654E-9,1.020104E-7,1.964553E-6,0.005001338,0.002096079,0.01640935,8.801822,7.078186E-5,499186.6,499186.6
3.365059E-7,15.45756,-4.467703E11,1514.674,1514.674,0.001093989,1.0,0.8913162,0.001337557,0.002504625,0.0102299,0.001276265,0.001927563,0.02819057,4.720037E-4,3.644636E-4,0.001099097,2.202744E-4,4.197105E-4,0.01317384,0.001634658,1.454836E-5,7.446132E-5,2.899313E-6,3.600733E-4,2.03662E-4,3.671627E-5,1.780855E-6,7.956639E-6,0.004400054,1.52631E-4,3.581016E-4,0.004403981,7.174797E-5,1.134697E-5,1.089458E-8,3.816355E-5,1.167939E-8,1.438827E-5,2.281113E-7,3.906254E-10,2.287465E-4,0.003601924,3.268644E-5,0.001067636,2.431467E-5,6.033347E-4,6.196677E-6,0.002964863,0.003637086,1.109078E-4,4.848536E-9,1.071751E-7,2.057322E-6,0.004954296,0.002067645,0.01629288,8.79649,7.077374E-5,498884.2,498884.2
3.466601E-7,15.45997,-4.283142E11,1513.715,1513.715,0.001093989,1.0,0.8906656,0.001317802,0.002604955,0.01024871,0.001318823,0.001882052,0.02859389,4.714961E-4,3.783206E-4,0.001123926,2.14868E-4,4.08355E-4,0.0133502,0.001624466,1.520716E-5,7.635323E-5,3.008623E-6,3.664115E-4,1.981194E-4,3.804416E-5,1.898941E-6,8.25061E-6,0.004450289,1.565677E-4,3.560124E-4,0.004473871,7.386659E-5,1.208917E-5,1.179505E-8,3.911095E-5,1.275426E-8,1.506318E-5,2.430666E-7,4.250493E-10,2.318842E-4,0.003631426,3.399368E-5,0.001087939,2.492469E-5,6.072387E-4,6.069903E-6,0.002992158,0.003631397,1.125116E-4,5.379177E-9,1.14226E-7,2.183465E-6,0.004893005,0.002030773,0.01614046,8.789548,7.076271E-5,498490.5,498490.5
3.558098E-7,15.46217,-4.127833E11,1512.883,1512.883,0.001093989,1.0,0.8900948,0.001300683,0.002695036,0.01026029,0.001356974,0.001843136,0.02894832,4.708264E-4,3.906958E-4,0.001145734,2.101471E-4,3.986808E-4,0.01350526,0.001615416,1.580422E-5,7.803169E-5,3.107332E-6,3.719375E-4,1.93402E-4,3.92137E-5,2.007364E-6,8.513092E-6,0.004494459,1.600609E-4,3.541688E-4,0.004535463,7.573874E-5,1.2773E-5,1.264616E-8,3.995336E-5,1.377217E-8,1.56741E-5,2.568059E-7,4.573184E-10,2.346025E-4,0.003656836,3.516324E-5,0.001105784,2.545751E-5,6.10618E-4,5.960592E-6,0.003015812,0.003626414,1.13903E-4,5.885915E-9,1.207131E-7,2.298998E-6,0.004839289,0.00199862,0.01600626,8.783467,7.075262E-5,498145.6,498145.6
3.649931E-7,15.46441,-3.981596E11,1512.078,1512.078,0.001093989,1.0,0.8895361,0.001284118,0.002785108,0.01026717,0.001395064,0.001805959,0.02929589,4.699765E-4,4.030089E-4,0.0011671,2.055531E-4,3.894645E-4,0.01365735,0.00160647,1.640654E-5,7.969191E-5,3.206594E-6,3.773152E-4,1.889106E-4,4.036165E-5,2.118022E-6,8.77426E-6,0.004537782,1.635167E-4,3.523551E-4,0.004596016,7.758285E-5,1.347342E-5,1.353914E-8,4.078849E-5,1.484174E-8,1.628969E-5,2.708389E-7,4.908969E-10,2.372321E-4,0.003681275,3.632861E-5,0.001123281,2.597656E-5,6.138842E-4,5.855266E-6,0.003038696,0.003621542,1.152506E-4,6.42231E-9,1.273489E-7,2.416646E-6,0.004786751,0.001967319,0.01587443,8.777523,7.074237E-5,497808.5,497808.5
3.761352E-7,15.46716,-3.816032E11,1511.139,1511.139,0.001093989,1.0,0.8888761,0.0012648,0.002893896,0.01026969,0.001440992,0.00176322,0.0297072,4.687384E-4,4.178024E-4,0.001192348,2.001715E-4,3.788935E-4,0.01383736,0.00159581,1.714112E-5,8.167441E-5,3.327263E-6,3.836245E-4,1.83761E-4,4.171975E-5,2.254611E-6,9.088103E-6,0.004589039,1.67644E-4,3.502027E-4,0.004667858,7.97739E-5,1.434164E-5,1.467551E-8,4.178829E-5,1.620454E-8,1.703952E-5,2.88179E-7,5.332245E-10,2.402972E-4,0.003709571,3.773057E-5,0.001143978,2.658573E-5,6.176875E-4,5.732966E-6,0.003065367,0.003615795,1.16823E-4,7.110931E-9,1.355631E-7,2.561519E-6,0.004724763,0.001930578,0.01571817,8.770512,7.072981E-5,497410.9,497410.9
3.831218E-7,15.4689,-3.718332E11,1510.569,1510.569,0.001093989,1.0,0.8884717,0.001253098,0.002961817,0.01026827,0.001469623,0.001737664,0.02995957,4.678614E-4,4.269968E-4,0.001207816,1.969032E-4,3.725819E-4,0.0139478,0.001589237,1.760372E-5,8.290025E-5,3.40305E-6,3.874658E-4,1.806867E-4,4.255208E-5,2.341492E-6,9.283229E-6,0.004620474,1.701962E-4,3.488793E-4,0.004712034,8.112219E-5,1.489611E-5,1.541807E-8,4.240794E-5,1.70958E-8,1.751119E-5,2.992213E-7,5.606465E-10,2.421525E-4,0.003726594,3.86027E-5,0.00115667,2.695651E-5,6.199877E-4,5.659154E-6,0.003081509,0.00361228,1.177756E-4,7.564088E-9,1.408027E-7,2.653485E-6,0.00468683,0.001908196,0.01562216,8.766223,7.072187E-5,497167.6,497167.6
3.922537E-7,15.47118,-3.597197E11,1509.846,1509.846,0.001093989,1.0,0.8879538,0.001238257,0.003050233,0.0102632,0.001506841,0.001705618,0.03028329,4.666143E-4,4.389191E-4,0.001227626,1.927527E-4,3.646743E-4,0.01408943,0.001580778,1.821049E-5,8.448297E-5,3.502237E-6,3.92359E-4,1.768347E-4,4.361781E-5,2.456404E-6,9.536359E-6,0.004660768,1.734917E-4,3.471791E-4,0.004768802,8.285511E-5,1.563219E-5,1.642392E-8,4.320967E-5,1.830372E-8,1.812927E-5,3.138434E-7,5.975024E-10,2.445039E-4,0.00374805,3.973427E-5,0.001172938,2.742846E-5,6.229007E-4,5.565815E-6,0.003101961,0.003607782,1.189836E-4,8.181423E-9,1.477516E-7,2.774914E-6,0.004638288,0.001879668,0.01549888,8.760735,7.071144E-5,496856.4,496856.4
4.025432E-7,15.47376,-3.468969E11,1509.059,1509.059,0.001093989,1.0,0.8873839,0.001222116,0.003149346,0.01025346,0.001548491,0.001671245,0.03064009,4.650905E-4,4.522239E-4,0.001249412,1.882379E-4,3.561971E-4,0.01424548,0.00157143,1.889686E-5,8.624056E-5,3.614158E-6,3.977067E-4,1.727045E-4,4.478889E-5,2.587621E-6,9.819024E-6,0.004705127,1.771514E-4,3.453025E-4,0.004831495,8.476835E-5,1.647664E-5,1.760572E-8,4.410229E-5,1.97235E-8,1.882762E-5,3.305668E-7,6.403957E-10,2.470581E-4,0.003771195,4.099765E-5,0.001190848,2.794352E-5,6.260617E-4,5.464654E-6,0.003124166,0.00360284,1.202966E-4,8.911258E-9,1.557145E-7,2.913303E-6,0.004584944,0.001848465,0.01536284,8.754705,7.069962E-5,496514.4,496514.4
4.12704E-7,15.47633,-3.350246E11,1508.309,1508.309,0.001093989,1.0,0.8868346,0.001206748,0.003246668,0.01024001,0.001589312,0.001638987,0.03098456,4.634822E-4,4.652293E-4,0.001270391,1.839436E-4,3.482424E-4,0.01439604,0.00156239,1.957721E-5,8.795022E-5,3.724834E-6,4.028235E-4,1.688275E-4,4.591492E-5,2.718896E-6,1.009556E-5,0.004747885,1.807112E-4,3.434887E-4,0.004892137,8.66174E-5,1.732578E-5,1.882372E-8,4.497295E-5,2.118704E-8,1.951903E-5,3.473284E-7,6.841591E-10,2.494863E-4,0.003793036,4.223284E-5,0.001208116,2.843527E-5,6.290637E-4,5.36866E-6,0.003145263,0.003598085,1.215454E-4,9.667849E-9,1.637128E-7,3.05148E-6,0.004533604,0.001818582,0.01523137,8.748902,7.068791E-5,496185.3,496185.3
