Time_Soln#5 (sec),Volume_Soln#5 (cm3),Volumetric_heat_production_rate_Soln#5 (erg/cm3-sec),Surface_temperature_Soln#5 (K),Temperature_Soln#5 (K),Mass_Soln#5 (g),Pressure_Soln#5 (atm),Mole_fraction_H2_Soln#5 (),Mole_fraction_H_Soln#5 (),Mole_fraction_CH4_Soln#5 (),Mole_fraction_CH3_Soln#5 (),Mole_fraction_C2H6_Soln#5 (),Mole_fraction_C2H5_Soln#5 (),Mole_fraction_C2H4_Soln#5 (),Mole_fraction_C2H2_Soln#5 (),Mole_fraction_C3H8_Soln#5 (),Mole_fraction_NC3H7_Soln#5 (),Mole_fraction_C3H6_Soln#5 (),Mole_fraction_C3H5-A_Soln#5 (),Mole_fraction_C3H4-P_Soln#5 (),Mole_fraction_C3H4-A_Soln#5 (),Mole_fraction_NC4H10_Soln#5 (),Mole_fraction_IC4H10_Soln#5 (),Mole_fraction_IC4H8_Soln#5 (),Mole_fraction_IC4H7_Soln#5 (),Mole_fraction_C4H8-1_Soln#5 (),Mole_fraction_C4H8-2_Soln#5 (),Mole_fraction_C4H71-3_Soln#5 (),Mole_fraction_C4H6_Soln#5 (),Mole_fraction_C4H4_Soln#5 (),Mole_fraction_C6H6_Soln#5 (),Mole_fraction_FULVENE_Soln#5 (),Mole_fraction_C5H6_Soln#5 (),Mole_fraction_C5H5_Soln#5 (),Mole_fraction_MCPTD_Soln#5 (),Mole_fraction_NC5H12_Soln#5 (),Mole_fraction_NC5H10_Soln#5 (),Mole_fraction_B1M2_Soln#5 (),Mole_fraction_B1M3_Soln#5 (),Mole_fraction_B2M2_Soln#5 (),Mole_fraction_CYC5H8_Soln#5 (),Mole_fraction_LC5H8_Soln#5 (),Mole_fraction_DIALLYL_Soln#5 (),Mole_fraction_CYC6H8_Soln#5 (),Mole_fraction_CYC6H10_Soln#5 (),Mole_fraction_NC6H12_Soln#5 (),Mole_fraction_NC7H14_Soln#5 (),Mole_fraction_C7H8_Soln#5 (),Mole_fraction_C7H7_Soln#5 (),Mole_fraction_C6H5C2H3_Soln#5 (),Mole_fraction_C6H5C2H5_Soln#5 (),Mole_fraction_XYLENE_Soln#5 (),Mole_fraction_INDENE_Soln#5 (),Mole_fraction_NPBENZ_Soln#5 (),Mole_fraction_NC12H26_Soln#5 (),Mole_fraction_NC16H34_Soln#5 (),Mole_fraction_NC10H20_Soln#5 (),Molecular_weight_Soln#5 (g/mole),Mass_density_Soln#5 (g/cm3),Unburned_hydrocarbons_Soln#5 (ppm),Volatile_organic_compounds_Soln#5 (ppm)
0.032,15.28693,-2270779.0,1040.445,1040.445,0.001504235,1.0,0.8366468,6.815641E-8,0.02731702,2.121926E-6,0.009757453,1.432124E-6,0.06138938,6.250277E-4,0.001070859,3.828455E-8,0.02547428,1.97801E-5,1.394259E-4,1.524491E-4,2.492039E-4,3.176942E-5,9.131938E-4,1.381914E-5,0.004745535,7.683533E-4,1.271117E-5,0.01007195,8.666727E-5,4.137171E-4,5.9665E-6,5.605582E-4,2.590572E-6,2.507008E-5,1.066138E-5,0.004343613,7.923926E-6,1.163708E-4,4.82985E-6,4.67292E-6,0.001483587,1.307033E-4,3.433685E-5,2.128264E-5,3.419677E-4,0.003222872,0.003373422,2.972962E-6,2.894937E-5,6.467984E-5,9.648437E-6,3.040918E-6,5.098362E-5,0.002246139,7.47651E-4,0.003241309,8.401002,9.839968E-5,476454.6,476454.6
0.033,15.28763,-2159501.0,1040.061,1040.061,0.001504235,1.0,0.8360611,6.698064E-8,0.02756798,2.086556E-6,0.009842855,1.41054E-6,0.0616865,6.301802E-4,0.001079321,3.739686E-8,0.0255431,1.961279E-5,1.409606E-4,1.530539E-4,2.490761E-4,3.200082E-5,9.22871E-4,1.36149E-5,0.004723461,7.709364E-4,1.257382E-5,0.01010528,8.74008E-5,4.186775E-4,6.097034E-6,5.69826E-4,2.625102E-6,2.536544E-5,1.062236E-5,0.004327165,7.942686E-6,1.160162E-4,4.874714E-6,4.761631E-6,0.001471731,1.299955E-4,3.454434E-5,2.161111E-5,3.393853E-4,0.003198897,0.003372085,2.938866E-6,2.960813E-5,6.494009E-5,9.749793E-6,3.103558E-6,5.087498E-5,0.002213514,7.325797E-4,0.003173731,8.397521,9.839521E-5,476257.1,476257.1
0.03331148,15.28786,-2126306.0,1039.946,1039.946,0.001504235,1.0,0.8358818,6.662783E-8,0.02764514,2.075906E-6,0.009869114,1.404043E-6,0.06177738,6.317582E-4,0.00108193,3.712996E-8,0.02556388,1.95621E-5,1.414311E-4,1.532368E-4,2.490348E-4,3.207159E-5,9.258292E-4,1.355297E-5,0.004716605,7.717089E-4,1.253215E-5,0.01011538,8.762602E-5,4.202087E-4,6.137416E-6,5.726875E-4,2.635734E-6,2.545531E-5,1.061033E-5,0.004322035,7.948315E-6,1.159054E-4,4.88839E-6,4.789092E-6,0.001468076,1.297761E-4,3.460733E-5,2.171174E-5,3.385862E-4,0.00319149,0.003371683,2.928587E-6,2.981267E-5,6.501959E-5,9.780871E-6,3.123029E-6,5.084085E-5,0.002203563,7.279995E-4,0.003153197,8.396461,9.839375E-5,476197.0,476197.0
0.034,15.28838,-2055243.0,1039.696,1039.696,0.001504235,1.0,0.8354909,6.587028E-8,0.027814,2.052974E-6,0.00992658,1.390056E-6,0.06197548,6.352012E-4,0.001087651,3.655586E-8,0.02560874,1.945242E-5,1.424586E-4,1.536316E-4,2.489411E-4,3.222581E-5,9.322737E-4,1.341886E-5,0.004701488,7.733629E-4,1.24419E-5,0.01013723,8.811838E-5,4.235699E-4,6.226211E-6,5.789703E-4,2.659028E-6,2.565035E-5,1.058395E-5,0.004310684,7.960399E-6,1.156599E-4,4.918118E-6,4.849506E-6,0.001460061,1.292927E-4,3.47438E-5,2.193128E-5,3.368287E-4,0.003175223,0.003370817,2.906434E-6,3.02637E-5,6.51927E-5,9.848735E-6,3.166007E-6,5.076498E-5,0.002181921,7.180658E-4,0.00310867,8.394159,9.839037E-5,476066.4,476066.4
0.035,15.28919,-1957264.0,1039.348,1039.348,0.001504235,1.0,0.8349351,6.481889E-8,0.02805547,2.021013E-6,0.01000876,1.370566E-6,0.06225698,6.401007E-4,0.001095858,3.575707E-8,0.02567145,1.929837E-5,1.439227E-4,1.541846E-4,2.487996E-4,3.244485E-5,9.414217E-4,1.323029E-5,0.004679621,7.756453E-4,1.231492E-5,0.01016789,8.882127E-5,4.283996E-4,6.354111E-6,5.879995E-4,2.692395E-6,2.592552E-5,1.054613E-5,0.00429418,7.977156E-6,1.153022E-4,4.960166E-6,4.936606E-6,0.001448568,1.285947E-4,3.493583E-5,2.224364E-5,3.342969E-4,0.003151837,0.003369614,2.875509E-6,3.09163E-5,6.543831E-5,9.945434E-6,3.228294E-6,5.065385E-5,0.002151275,7.040617E-4,0.003045913,8.390907,9.838518E-5,475882.0,475882.0
0.03589198,15.28995,-1874779.0,1039.052,1039.052,0.001504235,1.0,0.8344509,6.392756E-8,0.02826715,1.993787E-6,0.0100808,1.35397E-6,0.06250202,6.443725E-4,0.001103077,3.507783E-8,0.02572503,1.916602E-5,1.45201E-4,1.546578E-4,2.486684E-4,3.263541E-5,9.493739E-4,1.306809E-5,0.004660208,7.775643E-4,1.220561E-5,0.01019421,8.943636E-5,4.326566E-4,6.467147E-6,5.959595E-4,2.721704E-6,2.6163E-5,1.051286E-5,0.004279448,7.991337E-6,1.149821E-4,4.996566E-6,5.013667E-6,0.001438463,1.279764E-4,3.510106E-5,2.251582E-5,3.320597E-4,0.003131218,0.003368591,2.849126E-6,3.149599E-5,6.565176E-5,1.002986E-5,3.283734E-6,5.055385E-5,0.002124704,6.91981E-4,0.002991789,8.388094,9.838027E-5,475722.5,475722.5
0.036,15.29004,-1865076.0,1039.017,1039.017,0.001504235,1.0,0.834393,6.38225E-8,0.02829256,1.990569E-6,0.01008944,1.352009E-6,0.06253132,6.448837E-4,0.001103945,3.499762E-8,0.02573137,1.91503E-5,1.453541E-4,1.547138E-4,2.486522E-4,3.265819E-5,9.50324E-4,1.304881E-5,0.004657863,7.777895E-4,1.219262E-5,0.01019734,8.951011E-5,4.33169E-4,6.480769E-6,5.969176E-4,2.725225E-6,2.619126E-5,1.050886E-5,0.004277663,7.993007E-6,1.149433E-4,5.000905E-6,5.02296E-6,0.001437248,1.279017E-4,3.51207E-5,2.254838E-5,3.317901E-4,0.003128736,0.00336847,2.846005E-6,3.156605E-5,6.567726E-5,1.003997E-5,3.290441E-6,5.05417E-5,0.002121534,6.905433E-4,0.002985349,8.387759,9.837966E-5,475703.5,475703.5
0.037,15.29095,-1778213.0,1038.701,1038.701,0.001504235,1.0,0.8338639,6.287728E-8,0.02852546,1.961539E-6,0.0101687,1.334321E-6,0.06279884,6.495551E-4,0.001111918,3.427474E-8,0.02578863,1.90079E-5,1.467541E-4,1.552207E-4,2.484992E-4,3.286606E-5,9.589902E-4,1.287402E-5,0.004636219,7.798018E-4,1.207474E-5,0.01022562,9.018555E-5,4.378809E-4,6.606221E-6,6.057284E-4,2.757542E-6,2.64479E-5,1.047214E-5,0.004261141,8.008002E-6,1.145836E-4,5.040384E-6,5.108601E-6,0.001426099,1.272139E-4,3.529871E-5,2.28457E-5,3.293081E-4,0.003105913,0.003367384,2.817834E-6,3.221307E-5,6.590987E-5,1.013242E-5,3.352468E-6,5.042866E-5,0.002092654,6.774852E-4,0.002926868,8.384712,9.837384E-5,475530.7,475530.7
0.038,15.2919,-1696173.0,1038.399,1038.399,0.001504235,1.0,0.833347,6.197861E-8,0.02875446,1.933801E-6,0.01024664,1.317428E-6,0.06306005,6.541229E-4,0.001119785,3.35852E-8,0.02584342,1.887069E-5,1.481248E-4,1.557069E-4,2.483412E-4,3.306883E-5,9.674357E-4,1.270539E-5,0.00461469,7.816915E-4,1.196091E-5,0.01025283,9.084855E-5,4.425393E-4,6.730531E-6,6.144388E-4,2.78938E-6,2.6696E-5,1.043594E-5,0.004244622,8.022209E-6,1.142232E-4,5.078684E-6,5.193576E-6,0.001415111,1.265312E-4,3.547033E-5,2.313599E-5,3.268503E-4,0.003083357,0.003366349,2.790882E-6,3.285753E-5,6.613664E-5,1.022292E-5,3.414397E-6,5.031487E-5,0.002064571,6.648519E-4,0.002870307,8.381757,9.836773E-5,475363.1,475363.1
0.039,15.29289,-1618605.0,1038.111,1038.111,0.001504235,1.0,0.8328417,6.112361E-8,0.02897969,1.907277E-6,0.0103233,1.301282E-6,0.06331519,6.585907E-4,0.001127547,3.292691E-8,0.02589585,1.873843E-5,1.494671E-4,1.561733E-4,2.481784E-4,3.326668E-5,9.756678E-4,1.254262E-5,0.004593278,7.834634E-4,1.185095E-5,0.01027901,9.149962E-5,4.471461E-4,6.853728E-6,6.230516E-4,2.820756E-6,2.693582E-5,1.040023E-5,0.00422811,8.035665E-6,1.138624E-4,5.115841E-6,5.27791E-6,0.001404282,1.258536E-4,3.563577E-5,2.34194E-5,3.244165E-4,0.003061065,0.003365364,2.765085E-6,3.349954E-5,6.635781E-5,1.031152E-5,3.476245E-6,5.020042E-5,0.002037253,6.526249E-4,0.002815584,8.37889,9.836135E-5,475200.5,475200.5
0.04,15.29392,-1545168.0,1037.837,1037.837,0.001504235,1.0,0.8323475,6.030938E-8,0.02920133,1.881892E-6,0.01039874,1.285836E-6,0.06356456,6.62963E-4,0.00113521,3.229781E-8,0.02594603,1.861085E-5,1.507822E-4,1.56621E-4,2.480113E-4,3.345982E-5,9.83695E-4,1.238539E-5,0.004571984,7.851228E-4,1.174462E-5,0.0103042,9.213931E-5,4.517039E-4,6.975847E-6,6.315708E-4,2.851693E-6,2.716767E-5,1.0365E-5,0.004211612,8.04841E-6,1.135013E-4,5.151902E-6,5.36163E-6,0.001393607,1.251811E-4,3.579528E-5,2.369615E-5,3.220064E-4,0.003039028,0.003364426,2.740374E-6,3.41392E-5,6.657367E-5,1.039832E-5,3.538028E-6,5.008541E-5,0.002010662,6.407833E-4,0.002762606,8.376107,9.835471E-5,475042.6,475042.6
0.041,15.29499,-1475547.0,1037.574,1037.574,0.001504235,1.0,0.8318638,5.953314E-8,0.02941953,1.857569E-6,0.01047301,1.271045E-6,0.06380844,6.672443E-4,0.001142778,3.169588E-8,0.02599407,1.848768E-5,1.520712E-4,1.570509E-4,2.4784E-4,3.364846E-5,9.915259E-4,1.223339E-5,0.004550809,7.866749E-4,1.164174E-5,0.01032847,9.276817E-5,4.562148E-4,7.096924E-6,6.399998E-4,2.882209E-6,2.739186E-5,1.033023E-5,0.004195133,8.060481E-6,1.1314E-4,5.186911E-6,5.444764E-6,0.001383083,1.245138E-4,3.594912E-5,2.396645E-5,3.196196E-4,0.003017243,0.003363532,2.716682E-6,3.477661E-5,6.67845E-5,1.048337E-5,3.599762E-6,4.99699E-5,0.001984763,6.29307E-4,0.002711281,8.373404,9.834783E-5,474889.3,474889.3
0.042,15.2961,-1409453.0,1037.324,1037.324,0.001504235,1.0,0.8313902,5.879226E-8,0.02963447,1.834238E-6,0.01054617,1.256865E-6,0.06404711,6.714387E-4,0.001150254,3.111927E-8,0.02604007,1.836867E-5,1.533352E-4,1.574641E-4,2.476649E-4,3.383279E-5,9.99169E-4,1.20863E-5,0.004529754,7.881251E-4,1.154209E-5,0.01035184,9.338674E-5,4.606812E-4,7.216994E-6,6.483425E-4,2.912326E-6,2.76087E-5,1.02959E-5,0.004178675,8.071917E-6,1.127787E-4,5.22091E-6,5.527338E-6,0.001372705,1.238515E-4,3.609755E-5,2.423048E-5,3.172558E-4,0.002995701,0.00336268,2.693944E-6,3.541187E-5,6.699055E-5,1.056676E-5,3.661464E-6,4.985398E-5,0.00195952,6.181759E-4,0.002661519,8.370776,9.834072E-5,474740.3,474740.3
0.043,15.29724,-1346621.0,1037.084,1037.084,0.001504235,1.0,0.8309261,5.808437E-8,0.02984627,1.811835E-6,0.01061826,1.243257E-6,0.06428082,6.755504E-4,0.001157642,3.056627E-8,0.02608414,1.825358E-5,1.545755E-4,1.578613E-4,2.474863E-4,3.401302E-5,0.001006632,1.194386E-5,0.00450882,7.894782E-4,1.144548E-5,0.01037437,9.399554E-5,4.651051E-4,7.336091E-6,6.566022E-4,2.942061E-6,2.781848E-5,1.0262E-5,0.004162245,8.082753E-6,1.124174E-4,5.253943E-6,5.609379E-6,0.001362468,1.231944E-4,3.624078E-5,2.448846E-5,3.149146E-4,0.002974396,0.003361866,2.672102E-6,3.604509E-5,6.719208E-5,1.064854E-5,3.723147E-6,4.973772E-5,0.001934899,6.073716E-4,0.002613238,8.36822,9.83334E-5,474595.4,474595.4
0.044,15.29841,-1286820.0,1036.855,1036.855,0.001504235,1.0,0.8304711,5.740736E-8,0.03005509,1.790303E-6,0.01068935,1.230185E-6,0.06450981,6.79583E-4,0.001164945,3.00354E-8,0.02612637,1.814219E-5,1.557928E-4,1.582436E-4,2.473044E-4,3.418929E-5,0.001013922,1.180582E-5,0.004488005,7.907384E-4,1.135176E-5,0.0103961,9.459502E-5,4.694886E-4,7.454244E-6,6.64782E-4,2.971432E-6,2.802148E-5,1.022851E-5,0.004145845,8.093019E-6,1.120564E-4,5.286045E-6,5.690908E-6,0.00135237,1.225422E-4,3.637904E-5,2.474055E-5,3.125956E-4,0.002953323,0.003361088,2.651104E-6,3.667633E-5,6.738931E-5,1.072879E-5,3.784824E-6,4.962118E-5,0.001910872,5.968778E-4,0.002566362,8.365733,9.832588E-5,474454.3,474454.3
0.045,15.29961,-1229841.0,1036.636,1036.636,0.001504235,1.0,0.8300248,5.67593E-8,0.03026104,1.76959E-6,0.01075945,1.217619E-6,0.06473429,6.835396E-4,0.001172167,2.952525E-8,0.02616684,1.803433E-5,1.56988E-4,1.586115E-4,2.471194E-4,3.436178E-5,0.001021046,1.167195E-5,0.00446731,7.919098E-4,1.126077E-5,0.01041707,9.518558E-5,4.738333E-4,7.571481E-6,6.728848E-4,3.000453E-6,2.821791E-5,1.019542E-5,0.004129477,8.102741E-6,1.116956E-4,5.31725E-6,5.771946E-6,0.001342405,1.218951E-4,3.65125E-5,2.498692E-5,3.102985E-4,0.002932477,0.003360346,2.630905E-6,3.73057E-5,6.758244E-5,1.080755E-5,3.846509E-6,4.950442E-5,0.001887412,5.866799E-4,0.002520828,8.363311,9.831816E-5,474316.9,474316.9
0.046,15.30084,-1175497.0,1036.427,1036.427,0.001504235,1.0,0.8295869,5.613861E-8,0.03046423,1.749652E-6,0.01082863,1.20553E-6,0.06495444,6.874233E-4,0.00117931,2.90347E-8,0.02620562,1.792981E-5,1.58162E-4,1.589657E-4,2.469314E-4,3.453061E-5,0.001028009,1.154206E-5,0.004446734,7.929958E-4,1.117239E-5,0.01043729,9.576759E-5,4.781409E-4,7.687829E-6,6.80913E-4,3.02914E-6,2.840802E-5,1.016271E-5,0.004113144,8.111945E-6,1.113352E-4,5.347588E-6,5.852512E-6,0.001332572,1.212529E-4,3.664134E-5,2.522771E-5,3.080228E-4,0.002911851,0.003359636,2.611463E-6,3.793324E-5,6.777164E-5,1.088489E-5,3.908211E-6,4.938746E-5,0.001864494,5.767649E-4,0.002476575,8.360951,9.831025E-5,474183.1,474183.1
0.047,15.3021,-1123609.0,1036.227,1036.227,0.001504235,1.0,0.829157,5.554358E-8,0.03066477,1.730443E-6,0.0108969,1.193892E-6,0.06517045,6.91237E-4,0.001186377,2.856251E-8,0.02624278,1.782849E-5,1.593156E-4,1.593068E-4,2.467407E-4,3.469592E-5,0.001034818,1.141594E-5,0.004426276,7.939999E-4,1.108648E-5,0.01045682,9.634143E-5,4.824128E-4,7.803312E-6,6.888693E-4,3.057505E-6,2.859202E-5,1.013037E-5,0.004096848,8.120653E-6,1.109752E-4,5.377091E-6,5.932625E-6,0.001322865,1.206156E-4,3.676572E-5,2.546308E-5,3.057683E-4,0.002891441,0.003358957,2.592736E-6,3.855905E-5,6.795709E-5,1.096083E-5,3.969942E-6,4.927037E-5,0.001842097,5.671196E-4,0.002433545,8.35865,9.830217E-5,474052.6,474052.6
0.048,15.30338,-1074019.0,1036.036,1036.036,0.001504235,1.0,0.8287347,5.497287E-8,0.03086276,1.711923E-6,0.01096431,1.182679E-6,0.06538249,6.949836E-4,0.001193371,2.810779E-8,0.02627839,1.773018E-5,1.604494E-4,1.596356E-4,2.465474E-4,3.485784E-5,0.001041477,1.12934E-5,0.004405936,7.949257E-4,1.100291E-5,0.01047567,9.690744E-5,4.866507E-4,7.917956E-6,6.967562E-4,3.085563E-6,2.877012E-5,1.009838E-5,0.004080591,8.128888E-6,1.106157E-4,5.405787E-6,6.012303E-6,0.001313283,1.199831E-4,3.68858E-5,2.569317E-5,3.035346E-4,0.002871241,0.003358308,2.574685E-6,3.918318E-5,6.813896E-5,1.103545E-5,4.031713E-6,4.915317E-5,0.001820196,5.577313E-4,0.00239168,8.356407,9.829392E-5,473925.4,473925.4
0.049,15.30469,-1026564.0,1035.853,1035.853,0.001504235,1.0,0.8283197,5.442465E-8,0.03105832,1.694051E-6,0.01103089,1.171866E-6,0.06559075,6.986658E-4,0.001200294,2.766904E-8,0.02631252,1.763476E-5,1.615643E-4,1.599525E-4,2.463516E-4,3.501651E-5,0.001047993,1.117428E-5,0.004385714,7.957762E-4,1.092157E-5,0.01049387,9.746598E-5,4.908561E-4,8.031786E-6,7.045761E-4,3.113326E-6,2.894253E-5,1.006675E-5,0.004064375,8.136674E-6,1.102567E-4,5.433706E-6,6.091562E-6,0.001303822,1.193555E-4,3.700175E-5,2.591812E-5,3.013213E-4,0.002851247,0.003357687,2.557276E-6,3.980569E-5,6.831742E-5,1.110878E-5,4.093533E-6,4.903591E-5,0.00179877,5.485882E-4,0.002350927,8.354218,9.828552E-5,473801.3,473801.3
0.05,15.30602,-981139.2,1035.678,1035.678,0.001504235,1.0,0.8279118,5.389838E-8,0.03125153,1.676795E-6,0.01109668,1.161432E-6,0.06579538,7.02286E-4,0.001207148,2.724628E-8,0.02634523,1.754207E-5,1.626608E-4,1.602582E-4,2.461536E-4,3.517203E-5,0.00105437,1.10584E-5,0.004365607,7.965545E-4,1.084235E-5,0.01051146,9.801734E-5,4.950302E-4,8.144822E-6,7.123311E-4,3.140806E-6,2.910944E-5,1.003544E-5,0.004048201,8.144028E-6,1.098982E-4,5.460871E-6,6.17042E-6,0.001294478,1.187325E-4,3.71137E-5,2.613806E-5,2.991281E-4,0.002831454,0.003357092,2.540475E-6,4.042666E-5,6.849259E-5,1.118086E-5,4.155412E-6,4.891862E-5,0.001777799,5.396795E-4,0.002311236,8.352082,9.827696E-5,473680.1,473680.1
0.051,15.30738,-937585.1,1035.511,1035.511,0.001504235,1.0,0.8275106,5.339206E-8,0.03144247,1.660119E-6,0.01116169,1.151359E-6,0.0659965,7.058464E-4,0.001213936,2.683756E-8,0.02637657,1.745199E-5,1.637397E-4,1.605531E-4,2.459534E-4,3.53245E-5,0.001060613,1.094563E-5,0.004345616,7.972631E-4,1.076516E-5,0.01052845,9.85618E-5,4.991742E-4,8.257085E-6,7.200232E-4,3.168013E-6,2.927102E-5,1.000446E-5,0.004032071,8.150967E-6,1.095404E-4,5.487308E-6,6.248889E-6,0.001285249,1.181142E-4,3.722177E-5,2.635311E-5,2.969546E-4,0.002811857,0.003356522,2.524252E-6,4.104614E-5,6.866462E-5,1.125175E-5,4.217357E-6,4.880133E-5,0.001757266,5.309955E-4,0.002272565,8.349995,9.826826E-5,473561.7,473561.7
0.052,15.30876,-895805.2,1035.352,1035.352,0.001504235,1.0,0.827116,5.290499E-8,0.03163123,1.643995E-6,0.01122597,1.141627E-6,0.06619427,7.093493E-4,0.001220659,2.64426E-8,0.02640659,1.736442E-5,1.648014E-4,1.608376E-4,2.457511E-4,3.547403E-5,0.001066726,1.083583E-5,0.004325738,7.979047E-4,1.068991E-5,0.01054487,9.909963E-5,5.032894E-4,8.368596E-6,7.276543E-4,3.194958E-6,2.942744E-5,9.973791E-6,0.004015985,8.157509E-6,1.091832E-4,5.513039E-6,6.326983E-6,0.001276132,1.175005E-4,3.73261E-5,2.656339E-5,2.948005E-4,0.002792452,0.003355976,2.508581E-6,4.166417E-5,6.883363E-5,1.132146E-5,4.279379E-6,4.868405E-5,0.001737154,5.225273E-4,0.002234872,8.347957,9.825942E-5,473446.1,473446.1
0.053,15.31015,-855702.0,1035.199,1035.199,0.001504235,1.0,0.8267276,5.243635E-8,0.03181788,1.628397E-6,0.01128953,1.13222E-6,0.06638881,7.127968E-4,0.001227319,2.606093E-8,0.02643534,1.727924E-5,1.658466E-4,1.611123E-4,2.455469E-4,3.562072E-5,0.001072713,1.072886E-5,0.004305974,7.984817E-4,1.061651E-5,0.01056075,9.96311E-5,5.073768E-4,8.479373E-6,7.352264E-4,3.221652E-6,2.957886E-5,9.943426E-6,0.003999944,8.163668E-6,1.088266E-4,5.538085E-6,6.404716E-6,0.001267125,1.168913E-4,3.742678E-5,2.6769E-5,2.926655E-4,0.002773234,0.003355453,2.493435E-6,4.22808E-5,6.899973E-5,1.139004E-5,4.341483E-6,4.856682E-5,0.001717447,5.142656E-4,0.002198117,8.345964,9.825044E-5,473333.1,473333.2
0.054,15.31157,-817164.5,1035.053,1035.053,0.001504235,1.0,0.8263452,5.198489E-8,0.0320025,1.613297E-6,0.0113524,1.12312E-6,0.06658023,7.161907E-4,0.001233919,2.569149E-8,0.02646287,1.719634E-5,1.668758E-4,1.613774E-4,2.453409E-4,3.576465E-5,0.001078578,1.06246E-5,0.004286321,7.989964E-4,1.054487E-5,0.01057609,1.001564E-4,5.114376E-4,8.589435E-6,7.427412E-4,3.248102E-6,2.972544E-5,9.913354E-6,0.00398395,8.16946E-6,1.084708E-4,5.562467E-6,6.4821E-6,0.001258224,1.162866E-4,3.752395E-5,2.697006E-5,2.905492E-4,0.0027542,0.003354952,2.478789E-6,4.28961E-5,6.916305E-5,1.145753E-5,4.403678E-6,4.844965E-5,0.001698128,5.062023E-4,0.002162261,8.344017,9.824134E-5,473222.7,473222.7
0.055,15.31301,-780110.0,1034.914,1034.914,0.001504235,1.0,0.8259687,5.154994E-8,0.03218516,1.59867E-6,0.0114146,1.114314E-6,0.06676867,7.195331E-4,0.00124046,2.53339E-8,0.02648923,1.711562E-5,1.678895E-4,1.616335E-4,2.451331E-4,3.59059E-5,0.001084326,1.052294E-5,0.004266778,7.99451E-4,1.047492E-5,0.01059092,1.006759E-4,5.154727E-4,8.6988E-6,7.502004E-4,3.274319E-6,2.986732E-5,9.883567E-6,0.003968002,8.174898E-6,1.081156E-4,5.586206E-6,6.559148E-6,0.001249427,1.156863E-4,3.76177E-5,2.716666E-5,2.884514E-4,0.002735345,0.003354471,2.464619E-6,4.351009E-5,6.932368E-5,1.152395E-5,4.465972E-6,4.833256E-5,0.001679184,4.983293E-4,0.002127268,8.342112,9.823212E-5,473114.6,473114.6
0.056,15.31446,-744443.8,1034.781,1034.781,0.001504235,1.0,0.8255978,5.113061E-8,0.03236592,1.584497E-6,0.01147616,1.105788E-6,0.06695422,7.228255E-4,0.001246944,2.498748E-8,0.02651444,1.703699E-5,1.688881E-4,1.618809E-4,2.449236E-4,3.604457E-5,0.001089959,1.042376E-5,0.004247345,7.998477E-4,1.040659E-5,0.01060526,1.011897E-4,5.194832E-4,8.807484E-6,7.576056E-4,3.30031E-6,3.000465E-5,9.854056E-6,0.003952102,8.179995E-6,1.077612E-4,5.60932E-6,6.635869E-6,0.001240732,1.150903E-4,3.770814E-5,2.735892E-5,2.863717E-4,0.002716666,0.003354009,2.450905E-6,4.412283E-5,6.948172E-5,1.158934E-5,4.52837E-6,4.821557E-5,0.001660601,4.906393E-4,0.002093106,8.340248,9.822278E-5,473008.9,473008.9
0.05613898,15.31467,-739608.8,1034.763,1034.763,0.001504235,1.0,0.8255467,5.107346E-8,0.03239089,1.582558E-6,0.01148467,1.104622E-6,0.06697978,7.232793E-4,0.00124784,2.494015E-8,0.02651786,1.702623E-5,1.690258E-4,1.619146E-4,2.448943E-4,3.606364E-5,0.001090733,1.041016E-5,0.004244653,7.998984E-4,1.039722E-5,0.01060722,1.012606E-4,5.200386E-4,8.822536E-6,7.586306E-4,3.303905E-6,3.002338E-5,9.849976E-6,0.003949896,8.180678E-6,1.07712E-4,5.612483E-6,6.646507E-6,0.001239531,1.150078E-4,3.772045E-5,2.73853E-5,2.860841E-4,0.002714084,0.003353947,2.449034E-6,4.420789E-5,6.950349E-5,1.159835E-5,4.53705E-6,4.819932E-5,0.001658046,4.895847E-4,0.002088422,8.339992,9.822148E-5,472994.4,472994.4
0.05623726,15.31481,-736194.3,1034.751,1034.751,0.001504235,1.0,0.8255106,5.103329E-8,0.03240853,1.581195E-6,0.01149068,1.103803E-6,0.06699783,7.235996E-4,0.001248474,2.490684E-8,0.02652026,1.701864E-5,1.691229E-4,1.619384E-4,2.448736E-4,3.60771E-5,0.001091279,1.040058E-5,0.00424275,7.999335E-4,1.039061E-5,0.01060859,1.013108E-4,5.204312E-4,8.833172E-6,7.593548E-4,3.306444E-6,3.003658E-5,9.847094E-6,0.003948336,8.181156E-6,1.076772E-4,5.614714E-6,6.654025E-6,0.001238683,1.149495E-4,3.772911E-5,2.74039E-5,2.858809E-4,0.00271226,0.003353902,2.447716E-6,4.426802E-5,6.951885E-5,1.160471E-5,4.54319E-6,4.818783E-5,0.001656244,4.888409E-4,0.002085119,8.339812,9.822055E-5,472984.2,472984.2
