Time_Soln#16 (sec),Volume_Soln#16 (cm3),Volumetric_heat_production_rate_Soln#16 (erg/cm3-sec),Surface_temperature_Soln#16 (K),Temperature_Soln#16 (K),Mass_Soln#16 (g),Pressure_Soln#16 (atm),Mole_fraction_H2_Soln#16 (),Mole_fraction_H_Soln#16 (),Mole_fraction_CH4_Soln#16 (),Mole_fraction_CH3_Soln#16 (),Mole_fraction_C2H6_Soln#16 (),Mole_fraction_C2H5_Soln#16 (),Mole_fraction_C2H4_Soln#16 (),Mole_fraction_C2H3_Soln#16 (),Mole_fraction_C2H2_Soln#16 (),Mole_fraction_C3H8_Soln#16 (),Mole_fraction_IC3H7_Soln#16 (),Mole_fraction_NC3H7_Soln#16 (),Mole_fraction_C3H6_Soln#16 (),Mole_fraction_C3H5-A_Soln#16 (),Mole_fraction_C3H4-P_Soln#16 (),Mole_fraction_C3H4-A_Soln#16 (),Mole_fraction_C3H3_Soln#16 (),Mole_fraction_NC4H10_Soln#16 (),Mole_fraction_PC4H9_Soln#16 (),Mole_fraction_IC4H10_Soln#16 (),Mole_fraction_IC4H8_Soln#16 (),Mole_fraction_C4H8-1_Soln#16 (),Mole_fraction_C4H8-2_Soln#16 (),Mole_fraction_C4H71-3_Soln#16 (),Mole_fraction_C4H6_Soln#16 (),Mole_fraction_C4H5_Soln#16 (),Mole_fraction_C4H4_Soln#16 (),Mole_fraction_C4H2_Soln#16 (),Mole_fraction_C6H6_Soln#16 (),Mole_fraction_FULVENE_Soln#16 (),Mole_fraction_C5H6_Soln#16 (),Mole_fraction_C5H5_Soln#16 (),Mole_fraction_C10H8_Soln#16 (),Mole_fraction_NC5H12_Soln#16 (),Mole_fraction_NC5H11_Soln#16 (),Mole_fraction_NC5H10_Soln#16 (),Mole_fraction_B1M3_Soln#16 (),Mole_fraction_LC5H8_Soln#16 (),Mole_fraction_DIALLYL_Soln#16 (),Mole_fraction_NC6H12_Soln#16 (),Mole_fraction_NC7H15_Soln#16 (),Mole_fraction_NC7H14_Soln#16 (),Mole_fraction_C7H8_Soln#16 (),Mole_fraction_C7H7_Soln#16 (),Mole_fraction_C6H5C2H_Soln#16 (),Mole_fraction_C6H5C2H3_Soln#16 (),Mole_fraction_C6H5C2H5_Soln#16 (),Mole_fraction_NC12H26_Soln#16 (),Mole_fraction_NC16H34_Soln#16 (),Mole_fraction_NC10H20_Soln#16 (),Molecular_weight_Soln#16 (g/mole),Mass_density_Soln#16 (g/cm3),Unburned_hydrocarbons_Soln#16 (ppm),Volatile_organic_compounds_Soln#16 (ppm)
6.6E-4,15.97489,-1.18089E8,1458.064,1458.064,0.001031476,1.0,0.7680946,1.569988E-5,0.06987143,4.995047E-5,0.001872242,3.086765E-6,0.1152513,6.371095E-6,0.02671534,1.079625E-5,5.350523E-8,9.878552E-9,0.003449819,3.154901E-5,0.001955486,9.504913E-4,8.495769E-5,5.385998E-8,2.592123E-10,1.271125E-8,1.495225E-5,1.123082E-5,4.761344E-6,1.06588E-6,0.002903484,1.551125E-6,0.002259499,3.642964E-4,0.00237633,1.20981E-4,8.746305E-4,5.226259E-5,1.062972E-4,1.641318E-10,2.755206E-13,2.810657E-7,1.665386E-8,1.828821E-6,4.587713E-8,4.387518E-10,2.471742E-16,8.877173E-12,0.002236071,6.513913E-5,3.841088E-5,6.996441E-5,3.602578E-6,-1.417789E-23,-6.481029E-50,-5.621787E-10,7.725307,6.456857E-5,438133.2,438133.2
6.7E-4,15.97381,-1.169088E8,1457.778,1457.778,0.001031476,1.0,0.7680221,1.560747E-5,0.06998806,4.943683E-5,0.001852871,3.069582E-6,0.1152006,6.317121E-6,0.02684154,1.046606E-5,5.22842E-8,9.706666E-9,0.003381256,3.087039E-5,0.00194352,9.424115E-4,8.419832E-5,5.339336E-8,2.580037E-10,1.23737E-8,1.466248E-5,1.095751E-5,4.675893E-6,1.056841E-6,0.002886149,1.532615E-6,0.002255384,3.67109E-4,0.002391696,1.203973E-4,8.740098E-4,5.215684E-5,1.072942E-4,1.615364E-10,2.693911E-13,2.750365E-7,1.641793E-8,1.773968E-6,4.411466E-8,4.260311E-10,1.054242E-15,1.292265E-11,0.002230591,6.475946E-5,3.888153E-5,7.021951E-5,3.560782E-6,-1.351266E-23,-3.307764E-50,-5.658579E-10,7.724313,6.457291E-5,438076.8,438076.8
6.8E-4,15.97274,-1.157595E8,1457.495,1457.495,0.001031476,1.0,0.7679515,1.551696E-5,0.07010231,4.893698E-5,0.001833965,3.052796E-6,0.1151486,6.264562E-6,0.02696634,1.015505E-5,5.110472E-8,9.540773E-9,0.003314608,3.021281E-5,0.001931595,9.344343E-4,8.345117E-5,5.294701E-8,2.567366E-10,1.204966E-8,1.438021E-5,1.069469E-5,4.593557E-6,1.048076E-6,0.002869311,1.514661E-6,0.002251274,3.698886E-4,0.002406901,1.19813E-4,8.733844E-4,5.205128E-5,1.082777E-4,1.590385E-10,2.615964E-13,2.692033E-7,1.619053E-8,1.722066E-6,4.243626E-8,4.136235E-10,-1.286681E-16,1.230999E-11,0.002225156,6.438548E-5,3.934994E-5,7.047004E-5,3.520208E-6,-1.288286E-23,-1.699033E-50,-5.652933E-10,7.723333,6.457726E-5,438021.3,438021.3
6.9E-4,15.97167,-1.146398E8,1457.215,1457.215,0.001031476,1.0,0.767883,1.542824E-5,0.0702143,4.845018E-5,0.001815503,3.036387E-6,0.1150955,6.213337E-6,0.0270898,9.861528E-6,4.99644E-8,9.380821E-9,0.003249777,2.957514E-5,0.001919715,9.265572E-4,8.271578E-5,5.251912E-8,2.556134E-10,1.173821E-8,1.41051E-5,1.044171E-5,4.514145E-6,1.03957E-6,0.002852942,1.497231E-6,0.002247169,3.726365E-4,0.002421949,1.192285E-4,8.727547E-4,5.194592E-5,1.092481E-4,1.56631E-10,2.568377E-13,2.635626E-7,1.597112E-8,1.672851E-6,4.083637E-8,4.016585E-10,1.68758E-15,1.12095E-11,0.002219762,6.401695E-5,3.981618E-5,7.071619E-5,3.480785E-6,-1.228596E-23,-8.73514E-51,-5.505426E-10,7.722367,6.458159E-5,437966.5,437966.5
7.0E-4,15.9706,-1.135482E8,1456.937,1456.937,0.001031476,1.0,0.7678163,1.534129E-5,0.07032407,4.797606E-5,0.001797475,3.020343E-6,0.1150413,6.163411E-6,0.02721192,9.584402E-6,4.886173E-8,9.226158E-9,0.003186717,2.89568E-5,0.001907885,9.1878E-4,8.199201E-5,5.210861E-8,2.543957E-10,1.143881E-8,1.3837E-5,1.019819E-5,4.43755E-6,1.031316E-6,0.00283703,1.480307E-6,0.002243071,3.753528E-4,0.002436843,1.186441E-4,8.721211E-4,5.184079E-5,1.102055E-4,1.543136E-10,2.493015E-13,2.581073E-7,1.575941E-8,1.626145E-6,3.931121E-8,3.907666E-10,2.715818E-16,1.658183E-11,0.00221441,6.365376E-5,4.028025E-5,7.095801E-5,3.442474E-6,-1.172025E-23,-4.511235E-51,-5.729288E-10,7.721414,6.458592E-5,437912.4,437912.4
7.1E-4,15.96953,-1.124838E8,1456.663,1456.663,0.001031476,1.0,0.7677514,1.525605E-5,0.07043168,4.751422E-5,0.001779872,3.004655E-6,0.1149861,6.11474E-6,0.02733273,9.322624E-6,4.779535E-8,9.076832E-9,0.003125381,2.835716E-5,0.001896107,9.111024E-4,8.127971E-5,5.171436E-8,2.53239E-10,1.115094E-8,1.357572E-5,9.963731E-6,4.363667E-6,1.023303E-6,0.002821559,1.463871E-6,0.002238982,3.78038E-4,0.002451585,1.180601E-4,8.714839E-4,5.17359E-5,1.111502E-4,1.520774E-10,2.431179E-13,2.528222E-7,1.555507E-8,1.581786E-6,3.785701E-8,3.797075E-10,1.837525E-17,1.297891E-11,0.002209099,6.329582E-5,4.074216E-5,7.119557E-5,3.405237E-6,-1.11841E-23,-2.346224E-51,-5.607842E-10,7.720474,6.459025E-5,437859.1,437859.1
7.2E-4,15.96846,-1.114453E8,1456.39,1456.39,0.001031476,1.0,0.7676883,1.517246E-5,0.0705372,4.706409E-5,0.001762677,2.989308E-6,0.1149299,6.067264E-6,0.02745226,9.074953E-6,4.676336E-8,8.932503E-9,0.003065692,2.777533E-5,0.001884387,9.035222E-4,8.057849E-5,5.133516E-8,2.521223E-10,1.087389E-8,1.3321E-5,9.73782E-6,4.292348E-6,1.015521E-6,0.002806509,1.447898E-6,0.002234903,3.80693E-4,0.002466179,1.174768E-4,8.708433E-4,5.163126E-5,1.120825E-4,1.499196E-10,2.375387E-13,2.477066E-7,1.535771E-8,1.539582E-6,3.646931E-8,3.691389E-10,1.346993E-16,1.013028E-11,0.002203828,6.294294E-5,4.120196E-5,7.142901E-5,3.36902E-6,-1.067547E-23,-1.222917E-51,-5.435208E-10,7.719547,6.459456E-5,437806.5,437806.5
7.3E-4,15.96739,-1.104315E8,1456.12,1456.12,0.001031476,1.0,0.7676269,1.509043E-5,0.07064073,4.662514E-5,0.001745872,2.974285E-6,0.1148728,6.020926E-6,0.02757057,8.840279E-6,4.5764E-8,8.792905E-9,0.003007578,2.721047E-5,0.001872725,8.960374E-4,7.988803E-5,5.096995E-8,2.510498E-10,1.060702E-8,1.307256E-5,9.519986E-6,4.223455E-6,1.007957E-6,0.00279186,1.432365E-6,0.002230835,3.833186E-4,0.00248063,1.168946E-4,8.701997E-4,5.152688E-5,1.130027E-4,1.47836E-10,2.326514E-13,2.427509E-7,1.516694E-8,1.499361E-6,3.514423E-8,3.590641E-10,8.051297E-16,8.271263E-12,0.002198597,6.259493E-5,4.16597E-5,7.165847E-5,3.333772E-6,-1.019265E-23,-6.380116E-52,-5.237878E-10,7.718632,6.459887E-5,437754.6,437754.6
7.4E-4,15.96633,-1.094415E8,1455.853,1455.853,0.001031476,1.0,0.7675672,1.500996E-5,0.07074229,4.619712E-5,0.001729454,2.959582E-6,0.1148148,5.975701E-6,0.02768764,8.617887E-6,4.479625E-8,8.657739E-9,0.002951008,2.666219E-5,0.001861126,8.886481E-4,7.920825E-5,5.061811E-8,2.49942E-10,1.034998E-8,1.283031E-5,9.309974E-6,4.156917E-6,1.000606E-6,0.002777601,1.417261E-6,0.002226779,3.859149E-4,0.002494939,1.163136E-4,8.695533E-4,5.142277E-5,1.139109E-4,1.45825E-10,2.26414E-13,2.379504E-7,1.498255E-8,1.461015E-6,3.387906E-8,3.496174E-10,-9.540095E-17,8.840254E-12,0.002193403,6.225176E-5,4.211538E-5,7.188399E-5,3.299467E-6,-9.734422E-24,-3.34337E-52,-5.172192E-10,7.717729,6.460317E-5,437703.4,437703.4
7.5E-4,15.96527,-1.084744E8,1455.588,1455.588,0.001031476,1.0,0.767509,1.493097E-5,0.07084195,4.577955E-5,0.001713407,2.945184E-6,0.114756,5.931539E-6,0.02780353,8.406853E-6,4.385866E-8,8.526983E-9,0.00289592,2.612974E-5,0.001849591,8.813525E-4,7.853885E-5,5.027875E-8,2.489207E-10,1.010223E-8,1.2594E-5,9.107369E-6,4.092614E-6,9.934582E-7,0.002763716,1.402564E-6,0.002222738,3.884827E-4,0.002509109,1.157342E-4,8.689044E-4,5.131895E-5,1.148075E-4,1.438813E-10,2.219702E-13,2.332975E-7,1.480423E-8,1.424404E-6,3.267027E-8,3.404909E-10,7.758925E-16,8.478608E-12,0.002188248,6.191326E-5,4.256903E-5,7.210567E-5,3.266061E-6,-9.29924E-24,-1.755888E-52,-5.043021E-10,7.716837,6.460747E-5,437652.8,437652.8
7.593509E-4,15.96428,-1.0759E8,1455.343,1455.343,0.001031476,1.0,0.767456,1.485843E-5,0.07093347,4.539831E-5,0.00169873,2.931993E-6,0.1147003,5.89118E-6,0.02791082,8.219189E-6,4.300826E-8,8.408403E-9,0.002845715,2.564579E-5,0.001838866,8.746149E-4,7.792217E-5,4.997225E-8,2.479524E-10,9.878619E-9,1.23783E-5,8.924381E-6,4.034439E-6,9.869531E-7,0.002751061,1.389178E-6,0.002218971,3.908583E-4,0.002522235,1.15194E-4,8.682956E-4,5.122213E-5,1.156354E-4,1.421257E-10,2.169409E-13,2.290806E-7,1.464277E-8,1.391648E-6,3.158865E-8,3.329814E-10,4.400346E-16,1.65629E-11,0.002183461,6.160089E-5,4.299142E-5,7.230954E-5,3.235613E-6,-8.912129E-24,-9.656009E-53,-5.381379E-10,7.716013,6.461148E-5,437606.1,437606.1
7.6E-4,15.96421,-1.075293E8,1455.326,1455.326,0.001031476,1.0,0.7674524,1.485344E-5,0.07093976,4.537217E-5,0.001697723,2.931087E-6,0.1146964,5.888411E-6,0.02791823,8.206496E-6,4.295016E-8,8.400304E-9,0.002842276,2.561268E-5,0.001838124,8.741502E-4,7.787969E-5,4.995134E-8,2.478858E-10,9.86338E-9,1.236351E-5,8.911904E-6,4.03047E-6,9.865078E-7,0.002750194,1.388261E-6,0.002218711,3.910223E-4,0.002523142,1.151566E-4,8.682533E-4,5.121541E-5,1.156925E-4,1.420057E-10,2.166246E-13,2.287916E-7,1.463174E-8,1.389426E-6,3.151526E-8,3.324063E-10,4.472577E-16,1.621063E-11,0.00218313,6.157935E-5,4.302068E-5,7.232357E-5,3.233528E-6,-8.885945E-24,-9.265546E-53,-5.375E-10,7.715956,6.461175E-5,437602.9,437602.9
7.7E-4,15.96315,-1.066052E8,1455.065,1455.065,0.001031476,1.0,0.7673973,1.477733E-5,0.07103577,4.497461E-5,0.001682394,2.917278E-6,0.114636,5.846281E-6,0.02803178,8.016132E-6,4.206961E-8,8.277568E-9,0.002790032,2.511048E-5,0.001826728,8.670403E-4,7.72306E-5,4.963515E-8,2.46859E-10,9.633046E-9,1.213868E-5,8.72326E-6,3.970398E-6,9.797473E-7,0.002737022,1.374339E-6,0.002214699,3.935341E-4,0.002537041,1.14581E-4,8.676001E-4,5.111218E-5,1.165662E-4,1.401888E-10,2.116359E-13,2.24414E-7,1.446487E-8,1.35598E-6,3.041126E-8,3.237428E-10,1.940394E-16,1.150029E-11,0.002178048,6.124995E-5,4.347032E-5,7.253778E-5,3.201835E-6,-8.493361E-24,-4.917613E-53,-5.231941E-10,7.715087,6.461603E-5,437553.6,437553.6
7.8E-4,15.9621,-1.057014E8,1454.807,1454.807,0.001031476,1.0,0.7673436,1.470257E-5,0.07113004,4.45864E-5,0.001667404,2.903745E-6,0.1145749,5.8051E-6,0.02814421,7.834963E-6,4.121556E-8,8.158585E-9,0.002739123,2.462237E-5,0.001815402,8.600204E-4,7.659122E-5,4.932949E-8,2.458605E-10,9.410706E-9,1.191925E-5,8.541046E-6,3.912282E-6,9.731666E-7,0.002724184,1.360776E-6,0.002210704,3.960189E-4,0.00255081,1.140076E-4,8.669451E-4,5.100926E-5,1.174289E-4,1.3843E-10,2.069919E-13,2.201687E-7,1.430328E-8,1.323947E-6,2.935506E-8,3.154166E-10,1.235608E-16,7.364148E-12,0.002173002,6.092487E-5,4.391802E-5,7.274841E-5,3.170941E-6,-8.120045E-24,-2.610781E-53,-5.003736E-10,7.714228,6.46203E-5,437504.9,437504.9
7.9E-4,15.96105,-1.048172E8,1454.551,1454.551,0.001031476,1.0,0.7672914,1.462914E-5,0.07122261,4.420734E-5,0.001652746,2.890483E-6,0.1145132,5.764845E-6,0.02825554,7.662478E-6,4.038718E-8,8.04324E-9,0.002689519,2.414801E-5,0.00180415,8.5309E-4,7.596144E-5,4.903395E-8,2.449E-10,9.196072E-9,1.170512E-5,8.365053E-6,3.85606E-6,9.667613E-7,0.002711669,1.347563E-6,0.002206726,3.98477E-4,0.00256445,1.134365E-4,8.662884E-4,5.090665E-5,1.182807E-4,1.367291E-10,2.027802E-13,2.160541E-7,1.41468E-8,1.293253E-6,2.834472E-8,3.078197E-10,4.555194E-16,9.281681E-12,0.002167992,6.060406E-5,4.436379E-5,7.295552E-5,3.140822E-6,-7.765171E-24,-1.393201E-53,-4.954005E-10,7.71338,6.462457E-5,437456.8,437456.8
8.0E-4,15.95999,-1.039517E8,1454.297,1454.297,0.001031476,1.0,0.7672405,1.4557E-5,0.07131354,4.383707E-5,0.001638411,2.877482E-6,0.1144509,5.725479E-6,0.02836578,7.498085E-6,3.958338E-8,7.931339E-9,0.002641173,2.368685E-5,0.001792973,8.462478E-4,7.534105E-5,4.8748E-8,2.439563E-10,8.988764E-9,1.149611E-5,8.194979E-6,3.801647E-6,9.605238E-7,0.002699467,1.334686E-6,0.002202766,4.009089E-4,0.002577965,1.128681E-4,8.656304E-4,5.080437E-5,1.191219E-4,1.350814E-10,1.987756E-13,2.12057E-7,1.399521E-8,1.26381E-6,2.737762E-8,3.003664E-10,8.159585E-16,8.228134E-12,0.002163016,6.02874E-5,4.480765E-5,7.315919E-5,3.111448E-6,-7.427579E-24,-7.445059E-54,-4.823081E-10,7.712542,6.462882E-5,437409.2,437409.2
8.1E-4,15.95895,-1.031042E8,1454.046,1454.046,0.001031476,1.0,0.7671909,1.448609E-5,0.07140289,4.347526E-5,0.001624387,2.864733E-6,0.1143879,5.686969E-6,0.02847496,7.341231E-6,3.880309E-8,7.822764E-9,0.002594037,2.323837E-5,0.001781872,8.394921E-4,7.47298E-5,4.847116E-8,2.43055E-10,8.788417E-9,1.129204E-5,8.030551E-6,3.748961E-6,9.544473E-7,0.002687563,1.322129E-6,0.002198824,4.033153E-4,0.002591357,1.123023E-4,8.64971E-4,5.070241E-5,1.199528E-4,1.334864E-10,1.95314E-13,2.0818E-7,1.384827E-8,1.235537E-6,2.645156E-8,2.935677E-10,1.673572E-15,1.221218E-11,0.002158074,5.997477E-5,4.524964E-5,7.335952E-5,3.082787E-6,-7.106319E-24,-3.985858E-54,-4.891819E-10,7.711713,6.463307E-5,437362.3,437362.3
8.170157E-4,15.95821,-1.0252E8,1453.87,1453.87,0.001031476,1.0,0.7671569,1.443708E-5,0.07146463,4.322635E-5,0.001614731,2.855939E-6,0.1143434,5.66045E-6,0.02855094,7.235461E-6,3.826941E-8,7.749044E-9,0.002561675,2.29311E-5,0.00177413,8.348038E-4,7.430636E-5,4.82822E-8,2.427697E-10,8.651877E-9,1.115177E-5,7.918458E-6,3.712997E-6,9.502777E-7,0.002679385,1.313506E-6,0.002196071,4.049885E-4,0.00260068,1.119071E-4,8.645078E-4,5.063108E-5,1.205296E-4,1.32398E-10,2.091429E-13,2.055296E-7,1.374789E-8,1.216368E-6,2.582534E-8,2.892271E-10,1.978635E-14,1.863045E-11,0.002154627,5.975782E-5,4.555861E-5,7.34981E-5,3.063095E-6,-6.890242E-24,-2.576124E-54,-5.133581E-10,7.711138,6.463604E-5,437329.6,437329.6
8.174014E-4,15.95817,-1.024887E8,1453.861,1453.861,0.001031476,1.0,0.767155,1.443439E-5,0.071468,4.321279E-5,0.001614204,2.855464E-6,0.1143409,5.659002E-6,0.0285551,7.229745E-6,3.824065E-8,7.745876E-9,0.002559912,2.291438E-5,0.001773706,8.345472E-4,7.428321E-5,4.827197E-8,2.431604E-10,8.644464E-9,1.114413E-5,7.912378E-6,3.711043E-6,9.500503E-7,0.00267894,1.313036E-6,0.002195919,4.050801E-4,0.002601191,1.118854E-4,8.644823E-4,5.062716E-5,1.205611E-4,1.323407E-10,2.262734E-13,2.053935E-7,1.374243E-8,1.215329E-6,2.579146E-8,2.895632E-10,3.855401E-14,2.708846E-11,0.002154438,5.974595E-5,4.557557E-5,7.350567E-5,3.062023E-6,-6.878578E-24,-2.515163E-54,-5.446234E-10,7.711106,6.463621E-5,437327.8,437327.8
8.2E-4,15.9579,-1.022742E8,1453.796,1453.796,0.001031476,1.0,0.7671426,1.441642E-5,0.07149066,4.312174E-5,0.00161067,2.852232E-6,0.1143244,5.649299E-6,0.0285831,7.191539E-6,3.804564E-8,7.717235E-9,0.00254809,2.280228E-5,0.001770849,8.328228E-4,7.412763E-5,4.820317E-8,2.420939E-10,8.594816E-9,1.109284E-5,7.871607E-6,3.697953E-6,9.485285E-7,0.002675951,1.309886E-6,0.002194902,4.056963E-4,0.002604627,1.117394E-4,8.643106E-4,5.060079E-5,1.207733E-4,1.319436E-10,1.899969E-13,2.044193E-7,1.370587E-8,1.208381E-6,2.556485E-8,2.876018E-10,2.799799E-16,2.360612E-11,0.002153166,5.966615E-5,4.568975E-5,7.355654E-5,3.054825E-6,-6.800655E-24,-2.145028E-54,-5.405938E-10,7.710895,6.463731E-5,437315.8,437315.8
8.3E-4,15.95686,-1.014609E8,1453.548,1453.548,0.001031476,1.0,0.7670955,1.434792E-5,0.07157692,4.277611E-5,0.001597248,2.839968E-6,0.1142603,5.612425E-6,0.02869022,7.048479E-6,3.730995E-8,7.614817E-9,0.00250328,2.2378E-5,0.001759905,8.262378E-4,7.353425E-5,4.794338E-8,2.411924E-10,8.40758E-9,1.089831E-5,7.717824E-6,3.648538E-6,9.427588E-7,0.002664618,1.297941E-6,0.002191,4.080525E-4,0.002617779,1.111795E-4,8.636493E-4,5.04995E-5,1.215839E-4,1.30443E-10,1.863847E-13,2.007499E-7,1.356776E-8,1.182264E-6,2.471509E-8,2.804656E-10,6.193131E-16,1.473754E-11,0.00214829,5.936139E-5,4.612804E-5,7.375035E-5,3.027527E-6,-6.509583E-24,-1.155681E-54,-5.223129E-10,7.710085,6.464154E-5,437269.9,437269.9
8.4E-4,15.95581,-1.006638E8,1453.302,1453.302,0.001031476,1.0,0.7670497,1.428057E-5,0.07166172,4.243819E-5,0.001584115,2.827934E-6,0.1141957,5.576329E-6,0.02879633,6.911674E-6,3.65953E-8,7.515313E-9,0.002459576,2.196518E-5,0.001749041,8.197364E-4,7.294953E-5,4.769156E-8,2.403096E-10,8.226464E-9,1.070832E-5,7.569032E-6,3.600659E-6,9.371343E-7,0.002653556,1.286284E-6,0.002187118,4.103843E-4,0.002630814,1.106228E-4,8.629872E-4,5.039856E-5,1.223846E-4,1.289882E-10,1.827473E-13,1.971933E-7,1.343379E-8,1.157131E-6,2.390067E-8,2.739639E-10,7.904159E-16,1.224E-11,0.002143447,5.906042E-5,4.656451E-5,7.394101E-5,3.000875E-6,-6.232394E-24,-6.245169E-55,-5.129082E-10,7.709285,6.464576E-5,437224.6,437224.6
8.5E-4,15.95477,-9.988227E7,1453.059,1453.059,0.001031476,1.0,0.767005,1.421434E-5,0.07174508,4.210772E-5,0.001571262,2.816126E-6,0.1141307,5.540986E-6,0.02890146,6.780753E-6,3.590089E-8,7.418596E-9,0.002416946,2.156344E-5,0.001738258,8.133173E-4,7.237331E-5,4.744738E-8,2.394365E-10,8.051214E-9,1.052276E-5,7.425027E-6,3.554258E-6,9.3165E-7,0.002642755,1.274906E-6,0.002183256,4.126921E-4,0.002643735,1.100693E-4,8.623245E-4,5.029798E-5,1.231756E-4,1.275769E-10,1.79094E-13,1.937362E-7,1.33038E-8,1.13293E-6,2.311988E-8,2.677426E-10,7.479311E-16,1.03616E-11,0.002138635,5.876317E-5,4.699918E-5,7.412859E-5,2.974845E-6,-5.968355E-24,-3.384075E-55,-5.021119E-10,7.708494,6.464997E-5,437179.7,437179.7
8.6E-4,15.95374,-9.911603E7,1452.817,1452.817,0.001031476,1.0,0.7669615,1.414922E-5,0.07182702,4.178457E-5,0.001558686,2.80454E-6,0.1140652,5.506383E-6,0.0290056,6.655449E-6,3.522629E-8,7.324571E-9,0.002375372,2.117258E-5,0.001727559,8.06981E-4,7.180554E-5,4.721066E-8,2.385557E-10,7.881667E-9,1.034157E-5,7.285688E-6,3.509299E-6,9.263035E-7,0.002632211,1.263801E-6,0.002179416,4.149758E-4,0.002656542,1.095192E-4,8.616612E-4,5.019775E-5,1.23957E-4,1.26209E-10,1.749026E-13,1.903783E-7,1.31777E-8,1.109623E-6,2.237143E-8,2.620159E-10,1.81994E-16,1.141677E-11,0.002133855,5.846961E-5,4.743205E-5,7.431309E-5,2.949428E-6,-5.716913E-24,-1.846192E-55,-5.079847E-10,7.707712,6.465417E-5,437135.3,437135.3
8.7E-4,15.9527,-9.836422E7,1452.577,1452.577,0.001031476,1.0,0.766919,1.408513E-5,0.07190762,4.14683E-5,0.001546372,2.793162E-6,0.1139992,5.472471E-6,0.02910881,6.535258E-6,3.45702E-8,7.233132E-9,0.00233479,2.079187E-5,0.00171694,8.007235E-4,7.12458E-5,4.698081E-8,2.377112E-10,7.717407E-9,1.016448E-5,7.150671E-6,3.465682E-6,9.210849E-7,0.002621906,1.25295E-6,0.002175598,4.172367E-4,0.00266924,1.089725E-4,8.609977E-4,5.009787E-5,1.247293E-4,1.248787E-10,1.715264E-13,1.871092E-7,1.305521E-8,1.087135E-6,2.165303E-8,2.560932E-10,2.185601E-16,7.227097E-12,0.002129106,5.817954E-5,4.78632E-5,7.449468E-5,2.924582E-6,-5.477107E-24,-1.007867E-55,-4.853472E-10,7.706938,6.465837E-5,437091.4,437091.5
8.8E-4,15.95167,-9.762653E7,1452.338,1452.338,0.001031476,1.0,0.7668776,1.402209E-5,0.0719869,4.115881E-5,0.001534317,2.78199E-6,0.1139329,5.439244E-6,0.02921108,6.419971E-6,3.393225E-8,7.144226E-9,0.002295186,2.042118E-5,0.001706405,7.945451E-4,7.069408E-5,4.675773E-8,2.369067E-10,7.558309E-9,9.991458E-6,7.019888E-6,3.423379E-6,9.159926E-7,0.002611839,1.24235E-6,0.002171801,4.194747E-4,0.00268183,1.084294E-4,8.603339E-4,4.999835E-5,1.254923E-4,1.235877E-10,1.687439E-13,1.83933E-7,1.293627E-8,1.065437E-6,2.096364E-8,2.506115E-10,8.114855E-16,6.802858E-12,0.002124387,5.789296E-5,4.829261E-5,7.467338E-5,2.9003E-6,-5.248496E-24,-5.505691E-56,-4.70363E-10,7.706173,6.466255E-5,437048.0,437048.0
8.9E-4,15.95064,-9.690259E7,1452.102,1452.102,0.001031476,1.0,0.7668373,1.396007E-5,0.07206486,4.085604E-5,0.00152252,2.771025E-6,0.1138662,5.406694E-6,0.02931242,6.309405E-6,3.331212E-8,7.05766E-9,0.002256553,2.006038E-5,0.001695955,7.884465E-4,7.01504E-5,4.65413E-8,2.360587E-10,7.404269E-9,9.822468E-6,6.893259E-6,3.382368E-6,9.110255E-7,0.002602004,1.231996E-6,0.002168028,4.216897E-4,0.002694312,1.0789E-4,8.596699E-4,4.989921E-5,1.262462E-4,1.223353E-10,1.645074E-13,1.808447E-7,1.282081E-8,1.044504E-6,2.030234E-8,2.455025E-10,-1.037762E-16,7.673507E-12,0.002119699,5.760987E-5,4.872028E-5,7.484917E-5,2.876574E-6,-5.030676E-24,-3.03667E-56,-4.674581E-10,7.705416,6.466673E-5,437005.1,437005.1
9.0E-4,15.94961,-9.619176E7,1451.867,1451.867,0.001031476,1.0,0.766798,1.389902E-5,0.07214158,4.055953E-5,0.001510964,2.760251E-6,0.1137991,5.374775E-6,0.02941286,6.203127E-6,3.270862E-8,6.97344E-9,0.002218825,1.970877E-5,0.001685588,7.824237E-4,6.96143E-5,4.633101E-8,2.352643E-10,7.2549E-9,9.657256E-6,6.770466E-6,3.342554E-6,9.06174E-7,0.002592388,1.221873E-6,0.002164276,4.238829E-4,0.00270669,1.073543E-4,8.59006E-4,4.980042E-5,1.269914E-4,1.211173E-10,1.615175E-13,1.77838E-7,1.270858E-8,1.024271E-6,1.9667E-8,2.40436E-10,4.764229E-17,6.754109E-12,0.002115039,5.733007E-5,4.914627E-5,7.502222E-5,2.853367E-6,-4.822772E-24,-1.671675E-56,-4.555257E-10,7.704667,6.467089E-5,436962.6,436962.6
