Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_H2O_PFRC2 (),Mole_fraction_CO_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_CH2O_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C4H2_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C10H8_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_C7H7_PFRC2 (),Mole_fraction_STILB_PFRC2 (),Mole_fraction_C7H6_PFRC2 (),Mole_fraction_C6H5C2H_PFRC2 (),Mole_fraction_C6H5C2H3_PFRC2 (),Mole_fraction_C6H5C2H5_PFRC2 (),Mole_fraction_INDENE_PFRC2 (),Mole_fraction_INDENYL_PFRC2 (),Mole_fraction_C12H8_PFRC2 (),Mole_fraction_BIPHENYL_PFRC2 (),Mole_fraction_C14H10_PFRC2 (),Mole_fraction_C16H10_PFRC2 (),Mole_fraction_C18H10_PFRC2 (),Mole_fraction_BIN1B_PFRC2 (),Mole_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.235599,5.453729E-5,3.141593,0.7853982,3.141593,4318.329,0.1974164,-5.679289E8,1615.34,1.157545E8,1615.34,1.000003,0.9207052,6.658428E-5,-9.128155E-7,8.335087E-8,0.00943415,4.468911E-5,3.379037E-7,0.009170666,0.003430735,5.9459E-5,5.39264E-5,1.344536E-4,0.01521498,4.57961E-5,0.01415669,0.001142974,1.236423E-4,1.416895E-4,0.003837889,0.02147689,3.269216E-5,6.301919E-6,5.55747E-6,1.017556E-6,3.152543E-5,9.938911E-5,5.876154E-5,8.548549E-7,7.702808E-7,1.932873E-5,7.715397,5.820731E-5,446079.1,446080.9
0.2356787,5.455574E-5,3.141593,0.7853982,3.141593,4318.325,0.1974164,-5.596396E8,1615.336,1.157542E8,1615.336,1.000003,0.920703,6.657573E-5,-9.259478E-7,8.393796E-8,0.009434773,4.468074E-5,3.451162E-7,0.009171844,0.003431344,5.947963E-5,5.393715E-5,1.345077E-4,0.01521719,4.582033E-5,0.01415621,0.001142812,1.236527E-4,1.416982E-4,0.003838362,0.02147453,3.265209E-5,6.303585E-6,5.560056E-6,1.01816E-6,3.153496E-5,9.941624E-5,5.878423E-5,8.557405E-7,7.708559E-7,1.93375E-5,7.715387,5.820737E-5,446078.6,446080.5
0.2359006,5.460713E-5,3.141593,0.7853982,3.141593,4318.315,0.1974164,-5.549152E8,1615.326,1.157534E8,1615.326,1.000003,0.9206967,6.656525E-5,-9.423855E-7,8.565878E-8,0.009436507,4.465078E-5,3.541877E-7,0.009175097,0.003433042,5.953712E-5,5.396709E-5,1.346586E-4,0.01522332,4.588787E-5,0.01415487,0.001142363,1.236818E-4,1.417225E-4,0.003839679,0.02146793,3.254081E-5,6.308227E-6,5.567265E-6,1.019843E-6,3.156153E-5,9.949185E-5,5.884746E-5,8.580312E-7,7.724594E-7,1.936193E-5,7.71536,5.820751E-5,446077.2,446079.1
0.2364117,5.472549E-5,3.141593,0.7853982,3.141593,4318.289,0.1974164,-5.87057E8,1615.304,1.157514E8,1615.304,1.000003,0.9206822,6.651066E-5,-1.023753E-6,8.979603E-8,0.009440496,4.461176E-5,4.077993E-7,0.009182662,0.003436949,5.966947E-5,5.403598E-5,1.35006E-4,0.01523745,4.604349E-5,0.01415178,0.001141331,1.237487E-4,1.417781E-4,0.003842708,0.02145274,3.228669E-5,6.318924E-6,5.583866E-6,1.023724E-6,3.162272E-5,9.966593E-5,5.899301E-5,8.637076E-7,7.761573E-7,1.94182E-5,7.715297,5.820785E-5,446074.4,446076.6
0.2364202,5.472744E-5,3.141593,0.7853982,3.141593,4318.289,0.1974164,-5.632023E8,1615.303,1.157513E8,1615.303,1.000003,0.920682,6.650909E-5,-1.026041E-6,8.986813E-8,0.009440562,4.461067E-5,4.083894E-7,0.009182785,0.003437013,5.967165E-5,5.403711E-5,1.350117E-4,0.01523768,4.604606E-5,0.01415173,0.001141314,1.237498E-4,1.417791E-4,0.003842758,0.02145249,3.228253E-5,6.3191E-6,5.584139E-6,1.023788E-6,3.162372E-5,9.966879E-5,5.899541E-5,8.638097E-7,7.762183E-7,1.941913E-5,7.715296,5.820786E-5,446074.3,446076.5
0.2366437,5.47792E-5,3.141593,0.7853982,3.141593,4318.278,0.1974164,-5.651146E8,1615.294,1.157505E8,1615.294,1.000003,0.9206757,6.647961E-5,-1.074583E-6,9.187116E-8,0.009442305,4.458591E-5,4.247495E-7,0.009186071,0.00343872,5.972952E-5,5.406722E-5,1.351637E-4,0.01524385,4.611416E-5,0.01415038,0.001140864,1.237789E-4,1.418033E-4,0.00384408,0.02144587,3.217237E-5,6.32378E-6,5.591399E-6,1.025487E-6,3.165048E-5,9.974491E-5,5.905905E-5,8.664132E-7,7.778369E-7,1.944374E-5,7.715268,5.820801E-5,446073.0,446075.3
0.2367692,5.480826E-5,3.141593,0.7853982,3.141593,4318.272,0.1974164,-5.552595E8,1615.288,1.1575E8,1615.288,1.000003,0.9206721,6.646767E-5,-1.096966E-6,9.305927E-8,0.009443283,4.457416E-5,4.428754E-7,0.009187934,0.003439678,5.976202E-5,5.408412E-5,1.35249E-4,0.01524731,4.615241E-5,0.01414962,0.001140612,1.237953E-4,1.418169E-4,0.003844822,0.02144215,3.211075E-5,6.326408E-6,5.595476E-6,1.026441E-6,3.166551E-5,9.978766E-5,5.909479E-5,8.678328E-7,7.787464E-7,1.945756E-5,7.715253,5.820809E-5,446072.3,446074.7
0.2371718,5.490151E-5,3.141593,0.7853982,3.141593,4318.252,0.1974164,-5.498907E8,1615.27,1.157484E8,1615.27,1.000003,0.9206608,6.646478E-5,-1.113933E-6,9.712343E-8,0.009446418,4.452756E-5,4.437674E-7,0.009193786,0.003442752,5.986627E-5,5.413825E-5,1.355226E-4,0.01525841,4.627519E-5,0.01414719,0.001139806,1.238477E-4,1.418604E-4,0.003847202,0.02143021,3.191438E-5,6.334842E-6,5.608562E-6,1.029506E-6,3.171371E-5,9.992478E-5,5.920942E-5,8.718992E-7,7.816676E-7,1.950191E-5,7.715204,5.820836E-5,446069.5,446071.9
0.2664328,6.167873E-5,3.141593,0.7853982,3.141593,4316.825,0.1974164,-5.31109E8,1614.02,1.156384E8,1614.02,1.000003,0.9198703,6.465513E-5,-5.174557E-7,3.399841E-7,0.009664427,4.219641E-5,4.415978E-7,0.009602753,0.003661324,6.736394E-5,5.794088E-5,1.553069E-4,0.01603999,5.542169E-5,0.01396496,0.001089886,1.273856E-4,1.444597E-4,0.004012381,0.02059145,2.152823E-5,6.962931E-6,6.568306E-6,1.26056E-6,3.522963E-5,1.098775E-4,6.747866E-5,1.179293E-6,1.011502E-6,2.275008E-5,7.711777,5.82276E-5,445870.8,445873.4
0.4,9.264301E-5,3.141593,0.7853982,3.141593,4310.475,0.1974164,-4.290942E8,1608.787,1.151779E8,1608.787,1.000005,0.9168152,5.93344E-5,-2.836878E-7,8.707298E-7,0.01051948,3.741531E-5,2.992576E-7,0.01113853,0.004555889,9.882387E-5,7.300784E-5,2.407454E-4,0.01908866,1.021583E-4,0.01313282,9.564895E-4,1.383894E-4,1.484072E-4,0.004606919,0.01735677,1.008809E-5,1.017812E-5,1.120631E-5,2.509185E-6,5.146991E-5,1.554896E-4,1.036518E-4,3.311315E-6,2.480873E-6,3.801671E-5,7.698088,5.831338E-5,445079.4,445081.0
0.6,1.390862E-4,3.141593,0.7853982,3.141593,4302.49,0.1974164,-3.02672E8,1602.453,1.146204E8,1602.453,1.000007,0.9133148,5.460408E-5,-2.48173E-7,1.137408E-6,0.01158422,3.402757E-5,1.66174E-7,0.01276545,0.005677236,1.355286E-4,9.140498E-5,3.494612E-4,0.02259448,1.839485E-4,0.01204218,8.326244E-4,1.452497E-4,1.437572E-4,0.005173687,0.01373823,7.906831E-6,1.563648E-5,1.891243E-5,4.867946E-6,7.603999E-5,2.24601E-4,1.518193E-4,8.531587E-6,5.983379E-6,6.126623E-5,7.681992,5.84216E-5,444148.6,444149.5
0.8,1.856074E-4,3.141593,0.7853982,3.141593,4295.935,0.1974164,-2.189596E8,1597.41,1.141766E8,1597.41,1.000008,0.9106517,5.12469E-5,-2.192219E-7,1.24794E-6,0.01248749,3.170275E-5,9.59522E-8,0.01387468,0.006616526,1.611483E-4,1.068124E-4,4.368202E-4,0.02526455,2.744797E-4,0.01111949,7.390427E-4,1.45641E-4,1.349015E-4,0.005497663,0.01107589,6.670276E-6,2.131525E-5,2.711721E-5,7.667826E-6,1.001302E-4,2.929866E-4,1.91798E-4,1.570888E-5,1.102601E-5,8.391284E-5,7.669489,5.851075E-5,443425.6,443426.5
1.0,2.321941E-4,3.141593,0.7853982,3.141593,4290.33,0.1974164,-1.607181E8,1593.239,1.138096E8,1593.239,1.00001,0.9085572,4.871032E-5,-2.085127E-7,1.808889E-6,0.01327476,2.995854E-5,5.93458E-8,0.01464344,0.007424254,1.783978E-4,1.203221E-4,5.069506E-4,0.02736639,3.695226E-4,0.01032224,6.642378E-4,1.424592E-4,1.251446E-4,0.005667794,0.009052355,5.710668E-6,2.694876E-5,3.536664E-5,1.079812E-5,1.233122E-4,3.591807E-4,2.240515E-4,2.42338E-5,1.753395E-5,1.054339E-4,7.659448,5.858718E-5,442845.9,442849.2
1.085567,2.521435E-4,3.141593,0.7853982,3.141593,4288.145,0.1974164,-1.451557E8,1591.654,1.136701E8,1591.654,1.00001,0.9077925,4.776857E-5,-3.216827E-7,2.334867E-6,0.01358328,2.934703E-5,4.051297E-8,0.01489597,0.00773793,1.838146E-4,1.256858E-4,5.326174E-4,0.02813428,4.108672E-4,0.01001215,6.364691E-4,1.404234E-4,1.210257E-4,0.005707262,0.008332095,5.36214E-6,2.931329E-5,3.883711E-5,1.221882E-5,1.3291E-4,3.866159E-4,2.357522E-4,2.817995E-5,2.073758E-5,1.142516E-4,7.655721,5.861704E-5,442631.9,442636.9
1.087369,2.525637E-4,3.141593,0.7853982,3.141593,4288.098,0.1974164,-1.488922E8,1591.621,1.136672E8,1591.621,1.00001,0.9077771,4.773232E-5,-4.515479E-7,2.344214E-6,0.01358964,2.938713E-5,3.895226E-8,0.01490091,0.007744349,1.839184E-4,1.257966E-4,5.33133E-4,0.02814971,4.117403E-4,0.01000581,6.359021E-4,1.403773E-4,1.209403E-4,0.005707916,0.008317736,5.355207E-6,2.936263E-5,3.890969E-5,1.22492E-5,1.331099E-4,3.871874E-4,2.359862E-4,2.829331E-5,2.080675E-5,1.144345E-4,7.655645,5.861768E-5,442628.0,442633.0
1.089641,2.530935E-4,3.141593,0.7853982,3.141593,4288.041,0.1974164,-1.408044E8,1591.58,1.136636E8,1591.58,1.00001,0.9077577,4.773065E-5,-4.634242E-7,2.351623E-6,0.01359764,2.933914E-5,4.210809E-8,0.01490707,0.007752433,1.840485E-4,1.25936E-4,5.337816E-4,0.02816912,4.12841E-4,0.009997818,6.351922E-4,1.40319E-4,1.208326E-4,0.00570873,0.008299675,5.346522E-6,2.942484E-5,3.900118E-5,1.228753E-5,1.333617E-4,3.879074E-4,2.362805E-4,2.840089E-5,2.089349E-5,1.146649E-4,7.65555,5.861845E-5,442622.6,442627.6
1.2,2.78838E-4,3.141593,0.7853982,3.141593,4285.367,0.1974164,-1.200379E8,1589.682,1.134966E8,1589.682,1.000011,0.9068712,4.663639E-5,-4.589421E-7,2.675423E-6,0.01397299,2.854386E-5,3.309108E-8,0.01517605,0.008131798,1.896199E-4,1.325491E-4,5.634789E-4,0.02906026,4.663928E-4,0.009622827,6.023867E-4,1.372812E-4,1.157022E-4,0.005736078,0.007479115,4.940837E-6,3.240995E-5,4.339342E-5,1.418227E-5,1.454197E-4,4.22359E-4,2.496476E-4,3.360508E-5,2.537215E-5,1.256622E-4,7.651189,5.865503E-5,442370.9,442374.9
1.4,3.255335E-4,3.141593,0.7853982,3.141593,4280.847,0.1974164,-8.957479E7,1586.574,1.13223E8,1586.574,1.000012,0.9054905,4.495668E-5,-4.281515E-7,3.071194E-6,0.01459944,2.739724E-5,2.269204E-8,0.01553866,0.008759886,1.965387E-4,1.438582E-4,6.09232E-4,0.03045013,5.63296E-4,0.009002042,5.502444E-4,1.310249E-4,1.069714E-4,0.005735222,0.006234953,4.314115E-6,3.76454E-5,5.104901E-5,1.776105E-5,1.664053E-4,4.820751E-4,2.696853E-4,4.331319E-5,3.450185E-5,1.445964E-4,7.644283,5.871696E-5,441972.1,441974.7
1.6,3.722764E-4,3.141593,0.7853982,3.141593,4276.642,0.1974164,-6.671129E7,1583.799,1.129789E8,1583.799,1.000013,0.9043427,4.353739E-5,-3.992033E-7,3.306417E-6,0.01516708,2.643131E-5,1.724038E-8,0.01577692,0.009323773,2.003787E-4,1.544881E-4,6.463605E-4,0.03160783,6.590689E-4,0.008445899,5.054605E-4,1.242435E-4,9.904416E-5,0.005686829,0.005237136,3.797246E-6,4.263885E-5,5.826824E-5,2.148956E-5,1.862923E-4,5.381661E-4,2.851663E-4,5.309304E-5,4.476621E-5,1.622925E-4,7.638408,5.87747E-5,441632.7,441634.5
1.8,4.19064E-4,3.141593,0.7853982,3.141593,4272.659,0.1974164,-4.934347E7,1581.277,1.127569E8,1581.277,1.000014,0.9033771,4.231046E-5,-4.179537E-7,3.444888E-6,0.01568522,2.560111E-5,1.017249E-8,0.0159223,0.00983456,2.020299E-4,1.645937E-4,6.765107E-4,0.03258382,7.529031E-4,0.007944098,4.664528E-4,1.17281E-4,9.189856E-5,0.005605597,0.004428051,3.366077E-6,4.738845E-5,6.503226E-5,2.533017E-5,2.051194E-4,5.905994E-4,2.969266E-4,6.272994E-5,5.603578E-5,1.788313E-4,7.633347,5.882949E-5,441340.2,441341.6
1.836145,4.275244E-4,3.141593,0.7853982,3.141593,4271.956,0.1974164,-4.769111E7,1580.843,1.127187E8,1580.843,1.000014,0.9032189,4.209672E-5,-5.290839E-7,3.461354E-6,0.01577417,2.549292E-5,2.212689E-8,0.01594059,0.009921893,2.021476E-4,1.663728E-4,6.813186E-4,0.03274384,7.696083E-4,0.007858565,4.599242E-4,1.160216E-4,9.068575E-5,0.005588264,0.004298542,3.295891E-6,4.822143E-5,6.620629E-5,2.60337E-5,2.084125E-4,5.996887E-4,2.987107E-4,6.448287E-5,5.816584E-5,1.81703E-4,7.632504,5.883917E-5,441292.1,441293.4
1.837353,4.278071E-4,3.141593,0.7853982,3.141593,4271.932,0.1974164,-4.716303E7,1580.828,1.127174E8,1580.828,1.000014,0.9032137,4.209124E-5,-5.636108E-7,3.462187E-6,0.01577713,2.548829E-5,3.433873E-8,0.0159412,0.009924786,2.021508E-4,1.66432E-4,6.814761E-4,0.03274911,7.70165E-4,0.007855734,4.59708E-4,1.159795E-4,9.064564E-5,0.005587673,0.004294295,3.293618E-6,4.824912E-5,6.624523E-5,2.605725E-5,2.08522E-4,5.999903E-4,2.987686E-4,6.455342E-5,5.823651E-5,1.817983E-4,7.632476,5.88395E-5,441290.7,441292.0
1.851853,4.312015E-4,3.141593,0.7853982,3.141593,4271.652,0.1974164,-4.625598E7,1580.655,1.127022E8,1580.655,1.000014,0.9031514,4.202698E-5,-6.142305E-7,3.479299E-6,0.01581246,2.542272E-5,6.215304E-8,0.01594793,0.009959412,2.02184E-4,1.671418E-4,6.833513E-4,0.03281196,7.768409E-4,0.007821851,4.571326E-4,1.154749E-4,9.016549E-5,0.005580515,0.004243696,3.266283E-6,4.858133E-5,6.671068E-5,2.634019E-5,2.098334E-4,6.036014E-4,2.994558E-4,6.524989E-5,5.90855E-5,1.829382E-4,7.632144,5.884336E-5,441271.9,441273.4
1.857832,4.32601E-4,3.141593,0.7853982,3.141593,4271.537,0.1974164,-4.760567E7,1580.584,1.12696E8,1580.584,1.000014,0.9031259,4.197243E-5,-6.581455E-7,3.489352E-6,0.01582695,2.538623E-5,1.187806E-7,0.01595067,0.009973623,2.021958E-4,1.674339E-4,6.841162E-4,0.03283767,7.795898E-4,0.00780795,4.560745E-4,1.152669E-4,8.996865E-5,0.005577533,0.004223045,3.255046E-6,4.871788E-5,6.690171E-5,2.645697E-5,2.103727E-4,6.050851E-4,2.997348E-4,6.554616E-5,5.943716E-5,1.834067E-4,7.632007,5.884495E-5,441264.6,441266.4
1.85872,4.32809E-4,3.141593,0.7853982,3.141593,4271.519,0.1974164,-8.672087E7,1580.573,1.12695E8,1580.573,1.000014,0.9031219,4.195641E-5,-7.33007E-7,3.491327E-6,0.0158291,2.541461E-5,1.600602E-7,0.01595116,0.009975728,2.021975E-4,1.674773E-4,6.842293E-4,0.03284147,7.799979E-4,0.007805889,4.559158E-4,1.15236E-4,8.99395E-5,0.005577088,0.004219988,3.253389E-6,4.87381E-5,6.693001E-5,2.647432E-5,2.104526E-4,6.053052E-4,2.99776E-4,6.561819E-5,5.948913E-5,1.834761E-4,7.631985,5.884519E-5,441264.2,441266.2
1.858757,4.328176E-4,3.141593,0.7853982,3.141593,4271.518,0.1974164,-6.406655E7,1580.573,1.126949E8,1580.573,1.000014,0.9031218,4.194996E-5,-7.495199E-7,3.491394E-6,0.01582919,2.541746E-5,1.595489E-7,0.01595118,0.009975815,2.021976E-4,1.674791E-4,6.84234E-4,0.03284163,7.800149E-4,0.007805804,4.559091E-4,1.152348E-4,8.99383E-5,0.005577069,0.004219862,3.253321E-6,4.873894E-5,6.693118E-5,2.647504E-5,2.10456E-4,6.053144E-4,2.997777E-4,6.562671E-5,5.949127E-5,1.83479E-4,7.631984,5.88452E-5,441264.2,441266.2
1.858906,4.328526E-4,3.141593,0.7853982,3.141593,4271.515,0.1974164,-4.94175E7,1580.571,1.126948E8,1580.571,1.000014,0.9031212,4.194067E-5,-7.83486E-7,3.491732E-6,0.01582956,2.54213E-5,1.601935E-7,0.01595125,0.00997617,2.021979E-4,1.674864E-4,6.842531E-4,0.03284227,7.800837E-4,0.007805458,4.55882E-4,1.152296E-4,8.993341E-5,0.005576995,0.004219348,3.253045E-6,4.874235E-5,6.693594E-5,2.647796E-5,2.104695E-4,6.053515E-4,2.997847E-4,6.564762E-5,5.949993E-5,1.834907E-4,7.631981,5.884525E-5,441264.0,441266.0
1.859142,4.329078E-4,3.141593,0.7853982,3.141593,4271.51,0.1974164,-5.624257E7,1580.568,1.126945E8,1580.568,1.000014,0.9031202,4.194285E-5,-8.041769E-7,3.49235E-6,0.01583013,2.542862E-5,1.629529E-7,0.01595137,0.009976729,2.021984E-4,1.67498E-4,6.842832E-4,0.03284328,7.801921E-4,0.007804911,4.558396E-4,1.152214E-4,8.992569E-5,0.005576876,0.004218537,3.252613E-6,4.874771E-5,6.694346E-5,2.648257E-5,2.104907E-4,6.054099E-4,2.997956E-4,6.5667E-5,5.951353E-5,1.835091E-4,7.631975,5.884531E-5,441263.7,441265.8
1.859204,4.329224E-4,3.141593,0.7853982,3.141593,4271.509,0.1974164,-4.846086E7,1580.567,1.126945E8,1580.567,1.000014,0.9031199,4.194362E-5,-8.07894E-7,3.492523E-6,0.01583028,2.542863E-5,1.660574E-7,0.0159514,0.009976877,2.021986E-4,1.67501E-4,6.842911E-4,0.03284355,7.802207E-4,0.007804767,4.558285E-4,1.152192E-4,8.992366E-5,0.005576845,0.004218324,3.252499E-6,4.874912E-5,6.694544E-5,2.648379E-5,2.104963E-4,6.054254E-4,2.997985E-4,6.567139E-5,5.951711E-5,1.83514E-4,7.631974,5.884533E-5,441263.7,441265.7
1.860471,4.33219E-4,3.141593,0.7853982,3.141593,4271.484,0.1974164,-7.346613E7,1580.552,1.126931E8,1580.552,1.000014,0.9031144,4.194323E-5,-8.833622E-7,3.496406E-6,0.01583336,2.544456E-5,1.917865E-7,0.01595203,0.009979879,2.022012E-4,1.675629E-4,6.844523E-4,0.03284897,7.808028E-4,0.00780183,4.556017E-4,1.151752E-4,8.988216E-5,0.00557621,0.00421397,3.250176E-6,4.877793E-5,6.698574E-5,2.650854E-5,2.106103E-4,6.057392E-4,2.998573E-4,6.57607E-5,5.95899E-5,1.836128E-4,7.631943,5.884568E-5,441262.6,441264.8
1.860527,4.33232E-4,3.141593,0.7853982,3.141593,4271.483,0.1974164,-5.504298E7,1580.551,1.12693E8,1580.551,1.000014,0.9031142,4.193721E-5,-9.026782E-7,3.496557E-6,0.0158335,2.544895E-5,1.927122E-7,0.01595206,0.009980011,2.022013E-4,1.675656E-4,6.844594E-4,0.0328492,7.808284E-4,0.007801702,4.555916E-4,1.151732E-4,8.988034E-5,0.005576182,0.004213779,3.250076E-6,4.87792E-5,6.698751E-5,2.650963E-5,2.106153E-4,6.05753E-4,2.998598E-4,6.577122E-5,5.959307E-5,1.836172E-4,7.631942,5.884569E-5,441262.5,441264.7
1.860671,4.332657E-4,3.141593,0.7853982,3.141593,4271.48,0.1974164,-5.568396E7,1580.549,1.126929E8,1580.549,1.000014,0.9031136,4.193494E-5,-9.256697E-7,3.497E-6,0.01583385,2.545397E-5,1.925673E-7,0.01595213,0.009980352,2.022016E-4,1.675726E-4,6.844777E-4,0.03284982,7.808945E-4,0.007801369,4.555657E-4,1.151682E-4,8.987564E-5,0.00557611,0.004213286,3.249816E-6,4.878247E-5,6.699208E-5,2.651244E-5,2.106283E-4,6.057886E-4,2.998665E-4,6.578728E-5,5.960124E-5,1.836284E-4,7.631939,5.884573E-5,441262.4,441264.5
1.860873,4.333132E-4,3.141593,0.7853982,3.141593,4271.476,0.1974164,-5.147825E7,1580.547,1.126926E8,1580.547,1.000014,0.9031126,4.193629E-5,-9.449339E-7,3.497678E-6,0.01583434,2.54568E-5,2.176916E-7,0.01595227,0.009980831,2.02202E-4,1.675825E-4,6.845034E-4,0.03285068,7.809876E-4,0.007800899,4.555293E-4,1.151612E-4,8.9869E-5,0.005576008,0.00421259,3.249451E-6,4.878708E-5,6.699851E-5,2.65164E-5,2.106465E-4,6.058388E-4,2.998759E-4,6.580447E-5,5.961273E-5,1.836441E-4,7.631934,5.884579E-5,441262.4,441264.7
1.861185,4.333861E-4,3.141593,0.7853982,3.141593,4271.469,0.1974164,-4.81761E7,1580.543,1.126923E8,1580.543,1.000014,0.9031113,4.193376E-5,-9.786892E-7,3.498794E-6,0.0158351,2.545425E-5,2.166426E-7,0.01595241,0.009981569,2.022027E-4,1.675977E-4,6.84543E-4,0.03285202,7.811307E-4,0.007800179,4.554732E-4,1.151504E-4,8.985882E-5,0.005575852,0.004211522,3.24889E-6,4.879416E-5,6.700839E-5,2.652249E-5,2.106745E-4,6.059159E-4,2.998903E-4,6.583257E-5,5.963029E-5,1.836684E-4,7.631926,5.884587E-5,441262.0,441264.3
1.865011,4.342818E-4,3.141593,0.7853982,3.141593,4271.395,0.1974164,-4.549122E7,1580.497,1.126883E8,1580.497,1.000014,0.903095,4.197014E-5,-1.009805E-6,3.514393E-6,0.0158444,2.543179E-5,2.310452E-7,0.0159541,0.009990634,2.022097E-4,1.677843E-4,6.850281E-4,0.03286835,7.82887E-4,0.007791316,4.547972E-4,1.150173E-4,8.973326E-5,0.005573927,0.004198411,3.241967E-6,4.888143E-5,6.712949E-5,2.659725E-5,2.110187E-4,6.068619E-4,3.000665E-4,6.601923E-5,5.984648E-5,1.839661E-4,7.631839,5.88469E-5,441257.3,441259.7
1.89663,4.416849E-4,3.141593,0.7853982,3.141593,4270.789,0.1974164,-4.247119E7,1580.127,1.126557E8,1580.127,1.000015,0.9029629,4.181087E-5,-8.004677E-7,3.62492E-6,0.01592047,2.528999E-5,2.358225E-7,0.01596689,0.01006501,2.022417E-4,1.693221E-4,6.889618E-4,0.03300171,7.973699E-4,0.007718581,4.49351E-4,1.139186E-4,8.87011E-5,0.005557741,0.004091858,3.184772E-6,4.960281E-5,6.812542E-5,2.721644E-5,2.138526E-4,6.14635E-4,3.014824E-4,6.738923E-5,6.171118E-5,1.864213E-4,7.63113,5.885525E-5,441216.4,441218.8
1.910463,4.44924E-4,3.141593,0.7853982,3.141593,4270.526,0.1974164,-4.444381E7,1579.966,1.126415E8,1579.966,1.000015,0.9029061,4.170066E-5,-7.981013E-7,3.668581E-6,0.01595339,2.520832E-5,3.159939E-7,0.01597212,0.01009719,2.022481E-4,1.699919E-4,6.906424E-4,0.033059,8.036869E-4,0.007687127,4.469832E-4,1.13439E-4,8.825626E-5,0.005550516,0.004046287,3.159862E-6,4.991556E-5,6.855954E-5,2.748793E-5,2.150844E-4,6.180091E-4,3.020813E-4,6.803058E-5,6.255243E-5,1.8749E-4,7.630824,5.885888E-5,441199.5,441202.3
1.91134,4.451292E-4,3.141593,0.7853982,3.141593,4270.51,0.1974164,-6.105118E7,1579.956,1.126406E8,1579.956,1.000015,0.9029024,4.168356E-5,-8.455979E-7,3.672119E-6,0.01595547,2.520404E-5,3.763765E-7,0.01597255,0.01009922,2.022485E-4,1.700343E-4,6.907479E-4,0.0330626,8.040868E-4,0.007685142,4.468314E-4,1.134086E-4,8.822827E-5,0.005550055,0.004043422,3.158287E-6,4.993526E-5,6.858694E-5,2.750514E-5,2.151622E-4,6.182224E-4,3.021188E-4,6.809114E-5,6.260561E-5,1.875574E-4,7.630803,5.88591E-5,441199.1,441202.2
1.911361,4.451342E-4,3.141593,0.7853982,3.141593,4270.509,0.1974164,-4.868124E7,1579.956,1.126406E8,1579.956,1.000015,0.9029023,4.168097E-5,-8.504838E-7,3.672211E-6,0.01595552,2.520352E-5,3.761492E-7,0.01597255,0.01009927,2.022485E-4,1.700353E-4,6.907505E-4,0.03306269,8.040965E-4,0.007685094,4.468276E-4,1.134079E-4,8.822759E-5,0.005550044,0.004043352,3.158248E-6,4.993574E-5,6.858761E-5,2.750556E-5,2.151641E-4,6.182276E-4,3.021198E-4,6.809418E-5,6.260689E-5,1.875591E-4,7.630803,5.885911E-5,441199.1,441202.2
1.911421,4.451483E-4,3.141593,0.7853982,3.141593,4270.508,0.1974164,-5.004114E7,1579.955,1.126405E8,1579.955,1.000015,0.902902,4.167329E-5,-8.655802E-7,3.672471E-6,0.01595566,2.520204E-5,3.857921E-7,0.01597259,0.01009941,2.022485E-4,1.700383E-4,6.907577E-4,0.03306294,8.041239E-4,0.007684958,4.468171E-4,1.134058E-4,8.822568E-5,0.005550012,0.004043156,3.15814E-6,4.993708E-5,6.858948E-5,2.750674E-5,2.151694E-4,6.182422E-4,3.021223E-4,6.810332E-5,6.261052E-5,1.875637E-4,7.630802,5.885912E-5,441199.2,441202.3
1.911449,4.451548E-4,3.141593,0.7853982,3.141593,4270.507,0.1974164,-5.049913E7,1579.954,1.126405E8,1579.954,1.000015,0.9029019,4.166958E-5,-8.730615E-7,3.672594E-6,0.01595573,2.520136E-5,3.868367E-7,0.0159726,0.01009948,2.022486E-4,1.700396E-4,6.907611E-4,0.03306305,8.041366E-4,0.007684896,4.468122E-4,1.134049E-4,8.82248E-5,0.005549998,0.004043066,3.15809E-6,4.993771E-5,6.859034E-5,2.750728E-5,2.151719E-4,6.182489E-4,3.021235E-4,6.810775E-5,6.261219E-5,1.875658E-4,7.630801,5.885913E-5,441199.1,441202.3
