Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_H2O_PFRC2 (),Mass_fraction_CO_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_CH2O_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C4H2_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C10H8_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_C7H7_PFRC2 (),Mass_fraction_STILB_PFRC2 (),Mass_fraction_C7H6_PFRC2 (),Mass_fraction_C6H5C2H_PFRC2 (),Mass_fraction_C6H5C2H3_PFRC2 (),Mass_fraction_C6H5C2H5_PFRC2 (),Mass_fraction_INDENE_PFRC2 (),Mass_fraction_INDENYL_PFRC2 (),Mass_fraction_C12H8_PFRC2 (),Mass_fraction_BIPHENYL_PFRC2 (),Mass_fraction_C14H10_PFRC2 (),Mass_fraction_C16H10_PFRC2 (),Mass_fraction_C18H10_PFRC2 (),Mass_fraction_BIN1B_PFRC2 (),Mass_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
17.98292,0.004355768,3.141593,0.7853982,3.141593,3943.885,0.1974164,6342485.0,1449.114,1.011261E8,1449.114,1.000096,0.238038,1.538731E-6,3.930677E-4,6.541833E-4,0.05290951,1.403276E-5,1.091399E-4,0.04024516,0.06228767,4.311971E-4,0.003364656,0.003219366,0.4223486,0.04267843,0.01076256,2.367995E-4,6.713942E-5,5.343289E-5,0.01799,0.00110949,3.463974E-6,0.003264301,0.001734501,0.00362339,0.01075533,0.02453037,0.004965625,0.001737438,0.03248959,0.01815027,7.577887,6.373369E-5,438187.5,438220.5
18.0,0.004360098,3.141593,0.7853982,3.141593,3943.519,0.1974164,6610496.0,1448.98,1.011143E8,1448.98,1.000096,0.2380376,1.548454E-6,3.929572E-4,6.545141E-4,0.0529131,1.415951E-5,1.084946E-4,0.04024249,0.06228982,4.310731E-4,0.003365379,0.003217932,0.4223571,0.0426782,0.01075387,2.363067E-4,6.703447E-5,5.336182E-5,0.01798125,0.001109189,3.457346E-6,0.003264863,0.001733799,0.003623892,0.01075514,0.02452638,0.004964393,0.001740479,0.03249553,0.01815299,7.577889,6.373961E-5,438187.4,438220.2
18.03401,0.004368722,3.141593,0.7853982,3.141593,3942.792,0.1974164,6908915.0,1448.713,1.010908E8,1448.713,1.000096,0.2380367,1.587937E-6,3.937346E-4,6.565375E-4,0.05292088,1.467545E-5,1.086429E-4,0.04023752,0.06229391,4.30762E-4,0.003366868,0.003215048,0.4223742,0.04267689,0.01073572,2.359583E-4,6.682297E-5,5.320663E-5,0.01796361,0.001108577,3.450775E-6,0.003266899,0.001731552,0.003624887,0.01075472,0.02451802,0.004961858,0.001742064,0.03250997,0.01815862,7.577886,6.375136E-5,438187.6,438220.3
18.03524,0.004369036,3.141593,0.7853982,3.141593,3942.766,0.1974164,7792564.0,1448.703,1.010899E8,1448.703,1.000096,0.2380367,1.587319E-6,3.937078E-4,6.565485E-4,0.05292119,1.464795E-5,1.085484E-4,0.04023738,0.06229406,4.30749E-4,0.003366925,0.003214942,0.4223748,0.04267683,0.01073504,2.359609E-4,6.681523E-5,5.320061E-5,0.01796296,0.001108555,3.45074E-6,0.003266999,0.001731445,0.003624923,0.0107547,0.02451771,0.004961765,0.001742392,0.03251058,0.01815883,7.577886,6.375178E-5,438187.7,438220.3
18.0928,0.004383636,3.141593,0.7853982,3.141593,3941.536,0.1974164,6456315.0,1448.256,1.010506E8,1448.256,1.000096,0.2380354,1.530035E-6,3.918447E-4,6.557553E-4,0.05293333,1.398352E-5,1.036208E-4,0.04022836,0.06230092,4.302552E-4,0.003369456,0.003210093,0.4224047,0.042676,0.01070549,2.345724E-4,6.646382E-5,5.294879E-5,0.01793357,0.001107584,3.43656E-6,0.003270065,0.001727972,0.003626669,0.01075406,0.02450458,0.00495769,0.001760268,0.03253217,0.01816816,7.577912,6.377168E-5,438187.5,438218.2
18.11187,0.004388476,3.141593,0.7853982,3.141593,3941.128,0.1974164,8296446.0,1448.102,1.01037E8,1448.102,1.000096,0.2380348,1.651914E-6,3.947677E-4,6.601068E-4,0.05293813,1.552616E-5,1.078318E-4,0.04022537,0.06230301,4.300538E-4,0.003370287,0.003208465,0.4224132,0.04267442,0.01069504,2.346266E-4,6.634462E-5,5.285541E-5,0.0179236,0.001107205,3.437346E-6,0.0032717,0.001726246,0.003627198,0.01075375,0.0244994,0.004956212,0.001749393,0.03254155,0.0181714,7.577888,6.377828E-5,438186.9,438219.1
18.11389,0.004388987,3.141593,0.7853982,3.141593,3941.085,0.1974164,8870332.0,1448.087,1.010357E8,1448.087,1.000096,0.2380347,1.645698E-6,3.94597E-4,6.600573E-4,0.05293873,1.536016E-5,1.074077E-4,0.04022513,0.06230322,4.300234E-4,0.003370391,0.003208288,0.4224143,0.04267418,0.01069381,2.347191E-4,6.633172E-5,5.284363E-5,0.01792252,0.001107169,3.438267E-6,0.003272001,0.001725946,0.003627257,0.01075372,0.02449882,0.004956046,0.001750568,0.03254295,0.01817178,7.57789,6.377897E-5,438187.1,438219.1
18.17341,0.004404092,3.141593,0.7853982,3.141593,3939.817,0.1974164,7809801.0,1447.626,1.009951E8,1447.626,1.000097,0.2380333,1.592613E-6,3.936247E-4,6.60465E-4,0.0529521,1.474697E-5,1.035743E-4,0.04021612,0.06230981,4.293874E-4,0.003373148,0.003203215,0.4224456,0.04267174,0.01066208,2.341526E-4,6.596618E-5,5.255694E-5,0.01789185,0.001106163,3.438165E-6,0.003277224,0.001720456,0.003629078,0.01075299,0.02448462,0.004951741,0.001764762,0.03256992,0.01818183,7.577913,6.37995E-5,438187.4,438218.0
18.17436,0.004404334,3.141593,0.7853982,3.141593,3939.797,0.1974164,8422347.0,1447.618,1.009945E8,1447.618,1.000097,0.2380332,1.591649E-6,3.936129E-4,6.605289E-4,0.05295235,1.474971E-5,1.035046E-4,0.040216,0.06230991,4.293767E-4,0.003373193,0.003203133,0.4224461,0.04267167,0.01066156,2.341531E-4,6.596029E-5,5.255213E-5,0.01789135,0.001106145,3.438315E-6,0.003277322,0.001720354,0.003629106,0.01075298,0.02448437,0.004951669,0.001764974,0.03257041,0.018182,7.577914,6.379982E-5,438187.4,438218.0
18.17474,0.004404431,3.141593,0.7853982,3.141593,3939.789,0.1974164,7554482.0,1447.615,1.009942E8,1447.615,1.000097,0.2380332,1.591278E-6,3.936043E-4,6.605363E-4,0.05295244,1.474318E-5,1.034669E-4,0.04021596,0.06230995,4.293724E-4,0.003373211,0.0032031,0.4224463,0.04267164,0.01066135,2.341529E-4,6.595793E-5,5.255021E-5,0.01789115,0.001106139,3.438377E-6,0.003277361,0.001720314,0.003629117,0.01075297,0.02448427,0.004951641,0.001765077,0.03257061,0.01818206,7.577914,6.379996E-5,438187.5,438218.0
18.2,0.004410842,3.141593,0.7853982,3.141593,3939.251,0.1974164,7199771.0,1447.421,1.009771E8,1447.421,1.000097,0.2380327,1.537719E-6,3.92287E-4,6.595803E-4,0.05295798,1.401207E-5,1.004042E-4,0.04021231,0.06231273,4.291268E-4,0.003374378,0.003200961,0.4224598,0.04267087,0.01064831,2.336424E-4,6.580532E-5,5.24332E-5,0.01787831,0.001105729,3.437275E-6,0.003279366,0.001718178,0.003629892,0.01075267,0.02447845,0.00494986,0.001775344,0.03258125,0.01818625,7.577932,6.380867E-5,438187.8,438217.5
18.21181,0.004413839,3.141593,0.7853982,3.141593,3938.999,0.1974164,6731149.0,1447.33,1.009691E8,1447.33,1.000097,0.2380324,1.517659E-6,3.91668E-4,6.590674E-4,0.05296032,1.382049E-5,9.910138E-5,0.0402106,0.06231407,4.290433E-4,0.003374893,0.003199978,0.4224659,0.04267086,0.01064266,2.331032E-4,6.573579E-5,5.238492E-5,0.01787245,0.001105542,3.434263E-6,0.003279906,0.001717544,0.003630253,0.01075253,0.02447592,0.004949071,0.001780082,0.03258491,0.01818809,7.577939,6.381275E-5,438187.9,438217.3
18.21261,0.004414044,3.141593,0.7853982,3.141593,3938.981,0.1974164,6897149.0,1447.324,1.009686E8,1447.324,1.000097,0.2380324,1.516826E-6,3.91632E-4,6.590613E-4,0.05296048,1.382172E-5,9.901767E-5,0.04021049,0.06231416,4.29038E-4,0.003374928,0.003199911,0.4224663,0.04267086,0.01064228,2.330633E-4,6.573107E-5,5.238171E-5,0.01787205,0.001105529,3.434034E-6,0.003279937,0.001717506,0.003630277,0.01075252,0.02447574,0.004949018,0.001780374,0.03258514,0.01818822,7.577939,6.381303E-5,438187.9,438217.3
18.21388,0.004414364,3.141593,0.7853982,3.141593,3938.954,0.1974164,1.13614E7,1447.314,1.009677E8,1447.314,1.000097,0.2380324,1.515378E-6,3.916043E-4,6.590574E-4,0.05296073,1.383504E-5,9.896133E-5,0.04021034,0.06231431,4.2903E-4,0.003374982,0.003199807,0.422467,0.04267086,0.01064168,2.330003E-4,6.572367E-5,5.237669E-5,0.01787143,0.001105508,3.433676E-6,0.003279985,0.001717447,0.003630315,0.01075251,0.02447547,0.004948933,0.001780694,0.03258551,0.01818841,7.577939,6.381347E-5,438188.0,438217.3
18.21421,0.004414449,3.141593,0.7853982,3.141593,3938.947,0.1974164,5087482.0,1447.311,1.009675E8,1447.311,1.000097,0.2380324,1.511341E-6,3.916073E-4,6.590613E-4,0.0529608,1.386761E-5,9.894027E-5,0.04021039,0.06231435,4.290281E-4,0.003374996,0.003199779,0.4224672,0.04267086,0.01064153,2.329828E-4,6.572176E-5,5.237539E-5,0.01787126,0.001105503,3.433599E-6,0.003279996,0.001717432,0.003630325,0.01075251,0.0244754,0.004948912,0.001780728,0.03258561,0.01818846,7.577939,6.381358E-5,438188.2,438217.5
18.26973,0.004428547,3.141593,0.7853982,3.141593,3937.76,0.1974164,6583412.0,1446.879,1.009294E8,1446.879,1.000097,0.2380311,1.509943E-6,3.904438E-4,6.590092E-4,0.05297214,1.380235E-5,9.578298E-5,0.04020238,0.06232058,4.286672E-4,0.003377352,0.003195189,0.4224948,0.04267016,0.01061523,2.305237E-4,6.539849E-5,5.215418E-5,0.01784395,0.001104595,3.41803E-6,0.003282149,0.001714787,0.003631934,0.01075179,0.02446304,0.004945149,0.001794451,0.03260278,0.018197,7.577956,6.383283E-5,438187.9,438216.4
18.4,0.004461641,3.141593,0.7853982,3.141593,3934.988,0.1974164,1.00025E7,1445.859,1.008396E8,1445.859,1.000098,0.2380273,1.670157E-6,3.954803E-4,6.692374E-4,0.05300314,1.56043E-5,9.939981E-5,0.04018388,0.06233333,4.27189E-4,0.003383407,0.003184141,0.4225595,0.04266014,0.0105455,2.310003E-4,6.461998E-5,5.15098E-5,0.0177779,0.001102364,3.43671E-6,0.003295811,0.0017006,0.003635642,0.0107498,0.02442998,0.004935549,0.001790997,0.03266863,0.01821913,7.577944,6.387779E-5,438188.0,438217.5
18.4357,0.004470715,3.141593,0.7853982,3.141593,3934.239,0.1974164,1.179523E7,1445.581,1.008152E8,1445.581,1.000098,0.238026,1.736955E-6,3.993646E-4,6.755626E-4,0.05301392,1.633203E-5,1.03544E-4,0.04017864,0.06233588,4.264946E-4,0.00338539,0.003180932,0.4225782,0.04265404,0.01052287,2.332684E-4,6.439142E-5,5.127166E-5,0.01775852,0.001101707,3.471492E-6,0.003303853,0.001692797,0.003636744,0.01074914,0.02441928,0.00493263,0.001778632,0.03269952,0.01822642,7.577931,6.388996E-5,438188.3,438218.8
18.45515,0.004475658,3.141593,0.7853982,3.141593,3933.831,0.1974164,9948112.0,1445.436,1.008024E8,1445.436,1.000098,0.2380256,1.638839E-6,3.981117E-4,6.745E-4,0.05301909,1.501758E-5,1.002732E-4,0.04017595,0.06233733,4.261528E-4,0.003386502,0.003179195,0.4225898,0.04265195,0.01051133,2.338167E-4,6.426977E-5,5.115019E-5,0.01774819,0.001101409,3.487252E-6,0.003307833,0.001688932,0.003637412,0.01074886,0.02441429,0.00493119,0.001787871,0.03271433,0.01823028,7.577956,6.389658E-5,438189.1,438218.7
18.4622,0.00447745,3.141593,0.7853982,3.141593,3933.682,0.1974164,9128520.0,1445.384,1.007978E8,1445.384,1.000098,0.2380254,1.591891E-6,3.972088E-4,6.734927E-4,0.05302062,1.449841E-5,9.851114E-5,0.04017503,0.06233794,4.260702E-4,0.003386873,0.003178587,0.422594,0.04265174,0.01050774,2.335941E-4,6.422786E-5,5.111445E-5,0.01774463,0.001101312,3.489546E-6,0.003308754,0.001688012,0.003637659,0.01074878,0.02441278,0.004930732,0.001793253,0.0327179,0.01823153,7.577967,6.3899E-5,438189.4,438218.6
18.47602,0.004480964,3.141593,0.7853982,3.141593,3933.389,0.1974164,7943992.0,1445.279,1.007886E8,1445.279,1.000098,0.2380251,1.537439E-6,3.960169E-4,6.722847E-4,0.05302346,1.399576E-5,9.616923E-5,0.04017321,0.06233918,4.259607E-4,0.003387545,0.003177419,0.4226016,0.04265166,0.01050134,2.327233E-4,6.414789E-5,5.105398E-5,0.01773782,0.001101111,3.490452E-6,0.003309927,0.001686791,0.003638127,0.0107486,0.02440994,0.004929873,0.001800801,0.03272312,0.01823381,7.577983,6.390376E-5,438189.7,438218.3
18.51196,0.004490102,3.141593,0.7853982,3.141593,3932.622,0.1974164,6709657.0,1445.002,1.007643E8,1445.002,1.000098,0.2380243,1.48212E-6,3.938474E-4,6.701841E-4,0.05303028,1.353305E-5,9.228945E-5,0.04016859,0.06234269,4.258384E-4,0.003389111,0.003174475,0.4226197,0.04265212,0.01048655,2.293923E-4,6.394857E-5,5.092764E-5,0.01772078,0.001100578,3.479976E-6,0.003310873,0.001685549,0.003639241,0.01074811,0.02440274,0.004927705,0.001815259,0.03273153,0.01823916,7.578008,6.391623E-5,438190.2,438217.8
18.6,0.004512494,3.141593,0.7853982,3.141593,3930.741,0.1974164,6708200.0,1444.318,1.00704E8,1444.318,1.000099,0.2380222,1.475849E-6,3.91577E-4,6.69059E-4,0.05304775,1.349844E-5,8.7765E-5,0.04015744,0.06235122,4.254486E-4,0.003392873,0.003167309,0.4226625,0.04264999,0.01044825,2.23956E-4,6.346655E-5,5.060956E-5,0.01767925,0.001099238,3.451029E-6,0.003313357,0.001682284,0.003641661,0.01074678,0.02438329,0.00492196,0.001835936,0.03275765,0.0182523,7.578038,6.394681E-5,438190.6,438217.0
18.79874,0.004563082,3.141593,0.7853982,3.141593,3926.5,0.1974164,6808556.0,1442.773,1.00568E8,1442.773,1.0001,0.2380173,1.443593E-6,3.877096E-4,6.683366E-4,0.05308721,1.330218E-5,7.848716E-5,0.04013404,0.06236902,4.24227E-4,0.003401356,0.003151284,0.4227581,0.04264273,0.01035847,2.173577E-4,6.240856E-5,4.986436E-5,0.01758741,0.00109632,3.393104E-6,0.003321313,0.001672387,0.003646834,0.01074359,0.02433899,0.004908968,0.001880642,0.03282141,0.01828177,7.578101,6.401589E-5,438192.0,438216.0
18.8,0.004563403,3.141593,0.7853982,3.141593,3926.473,0.1974164,6358819.0,1442.763,1.005672E8,1442.763,1.0001,0.2380172,1.439302E-6,3.876892E-4,6.683375E-4,0.05308748,1.33439E-5,7.843257E-5,0.04013416,0.06236913,4.242198E-4,0.003401409,0.003151184,0.4227587,0.0426427,0.01035791,2.173187E-4,6.240207E-5,4.985974E-5,0.01758684,0.001096304,3.392863E-6,0.003321363,0.001672324,0.003646866,0.01074357,0.02433873,0.004908889,0.001880919,0.03282181,0.01828195,7.578101,6.401632E-5,438192.4,438216.4
