Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C3H4-A_PFRC2 (),Mass_fraction_C3H3_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C4H2_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C6H5_PFRC2 (),Mass_fraction_C10H8_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_C7H7_PFRC2 (),Mass_fraction_BENZYNE_PFRC2 (),Mass_fraction_C7H6_PFRC2 (),Mass_fraction_C6H5C2H_PFRC2 (),Mass_fraction_C6H4C2H_PFRC2 (),Mass_fraction_C6H5C2H3_PFRC2 (),Mass_fraction_C6H5C2H5_PFRC2 (),Mass_fraction_INDENE_PFRC2 (),Mass_fraction_INDENYL_PFRC2 (),Mass_fraction_C12H8_PFRC2 (),Mass_fraction_BIPHENYL_PFRC2 (),Mass_fraction_C14H10_PFRC2 (),Mass_fraction_C16H10_PFRC2 (),Mass_fraction_BIN1B_PFRC2 (),Mass_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
2.291817,5.07151E-4,3.141593,0.7853982,3.141593,4476.122,0.1476364,-3.893283E7,1677.231,1.212012E8,1677.231,1.000031,0.3215055,1.539343E-5,0.04725049,9.502315E-5,0.03019058,0.09805415,0.001823179,8.03868E-4,4.382344E-4,0.002028538,0.01086377,0.3297782,1.495217E-4,0.03685566,0.00446555,4.781582E-4,1.408809E-4,1.287459E-4,0.04299922,7.762768E-4,0.001371557,1.008806E-6,9.311254E-4,0.002953996,0.00325506,0.006143196,0.02078343,0.006451176,0.01717197,0.005657171,5.779618,4.199539E-5,297983.5,297986.9
2.291952,5.071812E-4,3.141593,0.7853982,3.141593,4476.119,0.1476364,-8.665745E7,1677.229,1.21201E8,1677.229,1.000031,0.3215055,1.539298E-5,0.04725086,9.501788E-5,0.03018993,0.09805593,0.001823126,8.038446E-4,4.38218E-4,0.002028565,0.01086346,0.3297777,1.495158E-4,0.03685665,0.004465033,4.781004E-4,1.408666E-4,1.287314E-4,0.04299713,7.762259E-4,0.001371335,1.008686E-6,9.311515E-4,0.002954042,0.003255206,0.006143277,0.02078366,0.006450997,0.01717311,0.00565733,5.779616,4.199542E-5,297983.8,297987.3
2.292035,5.071996E-4,3.141593,0.7853982,3.141593,4476.116,0.1476364,-6.306285E7,1677.228,1.212009E8,1677.228,1.000031,0.3215055,1.538989E-5,0.04725109,9.502369E-5,0.03018958,0.09805702,0.001823094,8.038305E-4,4.38208E-4,0.002028583,0.01086328,0.3297774,1.495085E-4,0.03685725,0.00446472,4.78065E-4,1.408578E-4,1.287227E-4,0.04299586,7.761938E-4,0.001371201,1.008612E-6,9.311674E-4,0.00295407,0.003255295,0.006143327,0.0207838,0.006450889,0.0171738,0.005657427,5.779615,4.199545E-5,297984.0,297987.6
2.292148,5.07225E-4,3.141593,0.7853982,3.141593,4476.113,0.1476364,-5.637337E7,1677.226,1.212008E8,1677.226,1.000031,0.3215056,1.538658E-5,0.04725141,9.502623E-5,0.030189,0.09805852,0.00182305,8.038111E-4,4.38194E-4,0.002028606,0.01086302,0.3297771,1.494935E-4,0.03685809,0.004464286,4.78016E-4,1.408458E-4,1.287106E-4,0.0429941,7.761492E-4,0.001371015,1.008511E-6,9.311891E-4,0.002954108,0.003255418,0.006143396,0.020784,0.00645074,0.01717476,0.00565756,5.779614,4.199548E-5,297984.2,297987.8
2.292187,5.072336E-4,3.141593,0.7853982,3.141593,4476.111,0.1476364,-4.392832E7,1677.226,1.212007E8,1677.226,1.000031,0.3215056,1.538593E-5,0.04725152,9.502529E-5,0.03018873,0.09805903,0.001823035,8.038045E-4,4.381892E-4,0.002028614,0.01086293,0.3297769,1.494883E-4,0.03685837,0.004464138,4.779993E-4,1.408417E-4,1.287064E-4,0.0429935,7.761342E-4,0.001370951,1.008476E-6,9.311964E-4,0.002954122,0.00325546,0.006143419,0.02078407,0.006450689,0.01717508,0.005657606,5.779613,4.199549E-5,297984.1,297987.8
2.293025,5.074209E-4,3.141593,0.7853982,3.141593,4476.086,0.1476364,-5.228772E7,1677.214,1.211997E8,1677.214,1.000031,0.3215056,1.538577E-5,0.04725385,9.507134E-5,0.03018331,0.09807009,0.001822711,8.036617E-4,4.380865E-4,0.002028785,0.01086102,0.329774,1.494376E-4,0.03686452,0.004460939,4.7764E-4,1.407528E-4,1.286172E-4,0.04298051,7.758139E-4,0.00136958,1.00773E-6,9.313551E-4,0.002954408,0.003256366,0.006143921,0.0207855,0.006449586,0.01718209,0.00565859,5.779605,4.199573E-5,297983.9,297987.5
2.293167,5.074525E-4,3.141593,0.7853982,3.141593,4476.081,0.1476364,-5.36087E7,1677.212,1.211995E8,1677.212,1.000031,0.3215057,1.538543E-5,0.04725425,9.509033E-5,0.03018245,0.09807196,0.001822657,8.036378E-4,4.380691E-4,0.002028814,0.01086069,0.3297735,1.494329E-4,0.03686556,0.004460399,4.775794E-4,1.407378E-4,1.286022E-4,0.04297832,7.757595E-4,0.001369349,1.007608E-6,9.313819E-4,0.002954456,0.003256519,0.006144006,0.02078575,0.0064494,0.01718327,0.005658756,5.779604,4.199577E-5,297984.0,297987.6
2.294278,5.077008E-4,3.141593,0.7853982,3.141593,4476.047,0.1476364,-4.395408E7,1677.196,1.211981E8,1677.196,1.000031,0.3215058,1.538857E-5,0.04725736,9.50938E-5,0.03017524,0.09808663,0.001822227,8.034504E-4,4.379337E-4,0.00202904,0.01085816,0.3297696,1.494362E-4,0.03687368,0.004456162,4.771053E-4,1.406195E-4,1.28484E-4,0.0429611,7.753392E-4,0.001367534,1.006643E-6,9.315936E-4,0.002954835,0.003257718,0.00614467,0.02078764,0.006447936,0.01719252,0.00566006,5.779593,4.199609E-5,297983.5,297987.1
2.295659,5.080094E-4,3.141593,0.7853982,3.141593,4476.006,0.1476364,-5.296597E7,1677.177,1.211964E8,1677.177,1.000031,0.3215059,1.538846E-5,0.04726121,9.505E-5,0.03016644,0.09810484,0.001821692,8.032195E-4,4.377666E-4,0.002029321,0.010855,0.3297647,1.494395E-4,0.03688376,0.004450903,4.765177E-4,1.404729E-4,1.283372E-4,0.04293972,7.748219E-4,0.001365283,1.005427E-6,9.31859E-4,0.002955302,0.003259207,0.006145494,0.02078998,0.006446115,0.01720403,0.00566168,5.77958,4.199647E-5,297983.1,297986.9
2.295726,5.080243E-4,3.141593,0.7853982,3.141593,4476.004,0.1476364,-5.788142E7,1677.176,1.211963E8,1677.176,1.000031,0.3215059,1.538811E-5,0.0472614,9.505082E-5,0.03016607,0.09810573,0.001821667,8.032084E-4,4.377585E-4,0.002029334,0.01085485,0.3297645,1.494379E-4,0.03688425,0.004450649,4.764892E-4,1.404658E-4,1.283301E-4,0.04293868,7.747967E-4,0.001365174,1.005368E-6,9.318719E-4,0.002955325,0.003259279,0.006145534,0.02079009,0.006446027,0.01720459,0.005661758,5.779579,4.199649E-5,297983.2,297987.0
2.295864,5.080552E-4,3.141593,0.7853982,3.141593,4476.0,0.1476364,-4.417229E7,1677.174,1.211961E8,1677.174,1.000031,0.3215059,1.538753E-5,0.04726179,9.505058E-5,0.03016514,0.09810755,0.001821613,8.031855E-4,4.377418E-4,0.002029362,0.01085454,0.329764,1.494339E-4,0.03688526,0.004450123,4.764303E-4,1.404512E-4,1.283154E-4,0.04293655,7.747446E-4,0.00136495,1.005246E-6,9.318984E-4,0.002955371,0.003259428,0.006145616,0.02079033,0.006445845,0.01720574,0.00566192,5.779578,4.199653E-5,297983.1,297986.9
2.296542,5.082065E-4,3.141593,0.7853982,3.141593,4475.98,0.1476364,-4.394706E7,1677.164,1.211953E8,1677.164,1.000031,0.321506,1.538699E-5,0.04726367,9.507368E-5,0.03016096,0.09811647,0.001821351,8.030735E-4,4.376599E-4,0.002029501,0.01085299,0.3297617,1.49421E-4,0.0368902,0.004447549,4.761423E-4,1.403795E-4,1.282435E-4,0.04292607,7.744902E-4,0.001363849,1.004652E-6,9.320285E-4,0.0029556,0.003260158,0.00614602,0.02079147,0.006444954,0.01721137,0.005662714,5.779571,4.199672E-5,297983.1,297987.0
2.296635,5.082273E-4,3.141593,0.7853982,3.141593,4475.977,0.1476364,-7.531763E7,1677.163,1.211952E8,1677.163,1.000031,0.321506,1.538663E-5,0.04726393,9.506479E-5,0.03016045,0.0981177,0.001821315,8.030582E-4,4.376486E-4,0.002029519,0.01085278,0.3297613,1.494189E-4,0.03689088,0.004447196,4.761028E-4,1.403696E-4,1.282337E-4,0.04292463,7.744552E-4,0.001363698,1.004571E-6,9.320463E-4,0.002955631,0.003260258,0.006146075,0.02079163,0.006444831,0.01721215,0.005662822,5.77957,4.199675E-5,297983.2,297987.1
2.296784,5.082606E-4,3.141593,0.7853982,3.141593,4475.973,0.1476364,-4.482507E7,1677.161,1.21195E8,1677.161,1.000031,0.321506,1.538562E-5,0.04726435,9.505317E-5,0.03015948,0.09811967,0.001821258,8.030337E-4,4.376305E-4,0.00202955,0.01085244,0.3297608,1.494137E-4,0.03689197,0.004446628,4.760392E-4,1.403538E-4,1.282179E-4,0.04292233,7.743988E-4,0.001363455,1.004439E-6,9.320749E-4,0.002955681,0.003260419,0.006146164,0.02079188,0.006444635,0.01721339,0.005662997,5.779569,4.199679E-5,297983.1,297987.1
2.297366,5.083907E-4,3.141593,0.7853982,3.141593,4475.955,0.1476364,-3.827874E7,1677.152,1.211943E8,1677.152,1.000031,0.3215061,1.538197E-5,0.04726597,9.507984E-5,0.03015618,0.09812734,0.001821034,8.029386E-4,4.375597E-4,0.002029669,0.01085111,0.3297588,1.493893E-4,0.03689622,0.004444418,4.75791E-4,1.402922E-4,1.281562E-4,0.04291333,7.741776E-4,0.00136251,1.003929E-6,9.321862E-4,0.002955876,0.003261047,0.006146512,0.02079287,0.006443869,0.01721821,0.005663679,5.779562,4.199696E-5,297983.5,297987.7
2.297393,5.083968E-4,3.141593,0.7853982,3.141593,4475.954,0.1476364,-4.095732E7,1677.152,1.211942E8,1677.152,1.000031,0.3215061,1.538126E-5,0.04726605,9.507779E-5,0.03015602,0.0981277,0.001821023,8.029341E-4,4.375564E-4,0.002029675,0.01085105,0.3297587,1.493869E-4,0.03689642,0.004444314,4.757793E-4,1.402894E-4,1.281533E-4,0.04291291,7.741669E-4,0.001362466,1.003905E-6,9.321914E-4,0.002955885,0.003261077,0.006146528,0.02079292,0.006443833,0.01721844,0.005663711,5.779562,4.199696E-5,297983.5,297987.7
2.297687,5.084623E-4,3.141593,0.7853982,3.141593,4475.945,0.1476364,-4.358802E7,1677.148,1.211939E8,1677.148,1.000031,0.3215061,1.538071E-5,0.04726687,9.506528E-5,0.0301541,0.09813157,0.001820911,8.028867E-4,4.375206E-4,0.002029734,0.01085038,0.3297577,1.493679E-4,0.03689856,0.004443202,4.756544E-4,1.402584E-4,1.281223E-4,0.04290838,7.740552E-4,0.001361991,1.003648E-6,9.322467E-4,0.002955984,0.003261393,0.006146703,0.02079342,0.006443448,0.01722085,0.005664053,5.779559,4.199705E-5,297983.4,297987.6
2.303492,5.097593E-4,3.141593,0.7853982,3.141593,4475.771,0.1476364,-4.254442E7,1677.066,1.211867E8,1677.066,1.000031,0.3215067,1.539109E-5,0.04728301,9.506538E-5,0.03011647,0.09820796,0.001818672,8.01973E-4,4.368268E-4,0.002030916,0.01083716,0.3297371,1.494002E-4,0.03694072,0.004421244,4.732025E-4,1.396462E-4,1.27509E-4,0.04281878,7.719092E-4,0.001352627,9.985721E-7,9.333694E-4,0.002957904,0.003267639,0.006150143,0.02080315,0.006435806,0.017269,0.005670842,5.779504,4.199868E-5,297981.0,297985.2
2.304662,5.100207E-4,3.141593,0.7853982,3.141593,4475.736,0.1476364,-3.710769E7,1677.05,1.211853E8,1677.05,1.000031,0.3215069,1.538971E-5,0.04728625,9.506377E-5,0.03010933,0.09822334,0.00181822,8.017913E-4,4.366895E-4,0.002031155,0.01083449,0.329733,1.493916E-4,0.03694919,0.004416833,4.727122E-4,1.395231E-4,1.273856E-4,0.04280074,7.714838E-4,0.00135075,9.975623E-7,9.336003E-4,0.002958288,0.003268896,0.006150835,0.02080511,0.006434266,0.01727878,0.005672212,5.779492,4.199901E-5,297981.1,297985.5
2.304763,5.100433E-4,3.141593,0.7853982,3.141593,4475.733,0.1476364,-5.774117E7,1677.049,1.211851E8,1677.049,1.000031,0.3215069,1.538779E-5,0.04728653,9.504712E-5,0.03010892,0.09822466,0.001818181,8.017757E-4,4.366776E-4,0.002031176,0.01083426,0.3297326,1.493878E-4,0.03694992,0.004416453,4.726697E-4,1.395125E-4,1.273749E-4,0.04279919,7.714466E-4,0.001350588,9.974734E-7,9.336202E-4,0.002958321,0.003269005,0.006150895,0.02080527,0.006434133,0.01727962,0.00567233,5.779491,4.199904E-5,297981.3,297986.0
2.304822,5.100566E-4,3.141593,0.7853982,3.141593,4475.732,0.1476364,-4.214643E7,1677.048,1.211851E8,1677.048,1.000031,0.3215069,1.538573E-5,0.0472867,9.504017E-5,0.03010851,0.09822544,0.001818158,8.017665E-4,4.366705E-4,0.002031188,0.01083413,0.3297324,1.493823E-4,0.03695035,0.00441623,4.726446E-4,1.395063E-4,1.273687E-4,0.04279828,7.714242E-4,0.001350493,9.974209E-7,9.336319E-4,0.00295834,0.003269069,0.00615093,0.02080537,0.006434055,0.01728011,0.005672399,5.779491,4.199905E-5,297981.3,297985.9
2.305689,5.102502E-4,3.141593,0.7853982,3.141593,4475.706,0.1476364,-4.541032E7,1677.036,1.21184E8,1677.036,1.000031,0.321507,1.538485E-5,0.0472891,9.50441E-5,0.03010297,0.09823682,0.001817825,8.016335E-4,4.36568E-4,0.002031365,0.01083216,0.3297294,1.493422E-4,0.03695663,0.00441297,4.722805E-4,1.394155E-4,1.272776E-4,0.04278494,7.711057E-4,0.001349107,9.966613E-7,9.338004E-4,0.002958622,0.003270001,0.006151442,0.02080682,0.006432916,0.01728732,0.005673412,5.779482,4.19993E-5,297981.0,297985.7
2.306137,5.103504E-4,3.141593,0.7853982,3.141593,4475.692,0.1476364,-4.460869E7,1677.029,1.211834E8,1677.029,1.000031,0.321507,1.53847E-5,0.04729034,9.506685E-5,0.03010007,0.09824271,0.001817653,8.015651E-4,4.36515E-4,0.002031457,0.01083113,0.3297278,1.493331E-4,0.03695988,0.004411283,4.720922E-4,1.393685E-4,1.272305E-4,0.04277803,7.709408E-4,0.00134839,9.962721E-7,9.338878E-4,0.002958768,0.003270483,0.006151707,0.02080757,0.006432327,0.01729105,0.005673937,5.779478,4.199943E-5,297980.9,297985.5
2.306528,5.104377E-4,3.141593,0.7853982,3.141593,4475.68,0.1476364,-9.162269E7,1677.023,1.211829E8,1677.023,1.000031,0.3215071,1.538566E-5,0.04729143,9.512229E-5,0.03009779,0.09824784,0.001817503,8.015057E-4,4.364689E-4,0.002031537,0.01083025,0.3297264,1.493302E-4,0.03696271,0.004409817,4.719285E-4,1.393276E-4,1.271895E-4,0.04277203,7.707974E-4,0.001347767,9.959415E-7,9.33964E-4,0.002958895,0.003270902,0.006151937,0.02080822,0.006431814,0.0172943,0.005674393,5.779473,4.199954E-5,297981.0,297985.8
2.306577,5.104487E-4,3.141593,0.7853982,3.141593,4475.678,0.1476364,-5.878699E7,1677.023,1.211829E8,1677.023,1.000031,0.3215071,1.538458E-5,0.04729157,9.512725E-5,0.03009753,0.09824848,0.001817484,8.014983E-4,4.364631E-4,0.002031547,0.01083013,0.3297262,1.493291E-4,0.03696307,0.004409631,4.719077E-4,1.393224E-4,1.271843E-4,0.04277127,7.707788E-4,0.001347688,9.959002E-7,9.339737E-4,0.002958911,0.003270955,0.006151966,0.02080831,0.006431749,0.01729471,0.00567445,5.779473,4.199955E-5,297981.1,297985.9
2.30686,5.105119E-4,3.141593,0.7853982,3.141593,4475.669,0.1476364,-4.62652E7,1677.019,1.211825E8,1677.019,1.000031,0.3215071,1.538306E-5,0.04729236,9.514562E-5,0.03009569,0.0982522,0.001817376,8.014555E-4,4.364295E-4,0.002031605,0.01082949,0.3297252,1.493181E-4,0.03696512,0.004408568,4.717888E-4,1.392926E-4,1.271546E-4,0.04276692,7.706735E-4,0.001347237,9.956636E-7,9.340288E-4,0.002959002,0.00327126,0.006152133,0.02080878,0.006431378,0.01729705,0.005674781,5.77947,4.199964E-5,297981.0,297985.8
2.308432,5.108632E-4,3.141593,0.7853982,3.141593,4475.622,0.1476364,-6.918286E7,1676.996,1.211805E8,1676.996,1.000031,0.3215073,1.538621E-5,0.04729677,9.519174E-5,0.03008601,0.09827283,0.001816773,8.012192E-4,4.362452E-4,0.002031927,0.01082592,0.3297196,1.493357E-4,0.03697647,0.00440267,4.711325E-4,1.391273E-4,1.269896E-4,0.04274274,7.701009E-4,0.001344732,9.943554E-7,9.343377E-4,0.00295951,0.003272948,0.006153059,0.02081139,0.006429312,0.01731005,0.005676614,5.779454,4.200008E-5,297981.0,297986.0
2.308576,5.108953E-4,3.141593,0.7853982,3.141593,4475.617,0.1476364,-5.573523E7,1676.994,1.211803E8,1676.994,1.000031,0.3215073,1.538146E-5,0.04729718,9.523193E-5,0.03008535,0.09827471,0.001816719,8.011979E-4,4.362282E-4,0.002031957,0.01082559,0.3297191,1.493229E-4,0.03697751,0.004402133,4.71072E-4,1.391122E-4,1.269745E-4,0.04274054,7.700459E-4,0.001344504,9.942389E-7,9.343661E-4,0.002959555,0.003273102,0.006153144,0.02081163,0.006429124,0.01731123,0.005676782,5.779452,4.200013E-5,297981.4,297986.5
2.30879,5.109432E-4,3.141593,0.7853982,3.141593,4475.61,0.1476364,-5.892457E7,1676.991,1.2118E8,1676.991,1.000031,0.3215073,1.538099E-5,0.04729778,9.525877E-5,0.03008405,0.09827752,0.001816638,8.011662E-4,4.362028E-4,0.002032002,0.0108251,0.3297184,1.493038E-4,0.03697906,0.00440133,4.709822E-4,1.390896E-4,1.269521E-4,0.04273725,7.699658E-4,0.001344163,9.940679E-7,9.344077E-4,0.002959624,0.003273333,0.006153271,0.02081199,0.006428843,0.01731298,0.005677031,5.77945,4.200019E-5,297981.4,297986.5
2.309018,5.109941E-4,3.141593,0.7853982,3.141593,4475.603,0.1476364,-4.832766E7,1676.987,1.211797E8,1676.987,1.000031,0.3215073,1.538205E-5,0.04729843,9.526873E-5,0.03008266,0.09828052,0.001816551,8.011326E-4,4.361759E-4,0.002032048,0.01082458,0.3297176,1.492953E-4,0.03698071,0.004400477,4.70887E-4,1.390656E-4,1.269282E-4,0.04273375,7.698818E-4,0.001343801,9.938862E-7,9.344521E-4,0.002959697,0.003273577,0.006153405,0.02081236,0.006428544,0.01731485,0.005677296,5.779448,4.200026E-5,297981.4,297986.5
2.309196,5.110337E-4,3.141593,0.7853982,3.141593,4475.598,0.1476364,-5.395774E7,1676.985,1.211795E8,1676.985,1.000031,0.3215074,1.538258E-5,0.04729894,9.52922E-5,0.03008163,0.09828284,0.001816483,8.011065E-4,4.36155E-4,0.002032085,0.01082418,0.329717,1.492924E-4,0.03698199,0.004399812,4.70813E-4,1.390469E-4,1.269097E-4,0.04273102,7.698164E-4,0.001343519,9.937454E-7,9.344868E-4,0.002959753,0.003273768,0.006153509,0.02081266,0.006428311,0.01731629,0.005677502,5.779446,4.200031E-5,297981.5,297986.6
2.309969,5.112065E-4,3.141593,0.7853982,3.141593,4475.574,0.1476364,-4.394751E7,1676.974,1.211785E8,1676.974,1.000031,0.3215074,1.538824E-5,0.04730113,9.527881E-5,0.03007662,0.09829299,0.001816189,8.009935E-4,4.360648E-4,0.002032243,0.01082242,0.3297142,1.493151E-4,0.03698757,0.004396919,4.704917E-4,1.389653E-4,1.268287E-4,0.04271915,7.695368E-4,0.001342291,9.931282E-7,9.346391E-4,0.002959999,0.003274597,0.006153963,0.02081394,0.006427295,0.01732259,0.0056784,5.779439,4.200053E-5,297981.1,297986.2
2.327089,5.15032E-4,3.141593,0.7853982,3.141593,4475.064,0.1476364,-3.832142E7,1676.737,1.211577E8,1676.737,1.000031,0.3215091,1.540577E-5,0.0473485,9.517085E-5,0.0299652,0.0985166,0.001809543,7.983798E-4,4.341887E-4,0.002035775,0.01078354,0.3296527,1.493888E-4,0.03710988,0.004333386,4.635355E-4,1.37182E-4,1.250422E-4,0.04245706,7.637159E-4,0.001315498,9.790775E-7,9.382318E-4,0.002965388,0.003292916,0.006163928,0.02084172,0.006404791,0.01746696,0.005698418,5.77928,4.200531E-5,297972.6,297977.1
2.333849,5.165426E-4,3.141593,0.7853982,3.141593,4474.864,0.1476364,-4.019543E7,1676.644,1.211495E8,1676.644,1.000031,0.3215098,1.53952E-5,0.04736701,9.517515E-5,0.02992158,0.09860429,0.001806942,7.972431E-4,4.334479E-4,0.002037173,0.01076825,0.3296283,1.49238E-4,0.03715786,0.004308667,4.6082E-4,1.364922E-4,1.243484E-4,0.04235431,7.613828E-4,0.001305142,9.734839E-7,9.396336E-4,0.002967574,0.003300135,0.006167817,0.02085255,0.006395959,0.01752493,0.005706334,5.779218,4.20072E-5,297969.6,297974.0
2.33432,5.166479E-4,3.141593,0.7853982,3.141593,4474.85,0.1476364,-3.891315E7,1676.637,1.211489E8,1676.637,1.000031,0.3215099,1.539345E-5,0.04736831,9.519047E-5,0.02991867,0.09861039,0.001806762,7.971624E-4,4.333958E-4,0.002037271,0.01076719,0.3296266,1.492258E-4,0.0371612,0.004306953,4.606312E-4,1.364443E-4,1.243003E-4,0.04234716,7.612178E-4,0.001304426,9.731008E-7,9.397303E-4,0.002967728,0.003300638,0.006168087,0.0208533,0.006395345,0.01752895,0.005706885,5.779214,4.200733E-5,297969.6,297974.0
2.334395,5.166645E-4,3.141593,0.7853982,3.141593,4474.848,0.1476364,-5.804574E7,1676.636,1.211488E8,1676.636,1.000031,0.3215099,1.539307E-5,0.04736851,9.51962E-5,0.02991826,0.09861135,0.001806733,7.971498E-4,4.333876E-4,0.002037286,0.01076702,0.3296263,1.492231E-4,0.03716173,0.004306684,4.606015E-4,1.364367E-4,1.242927E-4,0.04234604,7.611917E-4,0.001304313,9.730409E-7,9.397455E-4,0.002967752,0.003300717,0.006168129,0.02085342,0.006395248,0.01752958,0.005706971,5.779213,4.200735E-5,297969.6,297974.1
2.334499,5.166877E-4,3.141593,0.7853982,3.141593,4474.844,0.1476364,-3.989567E7,1676.635,1.211487E8,1676.635,1.000031,0.3215099,1.539252E-5,0.0473688,9.519585E-5,0.02991758,0.09861269,0.001806694,7.971319E-4,4.33376E-4,0.002037308,0.01076678,0.3296259,1.492188E-4,0.03716246,0.004306305,4.605597E-4,1.364262E-4,1.242821E-4,0.04234446,7.61155E-4,0.001304155,9.729568E-7,9.397668E-4,0.002967786,0.003300828,0.006168189,0.02085359,0.006395113,0.01753047,0.005707093,5.779212,4.200738E-5,297969.6,297974.0
2.346475,5.193642E-4,3.141593,0.7853982,3.141593,4474.492,0.1476364,-3.766185E7,1676.472,1.211344E8,1676.472,1.000031,0.3215111,1.53676E-5,0.04740134,9.492964E-5,0.02984045,0.09876723,0.001802157,7.950545E-4,4.320273E-4,0.002039773,0.01073979,0.3295824,1.488993E-4,0.03724696,0.004263085,4.557705E-4,1.352276E-4,1.230735E-4,0.04216359,7.568953E-4,0.001286148,9.628371E-7,9.42154E-4,0.002971759,0.003313584,0.006174999,0.02087254,0.006379553,0.01763269,0.005721061,5.779104,4.201069E-5,297963.9,297968.1
2.353547,5.209447E-4,3.141593,0.7853982,3.141593,4474.284,0.1476364,-3.896994E7,1676.375,1.211259E8,1676.375,1.000031,0.3215119,1.534742E-5,0.04742037,9.480753E-5,0.02979545,0.09885797,0.001799525,7.938154E-4,4.312042E-4,0.002041219,0.01072392,0.3295566,1.48667E-4,0.0372966,0.004237886,4.529505E-4,1.345337E-4,1.223718E-4,0.04205747,7.542971E-4,0.001275705,9.567443E-7,9.434963E-4,0.002974162,0.003321097,0.006178976,0.02088361,0.006370418,0.017693,0.005729284,5.779041,4.201264E-5,297961.1,297965.3
2.354968,5.212624E-4,3.141593,0.7853982,3.141593,4474.242,0.1476364,-3.894107E7,1676.356,1.211241E8,1676.356,1.000031,0.321512,1.534283E-5,0.0474242,9.483153E-5,0.02978674,0.09887616,0.001799002,7.935684E-4,4.310356E-4,0.00204151,0.01072074,0.3295513,1.486158E-4,0.03730656,0.004232852,4.523838E-4,1.343951E-4,1.222319E-4,0.04203621,7.537643E-4,0.001273623,9.555323E-7,9.437589E-4,0.002974648,0.003322606,0.006179772,0.02088582,0.006368588,0.01770504,0.005730932,5.779027,4.201304E-5,297960.9,297965.3
2.355061,5.212831E-4,3.141593,0.7853982,3.141593,4474.239,0.1476364,-4.039567E7,1676.354,1.21124E8,1676.354,1.000031,0.3215121,1.534188E-5,0.04742445,9.482788E-5,0.02978621,0.09887735,0.001798968,7.935524E-4,4.310246E-4,0.002041529,0.01072053,0.329551,1.486111E-4,0.03730721,0.004232524,4.523469E-4,1.343862E-4,1.222228E-4,0.04203483,7.537294E-4,0.001273488,9.554523E-7,9.437759E-4,0.002974679,0.003322704,0.006179824,0.02088597,0.006368469,0.01770582,0.005731039,5.779026,4.201306E-5,297961.0,297965.4
2.355746,5.214363E-4,3.141593,0.7853982,3.141593,4474.219,0.1476364,-3.798432E7,1676.345,1.211232E8,1676.345,1.000031,0.3215121,1.533989E-5,0.0474263,9.481779E-5,0.02978182,0.09888612,0.001798717,7.934342E-4,4.309428E-4,0.002041668,0.010719,0.3295485,1.485788E-4,0.03731201,0.0042301,4.520734E-4,1.343195E-4,1.221555E-4,0.04202458,7.534711E-4,0.001272486,9.548625E-7,9.43901E-4,0.002974913,0.003323431,0.006180207,0.02088704,0.006367587,0.0177116,0.005731833,5.77902,4.201325E-5,297960.6,297965.0
2.358208,5.219866E-4,3.141593,0.7853982,3.141593,4474.145,0.1476364,-4.339969E7,1676.311,1.211202E8,1676.311,1.000031,0.3215124,1.533811E-5,0.04743294,9.484562E-5,0.02976612,0.0989176,0.001797815,7.930129E-4,4.306494E-4,0.002042169,0.01071349,0.3295394,1.48536E-4,0.03732922,0.004221408,4.510943E-4,1.340804E-4,1.219142E-4,0.04198781,7.525483E-4,0.001268898,9.527631E-7,9.443512E-4,0.002975753,0.00332604,0.00618158,0.02089085,0.006364418,0.01773236,0.005734681,5.778998,4.201395E-5,297959.6,297963.9
2.358321,5.220118E-4,3.141593,0.7853982,3.141593,4474.142,0.1476364,-4.488059E7,1676.309,1.211201E8,1676.309,1.000031,0.3215124,1.533822E-5,0.04743324,9.485087E-5,0.02976555,0.09891904,0.001797774,7.929937E-4,4.30636E-4,0.002042192,0.01071324,0.329539,1.485348E-4,0.03733,0.004221011,4.510497E-4,1.340694E-4,1.219032E-4,0.04198613,7.525062E-4,0.001268734,9.526689E-7,9.443719E-4,0.002975791,0.00332616,0.006181643,0.02089103,0.006364273,0.01773331,0.005734811,5.778997,4.201398E-5,297959.7,297964.1
