Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_C3H3_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C4H2_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C6H5_PFRC2 (),Mole_fraction_C10H8_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_C7H7_PFRC2 (),Mole_fraction_BENZYNE_PFRC2 (),Mole_fraction_C7H6_PFRC2 (),Mole_fraction_C6H5C2H_PFRC2 (),Mole_fraction_C6H4C2H_PFRC2 (),Mole_fraction_C6H5C2H3_PFRC2 (),Mole_fraction_C6H5C2H5_PFRC2 (),Mole_fraction_INDENE_PFRC2 (),Mole_fraction_INDENYL_PFRC2 (),Mole_fraction_C12H8_PFRC2 (),Mole_fraction_BIPHENYL_PFRC2 (),Mole_fraction_C14H10_PFRC2 (),Mole_fraction_C16H10_PFRC2 (),Mole_fraction_BIN1B_PFRC2 (),Mole_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
3.526547,7.841313E-4,3.141593,0.7853982,3.141593,4439.641,0.1476364,-2.412982E7,1661.155,1.197864E8,1661.155,1.000038,0.9206933,8.060405E-5,0.01793972,3.411248E-5,0.004922213,0.02446599,2.109337E-4,9.184645E-5,4.772329E-5,2.481023E-4,9.946153E-4,0.02397654,9.753667E-6,0.001918529,1.228165E-4,1.277899E-5,5.414625E-6,3.800519E-6,0.001660104,2.608741E-5,2.903654E-5,2.515582E-8,5.700535E-5,1.643864E-4,1.64091E-4,2.436523E-4,6.983091E-4,1.483902E-4,6.073735E-4,1.547252E-4,5.771219,4.234047E-5,297540.9,297542.1
3.529867,7.848791E-4,3.141593,0.7853982,3.141593,4439.544,0.1476364,-2.815232E7,1661.113,1.197828E8,1661.113,1.000038,0.9206911,8.058376E-5,0.01794171,3.407705E-5,0.004919698,0.02447142,2.108281E-4,9.179858E-5,4.768907E-5,2.48152E-4,9.940805E-4,0.0239754,9.750717E-6,0.001918909,1.226182E-4,1.275722E-5,5.407487E-6,3.794748E-6,0.001658682,2.605548E-5,2.899303E-5,2.512457E-8,5.703324E-5,1.64417E-4,1.641754E-4,2.436618E-4,6.982981E-4,1.483209E-4,6.07856E-4,1.547867E-4,5.771201,4.23414E-5,297540.6,297542.0
3.530481,7.850175E-4,3.141593,0.7853982,3.141593,4439.526,0.1476364,-3.139312E7,1661.106,1.197821E8,1661.106,1.000038,0.9206906,8.056006E-5,0.01794207,3.408512E-5,0.004919284,0.02447242,2.108087E-4,9.178988E-5,4.768266E-5,2.481612E-4,9.939815E-4,0.02397519,9.748001E-6,0.00191898,1.225815E-4,1.275315E-5,5.406176E-6,3.793683E-6,0.00165842,2.604941E-5,2.8985E-5,2.511859E-8,5.703832E-5,1.644225E-4,1.64191E-4,2.436636E-4,6.982962E-4,1.483081E-4,6.079448E-4,1.547981E-4,5.771197,4.234157E-5,297540.9,297542.5
3.530568,7.850372E-4,3.141593,0.7853982,3.141593,4439.523,0.1476364,-2.303285E7,1661.104,1.19782E8,1661.104,1.000038,0.9206905,8.055164E-5,0.01794212,3.408455E-5,0.004919233,0.02447256,2.108059E-4,9.178866E-5,4.768174E-5,2.481626E-4,9.939675E-4,0.02397516,9.747545E-6,0.00191899,1.225763E-4,1.275257E-5,5.40599E-6,3.793533E-6,0.001658382,2.604853E-5,2.898387E-5,2.511776E-8,5.703903E-5,1.644233E-4,1.641932E-4,2.436638E-4,6.982959E-4,1.483063E-4,6.079573E-4,1.547997E-4,5.771197,4.23416E-5,297541.0,297542.7
3.531086,7.851538E-4,3.141593,0.7853982,3.141593,4439.508,0.1476364,-6.184749E7,1661.098,1.197814E8,1661.098,1.000038,0.9206901,8.053842E-5,0.01794243,3.408923E-5,0.004918884,0.02447341,2.107896E-4,9.178144E-5,4.767628E-5,2.481703E-4,9.938841E-4,0.02397498,9.74519E-6,0.001919049,1.225455E-4,1.274913E-5,5.404884E-6,3.792638E-6,0.001658161,2.604335E-5,2.897711E-5,2.511279E-8,5.704325E-5,1.64428E-4,1.642064E-4,2.436653E-4,6.982943E-4,1.482956E-4,6.080315E-4,1.548093E-4,5.771193,4.234174E-5,297541.2,297543.0
3.531132,7.851643E-4,3.141593,0.7853982,3.141593,4439.506,0.1476364,-2.222933E7,1661.097,1.197814E8,1661.097,1.000038,0.9206901,8.05359E-5,0.01794246,3.408652E-5,0.004918847,0.02447349,2.107882E-4,9.17808E-5,4.767579E-5,2.48171E-4,9.938767E-4,0.02397496,9.74501E-6,0.001919054,1.225427E-4,1.274882E-5,5.404785E-6,3.792558E-6,0.001658141,2.604288E-5,2.897651E-5,2.511235E-8,5.704362E-5,1.644284E-4,1.642075E-4,2.436655E-4,6.982942E-4,1.482946E-4,6.080381E-4,1.548101E-4,5.771193,4.234175E-5,297541.2,297543.0
3.542328,7.876862E-4,3.141593,0.7853982,3.141593,4439.176,0.1476364,-2.286406E7,1660.957,1.19769E8,1660.957,1.000038,0.9206827,8.059796E-5,0.01794912,3.409697E-5,0.004910038,0.02449176,2.104337E-4,9.16332E-5,4.756225E-5,2.483383E-4,9.920793E-4,0.0239711,9.746412E-6,0.001920322,1.218795E-4,1.267608E-5,5.380903E-6,3.773227E-6,0.001653371,2.593749E-5,2.883139E-5,2.500696E-8,5.713853E-5,1.645264E-4,1.644909E-4,2.436966E-4,6.982535E-4,1.48062E-4,6.096574E-4,1.550172E-4,5.771137,4.234491E-5,297537.9,297539.7
3.587275,7.978127E-4,3.141593,0.7853982,3.141593,4437.858,0.1476364,-2.160714E7,1660.401,1.197201E8,1660.401,1.000038,0.9206542,8.040997E-5,0.01797553,3.404252E-5,0.004875139,0.02456423,2.09009E-4,9.100413E-5,4.712816E-5,2.49011E-4,9.849376E-4,0.02395568,9.708638E-6,0.001925261,1.192897E-4,1.239555E-5,5.287516E-6,3.697251E-6,0.001634505,2.553397E-5,2.826843E-5,2.460389E-8,5.753566E-5,1.649132E-4,1.656169E-4,2.43811E-4,6.980602E-4,1.471417E-4,6.162712E-4,1.558483E-4,5.770915,4.235748E-5,297525.6,297527.2
3.589427,7.982977E-4,3.141593,0.7853982,3.141593,4437.795,0.1476364,-2.523741E7,1660.374,1.197177E8,1660.374,1.000038,0.9206527,8.035828E-5,0.01797679,3.407139E-5,0.004873563,0.02456766,2.089421E-4,9.09734E-5,4.710698E-5,2.490429E-4,9.845989E-4,0.02395494,9.704085E-6,0.001925493,1.191688E-4,1.238229E-5,5.283145E-6,3.693708E-6,0.001633614,2.551407E-5,2.824227E-5,2.458562E-8,5.755405E-5,1.649322E-4,1.656704E-4,2.438161E-4,6.980502E-4,1.470983E-4,6.165857E-4,1.558879E-4,5.770904,4.235808E-5,297525.6,297527.2
3.589753,7.983711E-4,3.141593,0.7853982,3.141593,4437.785,0.1476364,-2.347407E7,1660.37,1.197174E8,1660.37,1.000038,0.9206525,8.035523E-5,0.01797698,3.408061E-5,0.00487335,0.02456818,2.089321E-4,9.096874E-5,4.710371E-5,2.490477E-4,9.845477E-4,0.02395483,9.702495E-6,0.001925528,1.191506E-4,1.238029E-5,5.28248E-6,3.693174E-6,0.001633479,2.551098E-5,2.823832E-5,2.458332E-8,5.755677E-5,1.649351E-4,1.656785E-4,2.438169E-4,6.980487E-4,1.470917E-4,6.16633E-4,1.558939E-4,5.770902,4.235817E-5,297525.7,297527.3
3.589791,7.983797E-4,3.141593,0.7853982,3.141593,4437.784,0.1476364,-2.782252E7,1660.369,1.197173E8,1660.369,1.000038,0.9206525,8.035553E-5,0.01797701,3.408117E-5,0.004873327,0.02456824,2.08931E-4,9.09682E-5,4.710333E-5,2.490483E-4,9.845417E-4,0.02395482,9.702348E-6,0.001925533,1.191485E-4,1.238005E-5,5.282402E-6,3.693112E-6,0.001633464,2.551062E-5,2.823786E-5,2.458305E-8,5.755709E-5,1.649354E-4,1.656794E-4,2.43817E-4,6.980485E-4,1.470909E-4,6.166385E-4,1.558946E-4,5.770901,4.235819E-5,297525.7,297527.3
3.590861,7.986207E-4,3.141593,0.7853982,3.141593,4437.753,0.1476364,-2.181241E7,1660.356,1.197161E8,1660.356,1.000038,0.9206518,8.036644E-5,0.01797765,3.40712E-5,0.004872516,0.02456994,2.088981E-4,9.09527E-5,4.709267E-5,2.490641E-4,9.843737E-4,0.02395445,9.701568E-6,0.001925648,1.190886E-4,1.237349E-5,5.280215E-6,3.691359E-6,0.001633021,2.550061E-5,2.82249E-5,2.457422E-8,5.756608E-5,1.64945E-4,1.65706E-4,2.438195E-4,6.980435E-4,1.470694E-4,6.167935E-4,1.559142E-4,5.770896,4.235849E-5,297525.4,297527.0
3.597471,8.001103E-4,3.141593,0.7853982,3.141593,4437.558,0.1476364,-2.34794E7,1660.274,1.197089E8,1660.274,1.000038,0.9206475,8.034851E-5,0.01798154,3.404548E-5,0.004867528,0.02458047,2.086938E-4,9.085855E-5,4.702753E-5,2.491617E-4,9.833362E-4,0.02395218,9.697325E-6,0.001926355,1.187198E-4,1.233306E-5,5.26681E-6,3.680542E-6,0.001630294,2.543978E-5,2.814513E-5,2.451638E-8,5.762239E-5,1.650029E-4,1.658696E-4,2.438346E-4,6.980111E-4,1.469364E-4,6.177488E-4,1.560353E-4,5.770863,4.236034E-5,297524.0,297525.8
3.598784,8.004063E-4,3.141593,0.7853982,3.141593,4437.519,0.1476364,-2.40293E7,1660.257,1.197074E8,1660.257,1.000038,0.9206466,8.032769E-5,0.01798232,3.406027E-5,0.004866599,0.02458256,2.086534E-4,9.084051E-5,4.701453E-5,2.491812E-4,9.831303E-4,0.02395173,9.694881E-6,0.001926495,1.186468E-4,1.232502E-5,5.264156E-6,3.678402E-6,0.001629753,2.542757E-5,2.812937E-5,2.450521E-8,5.763352E-5,1.650142E-4,1.659021E-4,2.438376E-4,6.980047E-4,1.4691E-4,6.179371E-4,1.560592E-4,5.770856,4.236072E-5,297524.2,297526.1
3.598957,8.004452E-4,3.141593,0.7853982,3.141593,4437.514,0.1476364,-3.075907E7,1660.255,1.197072E8,1660.255,1.000038,0.9206464,8.032431E-5,0.01798242,3.406447E-5,0.00486648,0.02458283,2.086481E-4,9.083816E-5,4.701281E-5,2.491837E-4,9.831032E-4,0.02395167,9.694581E-6,0.001926513,1.186372E-4,1.232397E-5,5.263806E-6,3.678121E-6,0.001629682,2.542595E-5,2.81273E-5,2.450379E-8,5.763498E-5,1.650157E-4,1.659064E-4,2.43838E-4,6.980038E-4,1.469066E-4,6.179616E-4,1.560624E-4,5.770855,4.236077E-5,297524.2,297526.1
3.599258,8.005131E-4,3.141593,0.7853982,3.141593,4437.506,0.1476364,-1.245658E8,1660.251,1.197069E8,1660.251,1.000038,0.9206461,8.032156E-5,0.0179826,3.406151E-5,0.004866336,0.0245833,2.086388E-4,9.083406E-5,4.700981E-5,2.491881E-4,9.830559E-4,0.02395157,9.694128E-6,0.001926545,1.186205E-4,1.232212E-5,5.263194E-6,3.67763E-6,0.001629558,2.542314E-5,2.812368E-5,2.450131E-8,5.763751E-5,1.650182E-4,1.659138E-4,2.438386E-4,6.980022E-4,1.469005E-4,6.180043E-4,1.560679E-4,5.770852,4.236084E-5,297524.7,297526.8
3.599266,8.005147E-4,3.141593,0.7853982,3.141593,4437.505,0.1476364,-5.331171E7,1660.251,1.197069E8,1660.251,1.000038,0.9206461,8.032183E-5,0.0179826,3.406161E-5,0.004866331,0.02458332,2.086386E-4,9.083397E-5,4.700974E-5,2.491883E-4,9.830548E-4,0.02395156,9.694122E-6,0.001926546,1.186201E-4,1.232208E-5,5.263179E-6,3.677619E-6,0.001629555,2.542307E-5,2.81236E-5,2.450125E-8,5.763757E-5,1.650183E-4,1.65914E-4,2.438386E-4,6.980022E-4,1.469004E-4,6.180054E-4,1.56068E-4,5.770852,4.236085E-5,297524.7,297526.8
3.599319,8.005268E-4,3.141593,0.7853982,3.141593,4437.503,0.1476364,-1.655931E7,1660.25,1.197068E8,1660.25,1.000038,0.9206461,8.031148E-5,0.01798263,3.406154E-5,0.004866293,0.0245834,2.08637E-4,9.083325E-5,4.700921E-5,2.491891E-4,9.830464E-4,0.02395155,9.69388E-6,0.001926551,1.186171E-4,1.232175E-5,5.263071E-6,3.677532E-6,0.001629533,2.542255E-5,2.812296E-5,2.45008E-8,5.763802E-5,1.650188E-4,1.659153E-4,2.438388E-4,6.98002E-4,1.468993E-4,6.18013E-4,1.56069E-4,5.770852,4.236087E-5,297524.7,297526.8
3.599522,8.005724E-4,3.141593,0.7853982,3.141593,4437.497,0.1476364,-3.072075E7,1660.248,1.197066E8,1660.248,1.000038,0.920646,8.029479E-5,0.01798276,3.406315E-5,0.004866145,0.02458372,2.086308E-4,9.083054E-5,4.700717E-5,2.491921E-4,9.830148E-4,0.02395148,9.692674E-6,0.001926573,1.186059E-4,1.232049E-5,5.262662E-6,3.677204E-6,0.00162945,2.542059E-5,2.812054E-5,2.44991E-8,5.763971E-5,1.650205E-4,1.659203E-4,2.438393E-4,6.98001E-4,1.468953E-4,6.180416E-4,1.560727E-4,5.770851,4.236092E-5,297524.7,297526.8
3.599626,8.00596E-4,3.141593,0.7853982,3.141593,4437.494,0.1476364,-1.137414E8,1660.246,1.197065E8,1660.246,1.000038,0.9206458,8.029064E-5,0.01798282,3.406792E-5,0.004866105,0.02458389,2.086277E-4,9.082914E-5,4.70061E-5,2.491937E-4,9.829983E-4,0.02395144,9.692102E-6,0.001926584,1.186001E-4,1.231985E-5,5.262449E-6,3.677034E-6,0.001629407,2.541958E-5,2.811928E-5,2.449825E-8,5.764057E-5,1.650214E-4,1.659229E-4,2.438395E-4,6.980005E-4,1.468932E-4,6.180562E-4,1.560745E-4,5.77085,4.236095E-5,297524.9,297527.2
3.599639,8.005989E-4,3.141593,0.7853982,3.141593,4437.494,0.1476364,-4.489765E7,1660.246,1.197065E8,1660.246,1.000038,0.9206458,8.029113E-5,0.01798282,3.406819E-5,0.004866106,0.02458391,2.086273E-4,9.082896E-5,4.700597E-5,2.491938E-4,9.829962E-4,0.02395144,9.692046E-6,0.001926586,1.185994E-4,1.231977E-5,5.262423E-6,3.677012E-6,0.001629401,2.541945E-5,2.811913E-5,2.449815E-8,5.764068E-5,1.650215E-4,1.659232E-4,2.438395E-4,6.980004E-4,1.468929E-4,6.180581E-4,1.560748E-4,5.77085,4.236096E-5,297525.0,297527.3
3.599684,8.00609E-4,3.141593,0.7853982,3.141593,4437.492,0.1476364,-2.915916E7,1660.246,1.197064E8,1660.246,1.000038,0.9206458,8.028541E-5,0.01798285,3.40684E-5,0.004866075,0.02458398,2.086259E-4,9.082837E-5,4.700552E-5,2.491945E-4,9.829893E-4,0.02395142,9.691756E-6,0.001926591,1.185969E-4,1.231949E-5,5.262332E-6,3.67694E-6,0.001629383,2.541901E-5,2.811859E-5,2.449779E-8,5.764105E-5,1.650218E-4,1.659243E-4,2.438396E-4,6.980002E-4,1.46892E-4,6.180644E-4,1.560756E-4,5.77085,4.236097E-5,297525.0,297527.3
3.599726,8.006184E-4,3.141593,0.7853982,3.141593,4437.491,0.1476364,-2.365548E7,1660.245,1.197064E8,1660.245,1.000038,0.9206458,8.028093E-5,0.01798288,3.406818E-5,0.00486605,0.02458405,2.086246E-4,9.082782E-5,4.700509E-5,2.491952E-4,9.829827E-4,0.02395141,9.691467E-6,0.001926595,1.185946E-4,1.231923E-5,5.262248E-6,3.676872E-6,0.001629366,2.54186E-5,2.811809E-5,2.449745E-8,5.76414E-5,1.650222E-4,1.659254E-4,2.438397E-4,6.980001E-4,1.468912E-4,6.180702E-4,1.560764E-4,5.77085,4.236098E-5,297525.0,297527.3
3.6,8.006802E-4,3.141593,0.7853982,3.141593,4437.483,0.1476364,-2.528204E7,1660.242,1.197061E8,1660.242,1.000038,0.9206456,8.027891E-5,0.01798304,3.406702E-5,0.004865845,0.02458448,2.086164E-4,9.08242E-5,4.700231E-5,2.491992E-4,9.829398E-4,0.02395132,9.690081E-6,0.001926624,1.185794E-4,1.231754E-5,5.261692E-6,3.676428E-6,0.001629253,2.541596E-5,2.811481E-5,2.44952E-8,5.764364E-5,1.650245E-4,1.659322E-4,2.438403E-4,6.979988E-4,1.468857E-4,6.181086E-4,1.560813E-4,5.770848,4.236106E-5,297525.0,297527.3
3.60144,8.010046E-4,3.141593,0.7853982,3.141593,4437.44,0.1476364,-3.129858E7,1660.223,1.197044E8,1660.223,1.000038,0.9206446,8.029763E-5,0.01798391,3.407468E-5,0.004864781,0.02458677,2.085728E-4,9.080553E-5,4.698786E-5,2.492204E-4,9.827145E-4,0.02395082,9.689701E-6,0.001926778,1.184997E-4,1.230872E-5,5.258763E-6,3.674095E-6,0.001628661,2.540239E-5,2.80976E-5,2.448351E-8,5.765555E-5,1.650367E-4,1.659677E-4,2.438435E-4,6.979917E-4,1.468569E-4,6.183096E-4,1.561075E-4,5.770841,4.236147E-5,297524.8,297527.1
3.601507,8.010198E-4,3.141593,0.7853982,3.141593,4437.438,0.1476364,-1.693844E7,1660.222,1.197044E8,1660.222,1.000038,0.9206445,8.029825E-5,0.01798395,3.407435E-5,0.00486476,0.02458688,2.085708E-4,9.080467E-5,4.698719E-5,2.492213E-4,9.82704E-4,0.0239508,9.68975E-6,0.001926785,1.18496E-4,1.230831E-5,5.258626E-6,3.673986E-6,0.001628634,2.540176E-5,2.809679E-5,2.448296E-8,5.765611E-5,1.650372E-4,1.659694E-4,2.438437E-4,6.979913E-4,1.468555E-4,6.18319E-4,1.561087E-4,5.77084,4.236149E-5,297525.0,297527.4
3.60201,8.011333E-4,3.141593,0.7853982,3.141593,4437.423,0.1476364,-2.399835E7,1660.216,1.197038E8,1660.216,1.000038,0.9206442,8.029492E-5,0.01798425,3.406985E-5,0.004864382,0.02458768,2.085555E-4,9.079829E-5,4.698216E-5,2.492288E-4,9.826252E-4,0.02395063,9.689509E-6,0.001926838,1.184682E-4,1.230523E-5,5.257603E-6,3.67317E-6,0.001628427,2.539703E-5,2.809078E-5,2.44788E-8,5.766031E-5,1.650414E-4,1.659818E-4,2.438448E-4,6.979888E-4,1.468454E-4,6.183891E-4,1.561178E-4,5.770837,4.236163E-5,297524.9,297527.3
3.602569,8.012591E-4,3.141593,0.7853982,3.141593,4437.406,0.1476364,-2.396973E7,1660.209,1.197032E8,1660.209,1.000038,0.9206437,8.029401E-5,0.01798458,3.407566E-5,0.004863996,0.02458857,2.085386E-4,9.079129E-5,4.69766E-5,2.49237E-4,9.825378E-4,0.02395043,9.689462E-6,0.001926898,1.184373E-4,1.230181E-5,5.256466E-6,3.672265E-6,0.001628198,2.539181E-5,2.808411E-5,2.447434E-8,5.766497E-5,1.65046E-4,1.659956E-4,2.43846E-4,6.97986E-4,1.468342E-4,6.184668E-4,1.561279E-4,5.770834,4.236179E-5,297525.0,297527.5
3.602712,8.012915E-4,3.141593,0.7853982,3.141593,4437.402,0.1476364,-4.538398E7,1660.207,1.19703E8,1660.207,1.000038,0.9206436,8.029452E-5,0.01798467,3.407653E-5,0.004863925,0.02458879,2.085342E-4,9.07895E-5,4.697517E-5,2.492391E-4,9.825153E-4,0.02395038,9.68937E-6,0.001926913,1.184294E-4,1.230094E-5,5.256174E-6,3.672032E-6,0.001628138,2.539047E-5,2.808239E-5,2.447316E-8,5.766617E-5,1.650472E-4,1.659991E-4,2.438463E-4,6.979852E-4,1.468313E-4,6.184867E-4,1.561305E-4,5.770833,4.236183E-5,297525.2,297527.8
3.602737,8.01297E-4,3.141593,0.7853982,3.141593,4437.401,0.1476364,-3.459722E7,1660.207,1.19703E8,1660.207,1.000038,0.9206436,8.029255E-5,0.01798468,3.407647E-5,0.004863904,0.02458883,2.085335E-4,9.07892E-5,4.697493E-5,2.492395E-4,9.825115E-4,0.02395037,9.689336E-6,0.001926915,1.18428E-4,1.230079E-5,5.256124E-6,3.671992E-6,0.001628128,2.539023E-5,2.80821E-5,2.447296E-8,5.766638E-5,1.650474E-4,1.659997E-4,2.438464E-4,6.979851E-4,1.468309E-4,6.184901E-4,1.561309E-4,5.770833,4.236184E-5,297525.2,297527.7
3.602821,8.013159E-4,3.141593,0.7853982,3.141593,4437.399,0.1476364,-2.547939E7,1660.206,1.197029E8,1660.206,1.000038,0.9206435,8.028645E-5,0.01798474,3.407591E-5,0.004863838,0.02458897,2.08531E-4,9.078817E-5,4.697409E-5,2.492407E-4,9.824984E-4,0.02395035,9.689141E-6,0.001926924,1.184234E-4,1.230027E-5,5.255954E-6,3.671857E-6,0.001628094,2.538943E-5,2.808111E-5,2.447228E-8,5.766708E-5,1.65048E-4,1.660018E-4,2.438466E-4,6.979847E-4,1.468292E-4,6.185017E-4,1.561325E-4,5.770833,4.236186E-5,297525.1,297527.7
3.607378,8.02343E-4,3.141593,0.7853982,3.141593,4437.263,0.1476364,-2.439434E7,1660.148,1.196978E8,1660.148,1.000038,0.9206404,8.034572E-5,0.01798746,3.408318E-5,0.004860403,0.02459621,2.083921E-4,9.073392E-5,4.692981E-5,2.493079E-4,9.817861E-4,0.02394878,9.693014E-6,0.001927404,1.18172E-4,1.227274E-5,5.246713E-6,3.664465E-6,0.001626224,2.534837E-5,2.802686E-5,2.443487E-8,5.770613E-5,1.650846E-4,1.66114E-4,2.438565E-4,6.979603E-4,1.467379E-4,6.191371E-4,1.562151E-4,5.770809,4.236316E-5,297524.1,297526.7
3.61196,8.033757E-4,3.141593,0.7853982,3.141593,4437.128,0.1476364,-4.141938E7,1660.09,1.196927E8,1660.09,1.000038,0.920637,8.032776E-5,0.01799018,3.40926E-5,0.004857206,0.02460347,2.082517E-4,9.068164E-5,4.688659E-5,2.493758E-4,9.810704E-4,0.02394721,9.69116E-6,0.001927883,1.179201E-4,1.224541E-5,5.237444E-6,3.657032E-6,0.001624348,2.530837E-5,2.797262E-5,2.439862E-8,5.774667E-5,1.651198E-4,1.662265E-4,2.438663E-4,6.979351E-4,1.466461E-4,6.197785E-4,1.562981E-4,5.770784,4.236445E-5,297524.6,297527.8
3.612033,8.033919E-4,3.141593,0.7853982,3.141593,4437.126,0.1476364,-4.759956E7,1660.089,1.196927E8,1660.089,1.000038,0.920637,8.032108E-5,0.01799023,3.408901E-5,0.004857168,0.02460358,2.082495E-4,9.068084E-5,4.68859E-5,2.493769E-4,9.810592E-4,0.02394718,9.690882E-6,0.00192789,1.179162E-4,1.224498E-5,5.237298E-6,3.656915E-6,0.001624319,2.530772E-5,2.797177E-5,2.439805E-8,5.77473E-5,1.651203E-4,1.662282E-4,2.438665E-4,6.979347E-4,1.466447E-4,6.197884E-4,1.562994E-4,5.770783,4.236447E-5,297524.7,297528.0
3.612114,8.034102E-4,3.141593,0.7853982,3.141593,4437.123,0.1476364,-3.275041E7,1660.088,1.196926E8,1660.088,1.000038,0.9206369,8.031156E-5,0.01799028,3.408715E-5,0.004857128,0.02460371,2.082471E-4,9.067995E-5,4.688513E-5,2.493781E-4,9.810465E-4,0.02394715,9.690469E-6,0.001927899,1.179117E-4,1.224448E-5,5.237135E-6,3.656784E-6,0.001624285,2.530698E-5,2.797081E-5,2.439738E-8,5.774801E-5,1.651209E-4,1.662302E-4,2.438667E-4,6.979343E-4,1.466431E-4,6.197997E-4,1.563009E-4,5.770783,4.236449E-5,297524.8,297528.1
3.612276,8.034468E-4,3.141593,0.7853982,3.141593,4437.118,0.1476364,-2.762542E7,1660.086,1.196924E8,1660.086,1.000038,0.9206368,8.029835E-5,0.01799037,3.408691E-5,0.004857024,0.02460397,2.082422E-4,9.067819E-5,4.688356E-5,2.493806E-4,9.810212E-4,0.0239471,9.689412E-6,0.001927916,1.179028E-4,1.22435E-5,5.236808E-6,3.656522E-6,0.001624219,2.530549E-5,2.79689E-5,2.439606E-8,5.774942E-5,1.651221E-4,1.662342E-4,2.43867E-4,6.979334E-4,1.466399E-4,6.198221E-4,1.563038E-4,5.770782,4.236454E-5,297524.9,297528.3
3.612326,8.03458E-4,3.141593,0.7853982,3.141593,4437.117,0.1476364,-2.13565E7,1660.086,1.196923E8,1660.086,1.000038,0.9206367,8.029769E-5,0.0179904,3.408623E-5,0.004856997,0.02460405,2.082407E-4,9.067765E-5,4.688309E-5,2.493813E-4,9.810135E-4,0.02394708,9.689127E-6,0.001927921,1.179001E-4,1.22432E-5,5.236709E-6,3.656442E-6,0.001624199,2.530504E-5,2.796832E-5,2.439566E-8,5.774984E-5,1.651225E-4,1.662355E-4,2.438671E-4,6.979332E-4,1.466389E-4,6.198289E-4,1.563047E-4,5.770781,4.236455E-5,297524.9,297528.3
3.613108,8.036342E-4,3.141593,0.7853982,3.141593,4437.094,0.1476364,-2.797468E7,1660.076,1.196914E8,1660.076,1.000038,0.9206362,8.029716E-5,0.01799087,3.409247E-5,0.004856445,0.02460529,2.082171E-4,9.066929E-5,4.687558E-5,2.493929E-4,9.808915E-4,0.02394681,9.686649E-6,0.001928003,1.178573E-4,1.223849E-5,5.235133E-6,3.655182E-6,0.001623879,2.5298E-5,2.79591E-5,2.438936E-8,5.775656E-5,1.651282E-4,1.662547E-4,2.438688E-4,6.979291E-4,1.466233E-4,6.199365E-4,1.563188E-4,5.770777,4.236478E-5,297525.0,297528.5
