Time_Soln#10 (sec),Volume_Soln#10 (cm3),Volumetric_heat_production_rate_Soln#10 (erg/cm3-sec),Surface_temperature_Soln#10 (K),Temperature_Soln#10 (K),Mass_Soln#10 (g),Pressure_Soln#10 (atm),Mole_fraction_H2_Soln#10 (),Mole_fraction_CO_Soln#10 (),Mole_fraction_CH4_Soln#10 (),Mole_fraction_C2H4_Soln#10 (),Mole_fraction_C2H2_Soln#10 (),Mole_fraction_RALD3_Soln#10 (),Mole_fraction_C4H4_Soln#10 (),Mole_fraction_C6H6_Soln#10 (),Mole_fraction_C10H8_Soln#10 (),Mole_fraction_C7H8_Soln#10 (),Mole_fraction_C7H7_Soln#10 (),Mole_fraction_STILB_Soln#10 (),Mole_fraction_C6H5C2H_Soln#10 (),Mole_fraction_C6H5C2H3_Soln#10 (),Mole_fraction_C6H5C2H5_Soln#10 (),Mole_fraction_BIPHENYL_Soln#10 (),Mole_fraction_C14H10_Soln#10 (),Mole_fraction_C16H10_Soln#10 (),Mole_fraction_BIN1B_Soln#10 (),Mole_fraction_BIN1A_Soln#10 (),Molecular_weight_Soln#10 (g/mole),Mass_density_Soln#10 (g/cm3),Unburned_hydrocarbons_Soln#10 (ppm),Volatile_organic_compounds_Soln#10 (ppm)
0.001610848,15.87481,-3044793.0,1441.756,1441.756,0.001399698,1.0,0.8669558,4.919016E-8,0.02334624,0.01959939,0.005640332,-3.557005E-8,8.043922E-5,0.03588667,2.962206E-4,0.02792963,5.164603E-4,3.633657E-4,0.004918333,0.01256363,1.937523E-5,1.849549E-4,4.882973E-4,1.841076E-4,1.971433E-5,2.012866E-4,10.43124,8.8171E-5,657538.3,657538.3
0.001610927,15.87481,-3058865.0,1441.756,1441.756,0.001399698,1.0,0.8669551,4.919275E-8,0.0233466,0.01959967,0.005640475,-3.557005E-8,8.044294E-5,0.03588743,2.962413E-4,0.02792925,5.164532E-4,3.633627E-4,0.004918374,0.01256305,1.937459E-5,1.849642E-4,4.883156E-4,1.841133E-4,1.971602E-5,2.012965E-4,10.43123,8.817098E-5,657538.1,657538.1
0.001611464,15.87484,-3064540.0,1441.756,1441.756,0.001399698,1.0,0.8669503,4.921274E-8,0.02334902,0.01960156,0.005641435,-3.557004E-8,8.046803E-5,0.03589256,2.96381E-4,0.02792675,5.164055E-4,3.633425E-4,0.00491865,0.01255918,1.937029E-5,1.850263E-4,4.884385E-4,1.841517E-4,1.972742E-5,2.013632E-4,10.43121,8.817085E-5,657536.9,657537.0
0.001611489,15.87484,-3114500.0,1441.756,1441.756,0.001399698,1.0,0.8669501,4.921375E-8,0.02334913,0.01960165,0.00564148,-3.557004E-8,8.046923E-5,0.0358928,2.963876E-4,0.02792663,5.164033E-4,3.633415E-4,0.004918663,0.01255899,1.937008E-5,1.850293E-4,4.884444E-4,1.841536E-4,1.972796E-5,2.013664E-4,10.43121,8.817084E-5,657536.9,657536.9
0.001611674,15.87485,-3051797.0,1441.756,1441.756,0.001399698,1.0,0.8669484,4.922114E-8,0.02334996,0.0196023,0.00564181,-3.557004E-8,8.047785E-5,0.03589456,2.964356E-4,0.02792577,5.163869E-4,3.633345E-4,0.004918758,0.01255766,1.93686E-5,1.850507E-4,4.884866E-4,1.841667E-4,1.973188E-5,2.013893E-4,10.43121,8.81708E-5,657536.5,657536.6
0.001612407,15.87488,-3116697.0,1441.755,1441.755,0.001399698,1.0,0.8669419,4.925287E-8,0.02335327,0.01960488,0.005643123,-3.557003E-8,8.051216E-5,0.03590157,2.966267E-4,0.02792235,5.163219E-4,3.633069E-4,0.004919135,0.01255236,1.936272E-5,1.851357E-4,4.886548E-4,1.842192E-4,1.974747E-5,2.014806E-4,10.43118,8.817061E-5,657534.9,657535.0
0.001612489,15.87488,-3036123.0,1441.755,1441.755,0.001399698,1.0,0.8669411,4.925664E-8,0.02335363,0.01960517,0.005643269,-3.557003E-8,8.051597E-5,0.03590235,2.96648E-4,0.02792197,5.163146E-4,3.633038E-4,0.004919177,0.01255178,1.936206E-5,1.851451E-4,4.886735E-4,1.842251E-4,1.97492E-5,2.014908E-4,10.43118,8.817059E-5,657534.8,657534.8
0.001613814,15.87494,-3023796.0,1441.754,1441.754,0.001399698,1.0,0.8669293,4.932449E-8,0.0233596,0.01960982,0.005645638,-3.557E-8,8.057792E-5,0.03591501,2.96993E-4,0.02791579,5.161974E-4,3.632538E-4,0.004919856,0.01254222,1.935144E-5,1.852987E-4,4.88977E-4,1.843197E-4,1.977736E-5,2.016556E-4,10.43113,8.817027E-5,657531.9,657532.0
0.001613863,15.87494,-3041536.0,1441.754,1441.754,0.001399698,1.0,0.8669289,4.932716E-8,0.02335982,0.01961,0.005645726,-3.557E-8,8.058025E-5,0.03591548,2.97006E-4,0.02791555,5.16193E-4,3.632519E-4,0.004919882,0.01254186,1.935104E-5,1.853044E-4,4.889884E-4,1.843233E-4,1.977842E-5,2.016618E-4,10.43113,8.817025E-5,657531.8,657531.9
0.001613992,15.87495,-3054069.0,1441.754,1441.754,0.001399698,1.0,0.8669277,4.933398E-8,0.0233604,0.01961045,0.005645956,-3.557E-8,8.058625E-5,0.0359167,2.970394E-4,0.02791496,5.161816E-4,3.632471E-4,0.004919947,0.01254093,1.935002E-5,1.853193E-4,4.890178E-4,1.843325E-4,1.978115E-5,2.016777E-4,10.43113,8.817022E-5,657531.6,657531.6
0.001614015,15.87495,-3077076.0,1441.754,1441.754,0.001399698,1.0,0.8669275,4.933522E-8,0.02336051,0.01961053,0.005645997,-3.557E-8,8.058734E-5,0.03591693,2.970455E-4,0.02791485,5.161796E-4,3.632462E-4,0.004919959,0.01254077,1.934983E-5,1.85322E-4,4.890232E-4,1.843341E-4,1.978164E-5,2.016806E-4,10.43113,8.817022E-5,657531.5,657531.6
0.001614052,15.87495,-3055981.0,1441.754,1441.754,0.001399698,1.0,0.8669272,4.933727E-8,0.02336067,0.01961066,0.005646063,-3.557E-8,8.058906E-5,0.03591728,2.970551E-4,0.02791468,5.161763E-4,3.632448E-4,0.004919978,0.0125405,1.934953E-5,1.853263E-4,4.890316E-4,1.843368E-4,1.978242E-5,2.016852E-4,10.43113,8.817021E-5,657531.4,657531.5
0.001614141,15.87495,-3018993.0,1441.754,1441.754,0.001399698,1.0,0.8669264,4.934264E-8,0.02336107,0.01961097,0.005646222,-3.557E-8,8.059322E-5,0.03591813,2.970782E-4,0.02791426,5.161684E-4,3.632415E-4,0.004920024,0.01253986,1.934882E-5,1.853366E-4,4.89052E-4,1.843431E-4,1.978432E-5,2.016963E-4,10.43112,8.817019E-5,657531.2,657531.3
0.001615353,15.87501,-2994487.0,1441.753,1441.753,0.001399698,1.0,0.8669156,4.942567E-8,0.02336653,0.01961523,0.005648389,-3.556997E-8,8.064992E-5,0.0359297,2.973942E-4,0.0279086,5.16061E-4,3.631956E-4,0.004920644,0.01253112,1.933911E-5,1.854771E-4,4.893298E-4,1.844297E-4,1.981011E-5,2.018471E-4,10.43108,8.816989E-5,657528.7,657528.7
0.001615586,15.87502,-2992320.0,1441.753,1441.753,0.001399698,1.0,0.8669135,4.94434E-8,0.02336758,0.01961605,0.005648806,-3.556997E-8,8.066083E-5,0.03593193,2.97455E-4,0.02790752,5.160403E-4,3.631868E-4,0.004920763,0.01252944,1.933724E-5,1.855042E-4,4.893833E-4,1.844464E-4,1.981507E-5,2.018761E-4,10.43107,8.816983E-5,657528.2,657528.2
0.001647801,15.87646,-2597184.0,1441.734,1441.734,0.001399698,1.0,0.8666282,5.099032E-8,0.02351221,0.0197276,0.005706079,-3.556927E-8,8.216711E-5,0.03623717,3.058836E-4,0.02775768,5.132118E-4,3.61948E-4,0.004936756,0.01229961,1.908155E-5,1.89241E-4,4.967575E-4,1.86728E-4,2.050725E-5,2.058796E-4,10.42999,8.816185E-5,657459.9,657460.0
0.001655342,15.87679,-2509332.0,1441.73,1441.73,0.001399698,1.0,0.866562,5.125356E-8,0.02354594,0.0197533,0.0057194,-3.5569E-8,8.251959E-5,0.03630801,3.078656E-4,0.02772272,5.125536E-4,3.616524E-4,0.004940369,0.01224646,1.902234E-5,1.901164E-4,4.984813E-4,1.872568E-4,2.067099E-5,2.068154E-4,10.42974,8.815997E-5,657444.1,657444.2
0.001662626,15.87712,-2423079.0,1441.726,1441.726,0.001399698,1.0,0.8664982,5.152116E-8,0.02357849,0.01977799,0.005732239,-3.556872E-8,8.286007E-5,0.03637623,3.097834E-4,0.027689,5.119193E-4,3.613649E-4,0.004943812,0.01219535,1.896536E-5,1.909622E-4,5.001458E-4,1.877657E-4,2.082973E-5,2.077189E-4,10.4295,8.815816E-5,657428.9,657428.9
0.001665723,15.87726,-2418873.0,1441.725,1441.725,0.001399698,1.0,0.8664712,5.164117E-8,0.02359232,0.01978844,0.005737689,-3.556859E-8,8.30048E-5,0.03640517,3.105996E-4,0.02767468,5.1165E-4,3.612421E-4,0.004945262,0.01217369,1.894121E-5,1.913219E-4,5.008532E-4,1.879814E-4,2.089738E-5,2.081029E-4,10.4294,8.815739E-5,657422.4,657422.5
0.001665861,15.87727,-2470785.0,1441.725,1441.725,0.001399698,1.0,0.86647,5.16477E-8,0.02359293,0.01978891,0.005737931,-3.556859E-8,8.301125E-5,0.03640646,3.10636E-4,0.02767404,5.116379E-4,3.612366E-4,0.004945327,0.01217272,1.894014E-5,1.913379E-4,5.008847E-4,1.87991E-4,2.09004E-5,2.0812E-4,10.42939,8.815736E-5,657422.1,657422.2
0.001665882,15.87727,-2437833.0,1441.725,1441.725,0.001399698,1.0,0.8664698,5.164863E-8,0.02359303,0.01978898,0.005737968,-3.556859E-8,8.301222E-5,0.03640665,3.106414E-4,0.02767395,5.116361E-4,3.612358E-4,0.004945336,0.01217258,1.893998E-5,1.913403E-4,5.008894E-4,1.879925E-4,2.090085E-5,2.081226E-4,10.42939,8.815735E-5,657422.1,657422.2
0.001666508,15.87729,-2381886.0,1441.724,1441.724,0.001399698,1.0,0.8664643,5.168045E-8,0.02359582,0.01979108,0.005739068,-3.556856E-8,8.304147E-5,0.0364125,3.108064E-4,0.02767105,5.115817E-4,3.612109E-4,0.004945628,0.01216821,1.89351E-5,1.91413E-4,5.010323E-4,1.88036E-4,2.091453E-5,2.082001E-4,10.42937,8.81572E-5,657420.8,657420.9
0.001668221,15.87737,-2363426.0,1441.724,1441.724,0.001399698,1.0,0.8664494,5.177096E-8,0.02360346,0.01979685,0.00574208,-3.556849E-8,8.312155E-5,0.03642849,3.112584E-4,0.02766313,5.114328E-4,3.611427E-4,0.004946426,0.01215624,1.892176E-5,1.91612E-4,5.014237E-4,1.881552E-4,2.095201E-5,2.084126E-4,10.42931,8.815677E-5,657417.2,657417.3
0.001668536,15.87738,-2377146.0,1441.723,1441.723,0.001399698,1.0,0.8664467,5.178673E-8,0.02360487,0.01979791,0.005742633,-3.556847E-8,8.313626E-5,0.03643142,3.113414E-4,0.02766168,5.114055E-4,3.611302E-4,0.004946572,0.01215405,1.891931E-5,1.916486E-4,5.014955E-4,1.881771E-4,2.09589E-5,2.084516E-4,10.4293,8.815669E-5,657416.6,657416.6
0.001668552,15.87739,-2363442.0,1441.723,1441.723,0.001399698,1.0,0.8664465,5.178752E-8,0.02360494,0.01979797,0.005742662,-3.556847E-8,8.313702E-5,0.03643157,3.113457E-4,0.0276616,5.11404E-4,3.611296E-4,0.00494658,0.01215393,1.891918E-5,1.916505E-4,5.014993E-4,1.881782E-4,2.095925E-5,2.084536E-4,10.4293,8.815669E-5,657416.5,657416.6
0.001668627,15.87739,-2360323.0,1441.723,1441.723,0.001399698,1.0,0.8664459,5.179136E-8,0.02360527,0.01979822,0.005742793,-3.556847E-8,8.31405E-5,0.03643227,3.113654E-4,0.02766126,5.113976E-4,3.611266E-4,0.004946614,0.01215341,1.89186E-5,1.916591E-4,5.015162E-4,1.881834E-4,2.096088E-5,2.084628E-4,10.4293,8.815667E-5,657416.4,657416.5
0.001669348,15.87742,-2374967.0,1441.723,1441.723,0.001399698,1.0,0.8664396,5.183229E-8,0.02360849,0.01980064,0.005744059,-3.556844E-8,8.317419E-5,0.03643899,3.115556E-4,0.02765793,5.113349E-4,3.610979E-4,0.004946949,0.01214838,1.8913E-5,1.917429E-4,5.016809E-4,1.882335E-4,2.097666E-5,2.085522E-4,10.42928,8.815649E-5,657414.9,657415.0
0.001669394,15.87742,-2348049.0,1441.723,1441.723,0.001399698,1.0,0.8664392,5.183495E-8,0.0236087,0.0198008,0.005744141,-3.556844E-8,8.317636E-5,0.03643942,3.115679E-4,0.02765771,5.113309E-4,3.61096E-4,0.004946971,0.01214806,1.891263E-5,1.917483E-4,5.016915E-4,1.882368E-4,2.097768E-5,2.085579E-4,10.42928,8.815648E-5,657414.8,657414.9
0.001669409,15.87742,-2354501.0,1441.723,1441.723,0.001399698,1.0,0.8664391,5.183579E-8,0.02360876,0.01980085,0.005744167,-3.556844E-8,8.317706E-5,0.03643956,3.115718E-4,0.02765764,5.113296E-4,3.610954E-4,0.004946978,0.01214796,1.891252E-5,1.9175E-4,5.016949E-4,1.882378E-4,2.097801E-5,2.085598E-4,10.42928,8.815648E-5,657414.8,657414.8
0.001669877,15.87744,-2348011.0,1441.723,1441.723,0.001399698,1.0,0.866435,5.186393E-8,0.02361085,0.01980242,0.005744989,-3.556842E-8,8.319892E-5,0.03644392,3.116952E-4,0.02765548,5.112889E-4,3.610768E-4,0.004947194,0.0121447,1.890888E-5,1.918043E-4,5.018017E-4,1.882703E-4,2.098824E-5,2.086177E-4,10.42926,8.815636E-5,657413.8,657413.9
0.00170529,15.87904,-1928480.0,1441.707,1441.707,0.001399698,1.0,0.866129,5.354939E-8,0.02376831,0.01991972,0.005806847,-3.556685E-8,8.485343E-5,0.03677156,3.210772E-4,0.02749235,5.08235E-4,3.596427E-4,0.004963074,0.01190047,1.863615E-5,1.959206E-4,5.09878E-4,1.907085E-4,2.17711E-5,2.13001E-4,10.4281,8.814753E-5,657340.6,657340.7
0.002,15.89248,1036009.0,1441.683,1441.683,0.001399698,1.0,0.8637555,6.204722E-8,0.02504353,0.0207761,0.006296793,-3.545771E-8,9.857771E-5,0.03931882,4.016734E-4,0.02617171,4.840682E-4,3.462114E-4,0.005057493,0.01005709,1.655424E-5,2.303326E-4,5.762905E-4,2.093614E-4,2.882222E-5,2.489881E-4,10.41911,8.807298E-5,656773.7,656773.8
0.003,15.93925,6946574.0,1442.623,1442.623,0.001399698,1.0,0.8574958,1.283311E-7,0.02897468,0.02246567,0.007704141,-2.98751E-8,1.443619E-4,0.04609082,6.962193E-4,0.02211891,4.142814E-4,2.896177E-4,0.005013618,0.005718481,1.142247E-5,3.477799E-4,7.884394E-4,2.543771E-4,5.984429E-5,3.632006E-4,10.39531,8.781455E-5,655273.7,655273.9
0.003555783,15.96492,8407498.0,1443.541,1443.541,0.001399698,1.0,0.8548804,1.310218E-7,0.0309401,0.02284313,0.008365796,-2.723464E-8,1.692789E-4,0.04894442,8.649245E-4,0.02011179,3.809186E-4,2.561166E-4,0.004837145,0.004190539,9.475458E-6,4.127567E-4,8.953538E-4,2.700557E-4,8.174034E-5,4.209468E-4,10.38519,8.767331E-5,654636.0,654636.2
0.003865628,15.9789,8860962.0,1444.112,1444.112,0.001399698,1.0,0.8536183,1.394088E-7,0.03197665,0.02293378,0.008707979,-2.682732E-8,1.830119E-4,0.05032595,9.583724E-4,0.01906046,3.635128E-4,2.377996E-4,0.004711265,0.003527408,8.587271E-6,4.487393E-4,9.509882E-4,2.766196E-4,9.532069E-5,4.513735E-4,10.38022,8.759665E-5,654322.6,654322.7
0.003883009,15.97967,8878101.0,1444.145,1444.145,0.001399698,1.0,0.8535512,1.403477E-7,0.0320336,0.02293673,0.008726686,-2.685286E-8,1.837788E-4,0.05039955,9.635849E-4,0.01900286,3.625584E-4,2.367859E-4,0.004703765,0.003493582,8.541006E-6,4.507516E-4,9.540207E-4,2.769474E-4,9.61119E-5,4.53044E-4,10.37995,8.75924E-5,654305.8,654305.9
0.003887996,15.97989,8883950.0,1444.155,1444.155,0.001399698,1.0,0.853532,1.406716E-7,0.03204992,0.02293754,0.008732044,-2.685186E-8,1.839988E-4,0.0504206,9.650796E-4,0.01898636,3.622849E-4,2.364954E-4,0.004701605,0.00348394,8.527798E-6,4.513287E-4,9.548889E-4,2.770407E-4,9.633944E-5,4.535226E-4,10.37988,8.759119E-5,654301.0,654301.1
0.003890059,15.97998,8883984.0,1444.159,1444.159,0.001399698,1.0,0.853524,1.408062E-7,0.03205667,0.02293787,0.00873426,-2.685159E-8,1.840898E-4,0.05042929,9.656979E-4,0.01897954,3.621718E-4,2.363752E-4,0.004700711,0.003479958,8.522342E-6,4.515675E-4,9.552479E-4,2.770793E-4,9.643367E-5,4.537205E-4,10.37985,8.759068E-5,654299.0,654299.1
0.00389263,15.9801,8882236.0,1444.163,1444.163,0.001399698,1.0,0.8535141,1.409878E-7,0.03206508,0.02293828,0.00873702,-2.685141E-8,1.842032E-4,0.05044012,9.664684E-4,0.01897103,3.620309E-4,2.362255E-4,0.004699595,0.003475003,8.51555E-6,4.51865E-4,9.556951E-4,2.771272E-4,9.655113E-5,4.539671E-4,10.37981,8.759006E-5,654296.5,654296.6
0.003892905,15.98011,8319350.0,1444.164,1444.164,0.001399698,1.0,0.8535131,1.410073E-7,0.03206598,0.02293832,0.008737314,-2.685139E-8,1.842153E-4,0.05044128,9.665507E-4,0.01897013,3.620159E-4,2.362095E-4,0.004699476,0.003474475,8.514825E-6,4.518968E-4,9.557428E-4,2.771323E-4,9.656367E-5,4.539934E-4,10.3798,8.758999E-5,654296.2,654296.4
0.003892912,15.98011,8826959.0,1444.164,1444.164,0.001399698,1.0,0.853513,1.410079E-7,0.032066,0.02293832,0.008737323,-2.685139E-8,1.842156E-4,0.05044131,9.665531E-4,0.0189701,3.620154E-4,2.362091E-4,0.004699473,0.003474459,8.514804E-6,4.518977E-4,9.557442E-4,2.771324E-4,9.656403E-5,4.539941E-4,10.3798,8.758999E-5,654296.2,654296.4
0.003892945,15.98011,8864749.0,1444.164,1444.164,0.001399698,1.0,0.8535129,1.410099E-7,0.03206611,0.02293833,0.008737357,-2.685139E-8,1.842171E-4,0.05044145,9.665627E-4,0.01897,3.620137E-4,2.362072E-4,0.004699459,0.003474398,8.51472E-6,4.519014E-4,9.557498E-4,2.77133E-4,9.65655E-5,4.539972E-4,10.3798,8.758998E-5,654296.2,654296.3
0.003893103,15.98012,8885436.0,1444.164,1444.164,0.001399698,1.0,0.8535123,1.410228E-7,0.03206662,0.02293835,0.008737527,-2.685137E-8,1.84224E-4,0.05044211,9.666101E-4,0.01896947,3.62005E-4,2.36198E-4,0.00469939,0.003474093,8.514302E-6,4.519198E-4,9.557773E-4,2.77136E-4,9.657273E-5,4.540124E-4,10.3798,8.758994E-5,654296.0,654296.2
0.003968358,15.98346,8964188.0,1444.308,1444.308,0.001399698,1.0,0.8532266,1.457386E-7,0.03231149,0.02294818,0.00881784,-2.684606E-8,1.875393E-4,0.05075528,9.891232E-4,0.01872207,3.579042E-4,2.318333E-4,0.004666349,0.003332295,8.318914E-6,4.606217E-4,9.687724E-4,2.784988E-4,1.000421E-4,4.61192E-4,10.37866,8.757164E-5,654224.3,654224.4
0.004,15.98486,8991549.0,1444.368,1444.368,0.001399698,1.0,0.8531084,1.474958E-7,0.03241376,0.02295117,0.008851343,-2.684385E-8,1.889312E-4,0.05088481,9.985661E-4,0.01861884,3.561917E-4,2.300081E-4,0.004652242,0.003274479,8.238654E-6,4.642763E-4,9.741825E-4,2.790498E-4,1.01518E-4,4.641897E-4,10.37819,8.756398E-5,654194.5,654194.6
0.004942472,16.02464,9066715.0,1446.208,1446.208,0.001399698,1.0,0.8500567,1.825081E-7,0.03528105,0.02278575,0.009787194,-2.677805E-8,2.29721E-4,0.05423267,0.001271125,0.01575151,3.081669E-4,1.790179E-4,0.004192894,0.001958777,6.282465E-6,5.717389E-4,0.001120209,2.903002E-4,1.500451E-4,5.480144E-4,10.3656,8.734657E-5,653401.2,653401.2
0.005,16.02695,9036222.0,1446.319,1446.319,0.001399698,1.0,0.849896,1.89233E-7,0.0354453,0.02276264,0.009840957,-2.677384E-8,2.321623E-4,0.05440894,0.00128709,0.01558899,3.054084E-4,1.761463E-4,0.004163408,0.00189948,6.185915E-6,5.781954E-4,0.001128155,2.907089E-4,1.532886E-4,5.528074E-4,10.36491,8.733403E-5,653357.7,653357.7
0.005672494,16.05265,8430830.0,1447.581,1447.581,0.001399698,1.0,0.8481918,3.221532E-7,0.03727887,0.02241402,0.0104463,-2.673067E-8,2.601717E-4,0.05627345,0.001466601,0.01378992,2.744609E-4,1.4486E-4,0.003817166,0.001336719,5.202626E-6,6.525619E-4,0.001212692,2.936348E-4,1.936314E-4,6.063668E-4,10.35735,8.719417E-5,652881.0,652881.5
0.005716798,16.05426,8380878.0,1447.661,1447.661,0.001399698,1.0,0.8480899,2.989793E-7,0.0373941,0.02238676,0.01048483,-2.672872E-8,2.619779E-4,0.05638463,0.001477933,0.0136778,2.724976E-4,1.429497E-4,0.003794508,0.00130694,5.145489E-6,6.573805E-4,0.001217722,2.937209E-4,1.964035E-4,6.097354E-4,10.35688,8.718542E-5,652851.4,652851.8
0.0057208,16.05441,8368375.0,1447.668,1447.668,0.001399698,1.0,0.8480808,2.975261E-7,0.03740448,0.02238428,0.0104883,-2.672848E-8,2.621408E-4,0.05639461,0.001478954,0.01366771,2.723212E-4,1.427781E-4,0.003792464,0.001304289,5.140388E-6,6.578151E-4,0.001218173,2.937281E-4,1.966546E-4,6.100387E-4,10.35684,8.718463E-5,652848.7,652849.2
0.00572192,16.05445,8315825.0,1447.67,1447.67,0.001399698,1.0,0.8480782,2.971529E-7,0.03740738,0.02238359,0.01048927,-2.672842E-8,2.621864E-4,0.0563974,0.001479239,0.01366489,2.722717E-4,1.427301E-4,0.003791892,0.001303548,5.138961E-6,6.579368E-4,0.0012183,2.937301E-4,1.967249E-4,6.101236E-4,10.35682,8.718441E-5,652848.0,652848.4
0.005721993,16.05445,8324965.0,1447.67,1447.67,0.001399698,1.0,0.8480781,2.971302E-7,0.03740757,0.02238354,0.01048934,-2.672841E-8,2.621894E-4,0.05639758,0.001479258,0.0136647,2.722685E-4,1.42727E-4,0.003791855,0.0013035,5.138869E-6,6.579447E-4,0.001218308,2.937302E-4,1.967294E-4,6.101291E-4,10.35682,8.718439E-5,652847.9,652848.4
0.005722013,16.05445,8362909.0,1447.67,1447.67,0.001399698,1.0,0.848078,2.971239E-7,0.03740762,0.02238353,0.01048935,-2.672841E-8,2.621902E-4,0.05639763,0.001479263,0.01366465,2.722676E-4,1.427261E-4,0.003791844,0.001303486,5.138842E-6,6.579469E-4,0.00121831,2.937302E-4,1.967307E-4,6.101306E-4,10.35682,8.718439E-5,652847.9,652848.4
0.005722142,16.05446,8361684.0,1447.671,1447.671,0.001399698,1.0,0.8480777,2.97087E-7,0.03740796,0.02238345,0.01048946,-2.67284E-8,2.621954E-4,0.05639795,0.001479296,0.01366433,2.722619E-4,1.427206E-4,0.003791779,0.001303401,5.138679E-6,6.579609E-4,0.001218325,2.937304E-4,1.967387E-4,6.101403E-4,10.35682,8.718436E-5,652847.8,652848.3
0.005732571,16.05484,8363335.0,1447.689,1447.689,0.001399698,1.0,0.8480539,2.943631E-7,0.03743497,0.02237696,0.01049851,-2.672778E-8,2.626197E-4,0.05642389,0.001481952,0.01363807,2.718027E-4,1.422742E-4,0.003786452,0.001296526,5.125434E-6,6.590933E-4,0.001219497,2.937486E-4,1.973935E-4,6.1093E-4,10.35671,8.718231E-5,652840.9,652841.4
0.005744819,16.05528,8351041.0,1447.711,1447.711,0.001399698,1.0,0.8480261,2.915549E-7,0.03746664,0.0223693,0.01050912,-2.672705E-8,2.631176E-4,0.05645426,0.001485067,0.01360728,2.71265E-4,1.417513E-4,0.003780201,0.001288508,5.109963E-6,6.604225E-4,0.00122087,2.937692E-4,1.981645E-4,6.118563E-4,10.35658,8.717991E-5,652832.8,652833.2
0.00575626,16.05569,8336525.0,1447.732,1447.732,0.001399698,1.0,0.8480002,2.893584E-7,0.03749619,0.02236212,0.01051901,-2.672637E-8,2.635823E-4,0.05648254,0.001487973,0.01357857,2.707633E-4,1.412641E-4,0.003774364,0.00128107,5.095585E-6,6.616633E-4,0.001222147,2.937876E-4,1.98886E-4,6.127203E-4,10.35646,8.717767E-5,652825.2,652825.7
0.005756558,16.0557,7968728.0,1447.732,1447.732,0.001399698,1.0,0.8479995,2.893099E-7,0.03749696,0.02236193,0.01051927,-2.672635E-8,2.635944E-4,0.05648328,0.001488049,0.01357783,2.707503E-4,1.412514E-4,0.003774212,0.001280876,5.095211E-6,6.616956E-4,0.00122218,2.93788E-4,1.989048E-4,6.127428E-4,10.35646,8.717761E-5,652825.0,652825.5
0.005756571,16.0557,8338388.0,1447.732,1447.732,0.001399698,1.0,0.8479995,2.893079E-7,0.03749699,0.02236192,0.01051928,-2.672635E-8,2.635949E-4,0.05648331,0.001488052,0.01357779,2.707497E-4,1.412509E-4,0.003774206,0.001280868,5.095196E-6,6.616969E-4,0.001222182,2.937881E-4,1.989056E-4,6.127437E-4,10.35646,8.71776E-5,652825.0,652825.5
0.00575661,16.0557,8324900.0,1447.732,1447.732,0.001399698,1.0,0.8479994,2.893013E-7,0.03749709,0.0223619,0.01051932,-2.672634E-8,2.635965E-4,0.0564834,0.001488062,0.0135777,2.70748E-4,1.412492E-4,0.003774186,0.001280843,5.095146E-6,6.617012E-4,0.001222186,2.937881E-4,1.98908E-4,6.127467E-4,10.35646,8.71776E-5,652825.0,652825.4
0.00577596,16.0564,8314298.0,1447.767,1447.767,0.001399698,1.0,0.8479557,2.868364E-7,0.03754696,0.02234968,0.01053603,-2.672519E-8,2.643816E-4,0.05653103,0.001492966,0.01352926,2.699011E-4,1.404281E-4,0.003764322,0.00126838,5.070986E-6,6.637981E-4,0.001224336,2.938174E-4,2.001305E-4,6.142051E-4,10.35626,8.717381E-5,652812.2,652812.6
0.006,16.06433,8037171.0,1448.16,1448.16,0.001399698,1.0,0.8474655,2.93786E-7,0.03811521,0.0222026,0.01072751,-2.671194E-8,2.73395E-4,0.05706482,0.001548834,0.01297905,2.602337E-4,1.311816E-4,0.00365089,0.001134097,4.803837E-6,6.879205E-4,0.001248322,2.940028E-4,2.145086E-4,6.308444E-4,10.35395,8.713078E-5,652666.8,652667.1
0.007,16.09657,6621009.0,1449.736,1449.736,0.001399698,1.0,0.8455823,3.615966E-7,0.04045502,0.02145151,0.01154014,-2.665232E-8,3.116512E-4,0.05909705,0.001776785,0.01075013,2.20144E-4,9.560381E-5,0.003170616,7.131827E-4,3.831408E-6,7.916414E-4,0.001335576,2.919475E-4,2.833236E-4,7.000271E-4,10.34446,8.695626E-5,652068.3,652068.4
0.00747115,16.11001,5916620.0,1450.37,1450.37,0.001399698,1.0,0.8448401,3.650636E-7,0.04145183,0.02106418,0.0119018,-2.661607E-8,3.283831E-4,0.05988585,0.001871639,0.009821093,2.029549E-4,8.187887E-5,0.002963846,5.875369E-4,3.468852E-6,8.37945E-4,0.001366111,2.89728E-4,3.180737E-4,7.300706E-4,10.34035,8.688374E-5,651809.5,651809.6
0.007503788,16.1109,5868299.0,1450.411,1450.411,0.001399698,1.0,0.8447916,3.653223E-7,0.04151849,0.02103689,0.01192639,-2.661426E-8,3.295083E-4,0.05993701,0.001877909,0.009759456,2.018041E-4,8.099511E-5,0.002950052,5.80091E-4,3.445547E-6,8.410853E-4,0.001367991,2.895514E-4,3.205297E-4,7.320977E-4,10.34008,8.687894E-5,651792.1,651792.2
